epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.41907,0.43146,0.59,696,1390,2082,2772,3465
1,0,0,0.41466,0.42712,0.6,695,1390,2082,2772,3464
2,0,0,0.41028,0.42279,0.6,695,1391,2081,2771,3464
3,0,0,0.40591,0.41848,0.61,694,1392,2081,2770,3463
4,0,0,0.40154,0.41417,0.62,694,1392,2081,2769,3463
5,0,0,0.39719,0.40986,0.62,693,1393,2081,2768,3462
6,0,0,0.39286,0.40557,0.63,693,1394,2081,2767,3461
7,0,0,0.38854,0.40129,0.64,692,1394,2081,2766,3461
8,0,0,0.38423,0.39703,0.64,692,1395,2081,2765,3460
9,0,0,0.37994,0.39278,0.65,691,1396,2081,2764,3460
10,0,0,0.37566,0.38854,0.66,691,1396,2081,2763,3459
11,0,0,0.37139,0.3843,0.67,690,1397,2081,2762,3459
12,0,0,0.36713,0.38007,0.68,690,1398,2081,2761,3458
13,0,0,0.36288,0.37587,0.68,689,1398,2081,2760,3457
14,0,0,0.35862,0.37165,0.69,688,1398,2081,2760,3457
15,0,0,0.35435,0.36744,0.7,688,1398,2081,2759,3456
16,0,0,0.35009,0.36322,0.7,687,1398,2081,2758,3456
17,0,0,0.34583,0.35901,0.71,687,1397,2081,2757,3455
18,0,0,0.34156,0.35478,0.72,686,1397,2081,2756,3454
19,0,0,0.33727,0.35055,0.73,686,1397,2081,2755,3454
20,0,0,0.33298,0.3463,0.73,685,1397,2081,2754,3453
21,0,0,0.32867,0.34203,0.74,685,1398,2081,2753,3453
22,0,0,0.32435,0.33776,0.75,684,1398,2081,2752,3452
23,0,0,0.32003,0.33348,0.76,683,1398,2081,2751,3452
24,0,0,0.31569,0.32918,0.76,683,1398,2081,2751,3451
25,0,0,0.31133,0.32486,0.77,682,1398,2081,2751,3451
26,0,0,0.30696,0.32054,0.78,682,1398,2081,2750,3450
27,0,0,0.30259,0.31621,0.78,681,1398,2081,2749,3450
28,0,0,0.2982,0.31187,0.79,681,1398,2081,2749,3449
29,0,0,0.29379,0.30752,0.8,680,1398,2081,2748,3449
30,0,0,0.28938,0.30316,0.8,680,1398,2081,2747,3448
31,0,0,0.28497,0.29881,0.81,679,1398,2081,2747,3447
32,0,0,0.28056,0.29445,0.82,679,1398,2081,2747,3447
33,0,0,0.27614,0.2901,0.83,678,1398,2081,2747,3446
34,0,0,0.27173,0.28575,0.84,677,1398,2081,2747,3446
35,0,0,0.26733,0.28141,0.85,677,1398,2081,2748,3445
36,0,0,0.26295,0.27709,0.86,676,1398,2081,2748,3445
37,0,0,0.25858,0.27278,0.86,676,1398,2081,2748,3444
38,0,0,0.25423,0.2685,0.87,675,1398,2081,2748,3444
39,0,0,0.24992,0.26424,0.88,675,1398,2081,2748,3443
40,0,0,0.24565,0.26003,0.89,674,1398,2081,2748,3442
41,0,0,0.24142,0.25585,0.9,673,1398,2081,2748,3442
42,0,0,0.23723,0.25172,0.91,673,1398,2081,2747,3441
43,0,0,0.23311,0.24764,0.92,672,1398,2081,2747,3441
44,0,0,0.22904,0.24363,0.92,672,1398,2081,2747,3440
45,0,0,0.22504,0.23967,0.93,671,1398,2081,2748,3440
46,0,0,0.22113,0.2358,0.94,671,1398,2081,2748,3439
47,0,0,0.2173,0.23201,0.95,670,1398,2081,2748,3439
48,0,0,0.21357,0.2283,0.95,670,1398,2081,2748,3438
49,0,0,0.20994,0.22469,0.96,669,1398,2081,2748,3438
50,0,0,0.20642,0.22118,0.97,669,1398,2081,2748,3437
51,0,0,0.20303,0.21779,0.98,668,1398,2081,2748,3437
52,0,0,0.19977,0.21452,0.98,668,1398,2081,2748,3437
53,0,0,0.19664,0.21136,0.99,667,1398,2081,2747,3436
54,0,0,0.19363,0.20833,1.0,667,1398,2081,2747,3436
55,0,0,0.19075,0.20542,1.01,666,1398,2081,2747,3435
56,0,0,0.18798,0.20261,1.01,666,1398,2081,2747,3435
57,0,0,0.18533,0.1999,1.02,666,1398,2080,2748,3434
58,0,0,0.1828,0.19728,1.03,665,1398,2081,2748,3434
59,0,0,0.18038,0.19475,1.04,665,1398,2080,2748,3434
60,0,0,0.17809,0.19235,1.04,664,1398,2080,2748,3433
61,0,0,0.17595,0.19008,1.05,664,1398,2080,2748,3433
62,0,0,0.17399,0.18796,1.06,663,1398,2080,2748,3432
63,0,0,0.17222,0.186,1.07,663,1398,2080,2748,3432
64,0,0,0.17063,0.18422,1.07,663,1398,2080,2748,3432
65,0,0,0.16922,0.1826,1.08,662,1398,2080,2748,3431
66,0,0,0.16798,0.18116,1.09,662,1398,2080,2747,3431
67,0,0,0.16692,0.17988,1.1,662,1398,2080,2747,3431
68,0,0,0.16603,0.17878,1.1,661,1398,2079,2747,3430
69,0,0,0.16529,0.17783,1.11,661,1398,2078,2747,3430
70,0,0,0.1647,0.17702,1.12,661,1398,2077,2747,3430
71,0,0,0.16424,0.17634,1.13,660,1398,2076,2747,3429
72,0,0,0.1639,0.17578,1.13,660,1398,2074,2747,3429
73,0,0,0.16366,0.17532,1.14,660,1398,2073,2746,3429
74,0,0,0.1635,0.17495,1.15,660,1398,2071,2746,3429
75,0,0,0.16342,0.17466,1.15,659,1398,2069,2746,3428
76,0,0,0.16338,0.17443,1.16,659,1398,2067,2746,3428
77,0,0,0.16339,0.17426,1.17,659,1398,2065,2745,3428
78,0,0,0.16342,0.17412,1.17,659,1398,2063,2745,3428
79,0,0,0.16346,0.17401,1.18,658,1398,2061,2745,3428
80,0,0,0.1635,0.17392,1.19,658,1398,2059,2745,3427
81,0,0,0.16353,0.17383,1.2,658,1398,2057,2744,3427
82,0,0,0.16354,0.17374,1.2,658,1398,2055,2744,3427
83,0,0,0.16353,0.17364,1.21,658,1398,2053,2743,3427
84,0,0,0.1635,0.17354,1.22,658,1398,2051,2743,3427
85,0,0,0.16343,0.17343,1.22,658,1398,2049,2743,3426
86,0,0,0.16334,0.1733,1.23,658,1399,2047,2742,3426
87,0,0,0.16323,0.17317,1.24,658,1399,2044,2742,3426
88,0,0,0.1631,0.17303,1.24,657,1399,2042,2741,3426
89,0,0,0.16296,0.17289,1.25,657,1399,2040,2741,3426
