epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.19783,0.23257,0.05,22,44
1,0,0,0.19591,0.23067,0.07,22,44
2,0,0,0.19397,0.22876,0.07,22,44
3,0,0,0.19203,0.22686,0.08,22,44
4,0,0,0.19006,0.22494,0.09,22,44
5,0,0,0.18806,0.22299,0.1,22,43
6,0,0,0.18603,0.221,0.11,22,43
7,0,0,0.18398,0.21895,0.12,22,43
8,0,0,0.18189,0.21689,0.13,22,43
9,0,0,0.17981,0.21483,0.14,22,43
10,0,0,0.17772,0.21281,0.15,22,43
11,0,0,0.17567,0.21081,0.15,22,43
12,0,0,0.1737,0.20875,0.16,22,43
13,0,0,0.17181,0.20673,0.17,22,43
14,0,0,0.17005,0.20481,0.18,22,43
15,0,0,0.16842,0.20299,0.18,22,43
16,0,0,0.16694,0.20129,0.19,22,43
17,0,0,0.16561,0.1997,0.2,22,43
18,0,0,0.16445,0.19825,0.21,22,43
19,0,0,0.16345,0.19694,0.22,22,44
20,0,0,0.16261,0.19578,0.23,22,44
21,0,0,0.16192,0.19475,0.24,22,44
22,0,0,0.16138,0.19385,0.25,22,44
23,0,0,0.16097,0.19309,0.26,22,44
24,0,0,0.16068,0.19242,0.27,22,44
25,0,0,0.16049,0.19187,0.27,22,44
26,0,0,0.16038,0.19141,0.28,22,44
27,0,0,0.16033,0.19103,0.29,22,44
28,0,0,0.16032,0.1907,0.3,22,44
29,0,0,0.16033,0.19042,0.31,22,44
30,0,0,0.16032,0.19011,0.31,22,44
31,0,0,0.16028,0.18974,0.32,22,44
32,0,0,0.16019,0.18933,0.33,22,44
33,0,0,0.16003,0.18893,0.34,22,44
34,0,0,0.1598,0.18849,0.35,22,44
35,0,0,0.15955,0.18804,0.35,22,44
36,0,0,0.15934,0.18761,0.36,22,44
37,0,0,0.15919,0.18723,0.37,22,44
38,0,0,0.1591,0.18695,0.38,22,44
39,0,0,0.15901,0.18672,0.38,22,44
40,0,0,0.15887,0.18653,0.39,22,44
41,0,0,0.15866,0.18636,0.4,22,44
42,0,0,0.1584,0.18621,0.41,22,44
43,0,0,0.1581,0.18607,0.41,22,44
44,0,0,0.1578,0.18597,0.42,22,44
45,0,0,0.15752,0.1859,0.43,23,44
46,0,0,0.15727,0.18586,0.44,23,44
47,0,0,0.15705,0.18585,0.44,23,44
48,0,0,0.15687,0.18585,0.45,23,44
49,0,0,0.1567,0.18584,0.46,23,44
50,0,0,0.15654,0.18581,0.47,23,44
51,0,0,0.15639,0.18574,0.47,23,44
52,0,0,0.15623,0.18564,0.48,23,44
53,0,0,0.15607,0.1855,0.49,23,44
54,0,0,0.1559,0.18533,0.5,23,44
55,0,0,0.15573,0.18513,0.5,23,44
56,0,0,0.15556,0.18491,0.51,23,44
57,0,0,0.1554,0.18467,0.52,23,44
58,0,0,0.15524,0.18442,0.53,23,44
59,0,0,0.15508,0.18418,0.54,23,44
60,0,0,0.15493,0.18393,0.54,23,44
61,0,0,0.15478,0.18369,0.55,23,44
62,0,0,0.15463,0.18345,0.56,23,44
63,0,0,0.15448,0.18322,0.57,23,44
64,0,0,0.15434,0.18298,0.57,23,44
65,0,0,0.15419,0.18276,0.58,23,44
66,0,0,0.15404,0.18254,0.59,23,44
67,0,0,0.15389,0.18232,0.6,23,44
68,0,0,0.15373,0.18211,0.6,23,44
69,0,0,0.15358,0.1819,0.61,23,44
70,0,0,0.15342,0.18169,0.62,23,44
71,0,0,0.15326,0.18149,0.63,23,44
72,0,0,0.1531,0.18128,0.63,23,44
73,0,0,0.15294,0.18108,0.64,23,44
74,0,0,0.15277,0.18087,0.65,23,44
75,0,0,0.1526,0.18066,0.66,23,44
76,0,0,0.15244,0.18046,0.66,23,44
77,0,0,0.15227,0.18024,0.67,23,44
78,0,0,0.1521,0.18003,0.68,23,44
79,0,0,0.15193,0.1798,0.69,23,44
80,0,0,0.15175,0.17956,0.7,23,44
81,0,0,0.15157,0.17932,0.7,23,44
82,0,0,0.1514,0.17907,0.71,23,44
83,0,0,0.15121,0.17882,0.72,23,44
84,0.00238,0,0.15103,0.17855,0.73,23,44
85,0.00475,0,0.15086,0.17828,0.74,23,44
86,0.00712,0,0.15068,0.178,0.74,23,44
87,0.00948,0,0.1505,0.17772,0.75,23,44
88,0.01184,0,0.15032,0.17743,0.76,23,44
89,0.01419,0,0.15014,0.17714,0.77,23,44
90,0.01654,0.00076,0.14996,0.17685,0.78,23,44
91,0.01889,0.00405,0.14978,0.17656,0.78,23,44
92,0.02123,0.00732,0.1496,0.17627,0.79,23,44
93,0.02358,0.0106,0.14942,0.17598,0.8,23,44
94,0.02594,0.01386,0.14924,0.17569,0.81,23,44
95,0.02832,0.01703,0.14906,0.1754,0.82,23,44
96,0.0307,0.02004,0.14888,0.17513,0.82,23,44
97,0.0331,0.02298,0.14869,0.17487,0.83,23,43
98,0.03549,0.02591,0.14851,0.17461,0.84,23,43
99,0.03782,0.02884,0.14833,0.17435,0.85,23,43
100,0.04012,0.03181,0.14815,0.17408,0.85,23,43
101,0.04237,0.03481,0.14798,0.17381,0.86,23,43
102,0.0446,0.03784,0.1478,0.17354,0.87,23,43
103,0.04682,0.04091,0.14763,0.17326,0.88,23,43
104,0.049,0.0439,0.14746,0.17299,0.89,23,43
105,0.05119,0.04686,0.14729,0.17272,0.89,23,43
106,0.05337,0.04979,0.14712,0.17246,0.9,23,43
107,0.05548,0.05274,0.14696,0.17219,0.91,23,43
108,0.05754,0.05572,0.1468,0.17192,0.92,23,43
109,0.05957,0.05873,0.14664,0.17164,0.92,23,43
110,0.06156,0.06175,0.14649,0.17137,0.93,23,43
111,0.06348,0.06477,0.14634,0.17109,0.94,23,43
112,0.06533,0.06776,0.14619,0.17082,0.95,23,43
113,0.06713,0.07067,0.14605,0.17055,0.95,23,43
114,0.06888,0.07344,0.14591,0.1703,0.96,23,43
115,0.07056,0.07614,0.14578,0.17005,0.97,23,43
116,0.07219,0.07877,0.14565,0.16981,0.98,23,43
117,0.07377,0.08133,0.14553,0.16957,0.98,23,43
118,0.07528,0.08383,0.14541,0.16934,0.99,23,43
119,0.0767,0.08631,0.1453,0.16911,1.0,23,43
120,0.07806,0.08879,0.14519,0.16888,1.01,23,43
121,0.07937,0.09126,0.14509,0.16865,1.01,23,43
122,0.08061,0.09369,0.14499,0.16843,1.02,23,43
123,0.0818,0.09608,0.1449,0.1682,1.03,23,43
124,0.08296,0.09844,0.14481,0.16798,1.04,23,43
125,0.08412,0.1008,0.14472,0.16776,1.04,23,43
126,0.08523,0.1031,0.14463,0.16755,1.05,23,43
127,0.08629,0.10534,0.14454,0.16734,1.06,23,43
128,0.08732,0.10754,0.14446,0.16713,1.07,23,43
129,0.0883,0.10971,0.14438,0.16693,1.08,23,43
130,0.08922,0.11185,0.14431,0.16673,1.08,23,43
131,0.0901,0.11395,0.14424,0.16653,1.09,23,43
132,0.09095,0.116,0.14417,0.16634,1.1,23,43
133,0.09178,0.11801,0.14411,0.16615,1.11,23,43
134,0.09257,0.11995,0.14405,0.16597,1.12,23,42
135,0.09334,0.12185,0.14398,0.16579,1.12,23,42
136,0.0941,0.1237,0.14392,0.16561,1.13,23,42
137,0.09486,0.1255,0.14386,0.16544,1.14,23,42
138,0.09562,0.12717,0.1438,0.16528,1.14,23,42
139,0.09638,0.12878,0.14374,0.16513,1.15,23,42
140,0.09712,0.13035,0.14368,0.16498,1.16,23,42
141,0.09785,0.1318,0.14363,0.16485,1.17,23,42
142,0.09858,0.13322,0.14357,0.16471,1.18,23,42
143,0.09929,0.1346,0.14351,0.16458,1.18,23,42
144,0.10001,0.13594,0.14345,0.16445,1.19,23,42
145,0.10072,0.13728,0.1434,0.16433,1.2,23,42
146,0.10141,0.13856,0.14334,0.1642,1.21,23,42
147,0.10207,0.13974,0.14329,0.16409,1.21,23,42
148,0.10269,0.14091,0.14324,0.16398,1.22,23,42
149,0.1033,0.14207,0.14319,0.16387,1.23,23,42
150,0.10394,0.14321,0.14314,0.16376,1.24,23,42
151,0.10459,0.14424,0.14309,0.16366,1.24,23,42
152,0.10522,0.1453,0.14304,0.16356,1.25,23,42
153,0.10582,0.14634,0.14299,0.16346,1.26,23,42
154,0.10641,0.14736,0.14294,0.16336,1.27,23,42
155,0.10698,0.14835,0.1429,0.16327,1.27,23,42
156,0.10749,0.14932,0.14286,0.16317,1.28,23,42
157,0.10798,0.15024,0.14282,0.16309,1.29,23,42
158,0.10845,0.15115,0.14278,0.163,1.3,23,42
159,0.10887,0.15202,0.14275,0.16291,1.3,23,42
160,0.10927,0.15289,0.14271,0.16283,1.31,23,42
161,0.10963,0.15376,0.14269,0.16275,1.32,23,42
162,0.10996,0.15473,0.14266,0.16265,1.33,23,42
163,0.11027,0.15567,0.14263,0.16256,1.34,23,42
164,0.11057,0.15656,0.14261,0.16248,1.34,23,42
165,0.11085,0.15741,0.14259,0.1624,1.35,23,42
166,0.11112,0.15821,0.14257,0.16232,1.36,22,42
167,0.11138,0.15899,0.14255,0.16224,1.37,22,42
168,0.11163,0.15973,0.14253,0.16217,1.37,22,42
169,0.11186,0.16045,0.14251,0.1621,1.38,22,42
170,0.1121,0.16115,0.14249,0.16204,1.39,22,42
171,0.11232,0.16183,0.14247,0.16197,1.4,22,42
172,0.11254,0.16249,0.14245,0.16191,1.4,22,42
173,0.11276,0.16314,0.14243,0.16184,1.41,22,42
174,0.11298,0.1638,0.14242,0.16178,1.42,22,42
175,0.11319,0.16445,0.1424,0.16172,1.43,22,42
176,0.11339,0.16509,0.14238,0.16165,1.43,22,42
177,0.11361,0.16573,0.14237,0.16159,1.44,22,42
178,0.11384,0.16629,0.14235,0.16154,1.45,22,42
179,0.11408,0.1668,0.14233,0.16149,1.46,22,42
180,0.11431,0.16725,0.14231,0.16145,1.47,22,42
181,0.11458,0.16762,0.14229,0.16141,1.47,22,42
182,0.11485,0.16795,0.14227,0.16138,1.48,22,42
183,0.11511,0.16825,0.14225,0.16135,1.49,22,42
184,0.11537,0.16857,0.14222,0.16132,1.5,22,42
185,0.11563,0.16892,0.1422,0.16128,1.5,22,42
186,0.11589,0.16932,0.14218,0.16124,1.51,22,42
187,0.11614,0.16982,0.14216,0.1612,1.52,22,42
188,0.1164,0.17037,0.14214,0.16114,1.53,22,42
189,0.11665,0.17097,0.14212,0.16108,1.54,22,42
190,0.1169,0.17162,0.1421,0.16102,1.54,22,42
191,0.11715,0.17228,0.14208,0.16096,1.55,22,42
192,0.1174,0.17295,0.14206,0.16089,1.56,22,42
193,0.11764,0.17359,0.14204,0.16083,1.57,22,42
194,0.11787,0.17418,0.14202,0.16077,1.57,22,42
195,0.11811,0.17473,0.142,0.16072,1.58,22,42
196,0.11834,0.1752,0.14199,0.16067,1.59,22,42
197,0.11857,0.17562,0.14197,0.16063,1.6,22,42
198,0.1188,0.17598,0.14195,0.1606,1.6,22,42
199,0.11903,0.1763,0.14193,0.16057,1.61,22,42
200,0.11925,0.17661,0.14191,0.16054,1.62,22,42
201,0.11947,0.17692,0.14189,0.16051,1.63,22,42
202,0.11968,0.17723,0.14188,0.16048,1.63,22,42
203,0.11989,0.17757,0.14186,0.16044,1.64,22,42
204,0.12009,0.17794,0.14184,0.16041,1.65,22,42
205,0.12029,0.17836,0.14183,0.16037,1.66,22,42
206,0.12048,0.17882,0.14181,0.16032,1.66,22,42
207,0.12068,0.17931,0.1418,0.16027,1.67,21,42
208,0.12087,0.1798,0.14178,0.16022,1.68,21,42
209,0.12106,0.18028,0.14177,0.16018,1.69,21,42
210,0.12126,0.18077,0.14175,0.16013,1.69,21,42
211,0.12146,0.18118,0.14173,0.16009,1.7,21,42
212,0.12169,0.18147,0.14172,0.16006,1.71,21,42
213,0.12193,0.18165,0.1417,0.16004,1.72,21,42
214,0.12216,0.18175,0.14168,0.16003,1.73,21,42
215,0.12238,0.18183,0.14166,0.16003,1.73,21,42
216,0.1226,0.18193,0.14164,0.16002,1.74,21,42
217,0.12281,0.18207,0.14163,0.16,1.75,21,42
218,0.12302,0.18227,0.14161,0.15998,1.76,21,42
219,0.12322,0.18257,0.14159,0.15995,1.76,21,42
220,0.12343,0.18295,0.14158,0.15992,1.77,21,42
221,0.12364,0.18341,0.14156,0.15987,1.78,21,42
222,0.12385,0.18393,0.14154,0.15982,1.79,21,42
223,0.12406,0.1845,0.14152,0.15976,1.79,21,42
224,0.12426,0.1851,0.14151,0.15971,1.8,21,42
225,0.12446,0.1857,0.14149,0.15965,1.81,21,42
226,0.12465,0.18628,0.14148,0.15959,1.82,21,42
227,0.12485,0.18683,0.14146,0.15954,1.82,21,42
228,0.12506,0.18726,0.14144,0.15949,1.84,21,42
229,0.12528,0.18759,0.14143,0.15946,1.84,21,42
230,0.1255,0.18784,0.14141,0.15944,1.85,21,42
231,0.12571,0.18804,0.14139,0.15942,1.86,21,42
232,0.12592,0.18822,0.14137,0.1594,1.87,21,42
233,0.12612,0.18843,0.14136,0.15938,1.88,21,42
234,0.12632,0.18869,0.14134,0.15935,1.88,21,42
235,0.12653,0.18894,0.14133,0.15933,1.89,21,42
236,0.12674,0.1892,0.14131,0.1593,1.9,21,42
237,0.12695,0.18948,0.14129,0.15928,1.91,21,42
238,0.12716,0.18978,0.14127,0.15925,1.91,21,42
239,0.12736,0.19013,0.14126,0.15921,1.92,21,42
240,0.12756,0.19054,0.14124,0.15917,1.93,20,42
241,0.12776,0.191,0.14123,0.15913,1.94,20,42
242,0.12796,0.19152,0.14121,0.15908,1.94,20,42
243,0.12816,0.19205,0.14119,0.15902,1.95,20,42
244,0.12836,0.19257,0.14118,0.15897,1.96,20,42
245,0.12857,0.19302,0.14116,0.15893,1.97,20,42
246,0.12878,0.19339,0.14114,0.15889,1.97,20,42
247,0.12899,0.19372,0.14113,0.15886,1.98,20,42
248,0.1292,0.194,0.14111,0.15883,1.99,20,42
249,0.12941,0.19428,0.14109,0.1588,2.0,20,42
250,0.12961,0.19457,0.14108,0.15878,2.0,20,42
251,0.12981,0.19487,0.14106,0.15875,2.01,20,42
252,0.13001,0.1952,0.14104,0.15871,2.02,20,42
253,0.1302,0.19558,0.14103,0.15868,2.03,20,42
254,0.1304,0.19601,0.14101,0.15863,2.04,20,42
255,0.13059,0.19649,0.141,0.15859,2.04,20,42
256,0.13078,0.19699,0.14098,0.15854,2.05,20,42
257,0.13097,0.1975,0.14097,0.15849,2.06,20,42
258,0.13115,0.198,0.14095,0.15844,2.06,20,42
259,0.13134,0.1985,0.14094,0.15839,2.07,20,42
260,0.13152,0.19898,0.14092,0.15834,2.08,20,42
261,0.1317,0.19942,0.14091,0.1583,2.09,20,42
262,0.13189,0.19983,0.14089,0.15826,2.1,20,42
263,0.13207,0.2002,0.14088,0.15822,2.1,20,42
264,0.13226,0.20054,0.14086,0.15819,2.11,20,42
265,0.13245,0.20078,0.14084,0.15816,2.12,20,42
266,0.13265,0.20099,0.14083,0.15814,2.13,20,42
267,0.13284,0.20119,0.14081,0.15812,2.13,20,42
268,0.13302,0.20139,0.1408,0.1581,2.14,20,42
269,0.13322,0.20159,0.14078,0.15808,2.15,20,42
270,0.13342,0.20176,0.14077,0.15807,2.16,20,42
271,0.13362,0.20191,0.14075,0.15805,2.16,20,42
272,0.13381,0.20209,0.14073,0.15803,2.17,19,42
273,0.134,0.2023,0.14072,0.15801,2.18,19,42
274,0.13419,0.20255,0.1407,0.15799,2.19,19,42
275,0.13438,0.20287,0.14069,0.15796,2.19,19,42
276,0.13457,0.20326,0.14067,0.15792,2.2,19,42
277,0.13476,0.20371,0.14066,0.15787,2.21,19,42
278,0.13494,0.2042,0.14064,0.15782,2.22,19,42
279,0.13512,0.20471,0.14063,0.15777,2.23,19,42
280,0.13531,0.20524,0.14061,0.15772,2.24,19,42
281,0.13549,0.20576,0.1406,0.15767,2.24,19,42
282,0.13566,0.20627,0.14058,0.15762,2.25,19,42
283,0.13584,0.20675,0.14057,0.15757,2.26,19,42
284,0.13602,0.20718,0.14056,0.15753,2.27,19,42
285,0.13619,0.20755,0.14054,0.15749,2.27,19,42
286,0.13637,0.20785,0.14053,0.15746,2.28,19,42
287,0.13655,0.20811,0.14051,0.15744,2.29,19,42
288,0.13673,0.20833,0.1405,0.15741,2.3,19,42
289,0.1369,0.20854,0.14048,0.15739,2.3,19,42
290,0.13707,0.20876,0.14047,0.15737,2.31,19,42
291,0.13723,0.20902,0.14046,0.15734,2.32,19,42
292,0.1374,0.20931,0.14044,0.15732,2.33,19,42
293,0.13757,0.20962,0.14043,0.15728,2.34,19,42
294,0.13774,0.20997,0.14042,0.15725,2.34,19,42
295,0.1379,0.21034,0.1404,0.15721,2.35,19,42
296,0.13807,0.21073,0.14039,0.15717,2.36,19,42
297,0.13824,0.21115,0.14037,0.15713,2.37,19,42
298,0.1384,0.21158,0.14036,0.15709,2.37,19,42
299,0.13856,0.21202,0.14035,0.15705,2.38,19,42
300,0.13872,0.21245,0.14034,0.157,2.39,19,42
301,0.13888,0.21287,0.14032,0.15696,2.4,19,42
302,0.13904,0.21327,0.14031,0.15692,2.4,19,42
303,0.1392,0.21364,0.1403,0.15688,2.41,19,42
304,0.13935,0.21396,0.14028,0.15685,2.42,19,42
305,0.13951,0.21427,0.14027,0.15682,2.43,19,42
306,0.13966,0.21455,0.14026,0.15679,2.44,19,42
307,0.13982,0.21483,0.14025,0.15677,2.44,19,42
308,0.13997,0.2151,0.14023,0.15674,2.45,19,42
309,0.14012,0.21535,0.14022,0.15671,2.46,18,42
310,0.14027,0.2156,0.14021,0.15669,2.47,18,42
311,0.14043,0.21584,0.1402,0.15666,2.47,18,42
312,0.14058,0.21607,0.14018,0.15664,2.48,18,42
313,0.14072,0.2163,0.14017,0.15662,2.49,18,42
314,0.14087,0.21654,0.14016,0.15659,2.5,18,42
315,0.14101,0.21679,0.14015,0.15657,2.5,18,42
316,0.14115,0.21706,0.14014,0.15654,2.51,18,42
317,0.1413,0.21734,0.14013,0.15651,2.52,18,42
318,0.14144,0.21763,0.14011,0.15649,2.53,18,42
319,0.14157,0.21791,0.1401,0.15646,2.53,18,42
320,0.14171,0.21817,0.14009,0.15643,2.54,18,42
321,0.14185,0.21842,0.14008,0.15641,2.55,18,42
322,0.14199,0.21865,0.14007,0.15638,2.56,18,42
323,0.14213,0.21888,0.14006,0.15636,2.56,18,42
324,0.14226,0.21909,0.14005,0.15634,2.57,18,42
325,0.1424,0.21931,0.14004,0.15632,2.58,18,42
326,0.14253,0.21952,0.14002,0.1563,2.59,18,42
327,0.14267,0.21974,0.14001,0.15627,2.6,18,42
328,0.1428,0.21997,0.14,0.15625,2.6,18,42
329,0.14293,0.2202,0.13999,0.15623,2.61,18,42
330,0.14306,0.22044,0.13998,0.1562,2.62,18,42
331,0.14319,0.22068,0.13997,0.15618,2.63,18,42
332,0.14332,0.22092,0.13996,0.15616,2.64,18,42
333,0.14345,0.22115,0.13995,0.15613,2.64,18,42
334,0.14358,0.22137,0.13994,0.15611,2.65,18,42
335,0.14371,0.22159,0.13993,0.15609,2.66,18,42
336,0.14385,0.22181,0.13992,0.15607,2.67,18,42
337,0.14398,0.22203,0.13991,0.15604,2.67,18,42
338,0.14411,0.22225,0.1399,0.15602,2.68,18,42
339,0.14424,0.22248,0.13989,0.156,2.69,18,42
340,0.14437,0.22272,0.13987,0.15598,2.7,18,42
341,0.1445,0.22296,0.13986,0.15595,2.7,18,42
342,0.14463,0.2232,0.13985,0.15593,2.71,18,42
343,0.14477,0.22343,0.13984,0.1559,2.72,18,42
344,0.1449,0.22366,0.13983,0.15588,2.73,18,42
345,0.14504,0.22387,0.13982,0.15586,2.74,18,42
346,0.14518,0.22406,0.13981,0.15584,2.74,18,42
347,0.14532,0.22423,0.1398,0.15582,2.75,18,42
348,0.14546,0.2244,0.13978,0.15581,2.76,18,42
349,0.14561,0.22456,0.13977,0.15579,2.77,17,42
350,0.14575,0.22473,0.13976,0.15577,2.77,17,42
351,0.1459,0.22492,0.13975,0.15576,2.78,17,42
352,0.14604,0.22512,0.13974,0.15573,2.79,17,42
353,0.14619,0.22534,0.13973,0.15571,2.8,17,42
354,0.14634,0.22558,0.13971,0.15569,2.8,17,42
355,0.14649,0.22583,0.1397,0.15566,2.81,17,42
356,0.14664,0.2261,0.13969,0.15564,2.82,17,42
357,0.14679,0.22637,0.13968,0.15561,2.83,17,42
358,0.14694,0.22665,0.13966,0.15558,2.83,17,42
359,0.1471,0.22693,0.13965,0.15555,2.84,17,42
360,0.14725,0.2272,0.13964,0.15553,2.85,17,42
361,0.14741,0.22745,0.13963,0.1555,2.86,17,42
362,0.14757,0.22768,0.13961,0.15548,2.86,17,42
363,0.14773,0.22791,0.1396,0.15545,2.87,17,42
364,0.1479,0.22811,0.13959,0.15543,2.88,17,42
365,0.14807,0.22829,0.13957,0.15542,2.89,17,42
366,0.14823,0.22846,0.13956,0.1554,2.9,17,42
367,0.14841,0.22863,0.13954,0.15538,2.9,17,42
368,0.14858,0.22881,0.13953,0.15536,2.91,17,42
369,0.14875,0.229,0.13952,0.15534,2.92,17,42
370,0.14893,0.22922,0.1395,0.15532,2.93,17,42
371,0.14911,0.22946,0.13949,0.1553,2.93,17,42
372,0.14929,0.22971,0.13947,0.15527,2.94,17,42
373,0.14947,0.22998,0.13946,0.15525,2.95,17,42
374,0.14966,0.23027,0.13944,0.15522,2.96,17,42
375,0.14985,0.23055,0.13943,0.15519,2.96,17,42
376,0.15004,0.23084,0.13941,0.15516,2.97,17,42
377,0.15023,0.23112,0.13939,0.15513,2.98,17,42
378,0.15043,0.2314,0.13938,0.1551,2.99,17,42
379,0.15065,0.23174,0.13936,0.15507,3.0,17,42
380,0.15087,0.23213,0.13934,0.15503,3.0,17,42
381,0.15109,0.23256,0.13932,0.15499,3.01,17,42
382,0.15132,0.23299,0.13931,0.15494,3.02,17,42
383,0.15155,0.23341,0.13929,0.1549,3.03,17,42
384,0.15178,0.2338,0.13927,0.15486,3.04,17,42
385,0.15201,0.23415,0.13925,0.15483,3.04,17,42
386,0.15225,0.23444,0.13923,0.1548,3.05,17,42
387,0.1525,0.23467,0.13921,0.15477,3.06,17,42
388,0.15274,0.23486,0.13919,0.15475,3.07,16,42
389,0.15299,0.23503,0.13917,0.15474,3.07,16,42
390,0.15324,0.23519,0.13915,0.15472,3.08,16,42
391,0.15349,0.23537,0.13913,0.1547,3.09,16,42
392,0.15375,0.23559,0.13911,0.15468,3.1,16,42
393,0.15401,0.23584,0.13908,0.15465,3.11,16,42
394,0.15427,0.23613,0.13906,0.15462,3.12,16,42
395,0.15453,0.23646,0.13904,0.15459,3.12,16,42
396,0.1548,0.23681,0.13902,0.15456,3.13,16,42
397,0.15507,0.23717,0.139,0.15452,3.14,16,42
398,0.15534,0.23755,0.13897,0.15448,3.15,16,42
399,0.15562,0.23793,0.13895,0.15444,3.16,16,42
400,0.1559,0.2383,0.13893,0.1544,3.17,16,42
401,0.15618,0.23865,0.13891,0.15437,3.17,16,42
402,0.15646,0.23897,0.13888,0.15434,3.18,16,42
403,0.15676,0.23926,0.13886,0.15431,3.19,16,42
404,0.15706,0.23962,0.13883,0.15427,3.2,16,42
405,0.15737,0.24004,0.13881,0.15423,3.21,16,42
406,0.15769,0.24049,0.13878,0.15418,3.22,16,42
407,0.15801,0.24094,0.13876,0.15414,3.22,16,42
408,0.15834,0.24139,0.13873,0.15409,3.23,16,42
409,0.15868,0.24189,0.1387,0.15404,3.24,16,42
410,0.15902,0.24241,0.13867,0.15399,3.25,16,42
411,0.15937,0.2429,0.13864,0.15394,3.26,16,42
412,0.15972,0.24332,0.13861,0.15389,3.26,16,42
413,0.16007,0.2437,0.13858,0.15386,3.27,16,42
414,0.16043,0.24402,0.13856,0.15382,3.28,16,42
415,0.1608,0.24431,0.13852,0.15379,3.29,16,42
416,0.16117,0.24458,0.13849,0.15377,3.3,16,42
417,0.16154,0.24484,0.13846,0.15374,3.3,16,42
418,0.16192,0.24511,0.13843,0.15371,3.31,16,42
419,0.1623,0.24537,0.1384,0.15369,3.32,16,42
420,0.16269,0.24567,0.13837,0.15366,3.33,16,42
421,0.16308,0.24602,0.13834,0.15362,3.34,16,42
422,0.16347,0.24637,0.1383,0.15358,3.35,15,42
423,0.16387,0.24673,0.13827,0.15355,3.36,15,42
424,0.16427,0.24711,0.13824,0.15351,3.37,15,42
425,0.16468,0.24753,0.1382,0.15347,3.37,15,42
426,0.1651,0.24795,0.13817,0.15342,3.38,15,42
427,0.16551,0.24835,0.13814,0.15338,3.39,15,42
