epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.18901,0.18709,0.64,264,524,784,1043,1301,1561,1820,2082,2342,2599,2861,3120,3379,3639,3898
1,0,0,0.18587,0.18412,0.65,263,524,784,1044,1300,1562,1819,2083,2342,2598,2862,3121,3378,3640,3898
2,0,0,0.18282,0.18108,0.66,263,525,785,1045,1300,1562,1820,2084,2342,2599,2863,3122,3377,3640,3898
3,0,0,0.17993,0.17817,0.68,263,525,786,1046,1299,1563,1821,2085,2341,2599,2864,3123,3377,3641,3897
4,0,0,0.17723,0.17553,0.69,263,526,786,1046,1298,1563,1821,2086,2341,2600,2864,3123,3376,3641,3897
5,0,0,0.17474,0.17312,0.7,262,526,787,1047,1298,1564,1822,2087,2342,2601,2865,3124,3375,3641,3897
6,0,0,0.17245,0.17086,0.72,262,527,787,1048,1297,1565,1822,2088,2342,2601,2866,3125,3375,3642,3896
7,0,0,0.17035,0.16881,0.73,262,527,788,1049,1297,1566,1822,2089,2342,2601,2867,3126,3374,3642,3896
8,0,0,0.16839,0.16693,0.75,262,528,788,1049,1297,1566,1823,2089,2342,2602,2868,3126,3373,3642,3896
9,0,0.01,0.16657,0.16516,0.76,261,528,789,1050,1296,1567,1823,2090,2341,2602,2869,3127,3373,3643,3896
10,0,0.02988,0.16487,0.16349,0.77,261,529,789,1051,1296,1568,1823,2091,2341,2603,2870,3128,3372,3643,3895
11,0,0.04816,0.16328,0.16194,0.79,261,529,790,1051,1296,1569,1823,2092,2342,2604,2870,3129,3371,3643,3895
12,0,0.06499,0.16182,0.1605,0.8,261,529,790,1052,1296,1570,1822,2092,2342,2604,2871,3129,3371,3643,3895
13,0,0.07982,0.16048,0.15923,0.81,261,530,791,1053,1295,1571,1822,2093,2342,2605,2872,3130,3370,3644,3895
14,0.01174,0.09268,0.15925,0.15811,0.83,261,530,791,1053,1296,1571,1822,2093,2342,2606,2873,3130,3369,3644,3894
15,0.02556,0.10382,0.15813,0.15714,0.84,261,531,791,1054,1296,1572,1821,2094,2342,2606,2874,3131,3369,3644,3894
16,0.03801,0.11367,0.15712,0.15627,0.86,261,531,792,1054,1296,1573,1821,2094,2341,2607,2874,3132,3368,3644,3894
17,0.04906,0.12231,0.15621,0.15551,0.87,261,532,792,1055,1296,1574,1821,2095,2341,2607,2875,3132,3367,3645,3894
18,0.05876,0.12987,0.15542,0.15484,0.88,261,532,792,1055,1296,1574,1821,2095,2342,2608,2876,3132,3367,3645,3894
19,0.06718,0.13652,0.15472,0.15424,0.9,261,533,793,1056,1297,1575,1822,2096,2342,2609,2876,3133,3366,3645,3893
20,0.07439,0.14269,0.15412,0.15369,0.91,261,533,793,1056,1297,1576,1822,2096,2342,2610,2877,3133,3365,3646,3893
21,0.08042,0.14793,0.15362,0.15322,0.93,261,533,793,1057,1298,1577,1822,2096,2342,2610,2878,3133,3365,3646,3893
22,0.08536,0.15226,0.1532,0.15283,0.94,261,534,793,1057,1298,1577,1823,2097,2342,2611,2878,3134,3364,3646,3893
23,0.0893,0.15574,0.15287,0.15252,0.95,261,534,793,1058,1298,1578,1823,2097,2341,2612,2879,3134,3364,3647,3893
24,0.09231,0.1585,0.15262,0.15227,0.96,261,535,793,1058,1299,1579,1823,2097,2341,2612,2879,3134,3363,3647,3892
25,0.09449,0.16082,0.15244,0.15206,0.98,261,535,793,1058,1300,1579,1823,2097,2341,2613,2879,3134,3362,3647,3892
26,0.09596,0.1626,0.15231,0.1519,0.99,262,535,793,1059,1300,1580,1823,2098,2341,2614,2880,3134,3362,3648,3892
27,0.09677,0.16383,0.15225,0.15178,1.0,262,536,793,1059,1301,1581,1824,2098,2341,2614,2880,3134,3361,3648,3892
28,0.09713,0.16445,0.15222,0.15173,1.02,262,536,793,1059,1301,1581,1824,2098,2341,2615,2880,3134,3361,3648,3892
29,0.09712,0.16458,0.15222,0.15172,1.03,262,536,793,1059,1302,1582,1824,2098,2341,2616,2880,3134,3360,3648,3892
30,0.09686,0.16431,0.15224,0.15174,1.05,262,537,793,1060,1303,1582,1825,2098,2341,2616,2880,3133,3359,3649,3891
31,0.09644,0.16408,0.15227,0.15176,1.06,263,537,792,1060,1303,1583,1825,2099,2341,2617,2880,3133,3359,3649,3891
32,0.09595,0.16388,0.15231,0.15178,1.08,263,537,792,1060,1304,1584,1825,2099,2341,2617,2880,3133,3358,3649,3891
33,0.09544,0.16383,0.15236,0.15178,1.09,263,538,792,1060,1305,1584,1826,2099,2340,2618,2880,3132,3358,3649,3891
34,0.09489,0.16391,0.1524,0.15178,1.1,263,538,791,1061,1306,1585,1826,2099,2340,2618,2880,3132,3357,3649,3891
35,0.09442,0.16419,0.15244,0.15175,1.11,264,538,791,1061,1306,1585,1826,2099,2340,2619,2880,3131,3356,3650,3891
36,0.09416,0.16472,0.15247,0.1517,1.13,264,539,790,1061,1307,1585,1827,2099,2340,2620,2880,3131,3356,3650,3891
37,0.09414,0.16545,0.15247,0.15164,1.14,264,539,790,1061,1308,1586,1828,2099,2340,2620,2879,3130,3355,3650,3891
38,0.09449,0.16641,0.15244,0.15155,1.15,265,539,789,1061,1309,1586,1828,2100,2339,2621,2879,3130,3354,3650,3891
39,0.09517,0.16759,0.15238,0.15144,1.16,265,539,788,1060,1309,1587,1829,2100,2339,2621,2879,3129,3354,3650,3891
40,0.09612,0.16897,0.1523,0.15132,1.18,265,540,788,1060,1310,1587,1829,2100,2338,2622,2878,3128,3353,3650,3891
41,0.09726,0.17053,0.1522,0.15117,1.19,266,540,787,1060,1311,1587,1830,2100,2337,2623,2878,3128,3353,3649,3891
42,0.09851,0.17229,0.1521,0.15101,1.2,266,540,786,1060,1312,1588,1831,2100,2337,2623,2877,3127,3352,3649,3891
43,0.09983,0.1742,0.15199,0.15084,1.22,266,540,786,1060,1312,1588,1831,2100,2336,2624,2877,3126,3351,3649,3890
44,0.10116,0.17622,0.15188,0.15066,1.23,266,541,785,1060,1313,1588,1832,2100,2335,2624,2876,3126,3351,3649,3890
45,0.10248,0.17823,0.15176,0.15047,1.24,267,541,784,1059,1314,1588,1833,2100,2334,2625,2876,3125,3350,3649,3890
46,0.10375,0.1802,0.15166,0.15029,1.26,267,541,784,1059,1315,1588,1834,2101,2333,2625,2875,3124,3349,3649,3890
47,0.10499,0.18204,0.15155,0.15012,1.27,267,541,783,1059,1316,1589,1834,2101,2333,2626,2875,3123,3349,3649,3890
48,0.1062,0.18404,0.15145,0.14994,1.28,268,541,782,1059,1316,1589,1835,2101,2332,2626,2874,3123,3348,3649,3890
49,0.10737,0.18598,0.15135,0.14976,1.3,268,542,781,1059,1317,1589,1836,2101,2331,2627,2874,3122,3347,3649,3890
50,0.10855,0.1879,0.15125,0.14958,1.31,268,542,781,1058,1318,1590,1837,2101,2330,2628,2873,3121,3347,3649,3890
51,0.10974,0.18992,0.15115,0.1494,1.32,269,542,780,1058,1319,1590,1837,2102,2329,2628,2872,3120,3346,3649,3890
52,0.1109,0.19211,0.15105,0.1492,1.34,269,542,779,1058,1320,1590,1838,2102,2328,2628,2872,3120,3346,3649,3890
53,0.11209,0.19456,0.15095,0.14897,1.35,269,542,779,1057,1321,1591,1838,2102,2327,2629,2871,3119,3345,3649,3890
54,0.11329,0.19704,0.15085,0.14874,1.37,269,543,778,1057,1322,1591,1839,2102,2327,2629,2871,3118,3344,3649,3890
55,0.1145,0.19956,0.15074,0.14851,1.38,270,543,778,1057,1322,1591,1840,2103,2326,2630,2870,3117,3344,3649,3890
56,0.11573,0.20209,0.15064,0.14827,1.4,270,543,777,1056,1323,1592,1840,2103,2325,2630,2870,3116,3343,3649,3890
57,0.11702,0.20475,0.15053,0.14802,1.42,270,543,776,1056,1324,1592,1841,2103,2324,2631,2869,3116,3342,3650,3890
58,0.11835,0.20751,0.15042,0.14777,1.43,271,544,776,1055,1325,1593,1841,2103,2324,2631,2869,3115,3341,3650,3890
59,0.11965,0.21035,0.15031,0.1475,1.45,271,544,775,1055,1326,1593,1841,2104,2323,2631,2868,3114,3341,3650,3890
60,0.12097,0.21327,0.15019,0.14723,1.46,271,544,775,1054,1327,1594,1842,2104,2322,2632,2868,3113,3340,3651,3890
61,0.12236,0.21627,0.15007,0.14695,1.47,271,544,774,1053,1328,1594,1842,2104,2322,2632,2867,3113,3339,3651,3890
62,0.12368,0.21928,0.14996,0.14667,1.49,272,544,773,1053,1329,1594,1843,2104,2321,2632,2867,3112,3339,3652,3890
63,0.12501,0.22232,0.14985,0.14638,1.5,272,545,773,1052,1330,1595,1843,2104,2320,2632,2866,3111,3338,3652,3890
64,0.12634,0.2254,0.14973,0.14609,1.51,272,545,772,1051,1331,1595,1844,2105,2320,2633,2866,3111,3337,3652,3890
65,0.12765,0.22854,0.14962,0.14579,1.53,273,545,772,1050,1332,1596,1844,2105,2319,2633,2865,3110,3336,3653,3890
66,0.12899,0.23171,0.14951,0.14549,1.55,273,545,771,1050,1333,1596,1845,2105,2318,2633,2865,3109,3336,3653,3889
67,0.13034,0.23492,0.14939,0.14519,1.56,273,545,771,1049,1334,1597,1845,2106,2318,2633,2864,3109,3335,3654,3889
68,0.13169,0.23803,0.14927,0.14489,1.58,273,546,770,1048,1335,1597,1846,2106,2317,2634,2864,3108,3334,3654,3889
69,0.13295,0.24109,0.14917,0.1446,1.59,274,546,769,1047,1336,1597,1846,2107,2316,2634,2863,3107,3333,3655,3889
70,0.13421,0.24413,0.14906,0.14431,1.61,274,546,769,1046,1337,1598,1846,2107,2316,2634,2863,3107,3332,3655,3889
71,0.13541,0.2471,0.14895,0.14403,1.62,274,546,768,1045,1338,1598,1847,2107,2315,2634,2862,3106,3332,3655,3889
72,0.13661,0.25,0.14885,0.14375,1.64,275,546,767,1044,1339,1599,1847,2108,2315,2634,2862,3105,3331,3656,3889
