algorithm,rows,columns,time,target_size,final_size,r2_original,r2_train,r2_test,rmse_original,rmse_train,rmse_test,selected_features
fscr,2178,4200,15.24,2,2,0.53,0.57,0.45,0.09,0.1,0.1,364;2425
fscr,2178,4200,18.7,5,5,0.53,0.82,0.8,0.09,0.06,0.06,401;1337;2023;2655;3458
fscr,2178,4200,25.59,10,10,0.53,0.86,0.85,0.09,0.05,0.05,418;853;1119;1312;1919;2020;2389;2986;3439;3812
fscr,2178,4200,32.4,15,14,0.53,0.81,0.8,0.09,0.06,0.06,425;431;815;1092;1251;1861;1873;2020;2130;2276;2416;2984;3439;3812
fscr,2178,4200,38.54,20,19,0.53,0.86,0.85,0.09,0.05,0.05,416;426;893;1049;1179;1198;1392;1710;2019;2020;2129;2137;2148;2450;3185;3412;3439;3766;3810
