epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.33342,0.33767,0.88,696,1388,2082,2774,3466
1,0,0,0.32736,0.33164,0.89,695,1387,2082,2775,3467
2,0,0,0.32146,0.32581,0.9,695,1387,2082,2775,3467
3,0,0,0.31577,0.32018,0.91,694,1388,2082,2776,3468
4,0,0,0.31029,0.31473,0.92,694,1388,2082,2776,3468
5,0,0,0.30506,0.30952,0.93,693,1388,2081,2776,3468
6,0,0,0.30009,0.30457,0.94,693,1388,2081,2776,3467
7,0,0,0.29539,0.29984,0.95,692,1388,2081,2777,3467
8,0,0,0.29092,0.29533,0.96,692,1388,2082,2777,3467
9,0,0,0.28667,0.29108,0.98,692,1387,2082,2777,3467
10,0,0,0.28259,0.28701,0.99,691,1387,2082,2777,3467
11,0,0,0.27866,0.28312,1.0,691,1387,2082,2777,3467
12,0,0,0.27486,0.27937,1.01,691,1387,2082,2777,3467
13,0,0,0.27116,0.27573,1.02,691,1387,2082,2777,3467
14,0,0,0.26756,0.27219,1.03,691,1388,2082,2777,3467
15,0,0,0.26405,0.26874,1.04,691,1388,2083,2777,3468
16,0,0,0.26061,0.26538,1.05,691,1388,2083,2777,3468
17,0,0,0.25726,0.26209,1.06,692,1388,2083,2777,3468
18,0,0,0.25398,0.25889,1.07,692,1388,2083,2777,3468
19,0,0,0.25078,0.25576,1.08,692,1388,2084,2777,3468
20,0,0,0.24764,0.25269,1.09,692,1388,2084,2777,3468
21,0,0,0.24457,0.2497,1.1,692,1388,2083,2777,3467
22,0,0,0.24157,0.24678,1.11,693,1387,2083,2777,3467
23,0,0,0.23863,0.24392,1.12,693,1387,2083,2777,3467
24,0,0,0.23576,0.24112,1.13,693,1387,2083,2777,3467
25,0,0,0.23294,0.23838,1.14,694,1387,2083,2777,3467
26,0,0,0.23019,0.2357,1.15,694,1387,2083,2777,3467
27,0,0,0.22748,0.23308,1.16,695,1387,2083,2777,3467
28,0,0,0.22484,0.23051,1.18,695,1387,2083,2777,3467
29,0,0,0.22224,0.228,1.18,696,1388,2083,2777,3467
30,0,0,0.2197,0.22554,1.2,696,1388,2083,2777,3467
31,0,0,0.21721,0.22313,1.21,697,1388,2083,2777,3467
32,0,0,0.21477,0.22078,1.22,697,1388,2084,2777,3467
33,0,0,0.21237,0.21848,1.23,698,1388,2084,2777,3467
34,0,0,0.21002,0.21622,1.24,698,1388,2084,2777,3467
35,0,0,0.20772,0.21401,1.25,699,1388,2084,2777,3467
36,0,0,0.20546,0.21185,1.26,699,1388,2084,2777,3467
37,0,0,0.20325,0.20974,1.27,700,1388,2085,2777,3467
38,0,0,0.20108,0.20768,1.28,700,1388,2085,2777,3467
39,0,0,0.19897,0.20567,1.29,701,1388,2085,2777,3467
40,0,0,0.19689,0.20371,1.3,702,1388,2085,2777,3467
41,0,0,0.19487,0.20179,1.31,702,1387,2086,2777,3467
42,0,0,0.19289,0.19992,1.32,703,1387,2085,2777,3467
43,0,0,0.19096,0.19809,1.33,703,1387,2085,2777,3467
44,0,0,0.18908,0.19631,1.34,704,1387,2085,2777,3467
45,0,0,0.18725,0.19459,1.35,705,1387,2085,2777,3466
46,0,0,0.18547,0.19291,1.36,705,1387,2084,2776,3466
47,0,0,0.18374,0.19129,1.37,706,1387,2084,2776,3466
48,0,0,0.18206,0.18972,1.39,707,1388,2084,2776,3466
49,0,0,0.18043,0.18821,1.4,707,1388,2085,2776,3466
50,0,0,0.17885,0.18675,1.41,708,1388,2085,2776,3466
51,0,0,0.17732,0.18534,1.42,709,1388,2085,2776,3466
52,0,0,0.17585,0.18399,1.43,709,1388,2085,2776,3466
53,0,0,0.17443,0.18269,1.44,710,1388,2085,2776,3465
54,0,0,0.17306,0.18145,1.45,711,1388,2085,2776,3465
55,0,0,0.17175,0.18026,1.46,711,1388,2084,2775,3465
56,0,0,0.17049,0.17912,1.47,712,1388,2084,2775,3465
57,0,0,0.16928,0.17804,1.48,713,1388,2084,2775,3465
58,0,0,0.16813,0.17701,1.49,713,1388,2085,2775,3464
59,0,0,0.16703,0.17603,1.5,714,1388,2085,2775,3464
60,0,0,0.16598,0.1751,1.51,715,1388,2085,2774,3464
61,0,0,0.16499,0.17422,1.52,715,1388,2085,2774,3464
62,0,0,0.16404,0.1734,1.53,716,1388,2084,2774,3463
63,0,0,0.16315,0.17262,1.54,717,1388,2084,2774,3463
64,0,0,0.16231,0.1719,1.55,718,1388,2084,2773,3463
65,0,0,0.16152,0.17121,1.56,718,1388,2084,2773,3463
66,0,0,0.16078,0.17057,1.57,719,1388,2084,2773,3462
67,0,0,0.16008,0.16997,1.58,720,1388,2084,2772,3462
68,0,0,0.15943,0.16941,1.59,720,1388,2084,2772,3462
69,0,0,0.15882,0.1689,1.6,721,1388,2084,2772,3462
70,0,0,0.15826,0.16842,1.61,721,1388,2084,2771,3461
71,0,0,0.15773,0.16799,1.63,722,1388,2084,2771,3461
72,0,0,0.15724,0.16758,1.64,723,1388,2084,2771,3461
73,0,0,0.15679,0.1672,1.66,723,1388,2084,2770,3460
74,0,0,0.15636,0.16684,1.67,724,1388,2084,2770,3460
75,0,0,0.15597,0.16651,1.69,725,1388,2084,2770,3460
76,0,0,0.15559,0.1662,1.71,725,1389,2084,2769,3459
77,0,0,0.15524,0.16589,1.72,726,1389,2083,2769,3459
78,0,0,0.15491,0.16561,1.73,727,1389,2083,2768,3459
79,0,0,0.1546,0.16535,1.75,727,1389,2083,2768,3458
80,0,0,0.15431,0.1651,1.76,728,1389,2082,2768,3458
81,0,0,0.15404,0.16487,1.77,728,1389,2081,2767,3458
82,0,0,0.15379,0.16465,1.78,729,1389,2081,2767,3457
83,0,0,0.15357,0.16446,1.79,730,1389,2080,2766,3457
84,0,0,0.15336,0.16428,1.8,730,1389,2079,2766,3457
85,0,0,0.15317,0.16411,1.81,731,1390,2078,2765,3456
