epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.66211,0.61665,1.07,356,712,1065,1421,1775
1,0,0,0.65968,0.61437,1.08,356,712,1065,1421,1774
2,0,0,0.65725,0.6121,1.1,356,712,1064,1422,1774
3,0,0,0.65484,0.60986,1.11,356,713,1064,1422,1774
4,0,0,0.65245,0.6076,1.12,355,713,1063,1423,1773
5,0,0,0.65005,0.60535,1.13,355,713,1063,1423,1773
6,0,0,0.64765,0.60309,1.15,355,713,1063,1423,1773
7,0,0,0.64526,0.6008,1.16,354,713,1062,1422,1773
8,0,0,0.64286,0.59851,1.17,354,713,1062,1422,1772
9,0,0,0.64047,0.59622,1.19,354,713,1062,1422,1772
10,0,0,0.63808,0.59391,1.2,354,713,1062,1422,1772
11,0,0,0.6357,0.5916,1.21,353,713,1061,1422,1772
12,0,0,0.63332,0.58931,1.22,353,714,1061,1421,1772
13,0,0,0.63095,0.58703,1.24,353,714,1061,1422,1772
14,0,0,0.62857,0.58474,1.25,352,714,1061,1422,1772
15,0,0,0.6262,0.58246,1.26,352,714,1061,1422,1771
16,0,0,0.62382,0.5802,1.28,352,714,1060,1422,1771
17,0,0,0.62144,0.57794,1.29,352,714,1060,1422,1771
18,0,0,0.61908,0.57568,1.3,351,714,1060,1422,1771
19,0,0,0.61673,0.57341,1.31,351,714,1059,1422,1771
20,0,0,0.61437,0.57114,1.33,351,714,1059,1422,1771
21,0,0,0.61202,0.56887,1.34,351,714,1058,1422,1771
22,0,0,0.60967,0.56658,1.35,351,714,1058,1422,1771
23,0,0,0.60732,0.56429,1.37,350,714,1057,1422,1771
24,0,0,0.60496,0.56203,1.38,350,714,1056,1422,1771
25,0,0,0.60261,0.55978,1.39,350,714,1056,1422,1771
26,0,0,0.60026,0.55754,1.4,350,714,1055,1422,1771
27,0,0,0.59791,0.55526,1.42,349,714,1055,1422,1771
28,0,0,0.59557,0.553,1.43,349,714,1054,1422,1771
29,0,0,0.59323,0.55074,1.44,349,714,1053,1422,1771
30,0,0,0.59089,0.54849,1.45,349,714,1053,1422,1771
31,0,0,0.58856,0.54625,1.47,348,715,1052,1422,1771
32,0,0,0.58624,0.54402,1.48,348,715,1052,1422,1771
33,0,0,0.58393,0.54177,1.49,348,715,1051,1422,1771
34,0,0,0.58163,0.53953,1.51,347,715,1050,1422,1771
35,0,0,0.57933,0.53728,1.52,347,715,1050,1422,1771
36,0,0,0.57704,0.53502,1.53,347,715,1049,1422,1771
37,0,0,0.57474,0.53277,1.54,346,716,1049,1422,1772
38,0,0,0.57244,0.53053,1.56,346,716,1048,1422,1772
39,0,0,0.57014,0.5283,1.57,346,716,1048,1422,1772
40,0,0,0.56784,0.52607,1.58,346,717,1047,1422,1772
41,0,0,0.56554,0.52385,1.6,345,717,1047,1422,1772
42,0,0,0.56325,0.52165,1.61,345,717,1046,1422,1772
43,0,0,0.56096,0.51945,1.62,345,717,1046,1422,1772
44,0,0,0.55868,0.51726,1.63,344,718,1045,1422,1772
45,0,0,0.55639,0.51507,1.65,344,718,1045,1422,1772
46,0,0,0.55411,0.51289,1.66,344,718,1044,1422,1772
47,0,0,0.55183,0.51072,1.67,344,718,1044,1422,1772
48,0,0,0.54956,0.50855,1.69,344,718,1043,1422,1772
49,0,0,0.54729,0.50639,1.7,343,718,1043,1422,1772
50,0,0,0.54503,0.50424,1.72,343,718,1042,1422,1772
51,0,0,0.54278,0.50209,1.73,343,718,1042,1422,1772
52,0,0,0.54053,0.49995,1.74,342,717,1041,1422,1772
53,0,0,0.53828,0.49783,1.76,342,717,1040,1422,1773
54,0,0,0.53604,0.4957,1.77,342,717,1040,1422,1773
55,0,0,0.53381,0.49355,1.78,342,717,1039,1422,1773
56,0,0,0.53158,0.49137,1.79,341,717,1038,1422,1773
57,0,0,0.52935,0.48921,1.81,341,717,1038,1422,1773
58,0,0,0.52712,0.48705,1.82,341,717,1037,1422,1773
59,0,0,0.52489,0.48489,1.84,341,717,1036,1422,1773
60,0,0,0.52266,0.48272,1.85,340,717,1035,1422,1773
61,0,0,0.52043,0.48057,1.86,340,717,1034,1422,1773
62,0,0,0.51821,0.47842,1.88,340,718,1034,1422,1773
63,0,0,0.516,0.47628,1.89,340,718,1033,1422,1773
64,0,0,0.5138,0.47414,1.9,339,718,1032,1422,1773
65,0,0,0.51162,0.47198,1.91,339,718,1031,1422,1773
66,0,0,0.50943,0.46982,1.93,339,717,1030,1422,1774
67,0,0,0.50723,0.46766,1.94,339,717,1029,1422,1774
68,0,0,0.50506,0.46551,1.95,338,717,1028,1422,1774
69,0,0,0.5029,0.46334,1.97,338,717,1027,1422,1774
70,0,0,0.50076,0.46117,1.98,338,717,1026,1422,1774
71,0,0,0.49864,0.45903,1.99,338,717,1026,1422,1774
72,0,0,0.49653,0.45691,2.0,337,717,1025,1422,1774
73,0,0,0.49442,0.4548,2.02,337,717,1024,1422,1773
74,0,0,0.49231,0.45268,2.03,337,717,1023,1422,1773
75,0,0,0.49022,0.45057,2.04,337,717,1022,1422,1773
76,0,0,0.48816,0.44845,2.05,337,718,1021,1422,1773
77,0,0,0.4861,0.44635,2.07,336,718,1021,1422,1773
78,0,0,0.48406,0.44427,2.08,336,718,1020,1422,1773
79,0,0,0.48203,0.4422,2.09,336,717,1019,1422,1773
80,0,0,0.48001,0.44015,2.11,336,717,1018,1422,1773
81,0,0,0.47799,0.4381,2.12,336,717,1018,1422,1773
82,0,0,0.47597,0.43606,2.13,335,717,1017,1422,1773
83,0,0,0.47396,0.43403,2.15,335,717,1017,1422,1773
84,0,0,0.47197,0.43201,2.16,335,717,1016,1422,1773
85,0,0,0.46999,0.43,2.17,335,717,1015,1422,1773
86,0,0,0.46801,0.428,2.18,335,717,1015,1422,1773
87,0,0,0.46604,0.42601,2.2,334,717,1014,1422,1773
88,0,0,0.46408,0.42404,2.21,334,717,1014,1422,1773
89,0,0,0.46213,0.42207,2.22,334,717,1013,1422,1773
90,0,0,0.46019,0.42012,2.23,334,717,1013,1422,1773
91,0,0,0.45826,0.41819,2.25,334,717,1012,1422,1773
92,0,0,0.45634,0.41626,2.26,333,717,1012,1422,1773
93,0,0,0.45443,0.41435,2.27,333,717,1011,1422,1773
94,0,0,0.45254,0.41245,2.29,333,717,1011,1422,1773
95,0,0,0.45066,0.41057,2.3,333,717,1011,1422,1773
96,0,0,0.44878,0.4087,2.31,332,717,1010,1422,1773
97,0,0,0.4469,0.40684,2.33,332,717,1010,1422,1773
98,0,0,0.44504,0.40499,2.34,332,717,1010,1422,1773
99,0,0,0.44318,0.40311,2.36,332,717,1010,1422,1773
100,0,0,0.44132,0.40123,2.37,331,717,1009,1422,1773
101,0,0,0.43947,0.39937,2.38,331,718,1009,1422,1773
102,0,0,0.43764,0.3975,2.39,331,718,1009,1422,1773
103,0,0,0.43581,0.39564,2.41,331,718,1008,1422,1773
104,0,0,0.43399,0.3938,2.42,331,718,1008,1422,1773
105,0,0,0.43217,0.39197,2.43,330,718,1008,1422,1773
106,0,0,0.43037,0.39015,2.44,330,718,1007,1422,1773
107,0,0,0.42857,0.38834,2.46,330,718,1007,1422,1773
108,0,0,0.42678,0.38654,2.47,330,718,1007,1422,1773
109,0,0,0.42501,0.38476,2.48,330,718,1006,1422,1773
110,0,0,0.42325,0.383,2.5,330,718,1006,1422,1773
111,0,0,0.4215,0.38124,2.51,329,718,1006,1422,1773
112,0,0,0.41976,0.37951,2.52,329,718,1006,1422,1773
113,0,0,0.41804,0.37778,2.53,329,718,1005,1422,1773
114,0,0,0.41632,0.37607,2.55,329,718,1005,1422,1773
115,0,0,0.41462,0.37438,2.56,329,718,1005,1422,1773
116,0,0,0.41293,0.37271,2.57,329,718,1005,1422,1773
117,0,0,0.41125,0.37105,2.59,328,718,1005,1422,1773
118,0,0,0.40959,0.36941,2.6,328,718,1004,1422,1773
119,0,0,0.40793,0.36778,2.61,328,718,1004,1422,1773
120,0,0,0.40627,0.36615,2.63,328,718,1004,1422,1773
121,0,0,0.40462,0.3645,2.64,328,718,1004,1422,1773
122,0,0,0.40299,0.36288,2.65,327,718,1003,1422,1773
123,0,0,0.40138,0.36126,2.66,327,718,1003,1422,1773
124,0,0,0.39979,0.35966,2.68,327,718,1003,1422,1773
125,0,0,0.39822,0.35808,2.69,327,718,1002,1422,1773
126,0,0,0.39666,0.35652,2.71,327,718,1002,1422,1773
127,0,0,0.39513,0.35498,2.72,327,718,1002,1422,1773
128,0,0,0.39362,0.35345,2.73,327,718,1001,1422,1772
129,0,0,0.39213,0.35195,2.74,327,718,1001,1422,1772
130,0,0,0.39064,0.35046,2.76,326,718,1000,1422,1772
131,0,0,0.38917,0.349,2.77,326,718,1000,1422,1772
132,0,0,0.38773,0.34757,2.78,326,718,1000,1422,1772
133,0,0,0.3863,0.34616,2.8,326,718,999,1422,1772
134,0,0,0.38489,0.34474,2.82,326,718,999,1422,1772
135,0,0,0.3835,0.34332,2.84,326,718,999,1422,1772
136,0,0,0.38213,0.34191,2.86,326,718,999,1422,1772
137,0,0,0.38077,0.34052,2.87,327,718,998,1422,1772
138,0,0,0.37943,0.33916,2.88,327,718,998,1422,1772
139,0,0,0.3781,0.33782,2.9,327,718,998,1422,1772
140,0,0,0.3768,0.33649,2.91,327,718,998,1422,1772
141,0,0,0.37551,0.33519,2.92,327,718,998,1422,1772
142,0,0,0.37423,0.3339,2.94,327,718,997,1422,1772
143,0,0,0.37297,0.33263,2.95,327,718,997,1422,1772
144,0,0,0.37172,0.33137,2.96,327,718,997,1422,1772
145,0,0,0.37048,0.33013,2.98,327,718,997,1422,1772
146,0,0,0.36926,0.32891,2.99,327,718,996,1422,1772
147,0,0,0.36807,0.32771,3.0,327,718,996,1422,1772
148,0,0,0.36689,0.32653,3.02,327,718,996,1422,1772
149,0,0,0.36574,0.32537,3.03,327,718,996,1422,1772
150,0,0,0.3646,0.32423,3.04,327,718,995,1422,1772
151,0,0,0.36348,0.3231,3.06,328,718,995,1422,1772
152,0,0,0.36238,0.32198,3.07,328,718,995,1422,1772
153,0,0,0.36129,0.32089,3.08,328,718,995,1422,1773
154,0,0,0.36022,0.31981,3.1,328,718,995,1422,1773
155,0,0,0.35917,0.31874,3.11,328,718,995,1422,1773
156,0,0,0.35814,0.31769,3.12,328,718,995,1422,1773
157,0,0,0.35712,0.31666,3.14,328,718,994,1422,1773
158,0,0,0.35612,0.31565,3.15,328,718,994,1422,1773
159,0,0,0.35514,0.31465,3.16,328,718,994,1422,1773
160,0,0,0.35417,0.31366,3.18,328,718,994,1422,1773
161,0,0,0.35321,0.3127,3.19,328,718,994,1422,1773
162,0,0,0.35228,0.31175,3.21,328,718,994,1422,1773
163,0,0,0.35136,0.31081,3.23,327,718,994,1422,1773
164,0,0,0.35046,0.30989,3.25,327,718,994,1422,1773
165,0,0,0.34957,0.30899,3.27,327,718,994,1422,1773
166,0,0,0.34869,0.3081,3.29,327,718,994,1422,1773
167,0,0,0.34784,0.30723,3.31,327,718,993,1422,1773
168,0,0,0.34699,0.30637,3.33,327,719,993,1422,1773
169,0,0,0.34616,0.30553,3.35,327,719,993,1422,1773
