epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.23341,0.23711,0.63,202,400,598,796,992,1190,1390,1588,1785,1981,2181,2379,2577,2772,2970,3168,3367,3564,3763,3960
1,0,0,0.22758,0.23157,0.65,202,401,599,796,993,1189,1389,1589,1786,1980,2182,2379,2578,2772,2969,3167,3368,3564,3763,3960
2,0,0,0.2212,0.22548,0.67,203,401,599,795,994,1189,1389,1589,1787,1980,2183,2378,2578,2771,2969,3167,3369,3563,3763,3960
3,0,0,0.21443,0.21897,0.69,203,401,600,795,994,1189,1389,1590,1786,1979,2184,2378,2577,2770,2968,3166,3369,3563,3763,3959
4,0,0,0.20741,0.21218,0.7,203,402,600,795,993,1190,1389,1591,1786,1978,2184,2379,2577,2769,2967,3165,3370,3563,3763,3959
5,0,0,0.20023,0.20522,0.72,203,402,601,795,993,1190,1390,1592,1786,1977,2184,2379,2577,2768,2966,3164,3370,3562,3763,3959
6,0,0,0.19304,0.19825,0.73,203,402,601,796,993,1190,1390,1592,1786,1976,2184,2379,2577,2767,2965,3164,3370,3562,3763,3959
7,0,0,0.18589,0.19139,0.75,203,403,602,796,993,1190,1389,1592,1786,1975,2183,2378,2578,2766,2964,3163,3371,3562,3762,3958
8,0,0,0.17888,0.18458,0.77,204,403,602,796,993,1190,1389,1592,1787,1974,2183,2378,2578,2765,2963,3162,3371,3561,3762,3958
9,0,0,0.17212,0.17798,0.78,204,403,603,796,993,1189,1389,1592,1787,1973,2183,2378,2578,2764,2963,3161,3372,3561,3762,3958
10,0,0,0.16565,0.1716,0.8,204,404,603,795,993,1189,1389,1591,1787,1972,2183,2379,2577,2763,2962,3161,3372,3560,3762,3958
11,0,0,0.15952,0.16551,0.82,204,404,604,795,993,1189,1389,1591,1787,1972,2184,2379,2577,2763,2961,3160,3373,3560,3761,3957
12,0,0,0.15378,0.15976,0.84,204,404,604,795,993,1189,1390,1591,1787,1971,2184,2379,2577,2762,2960,3159,3373,3559,3761,3957
13,0,0,0.14852,0.15446,0.86,205,405,605,795,993,1189,1390,1591,1787,1971,2184,2379,2577,2761,2959,3158,3374,3559,3761,3957
14,0.01151,0,0.14381,0.14964,0.88,205,405,605,795,993,1190,1390,1591,1787,1970,2184,2379,2577,2760,2958,3158,3374,3558,3760,3957
15,0.06699,0.02381,0.13972,0.14537,0.9,205,406,606,795,993,1190,1390,1591,1787,1970,2184,2379,2578,2759,2957,3157,3375,3558,3760,3957
16,0.11187,0.07246,0.13632,0.1417,0.92,205,406,606,795,993,1190,1389,1592,1787,1969,2184,2378,2578,2758,2957,3156,3375,3557,3760,3956
17,0.14616,0.11143,0.13366,0.13869,0.95,206,406,607,795,993,1190,1389,1592,1788,1969,2183,2378,2578,2758,2956,3156,3376,3557,3759,3956
18,0.17053,0.14118,0.13174,0.13635,0.97,206,406,607,795,993,1190,1389,1593,1788,1969,2183,2378,2578,2757,2955,3155,3376,3556,3759,3956
19,0.18555,0.16146,0.13054,0.13473,0.99,206,407,607,795,993,1190,1389,1593,1788,1969,2183,2378,2578,2756,2954,3154,3376,3556,3759,3956
20,0.19195,0.17362,0.13003,0.13375,1.01,206,407,608,795,993,1190,1389,1594,1788,1968,2183,2378,2578,2755,2954,3154,3377,3555,3758,3955
21,0.19113,0.17876,0.13009,0.13333,1.02,206,407,608,795,993,1190,1389,1595,1788,1968,2183,2378,2578,2755,2953,3153,3377,3555,3758,3955
22,0.18479,0.17829,0.1306,0.13337,1.04,207,408,608,794,992,1191,1389,1595,1788,1968,2183,2378,2578,2754,2953,3153,3378,3554,3757,3955
23,0.17489,0.17392,0.13139,0.13372,1.06,207,408,609,794,992,1191,1389,1596,1788,1968,2183,2378,2578,2753,2952,3152,3378,3554,3757,3955
24,0.16335,0.16737,0.13231,0.13425,1.08,207,408,609,794,992,1191,1389,1597,1789,1967,2183,2378,2579,2753,2952,3152,3378,3553,3757,3954
25,0.15189,0.16016,0.13321,0.13483,1.11,207,408,609,793,992,1191,1390,1598,1789,1967,2183,2378,2579,2752,2951,3151,3379,3553,3756,3954
