epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.26429,0.26339,2.77,382,760,1138,1514,1891,2269,2647,3024,3402,3780
1,0,0,0.25666,0.25578,2.81,383,761,1139,1514,1890,2269,2646,3023,3401,3780
2,0,0,0.24834,0.24744,2.85,383,761,1140,1515,1889,2270,2646,3023,3401,3779
3,0,0,0.23992,0.23901,2.9,383,762,1140,1516,1888,2270,2646,3022,3401,3779
4,0,0,0.23152,0.23057,2.94,384,762,1141,1517,1887,2270,2646,3021,3400,3779
5,0,0,0.22322,0.22224,2.98,384,763,1142,1518,1886,2269,2646,3020,3400,3778
6,0,0,0.2151,0.21411,3.02,384,764,1143,1519,1885,2269,2646,3019,3399,3778
7,0,0,0.2072,0.20622,3.06,385,764,1144,1520,1884,2269,2646,3018,3399,3778
8,0,0,0.1996,0.19864,3.14,385,765,1145,1521,1883,2270,2646,3018,3398,3777
9,0,0,0.19238,0.19142,3.18,385,765,1145,1522,1882,2270,2646,3017,3398,3777
10,0,0,0.1856,0.18464,3.22,386,766,1146,1523,1881,2270,2646,3016,3398,3777
11,0,0,0.17933,0.17835,3.26,386,766,1147,1524,1880,2270,2646,3015,3397,3777
12,0,0,0.17364,0.17265,3.3,386,767,1148,1524,1879,2270,2646,3014,3397,3776
13,0,0,0.16859,0.1676,3.4,387,767,1149,1525,1878,2269,2646,3013,3396,3776
14,0,0,0.16421,0.16324,3.44,387,768,1150,1526,1877,2269,2646,3012,3396,3776
15,0,0,0.16052,0.15958,3.47,387,768,1151,1527,1876,2270,2646,3011,3396,3776
16,0,0,0.15751,0.15659,3.51,388,769,1151,1528,1876,2270,2646,3010,3395,3776
17,0,0,0.15515,0.15426,3.56,388,769,1152,1529,1875,2270,2645,3009,3395,3776
18,0,0,0.1534,0.15254,3.6,388,770,1153,1530,1874,2270,2645,3009,3394,3776
19,0,0,0.15218,0.15136,3.64,389,770,1154,1530,1873,2270,2645,3008,3394,3776
20,0,0,0.15139,0.15064,3.69,389,771,1154,1531,1873,2270,2645,3007,3394,3776
21,0,0,0.15095,0.15023,3.73,389,771,1155,1532,1872,2270,2645,3006,3393,3776
22,0,0,0.15075,0.15005,3.77,389,772,1156,1532,1871,2270,2645,3005,3393,3776
23,0,0,0.15069,0.15,3.81,390,773,1156,1533,1871,2270,2645,3004,3393,3776
24,0,0,0.1507,0.15002,3.87,390,773,1157,1533,1870,2270,2644,3004,3392,3775
25,0,0,0.15071,0.15004,3.91,390,774,1157,1534,1870,2271,2644,3003,3392,3775
26,0,0,0.15067,0.15002,3.96,390,774,1158,1534,1870,2271,2644,3002,3392,3775
27,0,0,0.15059,0.14994,4.01,390,774,1158,1534,1869,2271,2643,3002,3391,3775
28,0,0,0.15048,0.14984,4.05,391,775,1158,1535,1869,2271,2643,3001,3391,3775
29,0,0,0.15032,0.14969,4.1,391,775,1159,1535,1869,2271,2642,3001,3391,3774
30,0,0,0.1501,0.14948,4.14,391,776,1159,1535,1868,2271,2642,3001,3390,3774
31,0,0,0.14981,0.14919,4.18,391,776,1159,1535,1868,2271,2642,3000,3390,3774
32,0,0,0.14946,0.14884,4.23,391,777,1159,1535,1868,2270,2641,3000,3390,3774
33,0,0,0.14905,0.14842,4.26,391,777,1159,1535,1868,2270,2641,3000,3389,3773
34,0,0,0.14861,0.14797,4.3,391,777,1160,1534,1868,2270,2640,3000,3389,3773
35,0,0,0.14814,0.1475,4.34,391,778,1160,1534,1867,2270,2639,3000,3389,3773
36,0,0,0.14767,0.14702,4.38,391,778,1160,1534,1867,2271,2639,3000,3388,3772
37,0,0,0.14721,0.14654,4.42,391,778,1160,1534,1867,2271,2638,3000,3388,3772
38,0,0,0.14677,0.14609,4.47,391,778,1160,1534,1867,2271,2638,3000,3388,3772
39,0,0,0.14635,0.14566,4.51,391,779,1160,1533,1867,2271,2637,3000,3387,3771
40,0,0,0.14597,0.14526,4.55,391,779,1160,1533,1867,2271,2637,3000,3387,3771
41,0,0,0.14562,0.14491,4.59,391,779,1160,1533,1867,2271,2636,3000,3387,3771
42,0,0,0.14531,0.14459,4.63,392,779,1160,1532,1867,2271,2636,3000,3386,3770
43,0,0,0.14504,0.14431,4.67,392,780,1160,1532,1867,2271,2635,3000,3386,3770
44,0,0,0.14479,0.14406,4.72,392,780,1160,1532,1867,2271,2634,3000,3386,3770
45,0,0,0.14457,0.14384,4.77,392,780,1161,1532,1867,2271,2634,3000,3385,3770
46,0,0,0.14437,0.14364,4.81,392,780,1161,1531,1867,2271,2633,3000,3385,3769
47,0,0,0.14419,0.14345,4.85,392,780,1161,1531,1867,2271,2633,3000,3385,3769
48,0,0,0.14402,0.14328,4.89,392,780,1161,1531,1867,2271,2632,2999,3384,3769
49,0,0,0.14385,0.14311,4.93,392,780,1161,1531,1867,2271,2631,2999,3384,3768
50,0,0,0.14367,0.14294,4.97,392,780,1161,1530,1867,2271,2631,2999,3384,3768
51,0,0,0.1435,0.14276,5.02,392,780,1161,1530,1867,2271,2630,2999,3383,3768
52,0,0,0.14331,0.14258,5.06,393,779,1162,1530,1867,2271,2630,2998,3383,3768
53,0,0,0.14312,0.14238,5.1,393,779,1162,1530,1867,2272,2629,2998,3382,3767
54,0,0,0.14291,0.14218,5.14,393,779,1162,1530,1867,2272,2628,2998,3382,3767
55,0,0,0.14269,0.14196,5.18,393,779,1162,1530,1867,2272,2628,2997,3382,3767
56,0,0,0.14245,0.14173,5.22,393,778,1163,1530,1867,2273,2627,2997,3381,3767
57,0,0,0.14221,0.14148,5.26,393,778,1163,1529,1866,2273,2627,2997,3381,3766
58,0,0,0.14194,0.14122,5.3,393,778,1163,1529,1866,2273,2626,2996,3381,3766
59,0,0,0.14167,0.14096,5.34,393,777,1163,1529,1866,2274,2626,2996,3380,3766
60,0,0,0.14137,0.14067,5.37,394,777,1164,1529,1866,2274,2625,2995,3380,3766
61,0,0,0.14106,0.14035,5.41,394,776,1164,1529,1866,2274,2625,2995,3380,3765
62,0,0,0.14071,0.14,5.45,394,776,1164,1529,1866,2274,2624,2995,3379,3765
63,0,0,0.14035,0.13964,5.5,394,775,1164,1529,1866,2274,2623,2994,3379,3765
64,0,0,0.14,0.1393,5.54,394,775,1165,1529,1866,2275,2623,2994,3379,3765
65,0,0,0.13969,0.13901,5.58,394,774,1165,1529,1866,2275,2622,2993,3378,3764
66,0,0,0.13941,0.13874,5.63,395,774,1165,1529,1866,2276,2622,2993,3378,3764
67,0,0,0.13913,0.13847,5.67,395,773,1165,1529,1866,2276,2621,2992,3378,3764
