epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.07832,0.09512,0.00025,0.00013,0.07,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
1,0.07832,0.09512,0.00012,0.00013,0.09,13,25,37,50,62,74,87,99,111,124,136,148,161,173,186
2,0.07832,0.09512,0.00022,0.00013,0.12,13,25,37,50,62,75,87,99,111,124,136,148,161,173,186
3,0.07818,0.09512,0.00013,0.00051,0.14,13,25,37,50,62,75,87,99,111,124,136,148,161,173,186
4,0.07764,0.09512,-8e-05,0.00063,0.16,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
5,0.07751,0.09512,9e-05,0.00076,0.19,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
6,0.07737,0.09512,0.00013,0.00076,0.21,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
7,0.07683,0.09512,-0.00028,0.00101,0.23,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
8,0.07615,0.0939,-0.00086,-8e-05,0.25,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
9,0.07575,0.0939,-0.00109,0.00042,0.27,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
10,0.07547,0.09024,-0.00101,-0.00273,0.29,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
11,0.0748,0.09024,-0.00117,-0.00184,0.32,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
12,0.07439,0.09024,-0.00142,-0.00184,0.34,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
13,0.07439,0.09024,-0.00155,-0.00197,0.36,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
14,0.07439,0.09024,-0.00162,-0.00197,0.38,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
15,0.0748,0.09024,-0.00143,-0.00222,0.4,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
16,0.07507,0.09146,-0.00128,-0.00113,0.43,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
17,0.07534,0.09268,-0.00112,-0.00029,0.45,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
18,0.07547,0.09268,-0.00116,-0.00067,0.48,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
19,0.07561,0.0939,-0.00123,0.00017,0.5,13,25,37,49,62,75,86,99,110,124,137,148,161,173,185
20,0.07629,0.0939,-0.0007,4e-05,0.53,13,25,37,49,62,75,86,99,110,124,137,148,161,173,185
21,0.07642,0.0939,-0.0007,-8e-05,0.55,13,25,37,49,62,75,86,99,110,124,137,148,161,173,185
22,0.07683,0.0939,-0.00043,-0.00021,0.58,13,25,37,49,62,75,86,99,110,124,137,148,160,173,185
23,0.07696,0.0939,-0.00052,-0.00046,0.6,13,25,37,49,62,75,86,99,110,124,137,148,160,173,185
24,0.07724,0.0939,-0.00047,-0.00059,0.63,13,25,36,49,62,75,86,99,110,124,136,148,160,173,185
25,0.07778,0.09512,-0.0001,0.00063,0.65,13,25,36,49,62,75,86,99,110,124,136,148,160,174,185
26,0.07818,0.09512,0.00019,0.00051,0.68,13,26,36,49,62,75,86,99,110,124,136,148,160,174,185
27,0.07832,0.09512,0.00024,0.00051,0.7,13,26,36,49,62,75,86,98,110,124,136,148,160,174,185
28,0.07832,0.09512,0.00016,0.00013,0.73,13,26,36,49,62,75,86,98,110,124,136,148,160,174,185
29,0.07832,0.09512,0.0001,0.00013,0.75,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
30,0.07832,0.09512,6e-05,0.0,0.78,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
31,0.07832,0.09512,1e-05,0.0,0.8,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
32,0.07832,0.09512,0.0,0.0,0.83,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
33,0.07832,0.09512,0.0,0.0,0.85,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
34,0.07832,0.09512,0.0,0.0,0.87,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
35,0.07846,0.09512,0.00012,0.0,0.9,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
36,0.07846,0.09512,7e-05,0.0,0.92,13,26,36,49,62,76,86,98,110,124,136,148,160,174,185
37,0.07846,0.09512,-0.00019,-0.00036,0.95,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
38,0.07886,0.09512,-0.00073,-0.00109,0.97,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
39,0.07886,0.09512,-0.00274,-0.00199,0.99,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
40,0.0794,0.09268,-0.0053,-0.00761,1.02,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
41,0.07913,0.0939,-0.0108,-0.0103,1.04,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
42,0.08618,0.10488,-0.01032,-0.00337,1.07,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
43,0.11694,0.13049,0.01151,0.01667,1.09,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
44,0.14363,0.1561,0.0296,0.03762,1.12,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
45,0.15935,0.17439,0.03719,0.05004,1.14,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
46,0.18618,0.1939,0.05492,0.06333,1.17,12,26,36,50,62,76,86,98,110,124,136,148,160,174,185
47,0.20312,0.20732,0.06167,0.06909,1.19,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
48,0.21138,0.21463,0.05962,0.06976,1.21,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
49,0.22073,0.21341,0.06251,0.06152,1.24,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
50,0.2271,0.21341,0.06325,0.0551,1.26,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
51,0.23496,0.21951,0.06665,0.05881,1.29,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
52,0.23523,0.21829,0.06417,0.05573,1.31,12,26,36,50,62,76,86,97,110,124,136,148,160,174,185
53,0.23564,0.21951,0.06308,0.05598,1.34,12,26,36,50,62,76,86,97,110,124,135,148,160,174,185
54,0.23523,0.22073,0.06156,0.05644,1.36,12,26,36,50,62,76,86,97,110,124,135,148,160,174,185
55,0.23591,0.22073,0.06165,0.05542,1.38,12,26,36,50,62,76,86,97,110,124,135,148,160,174,185
56,0.23821,0.22317,0.06379,0.05768,1.41,12,26,36,50,62,76,86,97,110,124,135,148,160,174,185
57,0.23889,0.22439,0.06398,0.05829,1.43,12,26,35,50,62,76,86,97,110,124,135,148,160,174,185
58,0.23916,0.22317,0.06407,0.05664,1.46,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
59,0.23889,0.22317,0.06348,0.05664,1.48,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
60,0.23889,0.22439,0.06328,0.05778,1.51,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
61,0.23835,0.22439,0.06223,0.05778,1.53,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
62,0.23794,0.22317,0.06128,0.05578,1.56,12,26,35,50,62,76,86,97,110,124,135,149,160,174,185
63,0.23767,0.21951,0.06043,0.05048,1.58,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
64,0.23794,0.21951,0.06038,0.04998,1.6,12,26,35,50,62,77,86,97,110,124,135,149,160,174,185
