epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.35457,0.36937,0.01333,0.0502,0.05,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
1,0.35657,0.37297,0.01918,0.05647,0.06,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
2,0.35437,0.38378,0.02046,0.07407,0.08,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
3,0.35497,0.4,0.02665,0.10003,0.1,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
4,0.35597,0.3964,0.03424,0.09623,0.13,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
5,0.35657,0.40901,0.0413,0.11721,0.15,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
6,0.35737,0.40901,0.04796,0.11835,0.17,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
7,0.35196,0.4018,0.04533,0.10893,0.19,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
8,0.34515,0.39099,0.04053,0.09454,0.21,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
9,0.34295,0.38919,0.0416,0.09284,0.23,8,16,24,32,41,49,57,65,73,81,89,97,105,113,122
10,0.34034,0.38198,0.04107,0.08301,0.25,8,16,25,32,41,49,57,65,73,81,89,97,105,113,121
11,0.33714,0.37838,0.03899,0.07865,0.27,8,16,25,32,41,49,56,65,73,81,89,97,105,113,121
12,0.33594,0.36937,0.03938,0.06599,0.29,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
13,0.33293,0.37297,0.03714,0.07189,0.31,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
14,0.33053,0.37117,0.03508,0.06973,0.33,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
15,0.32853,0.37117,0.03344,0.06991,0.35,8,17,25,32,41,49,56,65,73,82,89,97,105,113,121
16,0.32672,0.36577,0.03239,0.06236,0.37,8,17,25,32,41,49,56,65,72,82,89,97,105,113,121
17,0.32432,0.36396,0.03014,0.06033,0.39,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
18,0.32432,0.36216,0.03105,0.05798,0.41,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
19,0.32192,0.35856,0.02841,0.05291,0.43,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
20,0.32131,0.35856,0.02843,0.05298,0.45,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
21,0.31951,0.35495,0.02663,0.04798,0.47,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
22,0.31811,0.35315,0.02518,0.04551,0.49,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
23,0.31571,0.34955,0.02223,0.04032,0.51,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
24,0.3149,0.34955,0.02158,0.04032,0.53,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
25,0.3137,0.34595,0.02019,0.0352,0.55,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
26,0.3135,0.34414,0.02018,0.03261,0.57,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
27,0.3125,0.34414,0.019,0.03274,0.59,8,17,25,32,41,49,56,66,72,82,89,97,105,113,121
28,0.3119,0.34414,0.01831,0.03286,0.61,8,17,25,32,42,49,57,66,72,82,89,97,105,113,121
29,0.3109,0.34054,0.01707,0.02768,0.63,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
30,0.3103,0.33874,0.01635,0.02522,0.65,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
31,0.3097,0.33874,0.01568,0.02522,0.67,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
32,0.30909,0.33694,0.01499,0.0227,0.69,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
33,0.30889,0.33694,0.01482,0.02276,0.71,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
34,0.30789,0.33694,0.01351,0.02276,0.73,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
35,0.30689,0.33514,0.01231,0.02017,0.75,8,17,25,32,42,49,57,66,72,82,89,96,105,113,121
36,0.30649,0.33514,0.01188,0.02017,0.77,8,17,25,32,42,49,57,66,72,82,90,96,105,113,121
37,0.30549,0.33694,0.01062,0.02296,0.79,8,17,25,32,42,49,57,66,72,82,90,96,104,113,121
38,0.30489,0.33514,0.00997,0.02037,0.81,8,17,25,31,42,49,57,66,72,82,89,96,104,113,121
39,0.30469,0.33514,0.00988,0.02037,0.83,8,17,25,31,42,49,57,66,72,82,89,96,104,113,121
40,0.30409,0.33514,0.00909,0.02037,0.85,8,17,25,31,42,49,57,66,72,82,89,96,104,113,121
41,0.30469,0.33333,0.01009,0.01778,0.87,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
42,0.30429,0.32973,0.00959,0.0126,0.89,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
43,0.30389,0.32973,0.00918,0.01267,0.91,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
44,0.30329,0.32973,0.00839,0.01267,0.93,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
45,0.30329,0.32973,0.00842,0.01267,0.95,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
46,0.30349,0.32973,0.00882,0.01267,0.97,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
47,0.30349,0.32973,0.00882,0.01267,0.99,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
48,0.30349,0.32793,0.00882,0.01008,1.01,8,17,25,31,42,49,57,66,72,83,89,96,104,113,121
49,0.30389,0.32793,0.00944,0.01008,1.03,8,17,25,31,42,49,57,67,72,83,89,96,104,113,121
50,0.30369,0.32793,0.0092,0.01008,1.05,8,17,25,31,42,49,57,67,72,83,89,96,104,113,121
51,0.30389,0.32613,0.00946,0.00749,1.07,8,17,25,31,42,49,57,67,72,83,89,96,104,113,121
52,0.30369,0.32613,0.0092,0.00749,1.09,8,17,25,31,42,49,57,67,72,83,89,96,104,113,121
53,0.30349,0.32613,0.00887,0.00749,1.11,8,17,25,31,42,49,57,67,72,83,89,96,104,113,121
54,0.30349,0.32613,0.00887,0.00749,1.13,8,17,25,31,42,49,57,67,72,83,90,96,104,113,121
55,0.30369,0.32613,0.00908,0.00749,1.15,8,17,25,31,42,49,57,67,72,83,90,96,104,113,121
56,0.30349,0.32613,0.00877,0.00749,1.17,8,17,25,31,42,49,58,67,72,83,89,96,104,113,121
57,0.30369,0.32613,0.00904,0.00749,1.19,8,17,25,31,43,49,58,67,72,83,89,96,104,113,121
58,0.30389,0.32793,0.0092,0.01008,1.21,8,17,25,31,43,49,58,67,72,83,89,96,104,113,121
59,0.30369,0.32973,0.00887,0.0126,1.23,8,17,25,31,43,49,58,67,72,83,89,96,104,112,121
60,0.30409,0.32973,0.00935,0.0126,1.25,8,17,25,31,43,49,58,67,72,83,89,96,104,112,121
61,0.30489,0.32973,0.01025,0.01254,1.27,8,17,24,31,43,49,58,67,72,83,89,96,104,112,121
62,0.30469,0.32973,0.00978,0.01247,1.29,8,17,24,31,43,49,58,67,72,83,89,96,104,112,121
63,0.30469,0.33153,0.00959,0.01493,1.31,8,17,24,31,43,49,58,67,72,83,89,96,104,112,121
64,0.30509,0.33153,0.00988,0.01479,1.33,8,17,24,31,43,49,58,67,72,83,89,95,104,112,121
