epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.29627,0.32072,0.0,0.0,0.07,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,96,100,105,109,113,117,121,126
1,0.29627,0.32072,0.0,0.0,0.1,4,9,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,126
2,0.29627,0.32072,-5e-05,0.0,0.14,4,9,13,17,21,25,29,33,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
3,0.29187,0.31532,-0.00683,-0.00816,0.17,4,9,13,17,21,25,29,33,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
4,0.28085,0.3009,-0.02397,-0.03,0.2,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
5,0.26723,0.28108,-0.04535,-0.06006,0.24,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
6,0.2528,0.27027,-0.0681,-0.07643,0.27,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
7,0.24459,0.26486,-0.08223,-0.08535,0.3,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
8,0.24099,0.25586,-0.09124,-0.09983,0.34,4,9,13,17,21,25,30,33,38,42,46,50,54,58,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
9,0.2488,0.26306,-0.08587,-0.09131,0.37,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,71,75,79,84,88,92,96,100,105,109,113,117,121,125
10,0.26683,0.27027,-0.06783,-0.08384,0.4,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
11,0.28446,0.29009,-0.05199,-0.05719,0.43,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
12,0.29928,0.28108,-0.04226,-0.07395,0.47,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
13,0.30028,0.27387,-0.05627,-0.08967,0.5,4,9,13,17,21,25,30,33,38,42,46,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
14,0.3109,0.27207,-0.05581,-0.09702,0.53,4,9,13,17,21,25,30,33,38,42,47,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
15,0.31871,0.27027,-0.05629,-0.10268,0.57,4,9,13,17,21,25,30,33,38,42,47,50,54,58,62,67,72,75,79,84,88,92,96,100,105,109,113,117,121,125
16,0.32893,0.27387,-0.04989,-0.09957,0.61,4,9,13,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
17,0.33774,0.28288,-0.04356,-0.08848,0.64,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,87,92,96,100,105,109,113,117,121,125
18,0.34455,0.2991,-0.03777,-0.0657,0.68,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,87,92,96,100,105,109,113,117,121,125
19,0.35276,0.31171,-0.02899,-0.0479,0.71,4,9,12,17,21,25,30,33,38,42,47,50,54,58,62,66,72,75,79,84,87,92,96,100,105,109,113,117,121,125
20,0.35657,0.31171,-0.02695,-0.04913,0.75,4,9,12,17,21,25,30,33,38,43,47,50,54,58,62,66,72,75,79,84,87,92,96,100,105,109,113,117,121,125
21,0.36218,0.31712,-0.02084,-0.04183,0.78,4,9,12,17,21,25,30,33,38,43,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
22,0.36478,0.32252,-0.01882,-0.03409,0.81,4,9,12,17,21,25,30,33,38,43,47,50,54,58,62,66,72,75,79,84,88,92,96,100,105,109,113,117,121,125
23,0.36859,0.32613,-0.0142,-0.02894,0.85,4,9,12,17,21,25,30,33,38,43,47,50,54,58,62,66,72,75,79,84,88,91,96,100,105,109,113,117,121,125
24,0.37099,0.33514,-0.01131,-0.01575,0.88,4,9,12,17,21,25,30,33,38,43,47,49,54,58,62,66,72,75,79,84,88,91,96,100,105,109,113,117,121,125
25,0.37179,0.33874,-0.01059,-0.01046,0.91,4,9,12,17,21,25,30,33,38,43,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,109,113,117,121,125
26,0.374,0.34595,-0.00747,0.00028,0.95,4,9,12,17,21,25,30,33,38,43,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
27,0.3748,0.34775,-0.00632,0.00289,0.98,4,9,12,17,21,25,30,33,38,43,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
28,0.376,0.34595,-0.00454,7e-05,1.01,4,9,12,17,21,25,30,33,38,43,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
29,0.3766,0.34595,-0.00379,7e-05,1.04,4,9,12,17,21,25,30,33,38,43,47,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
30,0.3772,0.34595,-0.00293,0.0,1.08,4,9,12,17,21,25,30,33,38,43,46,49,54,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
31,0.3776,0.34595,-0.00237,0.0,1.11,4,9,12,17,21,25,30,33,38,43,46,49,53,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
32,0.3778,0.34595,-0.00207,0.0,1.15,4,9,12,17,21,25,30,33,38,43,46,49,53,58,62,66,72,74,79,85,88,91,96,100,105,108,113,117,121,125
33,0.378,0.34595,-0.00178,0.0,1.18,4,9,12,17,21,25,30,33,38,43,46,49,53,57,62,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
34,0.37821,0.34595,-0.00148,0.0,1.21,4,9,12,17,21,25,30,33,38,43,46,49,53,57,62,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
35,0.37821,0.34595,-0.00148,0.0,1.24,4,9,12,17,21,25,30,33,38,43,46,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
36,0.37841,0.34595,-0.00118,0.0,1.27,4,9,13,17,21,25,30,33,38,43,46,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
37,0.37841,0.34595,-0.00118,0.0,1.31,4,9,13,17,21,25,30,33,38,43,46,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
38,0.37881,0.34595,-0.00059,0.0,1.34,4,9,13,17,21,25,30,33,38,43,46,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
39,0.37881,0.34595,-0.00059,0.0,1.38,4,9,13,17,21,24,30,33,38,43,46,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
40,0.37881,0.34595,-0.00059,0.0,1.41,4,9,13,17,21,24,30,33,38,43,46,49,53,57,61,66,72,74,79,85,88,91,95,100,105,108,113,117,121,125
