epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.01643,0.02342,-0.00079,-0.00086,0.04,22,43,65,86,108
1,0.01643,0.02342,-0.00308,-0.00402,0.05,22,43,65,86,108
2,0.01523,0.02342,-0.008,-0.00604,0.06,22,43,65,86,108
3,0.01382,0.02162,-0.01458,-0.01197,0.07,22,43,65,86,108
4,0.01182,0.01802,-0.02709,-0.02457,0.08,22,43,65,86,108
5,0.00902,0.01081,-0.04269,-0.04273,0.08,22,43,65,86,108
6,0.00721,0.00541,-0.05929,-0.06281,0.09,22,44,65,86,108
7,0.00962,0.00541,-0.07356,-0.07989,0.1,22,44,65,86,108
8,0.01443,0.00901,-0.08188,-0.08486,0.12,22,44,65,86,108
9,0.02164,0.01441,-0.08624,-0.08859,0.12,22,44,65,86,108
10,0.02865,0.02523,-0.08832,-0.08704,0.13,22,44,65,86,108
11,0.04308,0.03243,-0.08558,-0.08917,0.14,22,44,65,86,108
12,0.06492,0.05586,-0.07849,-0.07943,0.15,22,44,65,86,108
13,0.10319,0.09369,-0.05716,-0.05709,0.16,21,44,65,86,108
14,0.15027,0.15135,-0.02538,-0.01293,0.17,21,44,65,86,108
15,0.18854,0.17838,-0.00077,0.00237,0.18,21,44,65,86,108
16,0.19195,0.17838,0.0,0.0,0.19,21,44,65,86,108
17,0.19195,0.17838,0.0,0.0,0.2,21,44,66,86,108
18,0.19195,0.17838,0.0,0.0,0.21,21,44,66,86,108
19,0.19195,0.17838,0.0,0.0,0.22,21,44,66,86,108
20,0.19195,0.17838,0.0,0.0,0.23,21,44,66,86,108
21,0.19175,0.17838,-0.00054,-0.00024,0.24,21,44,66,86,108
22,0.19154,0.17838,-0.00233,-0.00333,0.24,21,44,66,86,108
23,0.18353,0.17477,-0.0181,-0.01303,0.25,21,44,66,86,108
24,0.1667,0.13514,-0.05185,-0.07603,0.26,21,44,66,86,108
25,0.1683,0.14595,-0.09598,-0.10861,0.27,21,44,66,86,108
26,0.20577,0.18739,-0.12815,-0.14249,0.28,21,44,66,86,108
27,0.32278,0.3045,-0.03536,-0.06122,0.29,21,44,66,86,108
