epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0824,0.09878,1e-05,0.0,0.06,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
1,0.0824,0.09878,1e-05,0.0,0.08,13,25,37,50,62,74,87,99,111,124,136,148,161,173,186
2,0.0824,0.09878,0.0,0.0,0.1,13,25,37,50,62,75,87,99,111,124,136,148,161,173,186
3,0.0824,0.09878,0.0,0.0,0.12,13,25,37,50,62,75,87,99,111,124,136,148,161,173,186
4,0.0824,0.09878,0.0,0.0,0.14,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
5,0.0824,0.09878,0.0,0.0,0.16,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
6,0.0824,0.09878,0.0,0.0,0.18,13,25,37,49,62,75,86,99,111,124,136,148,161,173,186
7,0.0824,0.09878,0.0,0.0,0.2,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
8,0.0824,0.09878,0.0,0.0,0.22,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
9,0.0824,0.09878,0.0,0.0,0.24,13,25,37,49,62,75,86,99,111,124,137,148,161,173,186
10,0.0824,0.09878,0.0,0.0,0.27,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
11,0.0824,0.09878,0.0,0.0,0.29,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
12,0.0824,0.09878,0.0,0.0,0.31,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
13,0.0824,0.09878,0.0,0.0,0.33,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
14,0.0824,0.09878,0.0,0.0,0.35,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
15,0.0824,0.09878,0.0,0.0,0.37,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
16,0.0824,0.09878,0.0,0.0,0.39,13,25,37,49,62,75,86,99,111,124,137,148,161,173,185
