epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.01423,0.02342,-0.00067,-0.00081,0.04,22,43,65,86,108
1,0.01423,0.02342,-0.00283,-0.0046,0.05,22,43,65,86,108
2,0.01342,0.02342,-0.00729,-0.0065,0.06,22,43,65,86,108
3,0.01162,0.02162,-0.01516,-0.01193,0.07,22,43,65,86,108
4,0.00922,0.01802,-0.02885,-0.02485,0.08,22,43,65,86,108
5,0.00641,0.00901,-0.04483,-0.04573,0.09,22,43,65,86,108
6,0.00561,0.0036,-0.06058,-0.06503,0.09,22,44,65,86,108
7,0.00882,0.00721,-0.07436,-0.07631,0.1,22,44,65,86,108
8,0.01463,0.01081,-0.08097,-0.07886,0.12,22,44,65,86,108
9,0.02244,0.01982,-0.08548,-0.07894,0.13,22,44,65,86,108
10,0.03086,0.03243,-0.08714,-0.07564,0.13,22,44,65,86,108
11,0.04548,0.03784,-0.0845,-0.07909,0.14,22,44,65,86,108
12,0.06812,0.06667,-0.07737,-0.06338,0.15,22,44,65,86,108
13,0.1114,0.0973,-0.05305,-0.04413,0.16,21,44,65,86,108
14,0.16109,0.14054,-0.0202,-0.0129,0.17,21,44,65,86,108
15,0.19495,0.16937,0.0001,0.00158,0.18,21,44,65,86,108
16,0.19695,0.16937,0.0,0.0,0.19,21,44,65,86,108
17,0.19695,0.16937,0.0,0.0,0.2,21,44,66,86,108
18,0.19695,0.16937,0.0,0.0,0.21,21,44,66,86,108
19,0.19695,0.16937,0.0,0.0,0.22,21,44,66,86,108
20,0.19695,0.16937,0.0,0.0,0.23,21,44,66,86,108
21,0.19675,0.16937,-0.00035,0.0,0.24,21,44,66,86,108
22,0.19695,0.16937,-0.00125,-0.00167,0.25,21,44,66,86,108
23,0.19114,0.16757,-0.01364,-0.00721,0.26,21,44,66,86,108
24,0.17391,0.14234,-0.04506,-0.04935,0.27,21,44,66,86,108
25,0.1639,0.15135,-0.09406,-0.07781,0.27,21,44,66,86,108
26,0.18774,0.18919,-0.13268,-0.12267,0.28,21,44,66,86,108
27,0.30335,0.3045,-0.04649,-0.06011,0.29,21,44,66,86,108
28,0.33981,0.33874,-0.02095,-0.04718,0.3,21,44,66,86,108
29,0.34422,0.34595,-0.0239,-0.05375,0.31,21,44,66,86,108
30,0.34702,0.35676,-0.02336,-0.04493,0.32,21,44,66,86,108
31,0.34943,0.35856,-0.02083,-0.04306,0.33,21,44,66,86,108
32,0.35163,0.36036,-0.01831,-0.04259,0.34,21,44,66,86,108
33,0.35424,0.36577,-0.01498,-0.03624,0.35,21,44,66,85,108
34,0.35484,0.36757,-0.01461,-0.034,0.36,21,44,66,85,108
35,0.35604,0.37117,-0.01304,-0.0295,0.37,21,44,66,85,108
36,0.35704,0.37117,-0.01176,-0.0295,0.38,21,44,66,85,108
37,0.35744,0.37297,-0.01151,-0.0276,0.39,21,44,66,85,108
38,0.35865,0.37658,-0.00992,-0.02239,0.39,21,45,66,85,108
39,0.35945,0.37838,-0.00887,-0.02048,0.4,21,45,66,85,108
40,0.36025,0.38198,-0.00786,-0.01526,0.41,21,45,66,85,108
41,0.36045,0.38198,-0.00767,-0.01526,0.42,21,45,66,85,108
42,0.36125,0.38198,-0.00653,-0.01526,0.43,21,45,66,85,108
43,0.36145,0.38198,-0.00634,-0.01526,0.44,21,45,66,85,108
44,0.36165,0.38198,-0.00611,-0.01526,0.45,21,45,66,85,108
45,0.36205,0.38198,-0.00571,-0.01526,0.46,21,45,66,85,108
46,0.36165,0.38018,-0.00645,-0.01857,0.47,21,45,66,85,108
47,0.36145,0.38198,-0.00683,-0.0156,0.48,21,45,66,85,108
48,0.36185,0.38018,-0.00605,-0.01822,0.49,21,45,66,85,108
49,0.36345,0.38739,-0.00304,-0.00398,0.5,21,45,66,85,108
50,0.36786,0.39279,0.0052,0.00758,0.51,21,45,66,85,108
51,0.37728,0.40541,0.02224,0.03181,0.51,21,45,66,85,108
52,0.39371,0.41982,0.05317,0.06665,0.52,21,45,66,85,108
53,0.35444,0.36396,0.00849,0.00442,0.53,21,45,66,85,108
54,0.29613,0.3009,-0.05742,-0.04632,0.54,21,45,66,85,108
55,0.28571,0.29189,-0.05653,-0.03817,0.55,21,45,66,85,108
56,0.29132,0.28468,-0.04076,-0.03642,0.56,21,45,66,85,108
57,0.29633,0.28288,-0.02944,-0.0322,0.57,21,45,66,85,108
58,0.29653,0.27568,-0.02624,-0.03761,0.58,21,45,66,85,108
59,0.29593,0.27387,-0.02394,-0.03464,0.59,21,45,66,85,108
60,0.29453,0.27027,-0.02338,-0.03457,0.6,21,45,66,85,108
61,0.29173,0.27387,-0.02412,-0.02553,0.61,21,45,66,85,108
62,0.29112,0.26486,-0.02199,-0.0331,0.62,21,45,66,85,108
63,0.29353,0.26847,-0.01638,-0.02385,0.63,21,45,66,85,108
64,0.29573,0.27387,-0.01154,-0.01481,0.64,21,45,66,85,108
65,0.29673,0.28108,-0.00892,-0.00212,0.65,22,45,66,85,108
66,0.29994,0.28288,-0.00317,0.00155,0.66,22,45,66,85,108
67,0.29954,0.28468,-0.00315,0.00549,0.67,22,45,66,85,108
68,0.30014,0.28288,-0.0018,0.00385,0.67,22,45,66,85,108
69,0.30014,0.27748,-0.00157,-0.00279,0.68,22,45,66,84,108
70,0.30054,0.27748,-0.00092,-0.00279,0.69,22,45,66,84,108
71,0.30114,0.27928,0.0,0.0,0.7,22,45,66,84,108
72,0.30114,0.27928,0.0,0.0,0.71,22,45,66,84,108
73,0.30114,0.27928,0.0,0.0,0.72,22,45,66,84,108
74,0.30114,0.27928,0.0,0.0,0.73,22,45,66,84,108
75,0.30114,0.27928,0.0,0.0,0.74,22,45,66,84,108
76,0.30114,0.27928,0.0,0.0,0.75,22,45,66,84,108
77,0.30114,0.27928,0.0,0.0,0.76,22,45,66,84,108
78,0.30114,0.27928,0.0,0.0,0.77,22,45,66,84,108
79,0.30114,0.27928,0.0,0.0,0.78,22,45,66,84,107
80,0.30114,0.27928,0.0,0.0,0.78,22,45,66,84,107
81,0.30114,0.27928,0.0,0.0,0.79,22,45,66,84,107
82,0.30114,0.27928,0.0,0.0,0.8,22,45,66,84,107
83,0.30114,0.27928,0.0,0.0,0.81,22,45,66,84,107
84,0.30114,0.27928,0.0,0.0,0.82,22,45,66,84,107
85,0.30114,0.27928,0.0,0.0,0.83,22,45,66,84,107
86,0.30114,0.27928,0.0,0.0,0.84,22,45,66,84,107
87,0.30114,0.27928,0.0,0.0,0.85,22,45,66,84,107
88,0.30114,0.27928,0.0,0.0,0.86,22,45,66,84,107
89,0.30114,0.27928,0.0,0.0,0.86,22,45,66,84,107
90,0.30114,0.27928,0.0,0.0,0.87,22,45,66,84,107
91,0.30114,0.27928,0.0,0.0,0.88,22,45,66,84,107
92,0.30114,0.27928,0.0,0.0,0.89,22,45,65,83,107
93,0.30114,0.27928,0.0,0.0,0.9,22,46,65,83,107
94,0.30114,0.27928,0.0,0.0,0.91,22,46,65,83,107
95,0.30114,0.27928,0.0,0.0,0.92,22,46,65,83,107
96,0.30114,0.27928,0.0,0.0,0.93,22,46,65,83,107
97,0.30114,0.27928,0.0,0.0,0.93,22,46,65,83,107
98,0.30114,0.27928,0.0,0.0,0.94,22,46,65,83,107
99,0.30114,0.27928,0.0,0.0,0.95,22,46,65,83,107
100,0.30114,0.27928,0.0,0.0,0.96,22,46,65,83,107
101,0.30114,0.27928,0.0,0.0,0.97,22,46,65,83,107
102,0.30114,0.27928,0.0,0.0,0.98,22,46,65,83,107
103,0.30114,0.27928,0.0,0.0,0.99,22,46,65,83,107
104,0.30094,0.27928,-0.00032,0.0,1.0,22,46,65,83,106
105,0.30114,0.28288,-0.00029,0.00443,1.01,22,46,65,83,106
106,0.30094,0.28288,-0.00197,0.00212,1.01,23,46,65,83,106
107,0.30274,0.27928,-0.00293,-0.00872,1.02,23,46,65,83,106
108,0.30315,0.28288,-0.00683,-0.00985,1.03,23,46,65,83,106
109,0.30836,0.28649,-0.00352,-0.01307,1.04,23,47,65,83,106
110,0.31336,0.28829,-0.00173,-0.01742,1.05,23,47,65,83,106
111,0.32058,0.2973,0.00278,-0.01296,1.06,23,47,65,82,106
112,0.32619,0.31532,0.00582,0.00255,1.07,23,47,65,82,106
113,0.3328,0.33694,0.01105,0.02609,1.08,23,47,65,82,106
114,0.3332,0.34775,0.0076,0.03401,1.09,23,47,65,82,106
115,0.3346,0.34414,0.00581,0.02115,1.1,23,47,65,82,106
116,0.3334,0.35495,0.00053,0.03157,1.1,23,47,65,82,106
117,0.3352,0.35495,-0.00055,0.0258,1.11,23,47,64,82,106
118,0.34182,0.35856,0.00633,0.02389,1.12,23,47,64,82,106
119,0.34763,0.37658,0.01218,0.04497,1.13,23,47,64,82,106
120,0.34662,0.38378,0.00746,0.053,1.14,23,47,64,82,106
121,0.34682,0.38198,0.00565,0.0484,1.15,23,47,64,82,106
122,0.34562,0.38739,0.00186,0.05309,1.16,23,47,64,82,106
123,0.34843,0.38919,0.00405,0.05283,1.17,23,47,64,82,106
124,0.35183,0.39279,0.00717,0.0566,1.18,23,47,64,82,106
125,0.35444,0.39279,0.0093,0.05354,1.19,23,47,64,82,106
126,0.35564,0.39099,0.00902,0.04641,1.2,23,47,64,82,106
127,0.36265,0.4,0.01781,0.05745,1.21,23,47,64,82,106
128,0.36265,0.40901,0.01617,0.06734,1.22,23,47,64,81,106
129,0.36826,0.41261,0.02232,0.06906,1.23,23,47,64,81,106
130,0.37688,0.42162,0.03368,0.0794,1.24,24,47,64,81,106
131,0.37908,0.43243,0.03556,0.0918,1.24,24,47,64,81,106
132,0.38369,0.43964,0.04085,0.10094,1.25,24,47,64,81,106
133,0.3895,0.43604,0.04814,0.09304,1.26,24,47,64,81,106
134,0.39231,0.43063,0.05131,0.08097,1.27,24,46,64,81,106
135,0.39591,0.42883,0.0558,0.0762,1.28,24,46,64,81,106
136,0.39691,0.43243,0.05666,0.08142,1.29,24,46,64,81,106
137,0.40172,0.43243,0.06317,0.07956,1.3,24,46,64,81,106
138,0.40413,0.43784,0.06601,0.08648,1.31,24,46,64,81,106
139,0.40393,0.44144,0.06492,0.0908,1.32,24,46,64,81,106
140,0.40433,0.44505,0.06496,0.09575,1.33,24,47,64,81,106
141,0.40453,0.44685,0.06467,0.09838,1.34,24,47,64,81,106
142,0.40353,0.44324,0.06261,0.09158,1.35,24,47,64,81,106
143,0.40453,0.44505,0.06375,0.09391,1.35,24,47,64,81,106
144,0.40333,0.44324,0.06162,0.09066,1.36,24,47,64,81,106
145,0.40272,0.44324,0.06038,0.09004,1.37,24,47,64,81,106
146,0.40232,0.44144,0.05947,0.08616,1.38,24,47,64,80,106
147,0.40192,0.43964,0.05877,0.0829,1.39,24,47,64,80,106
148,0.40172,0.43964,0.05827,0.0829,1.4,24,47,64,80,106
149,0.40172,0.43964,0.05811,0.0829,1.41,24,47,64,80,106
150,0.40072,0.43964,0.05644,0.0829,1.42,24,47,64,80,106
151,0.40052,0.43964,0.0561,0.0829,1.43,24,47,64,80,106
152,0.39992,0.43964,0.0551,0.0829,1.44,24,47,64,80,106
153,0.39932,0.43964,0.05409,0.0829,1.45,24,47,64,80,106
154,0.39912,0.43964,0.05376,0.0829,1.46,24,47,64,80,106
155,0.39892,0.43964,0.05342,0.0829,1.46,24,47,64,80,106
156,0.39832,0.43964,0.05249,0.0829,1.47,24,47,64,80,106
157,0.39812,0.43964,0.0522,0.0829,1.48,24,47,64,80,106
158,0.39812,0.43964,0.05224,0.0829,1.49,24,47,64,80,106
159,0.39832,0.43964,0.05261,0.0829,1.5,24,47,64,80,106
160,0.39872,0.43784,0.05332,0.08027,1.51,24,47,64,80,106
161,0.39892,0.43784,0.05382,0.08027,1.52,24,47,64,80,106
162,0.39932,0.43784,0.05457,0.08027,1.53,24,47,64,80,106
163,0.39932,0.43784,0.05469,0.08027,1.54,24,47,64,80,106
164,0.39892,0.43604,0.05429,0.07763,1.55,24,47,64,80,106
165,0.39752,0.43784,0.05234,0.08089,1.56,24,47,64,80,106
166,0.39792,0.44144,0.05321,0.0874,1.56,24,47,64,80,106
167,0.39772,0.44144,0.05316,0.0874,1.57,24,47,64,80,106
168,0.39611,0.43604,0.05097,0.07951,1.58,24,47,64,80,106
169,0.39591,0.43784,0.05116,0.08276,1.59,24,47,64,80,106
170,0.39331,0.43784,0.0475,0.08307,1.6,24,47,64,80,106
