algorithm,rows,columns,time,target_size,final_size,r2_original,r2_train,r2_test,rmse_original,rmse_train,rmse_test,selected_features
sfs,21782,66,0.9,2,2,0.86,0.72,0.69,0.05,0.07,0.08,6;15
sfs,21782,66,3.02,5,5,0.86,0.83,0.82,0.05,0.06,0.06,6;15;49;56;59
sfs,21782,66,7.69,10,10,0.86,0.84,0.83,0.05,0.06,0.06,2;6;14;15;48;49;53;54;56;59
sfs,21782,66,14.33,15,15,0.86,0.87,0.87,0.05,0.05,0.05,2;6;13;14;15;33;48;49;50;51;53;54;56;59;65
sfs,21782,66,23.3,20,20,0.86,0.87,0.87,0.05,0.05,0.05,2;6;11;13;14;15;30;33;36;40;43;48;49;50;51;53;54;56;59;65
