epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.40384,0.40211,0.06,22,44
1,0,0,0.39849,0.39674,0.07,22,44
2,0,0,0.3932,0.39142,0.09,22,44
3,0,0,0.38792,0.38612,0.11,22,44
4,0,0,0.38262,0.38079,0.13,22,44
5,0,0,0.37726,0.3754,0.15,22,43
6,0,0,0.37181,0.36993,0.16,22,43
7,0,0,0.36625,0.36434,0.18,22,43
8,0,0,0.36057,0.35863,0.2,22,43
9,0,0,0.35516,0.35316,0.22,22,43
10,0,0,0.35051,0.34847,0.24,22,43
11,0,0,0.34592,0.34382,0.25,22,43
12,0,0,0.34231,0.34016,0.27,22,43
13,0,0,0.33875,0.33656,0.29,22,43
14,0,0,0.33485,0.33266,0.31,22,43
15,0,0,0.33058,0.32839,0.32,22,43
16,0,0,0.32589,0.32368,0.34,22,43
17,0,0,0.3207,0.31847,0.36,22,43
18,0,0,0.31498,0.31272,0.37,22,43
19,0,0,0.30876,0.30648,0.39,22,43
20,0,0,0.30214,0.29984,0.41,22,43
21,0,0,0.29521,0.29286,0.43,22,43
22,0,0,0.28804,0.28564,0.44,22,43
23,0,0,0.2807,0.27826,0.46,22,43
24,0,0,0.27323,0.27074,0.48,22,43
25,0,0,0.26568,0.26313,0.49,22,43
26,0,0,0.25807,0.25546,0.51,22,43
27,0,0,0.25043,0.24775,0.53,22,43
28,0,0,0.24278,0.24004,0.54,22,43
29,0,0,0.23516,0.23234,0.56,22,43
30,0,0,0.22759,0.22469,0.58,22,43
31,0,0,0.22011,0.21712,0.59,22,43
32,0,0,0.21273,0.20966,0.61,22,43
33,0,0,0.20551,0.20234,0.62,22,43
34,0,0,0.19847,0.19519,0.64,22,43
35,0,0,0.19165,0.18827,0.66,22,43
36,0,0,0.18509,0.18159,0.68,22,43
37,0,0,0.17882,0.17521,0.69,22,43
38,0,0,0.1729,0.16917,0.71,22,43
39,0,0,0.16736,0.16351,0.72,21,43
40,0,0,0.16223,0.15827,0.74,21,43
41,0,0,0.15756,0.15348,0.76,21,43
42,0,0,0.15337,0.14919,0.77,21,43
43,0,0,0.14969,0.1454,0.79,21,43
44,0,0,0.14653,0.14215,0.81,21,43
45,0,0,0.14389,0.13943,0.83,21,43
46,0,0,0.14176,0.13723,0.84,21,43
47,0,0,0.14012,0.13553,0.86,21,43
48,0,0,0.13893,0.1343,0.88,21,43
49,0,0,0.13816,0.13349,0.89,21,43
50,0,0,0.13773,0.13305,0.91,21,43
51,0,0,0.1376,0.13291,0.93,21,43
52,0,0,0.13769,0.133,0.94,21,43
53,0,0,0.13796,0.13327,0.96,21,43
54,0,0,0.13832,0.13365,0.97,21,43
55,0,0,0.13875,0.13408,0.99,21,43
56,0,0,0.13917,0.13453,1.0,21,43
57,0,0,0.13957,0.13493,1.02,21,43
58,0,0,0.13991,0.13528,1.04,21,43
59,0,0,0.14016,0.13554,1.06,21,43
60,0,0,0.14032,0.13571,1.07,21,43
61,0,0,0.14039,0.13578,1.09,21,43
62,0,0,0.14036,0.13574,1.11,21,43
63,0,0,0.14024,0.13562,1.13,21,43
64,0,0,0.14004,0.13542,1.14,21,43
65,0,0,0.13978,0.13516,1.16,21,43
66,0,0,0.13947,0.13484,1.17,21,43
67,0,0,0.13913,0.13448,1.19,21,43
68,0,0,0.13876,0.13411,1.21,21,43
69,0,0,0.1384,0.13373,1.23,21,43
70,0,0,0.13803,0.13336,1.24,21,43
71,0,0,0.13769,0.13301,1.26,21,43
72,0,0,0.13736,0.13267,1.27,21,43
73,0,0,0.13707,0.13237,1.29,21,43
74,0,0,0.1368,0.13209,1.31,21,43
75,0.00281,0.00347,0.13657,0.13185,1.32,21,43
76,0.00576,0.00661,0.13636,0.13164,1.34,21,43
77,0.00828,0.00929,0.13619,0.13147,1.35,21,43
78,0.0104,0.01154,0.13605,0.13132,1.37,21,43
79,0.01217,0.01342,0.13592,0.13119,1.39,21,43
80,0.01365,0.01498,0.13582,0.13109,1.41,21,43
81,0.0149,0.0163,0.13573,0.131,1.42,21,43
82,0.01598,0.01743,0.13566,0.13092,1.44,21,43
83,0.01694,0.01841,0.13559,0.13086,1.46,21,43
84,0.01782,0.01931,0.13553,0.1308,1.47,21,43
85,0.01867,0.02017,0.13548,0.13074,1.49,21,43
86,0.01951,0.02103,0.13542,0.13068,1.51,21,43
87,0.02038,0.02191,0.13536,0.13063,1.53,21,43
88,0.02129,0.02284,0.13529,0.13056,1.55,21,43
89,0.02224,0.02381,0.13523,0.1305,1.56,21,43
90,0.02325,0.02483,0.13516,0.13043,1.58,21,43
91,0.0243,0.0259,0.13509,0.13036,1.6,21,43
92,0.02539,0.02701,0.13501,0.13028,1.61,21,43
93,0.02651,0.02815,0.13493,0.13021,1.63,21,43
94,0.02765,0.0293,0.13485,0.13013,1.65,21,43
95,0.02879,0.03045,0.13477,0.13005,1.66,21,43
96,0.02993,0.03158,0.1347,0.12998,1.68,21,43
97,0.03104,0.03269,0.13462,0.1299,1.7,21,43
98,0.03212,0.03377,0.13454,0.12983,1.71,21,44
99,0.03316,0.03482,0.13447,0.12976,1.73,21,44
100,0.03417,0.03581,0.1344,0.12969,1.75,21,44
101,0.03513,0.03676,0.13433,0.12963,1.77,21,44
102,0.03605,0.03767,0.13427,0.12957,1.78,21,44
103,0.03693,0.03854,0.13421,0.12951,1.8,21,44
104,0.03777,0.03938,0.13415,0.12945,1.81,21,44
