epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.41907,0.43146,0.67,696,1390,2082,2772,3465
1,0,0,0.41466,0.42712,0.68,695,1390,2082,2772,3464
2,0,0,0.41028,0.42279,0.68,695,1391,2081,2771,3464
3,0,0,0.40591,0.41848,0.69,694,1392,2081,2770,3463
4,0,0,0.40154,0.41417,0.69,694,1392,2081,2769,3463
5,0,0,0.39719,0.40986,0.7,693,1393,2081,2768,3462
6,0,0,0.39286,0.40557,0.71,693,1394,2081,2767,3461
7,0,0,0.38854,0.40129,0.71,692,1394,2081,2766,3461
8,0,0,0.38423,0.39703,0.72,692,1395,2081,2765,3460
9,0,0,0.37994,0.39278,0.73,691,1396,2081,2764,3460
10,0,0,0.37566,0.38854,0.84,691,1396,2081,2763,3459
11,0,0,0.37139,0.3843,0.85,690,1397,2081,2762,3459
12,0,0,0.36713,0.38007,0.86,690,1398,2081,2761,3458
13,0,0,0.36288,0.37587,0.86,689,1398,2081,2760,3457
14,0,0,0.35862,0.37165,0.87,688,1398,2081,2760,3457
15,0,0,0.35435,0.36744,0.87,688,1398,2081,2759,3456
16,0,0,0.35009,0.36322,0.88,687,1398,2081,2758,3456
17,0,0,0.34583,0.35901,0.89,687,1397,2081,2757,3455
18,0,0,0.34156,0.35478,0.89,686,1397,2081,2756,3454
19,0,0,0.33727,0.35055,0.9,686,1397,2081,2755,3454
20,0,0,0.33298,0.3463,0.91,685,1397,2081,2754,3453
21,0,0,0.32867,0.34203,0.91,685,1398,2081,2753,3453
22,0,0,0.32435,0.33776,0.92,684,1398,2081,2752,3452
23,0,0,0.32003,0.33348,0.93,683,1398,2081,2751,3452
24,0,0,0.31569,0.32918,0.93,683,1398,2081,2751,3451
25,0,0,0.31133,0.32486,0.94,682,1398,2081,2751,3451
26,0,0,0.30696,0.32054,0.95,682,1398,2081,2750,3450
27,0,0,0.30259,0.31621,0.96,681,1398,2081,2749,3450
28,0,0,0.2982,0.31187,0.96,681,1398,2081,2749,3449
29,0,0,0.29379,0.30752,0.97,680,1398,2081,2748,3449
30,0,0,0.28938,0.30316,0.98,680,1398,2081,2747,3448
31,0,0,0.28497,0.29881,0.98,679,1398,2081,2747,3447
32,0,0,0.28056,0.29445,0.99,679,1398,2081,2747,3447
33,0,0,0.27614,0.2901,0.99,678,1398,2081,2747,3446
34,0,0,0.27173,0.28575,1.0,677,1398,2081,2747,3446
35,0,0,0.26733,0.28141,1.01,677,1398,2081,2748,3445
36,0,0,0.26295,0.27709,1.02,676,1398,2081,2748,3445
37,0,0,0.25858,0.27278,1.02,676,1398,2081,2748,3444
38,0,0,0.25423,0.2685,1.03,675,1398,2081,2748,3444
39,0,0,0.24992,0.26424,1.04,675,1398,2081,2748,3443
40,0,0,0.24565,0.26003,1.04,674,1398,2081,2748,3442
