epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.24578,0.24101,0.61,202,400,598,796,994,1192,1390,1586,1785,1983,2179,2377,2577,2772,2972,3168,3366,3564,3763,3960
1,0,0,0.2435,0.23884,0.62,202,401,599,797,995,1193,1391,1585,1786,1984,2178,2376,2578,2772,2973,3167,3365,3564,3763,3961
2,0,0,0.24113,0.23663,0.64,203,401,599,797,995,1193,1392,1584,1787,1985,2177,2375,2578,2771,2974,3167,3365,3563,3763,3961
3,0,0,0.23862,0.23431,0.66,203,401,600,798,996,1194,1392,1584,1788,1986,2177,2375,2579,2770,2975,3166,3364,3562,3763,3961
4,0,0,0.23594,0.23168,0.68,203,402,600,799,997,1193,1393,1583,1789,1987,2177,2375,2580,2769,2975,3165,3364,3562,3762,3961
5,0,0,0.23298,0.22879,0.69,203,402,601,799,998,1193,1394,1582,1790,1988,2178,2376,2581,2768,2976,3164,3363,3561,3762,3961
6,0,0,0.22969,0.22557,0.71,203,402,601,800,998,1193,1395,1582,1790,1989,2178,2376,2582,2767,2977,3164,3363,3561,3762,3962
7,0,0,0.22608,0.22196,0.73,204,403,602,800,999,1193,1395,1581,1791,1990,2178,2376,2583,2766,2977,3163,3362,3560,3761,3962
8,0,0,0.22212,0.21803,0.74,204,403,602,801,1000,1193,1396,1580,1791,1991,2178,2375,2584,2765,2978,3162,3362,3560,3761,3962
9,0,0,0.21784,0.21386,0.76,204,403,603,802,1000,1193,1397,1580,1791,1993,2178,2375,2584,2764,2978,3161,3361,3559,3760,3962
10,0,0,0.21332,0.20935,0.78,204,404,603,802,1001,1193,1397,1579,1792,1994,2178,2375,2585,2763,2979,3160,3361,3559,3760,3962
11,0,0,0.20864,0.20463,0.8,204,404,604,803,1002,1193,1398,1579,1792,1995,2178,2376,2586,2762,2979,3160,3361,3558,3760,3962
12,0,0,0.20383,0.19976,0.82,205,405,604,803,1002,1193,1398,1578,1793,1996,2178,2376,2587,2761,2980,3159,3361,3557,3759,3962
13,0,0,0.19889,0.19477,0.83,205,405,605,804,1003,1193,1398,1578,1794,1997,2178,2376,2587,2760,2980,3158,3361,3557,3759,3962
14,0,0,0.19388,0.18973,0.85,205,405,606,805,1004,1193,1398,1578,1794,1998,2178,2376,2588,2759,2980,3157,3361,3556,3758,3962
15,0,0,0.1889,0.18469,0.86,205,406,606,805,1004,1193,1398,1578,1795,1998,2178,2375,2589,2759,2980,3156,3361,3556,3758,3962
16,0,0,0.184,0.17978,0.88,205,406,607,806,1005,1193,1398,1579,1795,1999,2178,2375,2590,2758,2979,3155,3361,3555,3758,3962
17,0,0,0.1792,0.17504,0.9,206,407,607,807,1006,1193,1398,1579,1796,2000,2178,2375,2591,2757,2979,3154,3362,3555,3757,3962
18,0,0,0.1746,0.17049,0.91,206,407,608,807,1006,1193,1398,1579,1797,2001,2178,2376,2592,2756,2979,3154,3362,3554,3757,3962
19,0,0,0.17023,0.16611,0.93,206,407,608,808,1007,1193,1398,1580,1797,2002,2178,2376,2592,2755,2978,3153,3362,3553,3756,3962
20,0,0.04739,0.16615,0.16201,0.95,206,408,609,809,1008,1193,1398,1580,1798,2002,2178,2376,2593,2754,2978,3152,3363,3553,3756,3961
21,0,0.09062,0.16239,0.15829,0.96,206,408,609,809,1008,1193,1398,1581,1798,2003,2178,2376,2594,2753,2977,3151,3363,3552,3755,3961
22,0.01497,0.12881,0.15899,0.15493,0.98,207,409,610,810,1009,1193,1398,1581,1799,2003,2178,2376,2595,2752,2976,3150,3363,3552,3755,3961
23,0.05172,0.16194,0.156,0.15196,1.0,207,409,610,810,1009,1193,1398,1582,1800,2003,2178,2376,2596,2752,2976,3150,3363,3551,3755,3961
24,0.08266,0.18974,0.15343,0.14941,1.02,207,409,611,810,1010,1193,1398,1583,1800,2004,2178,2376,2597,2751,2975,3149,3363,3550,3754,3960
25,0.10764,0.21183,0.15133,0.14736,1.04,207,410,611,811,1010,1193,1398,1583,1801,2004,2178,2375,2597,2750,2974,3148,3363,3550,3754,3960
26,0.12682,0.2287,0.14969,0.14578,1.06,207,410,612,811,1011,1193,1398,1584,1802,2004,2178,2375,2598,2749,2973,3148,3363,3549,3753,3960
27,0.14048,0.24064,0.14852,0.14465,1.07,208,410,612,811,1011,1193,1398,1585,1803,2004,2178,2375,2599,2748,2973,3147,3363,3549,3753,3960
28,0.14893,0.24793,0.14778,0.14395,1.09,208,411,613,811,1011,1194,1398,1586,1804,2005,2178,2375,2600,2747,2972,3146,3363,3548,3753,3959
29,0.15272,0.25115,0.14745,0.14364,1.11,208,411,613,811,1012,1194,1398,1586,1805,2005,2178,2375,2601,2747,2971,3146,3363,3548,3752,3959
30,0.15259,0.25085,0.14747,0.14367,1.13,208,411,613,811,1012,1194,1398,1587,1806,2005,2178,2375,2602,2746,2971,3145,3363,3547,3752,3959
31,0.14937,0.24776,0.14775,0.14396,1.15,208,412,614,811,1012,1194,1398,1588,1807,2005,2178,2375,2602,2745,2970,3145,3363,3547,3752,3959
32,0.14406,0.24268,0.14821,0.14445,1.17,209,412,614,811,1012,1195,1398,1588,1807,2005,2178,2375,2603,2744,2969,3144,3363,3546,3752,3958
33,0.13774,0.23664,0.14875,0.14502,1.18,209,412,614,811,1012,1195,1398,1589,1808,2005,2178,2375,2604,2743,2969,3144,3363,3546,3751,3958
34,0.13134,0.23051,0.1493,0.14561,1.2,209,413,614,811,1012,1195,1398,1590,1809,2005,2178,2375,2604,2743,2969,3143,3363,3545,3751,3958
35,0.12562,0.22496,0.14979,0.14613,1.22,209,413,615,810,1012,1196,1398,1590,1810,2005,2178,2375,2605,2742,2969,3143,3363,3545,3751,3958
36,0.12113,0.22053,0.15018,0.14655,1.24,209,413,615,810,1011,1197,1399,1591,1810,2005,2177,2375,2606,2741,2969,3142,3363,3545,3751,3958
37,0.11812,0.21748,0.15044,0.14683,1.26,210,413,615,809,1011,1197,1399,1591,1811,2006,2177,2375,2606,2740,2969,3142,3363,3544,3750,3957
38,0.11666,0.21588,0.15056,0.14698,1.28,210,413,615,809,1011,1198,1399,1592,1811,2006,2176,2375,2607,2739,2969,3141,3364,3544,3750,3957
39,0.1169,0.21587,0.15054,0.14698,1.3,210,414,615,808,1010,1199,1399,1592,1812,2006,2176,2375,2608,2738,2969,3141,3364,3544,3750,3957
40,0.11848,0.21714,0.1504,0.14687,1.31,210,414,615,808,1010,1200,1399,1592,1812,2006,2175,2375,2608,2738,2969,3141,3364,3544,3750,3957
41,0.12124,0.21953,0.15017,0.14664,1.33,210,414,614,807,1009,1200,1399,1593,1812,2006,2175,2374,2608,2737,2970,3140,3365,3543,3750,3957
42,0.12486,0.2228,0.14986,0.14633,1.35,210,414,614,806,1008,1201,1399,1593,1813,2007,2174,2374,2609,2736,2970,3140,3365,3543,3750,3956
43,0.129,0.22658,0.14951,0.14598,1.37,211,414,614,806,1008,1202,1399,1593,1813,2007,2173,2374,2609,2735,2971,3139,3365,3543,3750,3956
44,0.13338,0.2306,0.14913,0.1456,1.39,211,414,614,805,1007,1203,1399,1594,1813,2007,2173,2374,2610,2734,2971,3139,3366,3543,3750,3956
45,0.13769,0.23464,0.14876,0.14522,1.41,211,414,614,804,1007,1204,1399,1594,1814,2007,2172,2374,2610,2733,2972,3139,3366,3543,3750,3956
46,0.14179,0.23852,0.1484,0.14485,1.43,211,414,614,803,1006,1205,1399,1594,1815,2008,2172,2374,2611,2733,2972,3138,3366,3542,3750,3956
47,0.1455,0.24207,0.14808,0.14451,1.44,211,414,613,803,1005,1206,1399,1595,1815,2008,2171,2374,2611,2732,2973,3138,3366,3542,3750,3955
48,0.14871,0.24518,0.1478,0.14421,1.46,211,414,613,802,1005,1207,1399,1595,1816,2008,2171,2374,2612,2731,2973,3137,3367,3542,3749,3955
49,0.15134,0.24777,0.14758,0.14396,1.48,212,414,613,801,1004,1208,1399,1595,1816,2009,2170,2375,2612,2730,2974,3137,3367,3542,3749,3955
50,0.15338,0.2498,0.1474,0.14377,1.5,212,415,613,801,1003,1209,1399,1595,1817,2009,2169,2375,2612,2729,2974,3137,3367,3542,3749,3955
51,0.15488,0.25129,0.14727,0.14363,1.51,212,415,612,800,1003,1209,1399,1596,1817,2009,2169,2375,2613,2728,2975,3136,3367,3542,3749,3955
52,0.15587,0.25232,0.14718,0.14353,1.53,212,415,612,799,1002,1210,1399,1596,1818,2009,2168,2375,2613,2728,2975,3136,3368,3541,3749,3955
53,0.15643,0.25295,0.14713,0.14347,1.55,212,415,612,798,1001,1211,1399,1597,1819,2010,2168,2375,2614,2727,2976,3136,3368,3541,3749,3954
54,0.15664,0.25326,0.14711,0.14344,1.57,212,415,612,798,1001,1212,1399,1597,1819,2010,2167,2375,2614,2726,2976,3135,3368,3541,3749,3954
55,0.15659,0.25333,0.14712,0.14343,1.59,213,415,612,797,1000,1213,1399,1597,1820,2010,2167,2375,2615,2725,2976,3135,3368,3541,3749,3954
56,0.15638,0.25325,0.14714,0.14344,1.6,213,415,611,796,1000,1214,1399,1598,1821,2010,2167,2375,2616,2724,2976,3135,3369,3541,3749,3954
