epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.26013,0.27107,0.64,381,760,1138,1516,1891,2269,2649,3026,3402,3780
1,0,0,0.25572,0.26669,0.65,381,761,1139,1515,1890,2269,2648,3027,3401,3780
2,0,0,0.2514,0.26238,0.66,381,761,1139,1515,1890,2269,2648,3028,3401,3779
3,0,0,0.24717,0.25815,0.67,380,762,1140,1515,1889,2270,2648,3028,3400,3779
4,0,0,0.24302,0.254,0.68,380,763,1141,1515,1888,2270,2648,3029,3400,3778
5,0,0,0.23897,0.24994,0.7,380,763,1142,1516,1888,2270,2648,3030,3399,3778
6,0,0,0.23502,0.24597,0.71,380,764,1142,1516,1887,2270,2648,3031,3399,3778
7,0,0,0.23118,0.24209,0.72,379,764,1143,1515,1886,2269,2648,3032,3398,3777
8,0,0,0.22747,0.23832,0.74,379,765,1144,1515,1885,2269,2648,3032,3397,3777
9,0,0,0.22388,0.23466,0.75,379,766,1145,1515,1885,2269,2648,3033,3397,3777
10,0,0,0.22042,0.23112,0.76,379,766,1145,1515,1884,2269,2648,3034,3396,3776
11,0,0,0.21707,0.2277,0.77,380,767,1146,1515,1884,2269,2648,3034,3396,3776
12,0,0,0.21383,0.22438,0.78,380,767,1147,1515,1883,2268,2648,3035,3395,3776
13,0,0,0.2107,0.22117,0.79,380,768,1148,1515,1882,2268,2648,3035,3395,3775
14,0,0,0.20768,0.21806,0.81,380,769,1148,1515,1882,2268,2648,3036,3394,3775
15,0,0,0.20476,0.21505,0.82,381,769,1149,1515,1881,2268,2648,3037,3394,3774
16,0,0,0.20195,0.21215,0.83,381,770,1150,1515,1881,2267,2648,3037,3393,3774
17,0,0,0.19925,0.20935,0.84,381,770,1150,1515,1881,2267,2648,3037,3393,3774
18,0,0,0.19665,0.20665,0.85,382,771,1151,1515,1880,2267,2648,3038,3392,3773
19,0,0,0.19416,0.20404,0.86,382,771,1152,1515,1880,2266,2648,3038,3391,3773
20,0,0,0.19177,0.20155,0.87,382,772,1152,1515,1879,2266,2648,3039,3391,3773
21,0,0,0.18949,0.19916,0.88,383,772,1153,1515,1879,2266,2648,3039,3390,3772
22,0,0,0.1873,0.19685,0.89,383,773,1154,1515,1879,2265,2648,3039,3390,3772
23,0,0,0.1852,0.19463,0.9,383,773,1154,1515,1879,2265,2648,3040,3389,3772
24,0,0,0.1832,0.19251,0.91,384,774,1155,1515,1878,2264,2648,3040,3389,3771
25,0,0,0.1813,0.19048,0.92,384,774,1155,1515,1878,2264,2648,3040,3388,3771
26,0,0,0.17948,0.18853,0.93,385,775,1156,1515,1878,2263,2648,3040,3388,3771
27,0,0,0.17775,0.18668,0.94,385,775,1157,1515,1878,2263,2648,3040,3387,3770
28,0,0,0.1761,0.18491,0.95,385,776,1157,1515,1878,2263,2648,3041,3387,3770
29,0,0,0.17453,0.18323,0.97,386,776,1158,1515,1878,2262,2648,3041,3386,3770
30,0,0,0.17305,0.18163,0.98,386,777,1158,1515,1877,2262,2648,3041,3386,3770
31,0,0,0.17165,0.18011,0.99,386,777,1159,1515,1877,2261,2648,3041,3385,3770
32,0,0,0.17032,0.17868,1.0,387,777,1159,1515,1877,2261,2648,3041,3385,3770
33,0,0,0.16908,0.17732,1.01,387,778,1159,1515,1877,2260,2648,3041,3384,3770
34,0,0,0.16791,0.17605,1.03,388,778,1160,1515,1877,2260,2648,3041,3384,3770
35,0,0,0.16682,0.17486,1.03,388,778,1160,1515,1877,2260,2648,3041,3383,3770
36,0,0,0.16581,0.17375,1.04,388,778,1161,1515,1877,2259,2648,3041,3383,3770
37,0,0,0.16489,0.17272,1.05,389,779,1161,1516,1877,2259,2648,3041,3382,3770
38,0,0,0.16405,0.17177,1.06,389,779,1161,1516,1877,2258,2648,3041,3382,3770
39,0,0,0.1633,0.17089,1.07,389,779,1162,1516,1878,2258,2648,3041,3382,3770
40,0,0,0.16262,0.17009,1.08,390,779,1162,1516,1878,2258,2648,3041,3381,3770
41,0,0,0.16204,0.16936,1.09,390,779,1162,1516,1878,2258,2648,3040,3381,3770
42,0,0,0.16153,0.16871,1.1,390,779,1162,1516,1878,2257,2649,3040,3380,3770
43,0,0,0.1611,0.16814,1.11,391,780,1163,1516,1878,2257,2649,3040,3380,3770
44,0,0,0.16072,0.16762,1.12,391,780,1163,1516,1878,2257,2649,3040,3379,3770
45,0,0,0.1604,0.16717,1.13,392,780,1163,1516,1878,2256,2649,3040,3379,3770
46,0.00098,0,0.16012,0.16674,1.14,392,780,1164,1516,1878,2256,2649,3040,3378,3770
47,0.00417,0,0.15986,0.16635,1.15,392,780,1164,1516,1878,2256,2649,3039,3378,3770
48,0.00708,0.00013,0.15963,0.16598,1.16,393,780,1164,1517,1878,2255,2649,3039,3378,3770
49,0.00987,0.00434,0.1594,0.16563,1.18,393,780,1164,1517,1878,2255,2650,3039,3377,3770
50,0.01252,0.00835,0.15919,0.16529,1.19,394,780,1165,1518,1878,2255,2650,3039,3377,3770
51,0.01507,0.01218,0.15898,0.16497,1.2,394,780,1165,1518,1878,2255,2651,3038,3376,3770
52,0.0175,0.0159,0.15879,0.16466,1.21,395,781,1165,1519,1878,2254,2651,3038,3376,3770
53,0.01975,0.0195,0.1586,0.16436,1.22,395,781,1166,1520,1878,2254,2652,3038,3376,3770
54,0.02189,0.02306,0.15843,0.16406,1.23,396,781,1166,1520,1878,2254,2652,3037,3375,3770
55,0.02401,0.02656,0.15826,0.16377,1.24,396,781,1166,1521,1878,2253,2653,3037,3375,3770
56,0.02595,0.03001,0.1581,0.16348,1.25,396,781,1167,1522,1878,2253,2653,3037,3375,3770
57,0.02783,0.0334,0.15795,0.16319,1.26,397,781,1167,1523,1878,2253,2654,3036,3374,3770
58,0.02949,0.0367,0.15781,0.16291,1.27,397,781,1167,1524,1879,2252,2654,3036,3374,3770
59,0.031,0.03983,0.15769,0.16265,1.28,398,781,1168,1526,1879,2252,2655,3036,3374,3769
60,0.03256,0.04219,0.15756,0.16245,1.29,398,782,1168,1527,1879,2252,2655,3036,3373,3769
61,0.03414,0.0445,0.15744,0.16225,1.29,399,782,1168,1528,1879,2251,2656,3035,3373,3769
62,0.03571,0.04674,0.15731,0.16206,1.3,399,782,1169,1529,1879,2251,2656,3035,3373,3769
63,0.03731,0.04898,0.15718,0.16187,1.31,400,782,1169,1530,1879,2251,2656,3035,3372,3769
64,0.0389,0.05126,0.15705,0.16168,1.32,400,782,1169,1532,1879,2250,2656,3034,3372,3769
