epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.13957,0.13491,2.9,696,1390,2080,2772,3465
1,0,0,0.13924,0.13457,2.93,695,1391,2079,2772,3464
2,0,0,0.13888,0.13423,2.96,695,1391,2078,2771,3464
3,0.00339,0.00379,0.13851,0.13387,2.98,695,1392,2077,2770,3463
4,0.00865,0.00915,0.13814,0.13351,3.01,695,1393,2076,2769,3463
5,0.01373,0.01432,0.13779,0.13316,3.04,695,1394,2075,2768,3462
6,0.01865,0.01921,0.13745,0.13283,3.07,694,1395,2074,2767,3461
7,0.02348,0.02399,0.13711,0.1325,3.09,694,1396,2073,2767,3461
8,0.02826,0.02871,0.13677,0.13218,3.12,694,1396,2072,2766,3460
9,0.03303,0.03339,0.13644,0.13186,3.14,693,1397,2072,2765,3460
10,0.03779,0.03805,0.1361,0.13155,3.17,693,1398,2071,2764,3459
11,0.04248,0.04263,0.13577,0.13123,3.23,692,1399,2070,2763,3458
12,0.04715,0.04721,0.13544,0.13092,3.25,691,1399,2069,2762,3458
13,0.05176,0.05175,0.13511,0.13061,3.28,691,1400,2068,2761,3457
14,0.05628,0.05618,0.13479,0.1303,3.31,690,1401,2067,2760,3457
15,0.06073,0.06052,0.13447,0.13,3.34,690,1402,2066,2759,3456
16,0.06519,0.06482,0.13415,0.1297,3.37,689,1402,2065,2758,3455
17,0.06968,0.06914,0.13382,0.1294,3.39,688,1403,2065,2757,3455
18,0.07423,0.07348,0.1335,0.1291,3.42,688,1403,2064,2756,3454
19,0.07888,0.07786,0.13316,0.12879,3.52,687,1404,2063,2755,3453
20,0.08367,0.08242,0.13282,0.12848,3.55,687,1405,2062,2754,3453
21,0.08862,0.08724,0.13246,0.12814,3.57,686,1405,2061,2753,3452
22,0.09366,0.09215,0.13209,0.12779,3.6,685,1405,2061,2751,3452
23,0.09865,0.09702,0.13173,0.12745,3.62,685,1406,2060,2750,3451
24,0.1036,0.10185,0.13136,0.12711,3.65,684,1406,2059,2749,3451
25,0.10856,0.10662,0.131,0.12677,3.67,683,1406,2058,2748,3450
26,0.11351,0.11135,0.13063,0.12643,3.7,683,1406,2057,2747,3450
27,0.11844,0.11604,0.13027,0.1261,3.74,682,1406,2056,2746,3449
28,0.12332,0.12069,0.12991,0.12577,3.87,681,1407,2056,2744,3449
29,0.12816,0.12531,0.12955,0.12544,3.91,681,1407,2055,2743,3448
30,0.13293,0.1299,0.1292,0.12511,3.97,680,1407,2054,2742,3448
31,0.13763,0.13438,0.12885,0.12479,4.02,679,1407,2053,2741,3447
32,0.14223,0.13874,0.1285,0.12447,4.06,678,1407,2053,2739,3447
33,0.14672,0.14294,0.12816,0.12417,4.12,678,1407,2053,2738,3446
34,0.15108,0.14699,0.12784,0.12387,4.2,677,1407,2052,2737,3446
35,0.1553,0.15084,0.12752,0.12359,4.26,676,1407,2053,2736,3446
36,0.15935,0.1545,0.12721,0.12333,4.35,676,1407,2053,2734,3445
37,0.16322,0.15795,0.12692,0.12307,4.4,675,1407,2053,2733,3445
38,0.16693,0.16122,0.12664,0.12284,4.43,674,1407,2054,2732,3444
39,0.17047,0.16433,0.12637,0.12261,4.46,673,1407,2054,2730,3444
40,0.17383,0.16725,0.12611,0.12239,4.5,673,1407,2055,2729,3444
41,0.17703,0.17002,0.12587,0.12219,4.53,672,1407,2056,2728,3444
42,0.1801,0.17265,0.12563,0.122,4.58,671,1407,2057,2727,3443
43,0.18302,0.17513,0.12541,0.12181,4.63,670,1407,2058,2725,3443
44,0.18582,0.17748,0.12519,0.12164,4.67,669,1407,2059,2724,3443
45,0.18849,0.17969,0.12499,0.12148,4.71,669,1407,2061,2723,3442
46,0.19107,0.18181,0.12479,0.12132,4.74,668,1407,2062,2722,3442
47,0.19356,0.18382,0.1246,0.12117,4.77,667,1408,2063,2720,3442
48,0.19596,0.18575,0.12441,0.12103,4.8,666,1408,2065,2719,3442
49,0.1983,0.18762,0.12423,0.12089,4.83,665,1408,2066,2718,3442
50,0.20057,0.18942,0.12405,0.12075,4.86,665,1409,2067,2717,3441
51,0.20279,0.19116,0.12388,0.12062,4.89,664,1409,2069,2716,3441
52,0.20497,0.19288,0.12371,0.1205,4.92,663,1410,2070,2715,3441
53,0.20712,0.19457,0.12354,0.12037,4.95,662,1410,2072,2714,3441
54,0.20925,0.19625,0.12338,0.12024,4.98,661,1410,2073,2713,3441
55,0.21135,0.19795,0.12321,0.12012,5.01,661,1411,2075,2712,3440
56,0.21346,0.19966,0.12305,0.11999,5.04,660,1411,2076,2711,3440
57,0.21556,0.2014,0.12289,0.11986,5.07,659,1412,2077,2710,3440
58,0.21765,0.20315,0.12272,0.11973,5.1,658,1413,2079,2709,3440
59,0.21976,0.20493,0.12256,0.11959,5.13,657,1413,2080,2709,3440
60,0.22186,0.20671,0.12239,0.11946,5.16,656,1414,2081,2708,3440
61,0.22397,0.20851,0.12222,0.11932,5.19,656,1414,2083,2707,3440
62,0.22609,0.21034,0.12206,0.11918,5.22,655,1415,2084,2706,3441
63,0.22819,0.21221,0.12189,0.11904,5.25,654,1416,2085,2705,3441
64,0.23029,0.21409,0.12173,0.1189,5.29,653,1417,2086,2705,3441
65,0.23241,0.21599,0.12156,0.11876,5.32,652,1417,2088,2704,3441
66,0.23452,0.21788,0.12139,0.11861,5.36,652,1418,2089,2703,3441
67,0.23663,0.21978,0.12122,0.11847,5.39,651,1419,2090,2702,3442
68,0.23875,0.22169,0.12106,0.11832,5.42,650,1420,2091,2702,3442
69,0.24088,0.22364,0.12089,0.11818,5.45,649,1420,2092,2701,3442
70,0.24304,0.22561,0.12071,0.11803,5.48,648,1421,2093,2700,3442
71,0.2452,0.22756,0.12054,0.11788,5.51,647,1422,2094,2700,3443
72,0.24738,0.22954,0.12037,0.11773,5.54,646,1423,2094,2699,3443
73,0.24956,0.23154,0.12019,0.11757,5.57,646,1424,2095,2698,3444
74,0.25176,0.23356,0.12002,0.11742,5.6,645,1425,2096,2698,3444
75,0.25398,0.23562,0.11984,0.11726,5.63,644,1426,2097,2697,3445
76,0.25619,0.23766,0.11966,0.1171,5.66,643,1427,2097,2696,3445
77,0.25841,0.23972,0.11948,0.11695,5.69,642,1427,2098,2696,3446
78,0.26063,0.24176,0.1193,0.11679,5.72,641,1428,2098,2695,3446
79,0.26285,0.24381,0.11912,0.11663,5.75,641,1429,2099,2694,3447
80,0.26507,0.24582,0.11894,0.11648,5.77,640,1430,2099,2694,3448
81,0.2673,0.24783,0.11876,0.11632,5.8,639,1431,2100,2693,3448
82,0.26954,0.24982,0.11858,0.11617,5.83,638,1432,2100,2692,3449
83,0.27177,0.25175,0.1184,0.11602,5.85,637,1433,2100,2692,3450
84,0.27398,0.25367,0.11822,0.11587,5.88,636,1434,2101,2691,3450
85,0.27617,0.25556,0.11804,0.11572,5.9,635,1435,2101,2690,3451
86,0.27835,0.25748,0.11786,0.11557,5.93,635,1436,2101,2690,3452
87,0.28052,0.25937,0.11769,0.11543,5.96,634,1437,2101,2689,3452
88,0.28267,0.26121,0.11751,0.11528,5.98,633,1438,2102,2688,3453
89,0.28482,0.26309,0.11734,0.11514,6.01,632,1439,2102,2688,3454
90,0.28696,0.26497,0.11716,0.11499,6.03,631,1440,2102,2687,3454
91,0.28911,0.26684,0.11698,0.11484,6.06,630,1440,2102,2686,3455
92,0.29126,0.26872,0.11681,0.11469,6.08,630,1441,2103,2685,3456
93,0.29342,0.27061,0.11663,0.11455,6.11,629,1442,2103,2685,3456
94,0.29559,0.27251,0.11645,0.1144,6.14,628,1443,2103,2684,3457
95,0.29775,0.27441,0.11627,0.11425,6.17,627,1444,2103,2683,3458
96,0.29991,0.27633,0.11609,0.1141,6.2,626,1444,2103,2683,3458
97,0.30207,0.27827,0.11591,0.11394,6.23,625,1445,2103,2682,3459
98,0.30424,0.2802,0.11573,0.11379,6.27,624,1446,2104,2681,3459
99,0.30641,0.28215,0.11555,0.11364,6.3,624,1446,2104,2680,3460
100,0.3086,0.28413,0.11537,0.11348,6.33,623,1447,2104,2680,3460
101,0.31081,0.28614,0.11518,0.11332,6.36,622,1447,2104,2679,3461
102,0.31304,0.28818,0.115,0.11316,6.39,621,1448,2104,2678,3461
103,0.31531,0.29027,0.11481,0.11299,6.43,620,1448,2104,2678,3461
104,0.31758,0.29238,0.11462,0.11282,6.46,619,1449,2105,2677,3462
105,0.31984,0.29448,0.11443,0.11266,6.5,619,1449,2105,2676,3462
106,0.32213,0.2966,0.11423,0.11249,6.54,618,1450,2105,2676,3462
107,0.32444,0.2987,0.11404,0.11232,6.57,617,1450,2105,2675,3462
108,0.32676,0.30079,0.11384,0.11215,6.6,616,1450,2105,2674,3463
109,0.32909,0.30288,0.11365,0.11198,6.64,615,1450,2105,2674,3463
110,0.33144,0.30494,0.11345,0.11182,6.67,614,1450,2105,2673,3463
111,0.33378,0.30699,0.11325,0.11165,6.71,614,1451,2105,2673,3463
112,0.33613,0.30904,0.11305,0.11149,6.74,613,1451,2105,2672,3463
113,0.3385,0.31107,0.11285,0.11132,6.78,612,1450,2104,2672,3463
114,0.34086,0.31309,0.11264,0.11116,6.82,611,1450,2104,2671,3463
115,0.34322,0.31512,0.11244,0.111,6.85,610,1450,2104,2671,3463
116,0.34561,0.31719,0.11224,0.11083,6.89,609,1450,2104,2671,3463
117,0.348,0.31928,0.11203,0.11066,6.92,609,1449,2104,2670,3463
118,0.3504,0.32142,0.11183,0.11048,6.96,608,1449,2104,2670,3463
119,0.35281,0.32357,0.11162,0.11031,7.0,607,1449,2103,2670,3463
120,0.35523,0.32576,0.11141,0.11013,7.03,606,1448,2103,2670,3463
121,0.35768,0.328,0.1112,0.10995,7.07,605,1448,2103,2670,3463
122,0.36013,0.33025,0.11099,0.10976,7.11,605,1447,2102,2670,3463
123,0.3626,0.33252,0.11077,0.10958,7.14,604,1446,2102,2670,3463
124,0.36508,0.33484,0.11056,0.10939,7.18,603,1445,2102,2670,3463
125,0.36757,0.33717,0.11034,0.1092,7.25,602,1444,2101,2670,3463
126,0.37007,0.33951,0.11012,0.109,7.3,601,1444,2101,2670,3463
