dataset,target_size,algorithm,time,metric1,metric2,selected_features
lucas_skipped,25,lasso,0.02,0.18,0.13,8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65
lucas_skipped,30,lasso,0.02,0.25,0.12,3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65
lucas_downsampled,5,lasso,0.02,0.44,0.11,16-28-29-30-65||16-28-29-30-65||16-28-29-30-65||16-28-29-30-65||16-28-29-30-65||16-28-29-30-65||16-28-29-30-65||16-28-29-30-65||16-28-29-30-65||16-28-29-30-65
lucas_downsampled,10,lasso,0.02,0.52,0.1,16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65||16-23-24-25-26-27-28-29-30-65
lucas_downsampled,15,lasso,0.02,0.45,0.1,16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65||16-18-19-20-21-22-23-24-25-26-27-28-29-30-65
lucas_downsampled,20,lasso,0.02,0.37,0.12,13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65
lucas_downsampled,25,lasso,0.02,0.3,0.12,8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65
lucas_downsampled,30,lasso,0.02,0.32,0.12,3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65||3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-64-65
lucas_min,5,lasso,0.16,0.03,0.25,1406-1407-1408-1410-4199||1406-1407-1408-1410-4199||1406-1407-1408-1410-4199||1406-1407-1408-1410-4199||1394-1406-1407-3821-3823||1406-1407-1408-1410-4199||1406-1407-1408-1410-4199||1394-1406-1407-1408-3821||1406-1407-1408-1410-4199||1406-1407-1408-1410-4199
lucas_min,10,lasso,0.16,0.01,0.39,1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1394-1401-1402-1403-1404-1405-1406-1407-3821-3823||1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1394-1401-1402-1403-1404-1405-1406-1407-1408-3821||1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1401-1402-1403-1404-1405-1406-1407-1408-1410-4199
lucas_min,15,lasso,0.16,0.0,0.26,1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1394-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-3821-3823||1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1394-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-3821||1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199
lucas_min,20,lasso,0.16,0.0,0.32,1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1409-3821-3823-4199||1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-3821-4199||1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199
lucas_min,25,lasso,0.16,0.0,0.47,1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1409-3821-3823-4199||1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-3821-4199||1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199
lucas_min,30,lasso,0.16,0.0,0.42,1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1409-3821-3823-4199||1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-3821-4199||1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199||1381-1382-1383-1384-1385-1386-1387-1388-1389-1390-1391-1392-1393-1394-1395-1396-1397-1398-1399-1400-1401-1402-1403-1404-1405-1406-1407-1408-1410-4199
indian_pines,5,lasso,0.62,0.58,0.52,2-12-34-148-177||2-34-148-149-178||2-12-34-148-149||2-34-148-149-178||2-12-34-148-149||2-12-34-148-178||2-12-16-34-148||2-12-34-148-149||2-12-16-34-148||2-12-34-148-178
indian_pines,10,lasso,0.62,0.62,0.56,2-12-16-24-34-148-177-178-192-195||2-12-16-24-34-148-149-177-178-195||2-12-16-34-56-148-149-178-192-195||2-12-16-24-34-56-148-149-178-192||2-3-12-16-34-56-148-149-178-192||2-3-12-16-34-148-149-178-192-195||2-3-12-16-34-148-149-178-192-195||2-3-12-16-34-148-149-177-184-195||2-3-12-16-34-56-148-150-177-192||2-12-16-24-34-56-148-149-178-192
indian_pines,15,lasso,0.62,0.65,0.6,2-3-12-16-24-34-40-56-148-149-177-178-192-195-196||2-3-12-16-24-34-40-56-148-149-177-178-192-195-196||2-3-12-16-24-34-40-56-148-149-178-192-195-196-197||2-3-12-16-24-34-56-148-149-177-178-181-192-195-196||2-3-12-16-24-34-56-148-149-150-177-178-192-195-196||2-3-12-16-23-34-40-56-148-149-178-192-195-196-197||2-3-12-16-24-34-40-56-148-149-177-178-192-195-196||2-3-12-16-23-34-40-56-148-149-177-184-192-195-196||2-3-12-16-24-34-56-148-149-150-177-192-195-196-197||2-12-16-24-34-40-56-148-149-178-184-185-192-195-196
indian_pines,20,lasso,0.62,0.67,0.62,1-2-3-12-16-24-34-40-56-60-148-149-150-177-178-181-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-177-178-185-190-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-150-178-181-184-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-150-177-178-181-192-195-196-197||2-3-12-16-24-34-40-56-60-148-149-150-177-178-181-184-192-195-196-197||2-3-12-16-22-23-24-34-40-56-60-148-149-150-178-184-192-195-196-197||1-2-3-12-16-22-24-34-40-56-60-148-149-150-177-178-192-195-196-197||2-3-12-16-23-24-34-40-56-60-148-149-150-177-178-184-192-195-196-197||2-3-12-16-23-24-34-56-60-148-149-150-177-178-181-185-192-195-196-197||1-2-3-12-16-24-34-40-56-60-148-149-150-178-184-185-192-195-196-197
indian_pines,25,lasso,0.62,0.65,0.6,0-1-2-3-12-16-22-24-34-40-56-60-143-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-24-34-40-56-60-97-143-148-149-150-177-178-181-185-190-192-195-196-197||1-2-3-12-16-22-24-34-40-56-60-84-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-24-34-40-56-60-143-145-148-149-150-177-178-181-184-190-192-195-196-197||0-1-2-3-12-16-23-24-34-40-56-60-143-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-22-23-24-34-40-56-60-148-149-150-177-178-181-184-190-192-195-196-197||0-1-2-3-12-16-22-23-24-33-34-40-56-60-145-148-149-150-177-178-181-192-195-196-197||0-1-2-3-12-16-23-24-34-40-56-60-145-148-149-150-177-178-181-184-185-192-195-196-197||0-2-3-12-16-22-23-24-33-34-40-56-60-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-22-24-33-34-40-56-60-143-148-149-150-178-184-185-191-192-195-196-197
indian_pines,30,lasso,0.62,0.66,0.62,0-1-2-3-12-16-22-24-34-40-56-60-86-89-143-145-148-149-150-177-178-181-182-184-185-190-192-195-196-197||0-1-2-3-11-12-16-22-24-34-40-56-60-68-84-86-97-143-148-149-150-177-178-181-185-190-192-195-196-197||0-1-2-3-12-16-22-24-34-40-56-58-60-84-88-143-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-23-24-34-40-56-60-67-68-84-102-143-145-148-149-150-177-178-181-184-190-192-195-196-197||0-1-2-3-12-15-16-22-23-24-34-40-56-60-62-84-143-145-148-149-150-177-178-181-184-185-192-195-196-197||0-1-2-3-12-16-22-23-24-34-40-56-60-84-102-143-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-22-23-24-33-34-40-56-60-80-84-88-143-145-148-149-150-177-178-181-184-192-195-196-197||0-1-2-3-12-16-22-23-24-33-34-40-56-60-84-86-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-2-3-12-16-22-23-24-33-34-40-53-55-56-60-66-145-148-149-150-177-178-181-184-185-190-192-195-196-197||0-1-2-3-12-16-22-23-24-29-33-34-40-56-60-86-143-148-149-150-177-178-181-184-185-191-192-195-196-197
ghsi,5,lasso,0.12,0.64,0.51,10-28-38-71-91||10-28-38-71-91||10-28-38-71-91||10-28-38-71-91||10-28-38-71-91||10-28-38-71-91||10-28-47-71-91||10-28-47-71-91||10-28-38-71-91||9-10-28-38-71
ghsi,10,lasso,0.12,0.67,0.54,9-10-28-38-42-45-47-71-91-130||10-28-38-41-44-45-47-71-91-130||10-28-38-42-43-44-45-71-91-130||9-10-28-38-41-44-45-71-91-130||9-10-28-38-42-45-47-71-91-130||9-10-28-38-42-45-47-71-91-130||10-28-38-41-44-45-47-71-91-130||10-28-38-41-44-45-47-71-91-130||10-28-38-41-44-45-47-71-91-130||9-10-28-38-42-45-47-71-91-130
