epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.18058,0.18079,0.09,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
1,0,0,0.17121,0.17136,0.15,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
2,0,0,0.1625,0.16259,0.21,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
3,0,0,0.15461,0.15462,0.27,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
4,0,0,0.14766,0.1476,0.33,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
5,0,0,0.14176,0.14161,0.38,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
6,0,0,0.13695,0.13671,0.43,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
7,0.04525,0.04346,0.13326,0.13295,0.48,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
8,0.08185,0.08112,0.13068,0.13031,0.53,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
9,0.10313,0.10334,0.12916,0.12872,0.58,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
10,0.11125,0.11225,0.12857,0.12808,0.63,3,6,9,13,16,19,22,25,28,31,34,38,40,44,47,50,53,56,59,62
11,0.10888,0.1105,0.12875,0.12821,0.69,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
12,0.09909,0.10123,0.12945,0.12888,0.74,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
13,0.0852,0.08772,0.13044,0.12984,0.79,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
14,0.07042,0.07319,0.13149,0.13087,0.85,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
15,0.05749,0.06043,0.13241,0.13177,0.9,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
16,0.04841,0.05145,0.13304,0.1324,0.95,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
17,0.0443,0.04737,0.13333,0.13268,1.0,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
18,0.04539,0.04845,0.13325,0.13261,1.05,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
19,0.05116,0.05417,0.13285,0.13221,1.11,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
20,0.06061,0.06357,0.13219,0.13155,1.16,3,6,10,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
21,0.07251,0.07542,0.13135,0.13071,1.21,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
22,0.08553,0.08841,0.13042,0.12979,1.27,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
23,0.09844,0.10122,0.1295,0.12888,1.32,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
24,0.11017,0.11281,0.12865,0.12804,1.38,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
25,0.11994,0.12242,0.12794,0.12735,1.43,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
26,0.12728,0.12954,0.12741,0.12683,1.48,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
27,0.132,0.134,0.12706,0.1265,1.53,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
28,0.13427,0.13597,0.1269,0.12636,1.58,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
29,0.13448,0.13588,0.12688,0.12637,1.63,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
30,0.13326,0.13432,0.12697,0.12648,1.69,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
31,0.13131,0.13209,0.12711,0.12664,1.75,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
32,0.12934,0.1299,0.12726,0.1268,1.8,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
33,0.12797,0.12836,0.12736,0.12692,1.84,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
34,0.12762,0.12792,0.12738,0.12695,1.91,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
35,0.12847,0.12875,0.12732,0.12689,1.98,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
36,0.13052,0.13081,0.12717,0.12674,2.04,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
