epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.13716,0.13664,2.84,382,760,1138,1516,1893,2269,2647,3024,3402,3780
1,0,0,0.13693,0.13641,2.87,383,761,1139,1517,1894,2268,2646,3023,3401,3780
2,0,0,0.13672,0.1362,2.9,383,761,1140,1518,1895,2267,2645,3023,3401,3779
3,0,0,0.13652,0.136,2.94,383,762,1140,1518,1896,2266,2644,3022,3400,3779
4,0.00066,0.00183,0.13634,0.13582,2.97,384,763,1141,1519,1897,2265,2643,3021,3400,3779
5,0.00324,0.0044,0.13616,0.13564,3.01,384,763,1142,1520,1898,2264,2642,3020,3399,3778
6,0.00568,0.0068,0.136,0.13548,3.04,384,764,1143,1521,1899,2263,2641,3019,3398,3778
7,0.00801,0.00902,0.13584,0.13533,3.08,385,764,1144,1522,1900,2262,2640,3018,3398,3777
8,0.01022,0.01112,0.13568,0.13518,3.12,385,765,1144,1523,1901,2261,2640,3018,3397,3777
9,0.01234,0.01313,0.13554,0.13504,3.16,385,766,1145,1524,1902,2260,2639,3017,3396,3777
10,0.01436,0.01506,0.1354,0.13491,3.22,386,766,1146,1525,1903,2259,2638,3016,3396,3776
11,0.01631,0.01693,0.13527,0.13478,3.26,386,767,1147,1526,1904,2258,2638,3015,3395,3776
12,0.01819,0.01875,0.13514,0.13466,3.29,386,767,1148,1527,1905,2257,2637,3014,3394,3776
13,0.02,0.02054,0.13501,0.13454,3.33,387,768,1148,1528,1906,2256,2637,3013,3394,3775
14,0.02175,0.0223,0.13489,0.13442,3.37,387,769,1149,1529,1907,2255,2636,3013,3393,3775
15,0.02344,0.02402,0.13478,0.1343,3.51,387,769,1150,1530,1908,2254,2636,3012,3392,3774
16,0.02508,0.0257,0.13466,0.13418,3.54,388,770,1151,1531,1909,2253,2635,3011,3392,3774
17,0.02669,0.02733,0.13455,0.13407,3.58,388,770,1152,1532,1910,2252,2635,3010,3391,3774
