epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.20872,0.20779,0.06,11,22,33,44,54
1,0,0,0.20552,0.20459,0.08,11,22,33,44,54
2,0,0,0.20233,0.20139,0.1,11,22,33,44,54
3,0,0,0.19914,0.1982,0.12,11,22,33,44,54
4,0,0,0.19598,0.19503,0.14,11,22,33,44,54
5,0,0,0.19284,0.19189,0.16,11,22,33,43,54
6,0,0,0.18974,0.18878,0.18,11,22,33,43,54
7,0,0,0.1867,0.18573,0.2,11,22,33,43,54
8,0,0,0.18371,0.18275,0.22,11,22,33,43,54
9,0,0,0.18081,0.17984,0.24,11,22,33,43,54
10,0,0,0.17801,0.17704,0.26,11,22,33,43,54
11,0,0,0.17531,0.17434,0.28,11,22,33,43,54
12,0,0,0.17275,0.17178,0.3,11,22,33,43,54
13,0,0,0.17032,0.16937,0.33,11,22,33,43,54
14,0,0,0.16804,0.16711,0.35,11,22,33,43,54
15,0,0,0.16592,0.16501,0.37,11,22,33,43,54
16,0,0,0.16397,0.16308,0.39,11,22,33,43,54
17,0,0,0.16221,0.16132,0.41,11,22,33,43,54
18,0,0,0.16062,0.15975,0.43,11,22,33,43,54
19,0,0,0.15923,0.15837,0.45,11,22,33,43,54
20,0,0,0.15801,0.15717,0.47,11,22,33,43,54
21,0,0,0.15698,0.15615,0.49,11,22,33,43,54
22,0,0,0.15612,0.15531,0.51,11,22,33,43,54
23,0,0,0.15542,0.15463,0.53,11,22,33,43,54
24,0,0,0.15487,0.15409,0.55,11,22,33,43,54
25,0,0,0.15444,0.15368,0.56,11,22,33,43,54
26,0,0,0.15412,0.15338,0.59,11,22,33,43,54
27,0,0,0.15388,0.15316,0.61,11,22,33,43,54
28,0,0,0.15371,0.15301,0.63,11,22,33,43,54
29,0,0,0.15358,0.1529,0.65,11,22,33,43,54
30,0,0,0.15348,0.15281,0.67,11,22,33,43,54
31,0,0,0.15339,0.15274,0.69,11,22,33,43,54
32,0,0,0.15329,0.15266,0.7,11,22,33,43,54
33,0,0,0.15318,0.15257,0.72,11,22,33,43,54
34,0,0,0.15306,0.15246,0.74,11,22,33,43,54
35,0,0,0.15291,0.15232,0.76,11,22,33,43,54
36,0,0,0.15274,0.15216,0.78,11,22,33,43,54
37,0,0,0.15255,0.15197,0.8,11,22,33,43,54
38,0,0,0.15234,0.15177,0.82,11,22,33,43,54
39,0,0,0.15211,0.15154,0.84,11,22,33,43,54
40,0,0,0.15187,0.15131,0.86,11,22,33,43,54
41,0,0,0.15162,0.15106,0.88,11,22,33,43,54
42,0,0,0.15136,0.1508,0.9,11,22,33,43,54
43,0,0,0.15111,0.15055,0.92,11,22,33,43,54
44,0,0,0.15085,0.15029,0.94,11,22,33,43,54
45,0,0,0.15061,0.15005,0.96,11,22,33,43,54
46,0,0,0.15037,0.14981,0.98,11,22,33,43,54
47,0,0,0.15014,0.14958,1.0,11,22,33,43,54
48,0,0,0.14992,0.14936,1.02,11,22,33,43,54
49,0,0,0.14972,0.14916,1.04,11,22,33,43,54
50,0,0,0.14952,0.14896,1.07,11,22,33,43,54
51,0,0,0.14934,0.14878,1.09,11,22,33,43,54
52,0,0,0.14917,0.1486,1.11,11,22,33,43,54
53,0,0,0.149,0.14844,1.13,11,22,33,43,54
54,0,0,0.14885,0.14828,1.15,11,22,33,43,54
55,0,0,0.1487,0.14813,1.17,11,22,33,43,54
56,0,0,0.14856,0.14799,1.2,11,22,33,43,54
57,0,0,0.14842,0.14785,1.22,11,22,33,43,54
58,0,0,0.14828,0.14771,1.24,11,22,33,43,54
59,0,0,0.14814,0.14758,1.26,11,22,33,43,54
60,0,0,0.14801,0.14744,1.27,11,22,33,43,54
61,0,0,0.14788,0.14731,1.3,11,22,33,43,54
62,0,0,0.14774,0.14718,1.32,11,22,33,43,54
63,0,0,0.14761,0.14705,1.34,12,22,33,43,54
64,0,0,0.14747,0.14691,1.36,12,22,33,43,54
65,0,0,0.14733,0.14677,1.38,12,22,33,42,54
66,0,0,0.14719,0.14663,1.4,12,22,33,42,54
67,0,0,0.14704,0.14649,1.43,12,22,33,42,54
68,0,0,0.14689,0.14635,1.45,12,22,33,42,54
69,0,0,0.14674,0.1462,1.47,12,22,33,42,54
70,0,0,0.14659,0.14605,1.49,12,22,33,42,54
71,0,0,0.14643,0.14589,1.51,12,22,33,42,54
72,0,0,0.14627,0.14573,1.53,12,22,33,42,54
73,0,0,0.1461,0.14557,1.55,12,22,33,42,54
74,0,0,0.14593,0.1454,1.57,12,22,33,42,54
75,0,0,0.14575,0.14523,1.59,12,22,33,42,54
76,0,0,0.14556,0.14505,1.61,12,22,33,42,54
77,0,0,0.14537,0.14486,1.63,12,22,33,42,54
78,0,0,0.14518,0.14467,1.65,12,22,33,42,54
79,0,0,0.14497,0.14447,1.67,12,22,33,42,54
80,0,0,0.14476,0.14426,1.69,12,22,33,42,54
81,0,0,0.14454,0.14404,1.72,12,22,33,42,54
82,0,0,0.14432,0.14382,1.73,12,22,33,42,54
83,0,0,0.14408,0.14359,1.75,12,22,33,42,54
84,0,0,0.14385,0.14336,1.77,12,22,33,42,54
85,0,0,0.14361,0.14313,1.8,12,22,33,42,54
86,0,0,0.14337,0.1429,1.82,12,22,33,42,54
87,0,0,0.14313,0.14267,1.84,12,22,33,42,54
88,0,0,0.14289,0.14244,1.86,12,22,33,42,54
89,0,0,0.14266,0.14221,1.89,12,22,33,42,54
90,0,0,0.14243,0.14198,1.91,12,22,33,42,54
91,0,0,0.1422,0.14175,1.94,12,22,33,42,54
92,0,0,0.14198,0.14152,1.96,12,22,33,42,54
93,0,0,0.14177,0.1413,1.98,12,22,33,42,54
94,0,0,0.14156,0.14109,2.0,12,22,33,42,54
95,0,0,0.14135,0.14088,2.03,12,22,33,42,54
96,0,0,0.14116,0.14067,2.05,12,22,33,42,54
97,0,0,0.14096,0.14048,2.08,12,22,33,42,54
98,0,0,0.14076,0.14028,2.1,12,22,33,42,54
99,0,0,0.14057,0.14009,2.12,12,22,33,42,54
100,0,0,0.14038,0.1399,2.14,12,22,33,42,54
101,0,0,0.14018,0.1397,2.17,12,22,33,42,54
102,0,0,0.13999,0.13951,2.19,12,22,33,42,54
103,0,0,0.13979,0.13932,2.21,12,22,33,42,54
104,0,0,0.13959,0.13913,2.23,12,22,33,42,54
105,0,0,0.1394,0.13894,2.25,12,22,33,42,54
106,0,0,0.1392,0.13874,2.27,12,22,33,42,54
107,0,0,0.139,0.13855,2.29,12,22,33,42,54
108,0,0,0.1388,0.13836,2.31,12,22,33,42,54
109,0,0,0.1386,0.13816,2.33,12,22,33,42,54
110,0,0,0.13839,0.13796,2.36,12,22,33,42,54
111,0,0,0.13819,0.13777,2.38,12,22,33,42,54
112,0,0,0.13799,0.13757,2.4,12,22,33,42,54
113,0,0,0.13779,0.13738,2.42,12,22,33,42,54
114,0,0,0.13759,0.13718,2.44,12,22,33,42,54
115,0,0,0.13739,0.13698,2.47,12,22,33,42,54
116,0,0,0.13718,0.13679,2.49,12,22,33,42,54
117,0,0,0.13698,0.13659,2.51,12,22,33,42,54
118,0,0,0.13677,0.13639,2.53,12,22,33,42,54
119,0,0,0.13657,0.13619,2.55,12,22,33,42,54
120,0.00025,0,0.13637,0.13599,2.56,12,22,33,42,54
121,0.00323,0.00228,0.13616,0.13578,2.59,12,22,33,42,54
122,0.00622,0.00524,0.13596,0.13558,2.61,12,22,33,42,54
123,0.00919,0.0082,0.13576,0.13538,2.63,12,22,33,42,54
124,0.01214,0.01116,0.13555,0.13518,2.65,12,22,33,42,53
125,0.01509,0.01411,0.13535,0.13498,2.67,12,22,33,42,53
126,0.01801,0.01706,0.13515,0.13477,2.68,12,22,33,42,53
127,0.02091,0.02,0.13495,0.13457,2.71,12,22,33,42,53
128,0.02379,0.02292,0.13475,0.13437,2.72,12,22,33,42,53
129,0.02664,0.02581,0.13455,0.13417,2.74,12,22,33,42,53
130,0.02946,0.02868,0.13436,0.13398,2.76,12,22,33,42,53
131,0.03226,0.03153,0.13417,0.13378,2.78,12,22,33,42,53
132,0.03503,0.03438,0.13397,0.13358,2.8,12,22,33,42,53
133,0.03777,0.0372,0.13378,0.13339,2.82,12,22,33,42,53
134,0.04048,0.03999,0.13359,0.13319,2.84,12,22,33,42,53
135,0.04315,0.04276,0.13341,0.133,2.86,12,22,33,42,53
136,0.04579,0.04551,0.13322,0.13281,2.88,12,22,33,42,53
137,0.04839,0.04821,0.13304,0.13262,2.9,12,22,33,42,53
138,0.05096,0.05086,0.13286,0.13244,2.92,12,22,33,42,53
139,0.05349,0.05349,0.13269,0.13225,2.94,12,22,33,42,53
140,0.05598,0.05607,0.13251,0.13207,2.96,12,22,33,42,53
141,0.05844,0.05863,0.13234,0.13189,2.98,12,22,33,42,53
142,0.06086,0.06115,0.13217,0.13172,3.0,12,22,33,42,53
143,0.06323,0.06362,0.132,0.13154,3.02,12,22,33,42,53
144,0.06556,0.06603,0.13184,0.13137,3.05,12,22,33,42,53
145,0.06785,0.06841,0.13168,0.13121,3.07,12,22,33,42,53
