epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.20218,0.20253,2.93,1390,2772
1,0,0,0.19973,0.20007,2.94,1389,2772
2,0,0,0.19732,0.19765,2.96,1389,2771
3,0,0,0.19495,0.19527,2.97,1388,2770
4,0,0,0.19262,0.19293,2.98,1388,2769
5,0,0,0.19032,0.19062,2.99,1387,2768
6,0,0,0.18807,0.18835,3.01,1386,2767
7,0,0,0.18586,0.18613,3.02,1386,2766
8,0,0,0.18369,0.18395,3.03,1385,2765
9,0,0,0.18156,0.18181,3.12,1384,2764
10,0,0,0.17947,0.17971,3.13,1384,2763
11,0,0,0.17743,0.17766,3.15,1383,2762
12,0,0,0.17544,0.17566,3.16,1382,2761
13,0,0,0.1735,0.1737,3.17,1382,2760
14,0,0,0.1716,0.17178,3.19,1381,2759
15,0,0,0.16975,0.16992,3.2,1380,2758
16,0,0,0.16795,0.1681,3.22,1380,2757
17,0,0,0.1662,0.16633,3.23,1379,2756
18,0,0,0.16449,0.16461,3.24,1379,2755
19,0,0,0.16284,0.16293,3.25,1378,2754
20,0,0,0.16123,0.1613,3.27,1377,2753
21,0,0,0.15967,0.15973,3.28,1377,2752
22,0,0,0.15816,0.1582,3.29,1376,2751
23,0,0,0.1567,0.15671,3.31,1376,2750
24,0,0,0.15528,0.15528,3.32,1375,2749
25,0,0,0.1539,0.15388,3.33,1375,2748
26,0,0,0.15254,0.15251,3.35,1374,2747
27,0,0,0.1512,0.15116,3.36,1374,2746
28,0,0,0.14986,0.14981,3.37,1373,2745
29,0,0,0.1485,0.14844,3.39,1373,2744
30,0,0,0.14713,0.14705,3.4,1373,2743
31,0,0,0.14574,0.14565,3.41,1372,2742
32,0,0,0.14437,0.14426,3.43,1372,2741
33,0,0,0.14301,0.14289,3.44,1371,2739
34,0,0,0.1417,0.14155,3.45,1371,2738
35,0,0,0.14045,0.14026,3.46,1371,2737
36,0,0,0.13928,0.13905,3.48,1370,2736
37,0,0,0.1382,0.13793,3.49,1370,2735
38,0,0,0.13721,0.13692,3.51,1370,2734
39,0.0011,0,0.13631,0.13601,3.52,1369,2732
40,0.01283,0.01085,0.13551,0.1352,3.54,1369,2731
41,0.02312,0.02137,0.1348,0.13448,3.55,1369,2730
