epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.14351,0.14339,0.09,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
1,0,0,0.14112,0.14096,0.13,4,8,12,16,20,25,29,33,37,41,45,49,53,57,61
2,0,0,0.13908,0.13887,0.18,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
3,0,0,0.13739,0.13713,0.22,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
4,0.00475,0.00269,0.13606,0.13576,0.27,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
5,0.0188,0.01737,0.1351,0.13475,0.3,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
6,0.02779,0.02702,0.13448,0.13409,0.34,4,8,12,16,21,25,29,33,37,41,45,49,53,57,61
7,0.03249,0.03232,0.13415,0.13372,0.38,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
8,0.03399,0.0343,0.13405,0.13359,0.42,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
9,0.03358,0.03424,0.13407,0.13359,0.46,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
10,0.03251,0.03343,0.13415,0.13365,0.51,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
11,0.03175,0.03287,0.1342,0.13369,0.55,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
12,0.03189,0.03316,0.13419,0.13367,0.6,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
13,0.03321,0.03452,0.1341,0.13357,0.64,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
14,0.03562,0.03688,0.13393,0.13341,0.69,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
15,0.03888,0.04004,0.13371,0.13319,0.73,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
16,0.04264,0.0437,0.13344,0.13294,0.78,4,8,12,16,21,25,28,33,37,41,45,49,53,57,61
17,0.04652,0.04745,0.13317,0.13268,0.81,4,8,12,16,21,25,28,33,36,41,45,49,53,57,61
18,0.05016,0.05092,0.13292,0.13243,0.86,4,8,12,16,21,25,28,33,36,41,45,49,53,57,61
19,0.05333,0.05386,0.1327,0.13223,0.91,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
20,0.05591,0.05621,0.13252,0.13206,0.96,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
21,0.05789,0.05794,0.13238,0.13194,1.01,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
22,0.05934,0.05918,0.13227,0.13186,1.06,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
23,0.06045,0.06011,0.1322,0.13179,1.12,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
24,0.06143,0.06097,0.13213,0.13173,1.17,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
25,0.06249,0.06195,0.13205,0.13166,1.22,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
26,0.06376,0.06319,0.13196,0.13157,1.26,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
27,0.06532,0.06477,0.13185,0.13146,1.31,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
28,0.06716,0.06667,0.13172,0.13133,1.35,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
29,0.06922,0.06884,0.13158,0.13118,1.4,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
30,0.07142,0.07116,0.13142,0.13101,1.44,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
31,0.07365,0.07353,0.13127,0.13085,1.48,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
32,0.07582,0.07584,0.13111,0.13068,1.52,4,8,13,16,21,25,28,33,36,41,45,49,53,57,61
33,0.07786,0.07803,0.13097,0.13053,1.56,4,8,13,16,21,25,28,33,36,41,44,49,53,57,61
34,0.07974,0.08004,0.13083,0.13039,1.61,4,8,13,16,21,25,28,33,36,41,44,49,53,57,61
35,0.08147,0.08187,0.13071,0.13026,1.65,4,8,13,16,21,25,28,33,36,41,44,49,53,57,61
36,0.08308,0.08357,0.1306,0.13014,1.7,4,8,13,16,21,25,28,33,36,41,44,49,53,57,61
37,0.08463,0.08522,0.13048,0.13002,1.74,4,8,13,16,21,25,28,33,36,41,44,49,53,57,61
38,0.08618,0.08687,0.13037,0.1299,1.78,4,8,13,16,21,25,28,33,36,41,44,49,53,57,61
