epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
0,0,0,0.21292,0.21341,0.62,1388,2772
1,0,0,0.21024,0.2108,0.62,1388,2772
2,0,0,0.20762,0.20825,0.63,1388,2771
3,0,0,0.20504,0.20575,0.63,1389,2770
4,0,0,0.20251,0.20331,0.64,1389,2769
5,0,0,0.20003,0.20092,0.65,1389,2768
6,0,0,0.1976,0.19859,0.65,1388,2767
7,0,0,0.19523,0.1963,0.66,1388,2766
8,0,0,0.1929,0.19405,0.66,1388,2765
9,0,0,0.19063,0.19185,0.67,1388,2764
10,0,0,0.1884,0.18969,0.67,1388,2763
11,0,0,0.18621,0.18757,0.7,1388,2763
12,0,0,0.18407,0.1855,0.71,1389,2762
13,0,0,0.18196,0.18349,0.71,1389,2761
14,0,0,0.17989,0.18152,0.72,1389,2760
15,0,0,0.17785,0.1796,0.72,1389,2759
16,0,0,0.17583,0.17772,0.73,1388,2758
17,0,0,0.17383,0.17589,0.73,1388,2757
18,0,0,0.17182,0.17409,0.74,1388,2756
19,0,0,0.16981,0.1723,0.74,1388,2755
20,0,0,0.16779,0.17048,0.75,1388,2755
21,0,0,0.16577,0.16861,0.75,1388,2755
22,0,0,0.16373,0.16672,0.76,1388,2756
23,0,0,0.1617,0.16481,0.77,1388,2756
24,0,0,0.15969,0.16294,0.77,1389,2757
25,0,0,0.15772,0.16111,0.78,1389,2757
26,0,0,0.15579,0.15932,0.78,1389,2757
27,0,0,0.15392,0.15759,0.79,1389,2758
28,0,0,0.15212,0.1559,0.79,1389,2758
29,0,0,0.15043,0.15429,0.8,1388,2758
30,0,0,0.14885,0.15282,0.8,1388,2758
31,0,0,0.14738,0.15146,0.81,1388,2758
32,0,0,0.14603,0.15018,0.81,1388,2758
33,0,0,0.1448,0.149,0.82,1388,2758
34,0.01347,0,0.14367,0.14792,0.82,1388,2757
35,0.02731,0.00269,0.14266,0.14693,0.83,1388,2757
36,0.03945,0.01463,0.14177,0.14605,0.83,1388,2757
37,0.05012,0.02511,0.14098,0.14527,0.84,1388,2756
38,0.05937,0.03367,0.14029,0.14463,0.85,1388,2756
39,0.06725,0.04088,0.1397,0.14409,0.85,1389,2755
40,0.07396,0.04713,0.1392,0.14362,0.86,1389,2755
41,0.07953,0.05235,0.13878,0.14323,0.87,1389,2754
42,0.08415,0.05662,0.13843,0.1429,0.87,1389,2754
43,0.08789,0.06007,0.13814,0.14264,0.88,1389,2753
44,0.09093,0.0628,0.13791,0.14243,0.89,1389,2753
45,0.09342,0.06492,0.13772,0.14227,0.89,1389,2752
46,0.09551,0.06657,0.13757,0.14215,0.9,1389,2751
47,0.09727,0.06788,0.13743,0.14205,0.91,1389,2750
48,0.09878,0.06892,0.13732,0.14197,0.91,1389,2749
49,0.10013,0.06979,0.13721,0.1419,0.92,1389,2748
50,0.10135,0.07064,0.13712,0.14184,0.93,1389,2747
51,0.10256,0.07152,0.13703,0.14177,0.93,1389,2746
52,0.10372,0.07239,0.13694,0.1417,0.94,1389,2745
53,0.10499,0.07328,0.13684,0.14164,0.94,1389,2743
54,0.1063,0.07419,0.13674,0.14157,0.95,1389,2742
55,0.10767,0.07505,0.13664,0.1415,0.96,1390,2741
56,0.10906,0.07585,0.13653,0.14144,0.96,1390,2739
57,0.1105,0.07668,0.13642,0.14138,0.97,1390,2738
58,0.11195,0.07745,0.13631,0.14132,0.98,1390,2737
59,0.11336,0.07811,0.1362,0.14127,0.98,1390,2735
60,0.11472,0.07877,0.1361,0.14121,0.99,1390,2734
61,0.11601,0.07937,0.136,0.14117,1.0,1390,2733
62,0.11725,0.07987,0.1359,0.14113,1.0,1390,2731
63,0.11841,0.0803,0.13581,0.1411,1.01,1390,2730
64,0.11955,0.0807,0.13573,0.14107,1.02,1390,2728
65,0.12063,0.08111,0.13564,0.14104,1.02,1390,2727
66,0.12167,0.08148,0.13556,0.14101,1.03,1390,2726
67,0.1227,0.08196,0.13548,0.14097,1.04,1391,2724
68,0.12368,0.08235,0.13541,0.14094,1.04,1391,2723
69,0.12466,0.08285,0.13533,0.1409,1.05,1391,2722
70,0.12564,0.08336,0.13526,0.14086,1.06,1391,2721
71,0.12658,0.08389,0.13518,0.14082,1.06,1391,2719
72,0.1275,0.08442,0.13511,0.14078,1.07,1391,2718
73,0.12845,0.08502,0.13504,0.14073,1.08,1391,2717
74,0.12936,0.08559,0.13497,0.14069,1.15,1391,2716
75,0.13025,0.08618,0.1349,0.14065,1.16,1391,2715
76,0.1311,0.08675,0.13483,0.1406,1.17,1391,2714
77,0.13193,0.08735,0.13477,0.14056,1.18,1391,2714
78,0.13274,0.08794,0.1347,0.14051,1.19,1391,2713
79,0.13352,0.08852,0.13464,0.14047,1.2,1391,2712
80,0.13427,0.08909,0.13459,0.14042,1.21,1392,2711
81,0.13499,0.08963,0.13453,0.14038,1.22,1392,2710
82,0.1357,0.09014,0.13447,0.14034,1.23,1392,2710
83,0.1364,0.09068,0.13442,0.1403,1.23,1392,2709
84,0.13709,0.09117,0.13437,0.14026,1.24,1392,2708
85,0.13776,0.09163,0.13431,0.14023,1.25,1392,2708
86,0.1384,0.09214,0.13426,0.14019,1.25,1392,2707
87,0.13904,0.09265,0.13421,0.14015,1.26,1392,2707
88,0.13969,0.0931,0.13416,0.14011,1.27,1392,2706
89,0.14032,0.09354,0.13412,0.14008,1.27,1392,2705
90,0.14093,0.09398,0.13407,0.14004,1.28,1392,2705
91,0.14154,0.09441,0.13402,0.14001,1.29,1392,2704
92,0.14216,0.09481,0.13397,0.13998,1.29,1392,2704
93,0.14277,0.09524,0.13392,0.13995,1.3,1392,2703
94,0.14337,0.09566,0.13388,0.13991,1.3,1392,2703
95,0.14395,0.09602,0.13383,0.13989,1.31,1392,2702
96,0.14452,0.09639,0.13379,0.13986,1.31,1392,2702
97,0.14509,0.09677,0.13374,0.13983,1.32,1392,2701
98,0.14567,0.09714,0.1337,0.1398,1.33,1393,2701
99,0.14624,0.09751,0.13365,0.13977,1.33,1393,2700
100,0.14679,0.09788,0.13361,0.13974,1.34,1393,2699
101,0.14733,0.09825,0.13357,0.13971,1.35,1393,2699
102,0.14788,0.09865,0.13352,0.13968,1.35,1393,2698
103,0.14843,0.09906,0.13348,0.13965,1.36,1393,2698
104,0.14899,0.09946,0.13344,0.13962,1.37,1393,2697
105,0.14955,0.09985,0.13339,0.13959,1.37,1393,2696
106,0.15008,0.10027,0.13335,0.13956,1.38,1393,2696
107,0.15061,0.10069,0.13331,0.13953,1.39,1393,2695
108,0.15115,0.10112,0.13327,0.13949,1.39,1393,2695
109,0.15168,0.1015,0.13323,0.13946,1.4,1393,2694
110,0.15219,0.10182,0.13319,0.13944,1.41,1393,2693
111,0.1527,0.10215,0.13315,0.13941,1.41,1393,2692
112,0.15321,0.1025,0.13311,0.13938,1.42,1393,2692
113,0.15373,0.1028,0.13306,0.13936,1.42,1393,2691
114,0.15427,0.10312,0.13302,0.13934,1.43,1393,2690
115,0.1548,0.10344,0.13298,0.13931,1.44,1393,2689
116,0.15536,0.10373,0.13294,0.13929,1.44,1393,2688
117,0.15597,0.10408,0.13289,0.13926,1.45,1393,2687
118,0.15658,0.10438,0.13284,0.13924,1.45,1393,2686
119,0.1572,0.1047,0.13279,0.13921,1.46,1393,2685
120,0.15786,0.10508,0.13274,0.13918,1.46,1393,2684
121,0.1585,0.10547,0.13269,0.13915,1.47,1393,2683
122,0.15915,0.10578,0.13264,0.13913,1.48,1393,2681
123,0.15984,0.10615,0.13258,0.1391,1.48,1393,2680
124,0.16058,0.10654,0.13253,0.13907,1.49,1393,2678
125,0.1613,0.10691,0.13247,0.13904,1.49,1393,2677
126,0.16209,0.10731,0.13241,0.13901,1.5,1393,2675
127,0.16288,0.10769,0.13234,0.13898,1.5,1393,2674
128,0.16365,0.10802,0.13228,0.13896,1.51,1393,2672
129,0.16444,0.1084,0.13222,0.13893,1.51,1393,2670
130,0.16523,0.10871,0.13216,0.1389,1.52,1393,2669
131,0.16603,0.10901,0.13209,0.13888,1.53,1393,2667
132,0.16678,0.10929,0.13204,0.13886,1.53,1393,2665
133,0.16754,0.10959,0.13197,0.13883,1.54,1393,2663
134,0.16824,0.10986,0.13192,0.13881,1.54,1393,2661
135,0.16891,0.11014,0.13187,0.13879,1.55,1393,2660
136,0.16953,0.11043,0.13182,0.13877,1.56,1393,2658
137,0.1701,0.11069,0.13177,0.13875,1.56,1393,2657
138,0.17061,0.11097,0.13173,0.13873,1.57,1393,2655
139,0.17112,0.1112,0.13169,0.13871,1.57,1393,2654
140,0.17165,0.11146,0.13165,0.13869,1.58,1393,2653
141,0.17216,0.11172,0.13161,0.13867,1.59,1393,2652
142,0.1727,0.11192,0.13157,0.13865,1.59,1393,2652
143,0.17326,0.11215,0.13152,0.13863,1.6,1392,2651
144,0.17382,0.11241,0.13148,0.13861,1.61,1392,2651
145,0.1744,0.11267,0.13143,0.13859,1.62,1392,2651
146,0.17499,0.1129,0.13138,0.13857,1.62,1392,2651
147,0.17558,0.1131,0.13134,0.13856,1.63,1392,2651
148,0.17614,0.11328,0.13129,0.13854,1.73,1392,2651
149,0.17668,0.11345,0.13125,0.13853,1.74,1392,2651
150,0.17721,0.11361,0.13121,0.13852,1.75,1392,2652
151,0.17774,0.11377,0.13116,0.13851,1.77,1392,2652
152,0.17826,0.11394,0.13112,0.13849,1.78,1392,2653
153,0.17879,0.11407,0.13108,0.13848,1.78,1392,2653
154,0.17931,0.11449,0.13104,0.13845,1.79,1392,2654
155,0.17983,0.11487,0.131,0.13842,1.8,1392,2654
156,0.18033,0.11511,0.13096,0.1384,1.8,1392,2655
157,0.18083,0.11533,0.13092,0.13838,1.81,1392,2655
158,0.18133,0.11554,0.13088,0.13837,1.82,1392,2656
159,0.18182,0.11573,0.13084,0.13835,1.82,1392,2656
160,0.18225,0.11592,0.1308,0.13834,1.83,1392,2657
161,0.18266,0.11611,0.13077,0.13832,1.83,1391,2658
162,0.18305,0.1163,0.13074,0.13831,1.84,1391,2658
163,0.18344,0.11648,0.13071,0.13829,1.84,1391,2658
164,0.18381,0.11664,0.13068,0.13828,1.85,1391,2659
165,0.18418,0.11678,0.13065,0.13827,1.86,1391,2659
166,0.18454,0.11691,0.13062,0.13826,1.86,1391,2659
167,0.1849,0.11706,0.13059,0.13825,1.87,1391,2659
168,0.18525,0.11721,0.13056,0.13824,1.88,1391,2659
169,0.18559,0.11736,0.13054,0.13823,1.88,1390,2659
170,0.18593,0.1175,0.13051,0.13821,1.89,1390,2659
171,0.18626,0.11764,0.13048,0.1382,1.89,1390,2659
172,0.18659,0.11777,0.13046,0.13819,1.9,1390,2658
173,0.1869,0.1179,0.13043,0.13818,1.9,1390,2658
174,0.18721,0.11803,0.13041,0.13817,1.91,1390,2658
175,0.18751,0.11816,0.13038,0.13816,1.92,1390,2658
176,0.1878,0.1183,0.13036,0.13815,1.92,1389,2657
177,0.18808,0.11844,0.13034,0.13814,1.93,1389,2657
178,0.18835,0.11859,0.13031,0.13813,1.93,1389,2657
179,0.18862,0.11873,0.13029,0.13812,1.94,1389,2657
180,0.18888,0.11888,0.13027,0.13811,1.95,1389,2656
181,0.18913,0.11902,0.13025,0.1381,1.95,1389,2656
182,0.18937,0.11915,0.13023,0.13809,1.96,1389,2656
183,0.18962,0.11928,0.13021,0.13808,1.96,1389,2657
184,0.18985,0.11939,0.13019,0.13807,1.97,1389,2657
185,0.19008,0.11949,0.13018,0.13806,1.98,1388,2657
186,0.19031,0.11959,0.13016,0.13805,1.98,1388,2657
187,0.19052,0.11968,0.13014,0.13804,1.99,1388,2657
188,0.19074,0.11977,0.13012,0.13804,1.99,1388,2657
189,0.19094,0.11987,0.13011,0.13803,2.0,1388,2657
190,0.19115,0.11997,0.13009,0.13802,2.0,1388,2658
