epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.26219,0.26735,0.92,264,523,784,1043,1303,1563,1820,2080,2340,2599,2861,3120,3379,3638,3899
1,0,0,0.25764,0.26291,0.94,264,523,784,1044,1304,1564,1820,2081,2339,2598,2861,3121,3378,3638,3899
2,0,0,0.25304,0.25842,0.96,265,522,785,1045,1305,1565,1820,2081,2339,2597,2862,3122,3377,3637,3899
3,0,0,0.2484,0.25388,0.98,265,522,786,1046,1306,1566,1820,2082,2339,2596,2863,3123,3377,3637,3900
4,0,0,0.24375,0.24929,1.01,265,521,786,1046,1307,1566,1821,2082,2340,2595,2863,3124,3376,3636,3900
5,0,0,0.23914,0.24476,1.03,265,521,787,1047,1307,1567,1821,2082,2340,2594,2864,3124,3376,3636,3900
6,0,0,0.23461,0.24034,1.05,265,520,787,1048,1308,1568,1821,2083,2340,2594,2865,3125,3375,3636,3900
7,0,0,0.23019,0.23602,1.07,266,520,788,1048,1309,1568,1821,2083,2339,2593,2865,3126,3375,3635,3901
8,0,0,0.22583,0.23178,1.09,266,519,789,1049,1310,1569,1821,2083,2339,2592,2866,3126,3376,3635,3901
9,0,0,0.2215,0.22759,1.11,266,519,789,1050,1311,1569,1821,2083,2339,2591,2867,3127,3376,3634,3901
10,0,0,0.21719,0.22345,1.13,267,519,790,1050,1312,1570,1821,2082,2339,2591,2867,3127,3376,3634,3901
11,0,0,0.21292,0.21933,1.15,267,518,790,1051,1313,1571,1821,2082,2339,2590,2868,3128,3376,3633,3902
12,0,0,0.20868,0.21527,1.17,267,518,791,1052,1314,1571,1821,2082,2339,2590,2868,3128,3376,3633,3902
13,0,0,0.20449,0.21126,1.19,267,517,792,1052,1315,1572,1821,2082,2340,2589,2869,3128,3376,3632,3902
14,0,0,0.20035,0.20732,1.21,268,517,792,1053,1316,1573,1822,2081,2340,2589,2869,3129,3376,3632,3903
15,0,0,0.19627,0.20345,1.22,268,517,793,1053,1317,1573,1822,2081,2340,2589,2869,3129,3376,3632,3903
16,0,0,0.19227,0.19967,1.24,268,516,793,1054,1318,1574,1822,2081,2340,2588,2869,3129,3376,3631,3903
17,0,0,0.18836,0.19599,1.26,268,516,794,1055,1319,1574,1822,2080,2339,2588,2869,3129,3376,3631,3903
18,0,0,0.18456,0.19243,1.28,269,515,795,1055,1320,1575,1822,2080,2339,2588,2869,3129,3376,3631,3904
19,0,0,0.18091,0.18902,1.31,269,515,795,1056,1321,1576,1822,2080,2339,2588,2869,3129,3376,3630,3904
20,0,0,0.17744,0.18582,1.33,269,515,796,1057,1322,1576,1822,2080,2339,2587,2869,3129,3376,3630,3904
21,0,0,0.17425,0.18287,1.35,269,514,796,1057,1323,1577,1822,2081,2339,2587,2869,3129,3375,3630,3904
22,0,0,0.17143,0.1803,1.37,270,514,797,1058,1324,1578,1823,2081,2339,2587,2869,3128,3375,3629,3904
23,0,0,0.16894,0.17803,1.39,270,514,797,1058,1325,1578,1823,2081,2339,2587,2869,3128,3375,3629,3905
24,0,0,0.16669,0.17597,1.41,270,513,798,1059,1326,1578,1823,2081,2339,2587,2869,3127,3375,3629,3905
25,0,0,0.1646,0.17407,1.43,270,513,798,1060,1327,1579,1824,2081,2340,2586,2869,3127,3375,3628,3905
26,0,0,0.16267,0.17233,1.45,271,513,799,1060,1328,1579,1824,2081,2340,2586,2869,3126,3374,3628,3905
27,0,0,0.1609,0.17075,1.47,271,512,799,1061,1329,1580,1825,2080,2339,2586,2869,3126,3374,3628,3905
28,0,0,0.15928,0.16932,1.49,271,512,800,1061,1330,1581,1825,2080,2339,2586,2869,3125,3374,3628,3906
29,0,0,0.15782,0.16804,1.51,272,512,800,1062,1331,1581,1826,2080,2339,2586,2869,3124,3373,3627,3906
30,0,0,0.15652,0.16691,1.53,272,512,801,1062,1332,1582,1826,2080,2339,2586,2869,3124,3373,3627,3906
31,0,0,0.15538,0.16592,1.55,272,512,802,1063,1333,1582,1827,2080,2339,2585,2869,3123,3373,3627,3906
32,0,0,0.15439,0.16507,1.56,272,511,802,1063,1334,1583,1827,2080,2339,2585,2869,3122,3372,3626,3906
33,0,0,0.15355,0.16437,1.58,273,511,803,1063,1335,1583,1828,2079,2339,2584,2869,3121,3372,3626,3906
34,0,0,0.15286,0.16382,1.61,273,511,803,1064,1336,1584,1828,2079,2339,2584,2869,3120,3371,3626,3906
35,0,0,0.15233,0.16341,1.63,273,511,804,1064,1337,1585,1829,2079,2339,2583,2869,3120,3371,3626,3906
36,0,0,0.15194,0.16314,1.65,273,511,804,1065,1338,1585,1829,2079,2339,2582,2869,3119,3370,3625,3906
37,0,0,0.15168,0.16299,1.67,274,511,805,1065,1339,1586,1830,2078,2339,2582,2869,3118,3370,3625,3906
38,0,0,0.15154,0.16294,1.69,274,510,805,1065,1340,1586,1830,2078,2339,2581,2869,3117,3369,3624,3906
39,0,0,0.15147,0.16295,1.71,274,510,806,1066,1341,1587,1830,2077,2339,2580,2869,3116,3369,3624,3906
40,0,0,0.15147,0.163,1.73,274,510,806,1066,1342,1587,1831,2077,2339,2579,2869,3116,3368,3624,3906
41,0,0,0.15149,0.16307,1.75,275,510,807,1066,1342,1588,1831,2076,2338,2578,2868,3115,3368,3623,3906
42,0,0,0.15153,0.16314,1.77,275,510,807,1067,1343,1588,1832,2075,2338,2577,2868,3114,3367,3623,3906
43,0,0,0.15155,0.16318,1.79,275,510,807,1067,1344,1589,1832,2075,2338,2576,2868,3113,3367,3622,3906
44,0,0,0.15156,0.16319,1.81,275,510,808,1067,1345,1589,1832,2074,2338,2575,2867,3113,3366,3622,3906
45,0,0,0.15153,0.16316,1.83,275,510,808,1068,1346,1589,1833,2073,2338,2573,2867,3112,3366,3622,3906
46,0,0,0.15147,0.16309,1.85,276,510,809,1068,1347,1590,1833,2072,2337,2572,2867,3111,3365,3621,3906
47,0,0,0.15137,0.16297,1.87,276,510,809,1068,1348,1590,1833,2071,2337,2571,2867,3110,3364,3621,3906
48,0,0,0.15124,0.16282,1.89,276,510,810,1069,1349,1591,1834,2070,2337,2570,2866,3110,3364,3620,3905
49,0,0,0.15108,0.16263,1.91,276,510,810,1069,1350,1591,1834,2070,2336,2568,2866,3109,3363,3620,3905
50,0,0,0.15091,0.16243,1.93,276,510,811,1069,1351,1592,1834,2069,2336,2567,2866,3108,3363,3619,3905
51,0,0,0.15073,0.16222,1.95,276,510,811,1069,1352,1592,1835,2068,2336,2566,2866,3108,3362,3619,3905
52,0,0,0.15056,0.16203,1.97,276,510,812,1070,1352,1592,1835,2066,2336,2565,2866,3107,3361,3619,3905
53,0,0,0.15041,0.16183,1.99,276,510,812,1070,1353,1593,1835,2065,2335,2564,2866,3106,3361,3618,3905
