epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.012769545837850862,0.014084507042253521,-0.10760340329348184,-0.11791677480750917,0.01,18,36,54,72,90,108,126,144,162,180
1,0.06445006625707746,0.0780065005417118,-0.09229186236406339,-0.0957942654019841,0.02,18,36,54,72,90,108,126,144,162,180
2,0.1922659920491507,0.20910075839653305,-0.02058299539107389,-0.03060189695969484,0.03,18,36,54,72,90,108,126,144,162,180
3,0.23479098903746537,0.26327193932827736,-0.0009345139213037257,0.0015510288491367152,0.04,18,36,54,72,90,108,126,144,162,180
4,0.2380436092037104,0.26543878656554715,-0.0002505206877221333,-0.0004780214070456701,0.05,18,36,54,72,90,108,126,144,162,180
5,0.2384050114444043,0.26652221018418204,6.398350071679104e-05,0.0,0.06,18,36,54,72,90,108,126,144,162,180
6,0.2384050114444043,0.26652221018418204,0.0,0.0,0.07,18,36,54,72,90,108,126,144,162,180
7,0.2384050114444043,0.26652221018418204,0.0,0.0,0.08,18,36,54,72,90,108,126,144,162,180
8,0.2384050114444043,0.26652221018418204,0.0,0.0,0.09,18,36,54,72,90,109,126,144,162,180
9,0.2384050114444043,0.26652221018418204,0.0,0.0,0.1,18,36,55,72,90,109,127,144,162,180
10,0.2384050114444043,0.26652221018418204,0.0,0.0,0.11,18,36,55,72,90,109,127,144,162,180
11,0.2384050114444043,0.26652221018418204,0.0,0.0,0.11,18,36,55,72,90,109,127,144,162,180
12,0.2384050114444043,0.26652221018418204,0.0,0.0,0.12,18,36,55,72,89,109,127,144,162,180
13,0.2384050114444043,0.26652221018418204,0.0,0.0,0.13,18,36,55,72,89,109,127,144,162,180
14,0.2384050114444043,0.26652221018418204,0.0,0.0,0.14,18,36,55,72,89,109,127,144,162,180
15,0.2384050114444043,0.26652221018418204,0.0,0.0,0.14,18,36,55,72,89,109,127,144,162,180
16,0.2384050114444043,0.26652221018418204,0.0,0.0,0.15,18,36,55,72,89,109,127,144,162,180
17,0.2384050114444043,0.26652221018418204,0.0,0.0,0.16,18,36,55,72,89,109,127,144,162,180
18,0.2384050114444043,0.26652221018418204,0.0,0.0,0.17,18,36,55,72,89,109,127,144,161,180
19,0.2384050114444043,0.26652221018418204,0.0,0.0,0.17,18,36,55,72,89,109,127,144,161,180
20,0.2384050114444043,0.26652221018418204,0.0,0.0,0.18,19,36,55,72,89,109,127,144,161,180
21,0.2384050114444043,0.26652221018418204,0.0,0.0,0.19,19,35,55,72,89,109,127,144,161,180
22,0.2384050114444043,0.26652221018418204,0.0,0.0,0.2,19,35,55,72,89,109,127,144,161,180
23,0.2384050114444043,0.26652221018418204,0.0,0.0,0.2,19,35,55,72,89,109,127,144,161,180
24,0.2384050114444043,0.26652221018418204,0.0,0.0,0.21,19,35,55,72,89,109,127,144,161,180
25,0.2384050114444043,0.26652221018418204,0.0,0.0,0.22,19,35,55,72,89,109,127,144,161,180
26,0.2384050114444043,0.26652221018418204,0.0,0.0,0.23,19,35,55,73,89,109,127,143,161,181
27,0.2384050114444043,0.26652221018418204,0.0,0.0,0.23,19,35,55,73,89,109,127,143,161,181
28,0.2384050114444043,0.26652221018418204,0.0,0.0,0.24,19,35,55,73,89,109,127,143,161,181
29,0.2384050114444043,0.26652221018418204,0.0,0.0,0.25,19,35,55,73,89,109,127,143,161,181
30,0.2384050114444043,0.26652221018418204,0.0,0.0,0.26,19,35,55,73,89,109,127,143,161,181
31,0.2384050114444043,0.26652221018418204,0.0,0.0,0.26,19,35,55,73,89,109,127,143,161,181
32,0.2384050114444043,0.26652221018418204,0.0,0.0,0.27,19,35,55,73,89,109,127,143,161,181
33,0.2384050114444043,0.26652221018418204,0.0,0.0,0.28,19,35,55,73,89,109,127,143,161,181
34,0.2384050114444043,0.26652221018418204,0.0,0.0,0.29,19,35,55,73,89,109,127,143,161,181
35,0.2384050114444043,0.26652221018418204,0.0,0.0,0.29,19,35,55,73,89,109,127,143,161,181
36,0.2384050114444043,0.26652221018418204,0.0,0.0,0.3,19,35,55,73,89,109,127,143,161,181
37,0.2384050114444043,0.26652221018418204,0.0,0.0,0.31,19,35,55,73,89,109,127,143,161,181
38,0.2384050114444043,0.26652221018418204,0.0,0.0,0.32,19,35,55,73,89,109,127,143,161,181
39,0.2384050114444043,0.26652221018418204,0.0,0.0,0.32,19,35,55,73,89,109,127,143,161,181
40,0.2384050114444043,0.26652221018418204,0.0,0.0,0.33,19,35,55,73,89,109,127,143,161,181
41,0.2384050114444043,0.26652221018418204,0.0,0.0,0.34,19,35,55,73,89,109,127,143,161,181
42,0.2384050114444043,0.26652221018418204,0.0,0.0,0.35,19,35,55,73,89,109,127,143,161,181
43,0.2384050114444043,0.26652221018418204,0.0,0.0,0.35,19,35,55,73,89,109,127,143,161,181
44,0.2384050114444043,0.26652221018418204,0.0,0.0,0.36,19,35,55,73,89,109,127,143,161,181
45,0.2384050114444043,0.26652221018418204,0.0,0.0,0.37,19,35,55,73,89,109,127,143,161,181
46,0.2384050114444043,0.26652221018418204,0.0,0.0,0.38,19,35,55,73,89,109,127,143,161,181
47,0.2384050114444043,0.26652221018418204,0.0,0.0,0.38,19,35,55,73,89,109,127,143,161,181
48,0.2384050114444043,0.26652221018418204,0.0,0.0,0.39,19,35,55,73,89,109,127,143,161,181
49,0.2384050114444043,0.26652221018418204,0.0,0.0,0.4,19,35,55,73,89,109,127,143,161,181
50,0.2384050114444043,0.26652221018418204,0.0,0.0,0.4,19,35,55,73,89,109,127,143,161,181
51,0.2384050114444043,0.26652221018418204,0.0,0.0,0.41,19,35,55,73,89,109,127,143,161,181
52,0.2384050114444043,0.26652221018418204,0.0,0.0,0.42,19,35,55,73,89,109,127,143,161,181
53,0.2384050114444043,0.26652221018418204,0.0,0.0,0.43,19,35,55,73,89,109,127,143,161,181
54,0.2384050114444043,0.26652221018418204,0.0,0.0,0.43,19,35,55,73,89,109,127,142,161,181
55,0.2384050114444043,0.26652221018418204,0.0,0.0,0.44,19,35,55,73,89,109,127,142,161,181
56,0.2384050114444043,0.26652221018418204,0.0,0.0,0.45,19,35,55,73,89,109,127,142,161,181
57,0.2384050114444043,0.26652221018418204,0.0,0.0,0.46,19,35,55,73,89,109,127,142,161,181
58,0.2384050114444043,0.26652221018418204,0.0,0.0,0.46,19,35,55,73,89,109,127,142,161,181
59,0.2384050114444043,0.26652221018418204,0.0,0.0,0.47,19,35,55,73,89,109,127,142,161,181
60,0.2384050114444043,0.26652221018418204,0.0,0.0,0.48,19,35,55,73,89,109,127,142,161,181
61,0.2384050114444043,0.26652221018418204,0.0,0.0,0.49,19,35,55,73,89,109,127,142,161,181
62,0.2384050114444043,0.26652221018418204,0.0,0.0,0.49,19,35,55,73,89,109,127,142,161,181
63,0.2384050114444043,0.26652221018418204,0.0,0.0,0.5,19,35,55,73,89,109,127,142,161,181
64,0.2384050114444043,0.26652221018418204,0.0,0.0,0.51,19,35,55,73,89,109,127,142,161,181
65,0.2384050114444043,0.26652221018418204,0.0,0.0,0.52,19,35,55,73,89,109,127,142,161,181
66,0.2384050114444043,0.26652221018418204,0.0,0.0,0.52,19,35,55,73,89,109,127,142,161,181
67,0.2384050114444043,0.26652221018418204,0.0,0.0,0.53,19,35,55,73,89,109,127,142,161,181
68,0.2384050114444043,0.26652221018418204,0.0,0.0,0.54,19,35,55,73,89,109,127,142,161,181
69,0.2384050114444043,0.26652221018418204,0.0,0.0,0.54,19,35,55,73,89,109,127,142,161,181
70,0.2384050114444043,0.26652221018418204,0.0,0.0,0.55,19,35,55,73,89,109,127,142,161,181
71,0.2384050114444043,0.26652221018418204,0.0,0.0,0.56,19,35,55,73,89,109,127,142,161,181
72,0.2384050114444043,0.26652221018418204,0.0,0.0,0.57,19,35,55,73,89,109,127,142,161,181
73,0.2384050114444043,0.26652221018418204,0.0,0.0,0.57,19,35,55,73,89,109,127,142,161,181
74,0.2384050114444043,0.26652221018418204,0.0,0.0,0.58,19,35,55,73,89,109,127,142,161,181
75,0.2384050114444043,0.26652221018418204,0.0,0.0,0.59,19,35,55,73,89,109,127,142,161,181
76,0.2384050114444043,0.26652221018418204,0.0,0.0,0.59,19,35,55,73,89,109,127,142,161,181
77,0.2384050114444043,0.26652221018418204,0.0,0.0,0.6,19,35,55,73,89,109,127,142,161,181
78,0.2384050114444043,0.26652221018418204,0.0,0.0,0.61,19,35,55,73,89,109,127,142,161,181
79,0.2384050114444043,0.26652221018418204,0.0,0.0,0.62,19,35,55,73,89,109,127,142,161,181
80,0.2384050114444043,0.26652221018418204,0.0,0.0,0.62,19,35,55,73,89,109,128,142,161,181
81,0.2384050114444043,0.26652221018418204,0.0,0.0,0.63,19,35,55,73,89,109,128,142,161,181
82,0.2384050114444043,0.26652221018418204,0.0,0.0,0.64,19,35,55,73,89,109,128,142,161,181
83,0.2384050114444043,0.26652221018418204,0.0,0.0,0.65,19,35,55,73,89,109,128,142,161,181
84,0.2384050114444043,0.26652221018418204,0.0,0.0,0.65,19,35,55,73,89,109,128,142,161,181
85,0.2384050114444043,0.26652221018418204,0.0,0.0,0.66,19,35,55,73,89,109,128,142,161,181
86,0.2384050114444043,0.26652221018418204,0.0,0.0,0.67,19,35,55,73,89,109,128,142,161,181
87,0.2384050114444043,0.26652221018418204,0.0,0.0,0.68,19,35,55,73,89,109,128,142,161,181
88,0.2384050114444043,0.26652221018418204,0.0,0.0,0.69,19,35,55,73,89,109,128,142,161,181
89,0.2384050114444043,0.26652221018418204,0.0,0.0,0.69,19,35,55,73,89,109,128,142,161,181
90,0.2384050114444043,0.26652221018418204,0.0,0.0,0.7,19,35,55,73,89,109,128,142,161,181
91,0.2384050114444043,0.26652221018418204,0.0,0.0,0.71,19,35,55,73,89,109,128,142,161,181
92,0.2384050114444043,0.26652221018418204,0.0,0.0,0.72,19,35,55,73,89,109,128,142,161,181
93,0.2384050114444043,0.26652221018418204,0.0,0.0,0.73,19,35,55,73,89,109,128,142,161,181
94,0.2384050114444043,0.26652221018418204,0.0,0.0,0.73,19,35,55,73,89,109,129,142,161,181
95,0.2384050114444043,0.26652221018418204,0.0,0.0,0.74,19,35,55,73,89,109,129,142,161,181
96,0.2384050114444043,0.26652221018418204,0.0,0.0,0.75,19,35,55,73,89,109,129,142,161,181
97,0.2384050114444043,0.26652221018418204,0.0,0.0,0.76,19,35,55,73,90,109,129,142,161,181
98,0.2384050114444043,0.26652221018418204,0.0,0.0,0.76,19,35,55,73,90,109,129,142,161,181
99,0.2384050114444043,0.26652221018418204,0.0,0.0,0.77,19,35,55,73,90,109,129,142,161,181
100,0.2384050114444043,0.26652221018418204,0.0,0.0,0.78,19,35,55,73,90,109,129,142,161,181
101,0.2384050114444043,0.26652221018418204,0.0,0.0,0.79,19,35,55,73,90,109,129,142,161,181
