epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.38283475783475784,0.3557692307692308,0.1630055809070705,0.1400362020733914,0.01,22,43,65,86,108
1,0.3815883190883191,0.358974358974359,0.1594063686695496,0.14299840685601273,0.02,22,43,65,86,108
2,0.3789173789173789,0.358974358974359,0.15407182712611567,0.14118197583198,0.02,22,43,65,86,108
3,0.37589031339031337,0.3557692307692308,0.14800589000646658,0.13472045918648934,0.03,22,43,65,86,108
4,0.37464387464387466,0.3605769230769231,0.14382997269148412,0.14001492166127816,0.04,22,43,65,86,108
5,0.37232905982905984,0.3525641025641026,0.13820836809060244,0.12670435650149647,0.04,22,43,65,86,108
6,0.3726851851851852,0.34455128205128205,0.13639247859015757,0.11366098963687377,0.06,22,43,65,86,108
7,0.3712606837606838,0.34294871794871795,0.13183215888261435,0.10993598664069026,0.06,22,43,65,86,108
8,0.3659188034188034,0.34294871794871795,0.12174870176432173,0.10750167448091097,0.07,22,43,65,86,108
9,0.36164529914529914,0.34134615384615385,0.11341895874717456,0.10392441860465118,0.08,22,43,65,86,108
10,0.3561253561253561,0.33814102564102566,0.10330781775095377,0.09779868929591662,0.08,22,43,65,86,108
11,0.3530982905982906,0.34134615384615385,0.09720478961474321,0.10040408575597703,0.09,22,43,65,86,108
12,0.34935897435897434,0.33653846153846156,0.09032489549150846,0.09169666966696677,0.1,22,43,64,86,108
13,0.34650997150997154,0.33653846153846156,0.08535720013522574,0.09008425145819832,0.11,22,43,64,86,108
14,0.3425925925925926,0.3317307692307692,0.07880732393217305,0.0818607802179191,0.11,22,43,64,86,108
15,0.3408119658119658,0.3317307692307692,0.07533970219352082,0.08131619827707948,0.12,22,43,64,86,108
16,0.3392094017094017,0.3269230769230769,0.07241562237084542,0.07397461627611168,0.13,22,43,64,86,108
17,0.338497150997151,0.3269230769230769,0.07083844562562214,0.07379134860050873,0.14,22,43,64,86,108
18,0.33814102564102566,0.328525641025641,0.07001139927771172,0.07617943861831145,0.14,22,43,64,86,108
19,0.33778490028490027,0.328525641025641,0.06928448208558236,0.07617943861831145,0.15,22,43,64,86,108
20,0.3368945868945869,0.3269230769230769,0.0678566887172466,0.07379134860050873,0.16,22,43,64,86,108
21,0.33653846153846156,0.3269230769230769,0.06710368711145609,0.07379134860050873,0.16,22,43,64,86,109
22,0.33582621082621084,0.3269230769230769,0.0658746784937504,0.07379134860050873,0.17,22,43,64,86,109
23,0.33547008547008544,0.3269230769230769,0.06529790515518985,0.07360800837033055,0.18,22,43,64,86,109
24,0.33564814814814814,0.3269230769230769,0.06549776671259355,0.07324111007383527,0.19,22,43,64,86,109
25,0.33618233618233617,0.328525641025641,0.06622389666384665,0.07526455774998597,0.19,22,43,64,86,109
26,0.33653846153846156,0.328525641025641,0.06677537896556152,0.07526455774998597,0.2,22,42,64,86,109
27,0.3367165242165242,0.328525641025641,0.06707635225230446,0.07526455774998597,0.21,22,42,64,86,109
28,0.3367165242165242,0.3301282051282051,0.06725309567985915,0.07765424764491224,0.22,22,42,64,86,109
29,0.3370726495726496,0.3301282051282051,0.06790525914991952,0.07765424764491224,0.22,22,42,64,86,109
30,0.33742877492877493,0.328525641025641,0.06848160235277645,0.07526455774998597,0.23,22,42,64,86,109
31,0.3370726495726496,0.3301282051282051,0.06793048099878585,0.07765424764491224,0.24,22,42,64,86,109
32,0.3370726495726496,0.3317307692307692,0.06798092060182392,0.08004299128860726,0.25,22,42,64,86,109
