epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.1909171861086376,0.1955128205128205,0.00017943425531607993,0.0,0.01,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,80,84,88,92,96,100,105,109,113,117,121,126
1,0.19073909171861086,0.1955128205128205,0.0,0.0,0.02,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,100,105,109,113,117,121,126
2,0.19073909171861086,0.1955128205128205,0.0,0.0,0.03,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,101,105,109,113,117,121,125
3,0.19073909171861086,0.1955128205128205,0.0,0.0,0.03,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,75,79,84,88,92,96,101,105,109,113,117,121,125
4,0.19073909171861086,0.1955128205128205,0.0,0.0,0.04,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,76,79,84,88,92,96,101,105,109,113,117,121,125
5,0.19073909171861086,0.1955128205128205,0.0,0.0,0.05,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,76,79,84,88,92,96,101,104,109,113,117,121,125
6,0.19073909171861086,0.1955128205128205,0.0,0.0,0.05,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,76,79,84,88,92,96,101,104,109,113,117,121,125
7,0.19073909171861086,0.1955128205128205,0.0,0.0,0.06,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,76,79,84,88,92,96,101,104,109,113,117,121,125
8,0.19073909171861086,0.1955128205128205,0.0,0.0,0.07,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,76,79,84,88,92,96,101,104,109,113,117,121,125
9,0.19073909171861086,0.1955128205128205,0.0,0.0,0.07,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,71,76,79,84,88,92,96,100,104,109,113,117,121,125
10,0.19073909171861086,0.1955128205128205,0.0,0.0,0.08,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,72,76,79,84,88,92,96,100,104,109,113,117,121,125
11,0.19073909171861086,0.1955128205128205,0.0,0.0,0.09,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,72,76,79,84,88,92,96,100,104,109,113,117,121,125
12,0.19073909171861086,0.1955128205128205,0.0,0.0,0.09,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,72,76,79,84,88,92,96,100,104,109,113,117,121,125
13,0.19073909171861086,0.1955128205128205,0.0,0.0,0.1,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,72,76,79,84,87,92,96,100,104,109,113,117,121,125
14,0.19073909171861086,0.1955128205128205,0.0,0.0,0.11,4,8,13,17,21,25,29,34,38,42,46,50,54,59,63,67,72,76,79,84,87,92,96,100,104,109,113,117,121,125
15,0.19073909171861086,0.1955128205128205,0.0,0.0,0.11,4,8,13,17,21,25,30,34,38,42,46,50,54,59,63,68,72,76,79,84,87,92,96,100,104,108,113,117,121,125
16,0.19073909171861086,0.1955128205128205,0.0,0.0,0.12,4,8,13,17,21,25,30,34,38,42,46,50,54,59,63,68,72,76,79,84,87,92,96,100,104,108,113,117,121,125
17,0.19073909171861086,0.1955128205128205,0.0,0.0,0.13,4,8,13,17,21,25,30,34,38,42,46,50,54,59,63,68,72,76,79,84,87,92,96,100,104,108,113,117,121,125
18,0.19073909171861086,0.1955128205128205,0.0,0.0,0.14,4,8,13,17,21,25,30,34,38,42,46,50,54,59,63,68,72,76,79,84,87,92,96,100,104,108,113,117,121,125
19,0.19073909171861086,0.1955128205128205,0.0,0.0,0.14,4,8,13,17,21,25,30,34,38,42,46,50,54,59,63,68,72,76,79,84,87,92,96,100,104,108,113,117,121,125
20,0.19073909171861086,0.1955128205128205,0.0,0.0,0.15,4,8,13,17,21,25,30,34,38,43,46,50,54,59,64,68,72,76,79,84,87,92,96,100,104,108,113,117,121,125
21,0.19073909171861086,0.1955128205128205,0.0,0.0,0.16,4,8,13,17,21,25,30,34,38,43,46,50,54,59,64,68,72,76,79,84,87,91,96,100,104,108,113,117,121,125
22,0.19073909171861086,0.1955128205128205,0.0,0.0,0.17,4,8,13,16,21,25,30,34,38,43,46,50,54,59,64,68,72,76,79,84,87,91,96,100,104,108,113,117,121,125
23,0.19073909171861086,0.1955128205128205,0.0,0.0,0.18,4,8,13,16,21,25,30,34,38,43,46,50,54,59,64,68,72,76,79,84,87,91,96,100,104,108,113,117,121,125
24,0.19073909171861086,0.1955128205128205,0.0,0.0,0.19,4,8,13,16,21,25,30,34,38,43,46,50,54,59,64,68,72,76,79,85,87,91,96,100,104,108,113,117,121,125
25,0.19073909171861086,0.1955128205128205,0.0,0.0,0.2,4,8,13,16,21,25,30,34,38,43,46,50,54,59,64,68,72,76,79,85,87,91,96,100,104,108,113,117,121,125
26,0.19073909171861086,0.1955128205128205,0.0,0.0,0.2,4,8,13,16,22,25,30,34,38,43,46,50,54,59,64,68,72,76,79,85,87,91,96,100,104,108,113,117,121,125
27,0.19073909171861086,0.1955128205128205,0.0,0.0,0.21,4,8,13,16,22,25,30,34,39,43,46,50,54,59,64,68,72,76,79,85,87,91,96,100,104,108,113,117,121,125
28,0.19073909171861086,0.1955128205128205,0.0,0.0,0.22,4,8,13,16,22,25,30,34,39,43,46,50,54,59,64,68,72,76,79,85,87,91,96,100,104,108,113,117,121,125
29,0.19073909171861086,0.1955128205128205,0.0,0.0,0.23,4,8,13,16,22,25,30,34,39,43,46,50,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
30,0.19073909171861086,0.1955128205128205,0.0,0.0,0.24,4,8,13,16,22,25,30,34,39,43,46,50,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
31,0.19073909171861086,0.1955128205128205,0.0,0.0,0.25,4,8,13,16,22,25,30,34,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
32,0.19073909171861086,0.1955128205128205,0.0,0.0,0.25,4,8,13,16,22,25,30,34,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
33,0.19073909171861086,0.1955128205128205,0.0,0.0,0.26,4,8,13,16,22,25,30,34,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
34,0.19073909171861086,0.1955128205128205,0.0,0.0,0.27,4,8,13,16,22,25,30,34,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
35,0.19073909171861086,0.1955128205128205,0.0,0.0,0.27,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
36,0.19073909171861086,0.1955128205128205,0.0,0.0,0.28,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
37,0.19073909171861086,0.1955128205128205,0.0,0.0,0.29,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
38,0.19073909171861086,0.1955128205128205,0.0,0.0,0.29,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
39,0.19073909171861086,0.1955128205128205,0.0,0.0,0.3,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,72,76,79,85,87,91,95,100,104,108,113,117,121,125
40,0.1909171861086376,0.1955128205128205,0.00019655906021631697,0.0,0.31,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,100,104,108,113,117,121,125
41,0.1909171861086376,0.1955128205128205,0.00019655906021631697,0.0,0.31,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,100,104,108,113,117,121,125
42,0.191273374888691,0.1955128205128205,0.000589704916284961,0.0,0.32,4,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,100,104,108,113,117,121,125
43,0.19287622439893143,0.1955128205128205,0.0022654417023199036,0.0,0.33,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,100,104,108,113,117,121,125
44,0.19928762243989315,0.1971153846153846,0.009188685969239163,0.0017657746258507023,0.33,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,100,104,108,113,117,121,125
45,0.2064113980409617,0.20032051282051283,0.01689249189402431,0.004848302774430824,0.34,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,100,104,108,113,117,121,125
46,0.2151380231522707,0.20673076923076922,0.026417804629701114,0.011479612247053295,0.35,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,99,104,108,113,117,121,125
47,0.2276046304541407,0.21634615384615385,0.03973860122467521,0.021818158503824514,0.36,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,99,104,108,113,117,121,125
48,0.2532502226179875,0.23237179487179488,0.06632582993640701,0.03841872615317299,0.36,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,99,104,108,113,117,121,125
49,0.2888691006233304,0.2676282051282051,0.1021533595462788,0.07470367402033162,0.37,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,99,104,108,113,117,121,125
50,0.3307212822796082,0.30128205128205127,0.14459863651718363,0.10891594992761655,0.38,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,85,87,91,95,99,104,108,113,117,121,125
51,0.35832591273374886,0.328525641025641,0.17116124595440751,0.13689527110670974,0.39,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
52,0.3914514692787177,0.33653846153846156,0.20393230523016004,0.13674488234232662,0.39,5,8,13,16,22,25,30,35,39,43,46,49,54,59,64,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
53,0.41959038290293854,0.3685897435897436,0.23082408398182364,0.16689765476484952,0.4,5,8,13,16,22,25,30,35,39,43,46,49,54,59,65,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
54,0.4416740872662511,0.40064102564102566,0.2515827580014163,0.2003179868145123,0.41,5,8,13,16,22,25,30,35,39,43,46,49,54,59,65,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
55,0.4578806767586821,0.41346153846153844,0.2650173390280959,0.20923774734691758,0.42,5,8,13,16,22,25,30,35,40,43,46,49,54,59,65,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
56,0.46642920747996436,0.42948717948717946,0.2701882963946889,0.22274821820319302,0.42,5,8,13,16,22,25,30,35,40,43,46,49,54,59,65,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
57,0.4712377560106857,0.42948717948717946,0.2700083985924695,0.213415670500255,0.43,5,8,13,16,22,25,30,35,40,43,46,49,54,59,65,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
58,0.47373107747105964,0.45032051282051283,0.2673338690452062,0.23456940237391055,0.44,5,8,13,16,22,25,30,35,40,43,46,49,54,59,65,68,73,76,79,86,87,91,95,99,104,108,113,117,121,125
59,0.4780053428317008,0.4583333333333333,0.2663498903641529,0.2399375840111282,0.45,5,8,13,16,22,25,30,35,40,43,46,49,54,59,65,69,73,76,79,86,87,91,95,99,104,108,113,117,121,125
60,0.48477292965271596,0.47275641025641024,0.2674106271086384,0.2519512319542927,0.45,5,8,13,16,22,25,30,35,40,43,46,49,55,59,65,69,73,76,79,86,87,91,95,99,104,108,113,117,121,125
61,0.48584149599287624,0.46955128205128205,0.26175340991215235,0.24021409258952708,0.46,5,8,13,16,22,25,30,35,40,43,46,49,55,59,65,69,73,76,79,86,87,90,95,99,104,108,113,117,121,125
62,0.47070347284060554,0.46634615384615385,0.2324833446506125,0.22906943094377707,0.47,5,8,13,16,22,25,30,35,40,43,46,49,55,60,65,69,73,76,79,86,87,90,95,99,104,108,113,117,121,125
63,0.44933214603739985,0.44711538461538464,0.19422901417508076,0.19164610861410547,0.48,5,8,13,16,22,25,30,35,40,43,46,49,55,60,65,69,73,76,79,86,87,90,94,99,104,108,113,117,121,125
64,0.4300979519145147,0.42628205128205127,0.1599995212820069,0.15456114323776082,0.49,5,8,13,16,22,25,30,35,40,43,46,49,55,60,65,69,73,76,79,86,87,90,94,99,104,108,113,117,121,125
65,0.4110418521816563,0.41346153846153844,0.1269422553383841,0.13086299477491814,0.5,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,73,76,79,86,87,90,94,99,104,108,113,117,121,125
66,0.403739982190561,0.40865384615384615,0.11712563576725532,0.12368889768454394,0.51,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,73,76,79,86,87,90,94,99,104,108,113,117,121,125
67,0.3978628673196794,0.40224358974358976,0.11001255825326839,0.11456700701492761,0.52,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,73,76,79,86,87,90,94,99,104,108,113,117,121,125
68,0.392520035618878,0.3926282051282051,0.10323626912306694,0.10147262199662621,0.52,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,73,76,79,86,87,90,94,99,104,108,113,117,121,125
69,0.38949243098842384,0.38461538461538464,0.09955914081109851,0.09048949350176128,0.53,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,74,76,79,86,87,90,94,99,103,108,113,117,121,125
70,0.38432769367764913,0.391025641025641,0.09266504196628478,0.10005920663114265,0.54,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,74,76,79,86,87,90,94,99,103,108,114,117,121,125
71,0.382546749777382,0.38782051282051283,0.09033771446661809,0.09522652738977289,0.54,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,74,76,79,86,87,90,94,99,103,108,114,117,121,125
72,0.3816562778272484,0.38621794871794873,0.08893280724768193,0.0927615895045325,0.55,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,74,76,79,86,87,90,94,99,103,108,114,117,121,125
73,0.38201246660730187,0.38461538461538464,0.08891803308737845,0.09029612756264238,0.56,5,8,13,16,22,25,31,36,40,43,46,49,55,60,65,69,74,76,79,86,87,90,94,99,103,108,114,117,121,125
74,0.38397150489759574,0.38621794871794873,0.09085872848474474,0.09198948344250091,0.57,5,8,13,16,22,25,31,36,40,43,46,49,55,59,65,69,74,76,79,87,90,94,99,103,108,114,117,121,125
75,0.38325912733748885,0.38782051282051283,0.08872623580559436,0.09416754069953037,0.57,5,8,13,16,22,24,31,36,40,43,46,49,55,59,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
76,0.385040071237756,0.38621794871794873,0.090258439285553,0.09102250079870988,0.58,5,8,13,16,22,24,31,36,40,43,46,49,55,59,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
77,0.38806767586821017,0.38621794871794873,0.09347334204628821,0.09034438658993316,0.59,5,8,14,16,22,24,31,36,40,43,46,49,55,59,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
78,0.3907390917186109,0.38621794871794873,0.09585278465771796,0.08947103735198636,0.6,5,8,14,16,22,24,31,36,40,43,46,49,55,59,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
79,0.39109528049866427,0.38782051282051283,0.09470546321538098,0.09058722988646073,0.6,5,8,14,16,22,24,31,36,41,43,46,49,55,59,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
80,0.3916295636687444,0.391025641025641,0.09409969709399635,0.09447796532498287,0.61,5,8,14,16,22,24,31,36,41,43,46,49,55,60,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
81,0.39554764024933214,0.3942307692307692,0.0980164731309171,0.09808660008259285,0.62,5,8,14,15,22,24,31,36,41,43,46,49,55,60,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
82,0.396260017809439,0.39903846153846156,0.09695021530565462,0.10418963616317534,0.63,5,8,14,15,22,24,31,36,41,43,46,49,55,60,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
83,0.39697239536954587,0.3958333333333333,0.0959916238770856,0.09815527578856975,0.63,5,8,14,15,23,24,31,36,41,43,46,49,55,60,65,69,74,76,80,87,90,94,99,103,108,114,117,121,125
84,0.40160284951024044,0.40224358974358976,0.10057842841307174,0.10590043023970497,0.64,5,8,14,15,23,24,31,36,41,43,46,49,55,60,65,69,74,76,80,87,90,94,98,103,108,114,117,121,125
85,0.40089047195013355,0.40064102564102566,0.0968169746687535,0.10176432552267767,0.65,5,8,14,15,23,24,31,36,41,43,46,49,55,60,65,69,74,76,80,87,90,94,98,103,108,114,117,121,125
86,0.4010685663401603,0.39903846153846156,0.09422755636481195,0.09800172690267683,0.66,5,8,14,15,23,24,31,36,41,43,46,49,56,60,65,69,74,76,80,87,90,94,98,103,108,114,117,121,125
87,0.398753339269813,0.40064102564102566,0.0882224955211347,0.09855847225870251,0.66,5,8,14,15,23,24,31,36,41,43,46,49,56,60,65,69,74,76,80,87,90,94,98,103,108,114,117,121,125
88,0.3960819234194123,0.40064102564102566,0.08160391450983118,0.09768017321373323,0.67,5,8,14,15,23,24,31,36,41,43,46,49,56,60,65,69,74,76,80,87,86,89,94,98,103,108,114,117,120,125
89,0.39465716829919856,0.40064102564102566,0.07696634726364615,0.09582035427030544,0.68,5,8,14,15,23,24,31,36,41,43,46,49,56,60,65,69,74,76,80,87,86,89,94,98,103,107,114,117,120,125
90,0.3939447907390917,0.40064102564102566,0.0737266801601435,0.09434665176492518,0.68,5,8,14,15,23,24,31,36,41,43,46,49,56,60,65,69,74,75,80,87,86,89,94,98,103,107,114,117,120,125
91,0.39305431878895813,0.40224358974358976,0.07051483036800454,0.09578567876678279,0.69,5,8,14,15,23,24,31,36,41,43,46,49,56,60,65,68,74,75,80,87,86,89,94,98,103,107,114,117,120,125
92,0.3898486197684773,0.40224358974358976,0.06365781871438303,0.0948995940207501,0.7,5,8,14,15,23,24,31,37,41,43,46,49,56,60,65,68,74,75,80,87,86,89,94,98,103,107,114,117,120,125
93,0.3896705253784506,0.39903846153846156,0.0621476980768102,0.08955084508357447,0.71,5,8,14,15,23,24,31,37,41,43,46,49,56,60,65,68,74,75,80,87,86,89,94,98,103,107,114,117,120,125
94,0.390026714158504,0.3942307692307692,0.06167579259550704,0.08146671235864034,0.71,5,8,14,15,23,24,31,37,41,43,46,49,56,60,65,68,74,75,80,87,86,89,93,98,103,107,114,117,120,125
95,0.38842386464826356,0.3894230769230769,0.05818598310246281,0.07336846372111883,0.72,5,8,14,15,23,24,32,37,41,43,46,49,56,60,65,68,74,75,80,87,86,89,93,98,103,107,114,117,120,125
96,0.388780053428317,0.3894230769230769,0.05801066204360272,0.07306498650987969,0.73,5,8,14,15,23,24,32,37,41,43,46,49,56,60,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
97,0.3886019590382903,0.391025641025641,0.05703117883876507,0.07519500780031207,0.73,5,8,14,15,23,24,32,37,41,43,46,49,56,60,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
98,0.38753339269813003,0.3894230769230769,0.054736478829458424,0.0724574353532359,0.74,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
99,0.38664292074799644,0.38621794871794873,0.052835343149960745,0.06728277498516955,0.75,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
100,0.38646482635796975,0.3814102564102564,0.0522357499310625,0.05966862907381676,0.76,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
101,0.3852181656277827,0.3782051282051282,0.04990310305505763,0.05458975680614775,0.76,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
102,0.38325912733748885,0.375,0.04667135631739394,0.049508662844287454,0.77,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
103,0.38308103294746215,0.375,0.04631433544931585,0.049196724385822344,0.78,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
104,0.38219056099732857,0.3782051282051282,0.044958231952096916,0.0538656329133711,0.78,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
105,0.38130008904719503,0.375,0.04347922026911932,0.04898865163972865,0.79,5,8,14,15,23,24,32,37,41,43,46,49,56,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
106,0.378806767586821,0.3766025641025641,0.03980968296362186,0.0515309232428377,0.8,5,8,14,15,23,24,32,37,41,43,46,49,57,61,65,68,74,75,80,88,86,89,93,98,103,107,114,117,120,125
