epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.38247863247863245,0.40064102564102566,0.16508083240673077,0.18345182780048142,0.01,22,43,65,86,108
1,0.3814102564102564,0.3974358974358974,0.16185946206025503,0.17756013432511442,0.02,22,43,65,86,108
2,0.3783831908831909,0.3894230769230769,0.15580559720811316,0.16507227443212946,0.02,22,43,65,86,108
3,0.37553418803418803,0.38782051282051283,0.14996598191422117,0.16116340858304146,0.03,22,43,65,86,108
4,0.37464387464387466,0.391025641025641,0.14633234041562304,0.1639959807499075,0.04,22,43,65,86,108
5,0.3712606837606838,0.38301282051282054,0.13893770003426864,0.15125136017410223,0.05,22,43,65,86,108
6,0.37215099715099714,0.3701923076923077,0.1375312874406155,0.13084837551523842,0.06,22,43,65,86,108
7,0.370014245014245,0.36698717948717946,0.1318977952430601,0.12527503726311306,0.07,22,43,65,86,108
8,0.36413817663817666,0.36217948717948717,0.12106027778279349,0.11630455667916795,0.08,22,43,65,86,108
9,0.3596866096866097,0.3541666666666667,0.11234986198990338,0.10368155231839071,0.08,22,43,65,86,108
10,0.3541666666666667,0.35096153846153844,0.10197971341095058,0.09684474606799376,0.09,22,43,65,86,108
11,0.35149572649572647,0.3541666666666667,0.09634547267733051,0.09891535311043187,0.1,22,43,65,86,108
12,0.34597578347578345,0.3541666666666667,0.08686063744199468,0.09754425755330098,0.1,22,43,64,86,108
13,0.3418803418803419,0.34775641025641024,0.07976557109924387,0.08702404233291161,0.11,22,43,64,86,108
14,0.33903133903133903,0.34775641025641024,0.07454902748723524,0.08685006274202411,0.12,22,43,64,86,108
15,0.3370726495726496,0.34615384615384615,0.07072193607863464,0.0837334177889425,0.13,22,43,64,86,108
16,0.33547008547008544,0.34455128205128205,0.06764539325742736,0.08096176075535011,0.13,22,43,64,86,108
17,0.3349358974358974,0.33974358974358976,0.06653198512949221,0.07351335377873558,0.14,22,43,64,86,108
18,0.33404558404558404,0.33974358974358976,0.0648394774316674,0.07333636108047326,0.15,22,43,64,86,108
19,0.33262108262108264,0.33814102564102566,0.06239488074167532,0.07055450365160942,0.16,22,43,64,86,108
20,0.33244301994301995,0.33653846153846156,0.06196162016509599,0.06776945394708345,0.17,22,43,64,86,108
21,0.33244301994301995,0.3333333333333333,0.06172610192586403,0.06290747626439475,0.17,22,43,64,86,109
22,0.3317307692307692,0.3317307692307692,0.06051533715203894,0.06047509180125443,0.18,22,43,64,86,109
23,0.3319088319088319,0.3317307692307692,0.06060839236472193,0.06047509180125443,0.19,22,43,64,86,109
24,0.3317307692307692,0.3317307692307692,0.060279343866317836,0.06047509180125443,0.19,22,43,64,86,109
25,0.3317307692307692,0.3317307692307692,0.06035802146716451,0.06047509180125443,0.2,22,43,64,86,109
26,0.3320868945868946,0.3317307692307692,0.06078012758927753,0.06047509180125443,0.21,22,42,64,86,109
27,0.33262108262108264,0.3317307692307692,0.061609875954951376,0.06065485000541493,0.22,22,42,64,86,109
28,0.3327991452991453,0.3317307692307692,0.061755508172784856,0.06047509180125443,0.23,22,42,64,86,109
29,0.3327991452991453,0.3317307692307692,0.06170313006226524,0.06047509180125443,0.24,22,42,64,86,109
30,0.33244301994301995,0.3333333333333333,0.061176099176236565,0.06290747626439475,0.25,22,42,64,86,109
