epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.23346584748825444,0.24918743228602383,0.0,0.0,0.01,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
1,0.23346584748825444,0.24918743228602383,0.0,0.0,0.02,13,25,37,50,62,74,87,99,111,124,136,149,161,173,186
2,0.23346584748825444,0.24918743228602383,0.0,0.0,0.02,13,25,37,50,62,75,87,99,111,124,136,149,161,173,186
3,0.23346584748825444,0.24918743228602383,0.0,0.0,0.03,13,25,37,50,62,75,87,99,111,124,136,149,161,173,186
4,0.23346584748825444,0.24918743228602383,0.0,0.0,0.04,13,25,37,50,62,75,87,99,111,124,136,149,161,173,186
5,0.23346584748825444,0.24918743228602383,0.0,0.0,0.05,13,25,37,50,62,75,87,99,111,124,136,149,161,173,186
6,0.23346584748825444,0.24918743228602383,0.0,0.0,0.06,13,25,37,50,62,75,87,99,111,124,136,149,161,173,186
7,0.23346584748825444,0.24918743228602383,0.0,0.0,0.07,13,25,38,50,62,75,87,99,111,124,136,149,161,173,186
8,0.23346584748825444,0.24918743228602383,0.0,0.0,0.08,13,25,38,50,62,75,87,99,111,124,136,149,161,173,186
9,0.23346584748825444,0.24918743228602383,0.0,0.0,0.09,13,25,38,50,62,75,87,99,111,124,136,149,161,173,186
10,0.23346584748825444,0.24918743228602383,0.0,0.0,0.09,13,25,38,50,62,75,87,99,111,123,136,149,161,173,186
11,0.23346584748825444,0.24918743228602383,0.0,0.0,0.1,13,25,38,50,62,75,87,99,112,123,136,149,161,173,186
12,0.23346584748825444,0.24918743228602383,0.0,0.0,0.11,13,25,38,50,63,75,87,99,112,124,136,149,161,173,186
13,0.23346584748825444,0.24918743228602383,0.0,0.0,0.12,13,25,38,50,63,75,87,98,112,124,136,149,161,174,186
14,0.23346584748825444,0.24918743228602383,1.4388482943328285e-05,0.0,0.13,13,25,38,50,63,75,87,98,112,124,136,149,161,174,186
15,0.23346584748825444,0.24918743228602383,4.31642066950344e-05,0.0,0.14,13,25,38,50,63,75,87,98,112,124,136,149,161,174,186
16,0.23346584748825444,0.24918743228602383,0.0001582505425239411,0.00015787663738398017,0.14,13,25,38,50,63,75,87,98,112,124,136,149,161,174,186
17,0.23346584748825444,0.24918743228602383,0.0003883437598524164,0.00031570343257159017,0.15,13,25,38,50,63,75,88,98,112,124,136,149,161,174,186
18,0.23346584748825444,0.24918743228602383,0.000546471424738626,0.00031570343257159017,0.16,13,25,38,50,63,75,88,98,112,124,136,149,161,174,186
19,0.23346584748825444,0.24918743228602383,0.000575216534493439,0.00031570343257159017,0.17,13,24,38,50,63,75,88,98,112,124,136,149,161,174,186
20,0.23346584748825444,0.24918743228602383,0.0008194832250251194,0.0009465126631211795,0.18,13,24,38,50,63,75,88,98,112,124,136,149,161,174,186
21,0.2337067823153837,0.24918743228602383,0.001664602567298168,0.0011040906010186813,0.18,13,24,38,50,63,75,88,98,112,124,136,149,161,174,186
22,0.23491145645103,0.2502708559046587,0.00376372694456939,0.0028600510812616387,0.19,13,24,38,50,63,75,88,98,112,124,136,149,161,174,186
23,0.24262137091916636,0.26327193932827736,0.015076011815150281,0.022309731728669346,0.2,13,24,38,50,63,75,88,98,112,124,136,149,161,174,186
24,0.25033128538730276,0.27193932827735645,0.026777359229380293,0.03593544055109299,0.21,13,24,38,50,63,75,88,98,112,124,136,149,161,174,186
25,0.25659559089266354,0.27735644637053086,0.03641358182178622,0.04430876892316482,0.22,12,24,38,50,63,75,88,98,112,124,136,149,161,174,186
26,0.25707746054692204,0.27843986998916576,0.037712264196607226,0.046489082332721754,0.22,12,24,38,50,63,75,88,98,112,124,136,149,161,174,186
27,0.2568365257197928,0.27843986998916576,0.038306952420570695,0.04753360727367373,0.23,12,24,38,50,63,75,88,98,112,124,136,149,161,174,186
28,0.25864353692326225,0.28060671722643554,0.041534511301095534,0.05172944662349821,0.24,12,24,38,50,63,75,88,98,112,124,136,149,161,174,186
29,0.26322129863871824,0.28710725893824485,0.048741506107998656,0.06176436510817762,0.24,12,24,38,50,63,75,88,98,112,124,136,149,161,174,186
30,0.267196723286351,0.29252437703141926,0.05491047774754676,0.06990966356080508,0.25,12,24,38,50,63,75,88,98,112,124,136,149,161,174,186
31,0.2709312131068546,0.29577464788732394,0.0607689046432659,0.07547951939420372,0.26,12,24,38,50,63,76,88,98,112,124,136,149,161,174,186
32,0.27141308276111314,0.29577464788732394,0.06208266493183523,0.07691621239466362,0.27,12,24,38,50,63,76,88,98,112,124,136,149,161,174,186
33,0.27069027827972536,0.29685807150595883,0.06308107477149083,0.08119197313949755,0.27,12,24,38,50,63,76,88,98,112,124,136,148,161,174,186
34,0.26346223346584746,0.28710725893824485,0.05857089638680768,0.07361687134016781,0.28,12,24,38,50,63,76,88,98,112,124,136,148,161,174,186
35,0.2539453077942417,0.27193932827735645,0.053690556893300934,0.06414310890085217,0.29,12,24,37,50,63,76,88,98,112,124,136,148,161,174,186
36,0.2420190338513432,0.24702058504875407,0.0463147438456909,0.04218372286434824,0.3,12,24,37,50,63,76,88,97,112,124,136,148,161,174,186
37,0.23310444524756052,0.2372697724810401,0.04158887973819081,0.039341930772039624,0.3,12,24,37,50,63,76,88,97,112,124,136,148,161,174,186
38,0.2216600409589206,0.2210184182015168,0.03328274205805515,0.0261441361326461,0.31,12,24,37,50,63,76,88,97,112,124,136,148,161,174,186
39,0.20383086375135526,0.20151679306608883,0.016178933378701132,0.006475970701855682,0.32,12,24,37,50,63,76,88,97,113,124,136,148,161,174,186
40,0.18491747982170822,0.17551462621885158,-0.0021794739317391176,-0.020159094176955605,0.33,12,24,37,50,63,76,88,97,113,124,136,148,161,174,186
41,0.17359354294663293,0.16034669555796316,-0.01180798546873496,-0.033469188437916575,0.33,12,24,37,50,63,76,88,97,113,124,136,148,161,174,186
42,0.16347428020720395,0.15492957746478872,-0.02088885117667849,-0.0365067961640293,0.34,12,24,37,50,63,76,88,97,113,124,136,148,161,174,186
43,0.158896518491748,0.14842903575297942,-0.02400828937137356,-0.04205550424519422,0.35,12,24,37,50,63,76,88,97,113,124,136,148,161,174,186
44,0.1562462353933261,0.14409534127843987,-0.025541087002356466,-0.04523568224789387,0.36,12,24,37,50,63,76,88,97,113,124,135,148,161,174,186
45,0.1534754848813396,0.1419284940411701,-0.027435032546762272,-0.046366924650347974,0.36,12,24,37,50,63,76,88,98,113,124,135,148,161,174,186
