epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5
0,0.3803418803418803,0.3926282051282051,0.16176235573682785,0.17539748953974899,0.01,22,43,65,86,108
1,0.37962962962962965,0.3926282051282051,0.1589775966278888,0.17387659289067747,0.02,22,43,65,86,108
2,0.3766025641025641,0.3894230769230769,0.15299240935071223,0.16812227074235808,0.02,22,43,65,86,108
3,0.37375356125356124,0.3814102564102564,0.14733232471344082,0.1557873485868101,0.03,22,43,65,86,108
4,0.37304131054131057,0.38301282051282054,0.14414595496636728,0.15669755686604891,0.04,22,43,65,86,108
5,0.3717948717948718,0.3782051282051282,0.14005671830688815,0.1484045247340875,0.04,22,43,65,86,108
6,0.3714387464387464,0.36698717948717946,0.1372114010679102,0.13069239884882333,0.05,22,43,65,86,108
7,0.3696581196581197,0.3605769230769231,0.13220978196817923,0.12040020349330172,0.06,22,43,65,86,108
8,0.36538461538461536,0.3573717948717949,0.12382753403933444,0.11403806934058469,0.06,22,43,65,86,108
9,0.3603988603988604,0.3525641025641026,0.11461881027376641,0.10573812361655033,0.07,22,43,65,86,108
10,0.35683760683760685,0.34935897435897434,0.10747854515733546,0.10023866348448685,0.08,22,43,65,86,108
11,0.3538105413105413,0.34775641025641024,0.10118717328919635,0.09601913548607555,0.08,22,43,65,86,108
12,0.34953703703703703,0.3541666666666667,0.09377109557443175,0.10275732145915406,0.09,22,43,64,86,108
13,0.34597578347578345,0.3557692307692308,0.08778029850746272,0.10467706013363032,0.1,22,43,64,86,108
14,0.3422364672364672,0.3525641025641026,0.08140652572078921,0.09898781952307423,0.11,22,43,64,86,108
15,0.33974358974358976,0.35096153846153844,0.07712410167065908,0.09629248197734297,0.11,22,43,64,86,108
16,0.3392094017094017,0.35096153846153844,0.07581787617993996,0.0959821428571429,0.12,22,43,64,86,108
17,0.33885327635327633,0.34935897435897434,0.0748811714198101,0.09343868086568186,0.13,22,43,64,86,108
18,0.3367165242165242,0.34775641025641024,0.0713284031115532,0.09073724007561446,0.13,22,43,64,86,108
19,0.3367165242165242,0.34615384615384615,0.0711569538551543,0.08834651082846345,0.14,22,43,64,86,108
20,0.3367165242165242,0.34455128205128205,0.07103445133721631,0.08595495960116895,0.14,22,43,64,86,108
21,0.33582621082621084,0.34455128205128205,0.06961572961486606,0.08595495960116895,0.15,22,43,64,86,109
22,0.33564814814814814,0.34455128205128205,0.06921895989253513,0.08579779917469044,0.16,22,43,64,86,109
23,0.33618233618233617,0.34134615384615385,0.07006552753019735,0.08101135190918474,0.17,22,43,64,86,109
24,0.33564814814814814,0.34615384615384615,0.0693417439169175,0.08803301237964234,0.18,22,43,64,86,109
25,0.33582621082621084,0.34775641025641024,0.06959118327796898,0.09042461750042974,0.19,22,43,64,86,109
26,0.33636039886039887,0.34775641025641024,0.07041307726252377,0.09026822558459413,0.19,22,42,64,86,109
27,0.3367165242165242,0.34935897435897434,0.07093642605502914,0.09265944645006019,0.2,22,42,64,86,109
28,0.3367165242165242,0.35096153846153844,0.07100994695596285,0.09504984530766591,0.21,22,42,64,86,109
29,0.3370726495726496,0.3525641025641026,0.07153322478616275,0.09743942258119953,0.21,22,42,64,86,109
30,0.33725071225071224,0.3525641025641026,0.07175812686445471,0.09743942258119953,0.22,22,42,64,86,109
31,0.33742877492877493,0.3525641025641026,0.07208095049694885,0.09743942258119953,0.23,22,42,64,86,109
32,0.3383190883190883,0.3525641025641026,0.07349888042347319,0.09743942258119953,0.24,22,42,64,86,109
33,0.33903133903133903,0.3525641025641026,0.07471579810220486,0.09743942258119953,0.25,22,42,64,86,109
34,0.3392094017094017,0.3525641025641026,0.07498945430839432,0.09743942258119953,0.25,22,42,64,86,109
35,0.3399216524216524,0.34935897435897434,0.0760595784453526,0.09328294107541657,0.26,22,42,64,86,109
36,0.33956552706552706,0.34775641025641024,0.07553672343464657,0.09120577121264162,0.27,22,42,64,86,109
37,0.33974358974358976,0.34775641025641024,0.07576160654582598,0.0913618409754422,0.27,22,42,64,86,109
38,0.3400997150997151,0.34775641025641024,0.07613833571435413,0.0913618409754422,0.28,23,42,64,86,109
39,0.3406339031339031,0.34775641025641024,0.07703221538918736,0.0913618409754422,0.29,23,42,64,86,109
40,0.3406339031339031,0.34775641025641024,0.07703221538918736,0.0913618409754422,0.3,23,42,63,86,109
41,0.34116809116809116,0.34935897435897434,0.07790150703675214,0.09375,0.3,23,42,63,86,109
42,0.3422364672364672,0.34775641025641024,0.0796151487273844,0.09167381974248934,0.31,23,42,63,86,109
43,0.3425925925925926,0.34935897435897434,0.08028312394457282,0.09406110538963275,0.32,23,42,63,86,109
44,0.3433048433048433,0.34935897435897434,0.08140058437514974,0.09406110538963275,0.32,23,42,63,86,109
45,0.344017094017094,0.34935897435897434,0.08273520807098012,0.09421657799897032,0.33,23,42,63,86,109
46,0.34472934472934474,0.35096153846153844,0.08394827103374158,0.09660260809883314,0.33,23,42,63,86,109
47,0.3450854700854701,0.3525641025641026,0.08468711638825277,0.09898781952307423,0.34,23,42,63,86,109
48,0.34650997150997154,0.3525641025641026,0.08696640233473274,0.09898781952307423,0.35,23,42,63,86,109
49,0.3466880341880342,0.3525641025641026,0.08750331805235712,0.09914236706689539,0.35,23,42,63,86,109
50,0.34775641025641024,0.3525641025641026,0.08930697329731552,0.09914236706689539,0.36,23,42,63,86,109
51,0.3488247863247863,0.35096153846153844,0.0910855028892894,0.09722222222222232,0.37,23,42,63,86,109
52,0.34953703703703703,0.34935897435897434,0.09229442276861766,0.09576837416481065,0.37,23,42,63,86,109
53,0.35024928774928776,0.34775641025641024,0.09357422140907101,0.09369647139431314,0.38,23,42,63,86,109
54,0.35167378917378916,0.34935897435897434,0.0961076657930039,0.09607809556430902,0.39,23,42,63,86,109
55,0.3523860398860399,0.3541666666666667,0.09743247112723108,0.10337155570768441,0.39,23,42,63,86,109
56,0.3530982905982906,0.3557692307692308,0.09873265541251319,0.10574948665297745,0.4,23,42,63,86,109
57,0.353988603988604,0.3557692307692308,0.10030354549724962,0.10574948665297745,0.41,23,42,63,86,109
58,0.35505698005698005,0.3573717948717949,0.10207409137825418,0.10843167436292112,0.41,23,42,63,86,109
59,0.3561253561253561,0.3573717948717949,0.10398444629229453,0.10858413132694933,0.42,23,42,63,86,109
60,0.35701566951566954,0.3573717948717949,0.10576245356700642,0.10873653616002732,0.43,23,42,63,86,109
61,0.3580840455840456,0.3573717948717949,0.1077157408729591,0.10888888888888892,0.43,23,42,63,86,109
62,0.359508547008547,0.3573717948717949,0.11006860851278433,0.10888888888888892,0.44,23,42,62,86,109
63,0.36075498575498577,0.358974358974359,0.11252041255345291,0.11217346764555236,0.45,23,42,62,86,109
64,0.3611111111111111,0.358974358974359,0.11366373320981937,0.11262798634812288,0.45,23,42,62,86,109
65,0.36075498575498577,0.36217948717948717,0.11402617865651654,0.11766712141882674,0.46,23,42,62,86,109
66,0.36182336182336183,0.358974358974359,0.1161759510209115,0.11398875447265289,0.47,23,42,62,86,109
67,0.36378205128205127,0.36217948717948717,0.11980690289006124,0.11946902654867253,0.47,23,42,62,86,110
68,0.3643162393162393,0.36378205128205127,0.12159876217537269,0.1224281584764495,0.48,23,42,62,86,110
69,0.364494301994302,0.36378205128205127,0.12284922287261824,0.12332257516561906,0.49,23,42,62,86,110
70,0.36538461538461536,0.36538461538461536,0.1250787805827992,0.12597623089983023,0.49,23,42,62,86,110
71,0.3666310541310541,0.3701923076923077,0.12777104485072555,0.1333333333333333,0.5,23,42,62,86,110
72,0.36556267806267806,0.375,0.1271826205343577,0.14082358922216565,0.51,23,42,62,86,110
73,0.36574074074074076,0.375,0.12837610497660057,0.14140558848433515,0.51,23,42,62,86,110
74,0.36574074074074076,0.375,0.12948010565200652,0.14184157075152337,0.52,23,42,62,86,110
75,0.3662749287749288,0.375,0.1308423504658851,0.1428571428571429,0.53,23,42,62,86,110
76,0.36698717948717946,0.375,0.13273767496194067,0.14372572200641787,0.53,23,42,62,86,110
77,0.3682336182336182,0.3766025641025641,0.13536008698138058,0.14620969103494852,0.54,23,42,62,86,110
78,0.3696581196581197,0.375,0.13826477947527216,0.14459254260165344,0.55,23,42,62,86,110
79,0.37037037037037035,0.3733974358974359,0.1399028442725132,0.14297757545101997,0.55,23,42,62,86,110
80,0.3714387464387464,0.375,0.14187006502826005,0.1456016177957533,0.56,23,42,61,86,110
81,0.3712606837606838,0.3733974358974359,0.14191379040417607,0.14369946091644215,0.57,23,42,61,86,110
82,0.37197293447293445,0.3766025641025641,0.14299599076661407,0.14836645335129683,0.57,23,42,61,86,110
83,0.3733974358974359,0.3766025641025641,0.14524740404422587,0.1486531986531986,0.58,24,42,61,86,110
84,0.37375356125356124,0.3798076923076923,0.14601841194091192,0.15360026917900393,0.59,24,42,61,86,110
85,0.3735754985754986,0.3814102564102564,0.145994925528513,0.15592935239697214,0.6,24,42,61,86,110
86,0.3733974358974359,0.38301282051282054,0.14605913111651914,0.1582576522031618,0.6,24,42,61,86,110
87,0.3735754985754986,0.38301282051282054,0.14667413004944485,0.15854068594485538,0.61,24,42,61,86,110
88,0.3735754985754986,0.3814102564102564,0.14713362284989673,0.15649689023365276,0.61,24,42,61,86,110
89,0.37446581196581197,0.3814102564102564,0.14869503013978247,0.1567803730465469,0.62,24,42,61,87,110
90,0.37535612535612534,0.3798076923076923,0.15025515729847705,0.15473790322580638,0.63,24,42,61,87,110
91,0.37589031339031337,0.3798076923076923,0.15132974327096127,0.15473790322580638,0.63,24,42,61,87,110
92,0.37695868945868943,0.3814102564102564,0.15313494696832108,0.156927944892859,0.64,24,42,61,87,110
93,0.3767806267806268,0.3814102564102564,0.15287648770248685,0.15693384669233468,0.65,24,42,61,87,110
94,0.37589031339031337,0.38301282051282054,0.15114411801411998,0.15898843364046267,0.65,24,42,61,87,110
95,0.37749287749287747,0.3814102564102564,0.1522043725421377,0.15625459768101724,0.66,24,42,61,87,110
96,0.38123219373219375,0.38301282051282054,0.15531290334029602,0.15665611199651763,0.67,24,42,61,87,110
