epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.19073909171861086,0.1955128205128205,0.0,0.0,0.01,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
1,0.19073909171861086,0.1955128205128205,0.0,0.0,0.02,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
2,0.19073909171861086,0.1955128205128205,0.0,0.0,0.02,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
3,0.19073909171861086,0.1955128205128205,0.0,0.0,0.03,8,16,25,33,41,49,57,65,73,81,89,97,105,113,122
4,0.19073909171861086,0.1955128205128205,0.0,0.0,0.04,8,16,25,33,40,49,57,65,73,81,89,97,105,113,122
5,0.19073909171861086,0.1955128205128205,0.0,0.0,0.05,8,16,25,33,40,49,57,65,73,81,89,97,105,113,122
6,0.19073909171861086,0.1955128205128205,0.0,0.0,0.06,8,16,25,33,40,49,57,65,73,81,89,97,105,113,122
7,0.19073909171861086,0.1955128205128205,0.0,0.0,0.06,8,16,25,33,40,49,57,65,73,81,89,97,105,113,122
8,0.19073909171861086,0.1955128205128205,0.0,0.0,0.07,8,16,25,33,40,49,57,65,73,81,89,97,105,113,122
9,0.19073909171861086,0.1955128205128205,0.0,0.0,0.08,8,16,25,33,40,49,56,65,73,81,89,97,105,113,122
10,0.19073909171861086,0.1955128205128205,0.0,0.0,0.08,8,16,25,33,40,49,56,65,73,81,90,97,105,113,121
11,0.19073909171861086,0.1955128205128205,0.0,0.0,0.09,8,16,25,33,40,49,56,65,73,81,90,97,105,113,121
12,0.19073909171861086,0.1955128205128205,0.0,0.0,0.1,8,17,25,33,40,49,56,65,73,82,90,97,105,113,121
13,0.19073909171861086,0.1955128205128205,0.0,0.0,0.11,8,17,25,33,40,49,56,65,73,82,90,97,105,113,121
14,0.19073909171861086,0.1955128205128205,0.0,0.0,0.11,8,17,25,33,40,49,56,65,73,82,90,97,105,113,121
15,0.19073909171861086,0.1955128205128205,0.0,0.0,0.12,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
16,0.19073909171861086,0.1955128205128205,0.0,0.0,0.13,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
17,0.19073909171861086,0.1955128205128205,0.0,0.0,0.14,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
18,0.19073909171861086,0.1955128205128205,0.0,0.0,0.15,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
19,0.19073909171861086,0.1955128205128205,0.0,0.0,0.16,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
20,0.19073909171861086,0.1955128205128205,0.0,0.0,0.17,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
21,0.19073909171861086,0.1955128205128205,0.0,0.0,0.19,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
22,0.19073909171861086,0.1955128205128205,0.0,0.0,0.19,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
23,0.19073909171861086,0.1955128205128205,0.0,0.0,0.21,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
24,0.19073909171861086,0.1955128205128205,0.0,0.0,0.21,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
25,0.19073909171861086,0.1955128205128205,0.0,0.0,0.22,8,17,25,33,40,49,56,65,72,82,90,97,105,113,121
26,0.19073909171861086,0.1955128205128205,0.0,0.0,0.23,8,17,25,33,40,50,56,65,72,82,90,97,105,113,121
27,0.19073909171861086,0.1955128205128205,0.0,0.0,0.24,8,17,25,33,40,50,56,65,72,82,90,97,105,113,121
28,0.1909171861086376,0.1955128205128205,0.00019655906021631697,0.0,0.24,8,17,25,33,40,50,56,65,72,82,90,97,105,113,121
29,0.191273374888691,0.1955128205128205,0.00021350295414368503,0.0,0.25,8,17,25,33,40,50,56,65,72,82,90,97,105,113,121
30,0.19020480854853072,0.1955128205128205,-0.002688022130969747,-0.0018165536650887049,0.26,8,17,25,33,40,50,56,65,72,82,90,97,105,113,121
31,0.18130008904719502,0.18269230769230768,-0.02886623703162794,-0.03589366335408983,0.26,8,17,25,33,40,50,56,65,72,82,90,96,105,113,121
32,0.1811219946571683,0.1842948717948718,-0.0766214518881283,-0.08370296570266533,0.27,8,17,25,33,40,50,56,65,72,82,90,96,105,113,121
33,0.21852181656277828,0.25,-0.08339914413709293,-0.05710262545383449,0.28,9,17,25,33,40,50,56,65,72,82,90,96,105,113,121
