epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0019274786170340923,0.0010834236186348862,0.0,0.0,0.01,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
1,0.0019274786170340923,0.0010834236186348862,-1.4729666560464594e-05,0.0,0.02,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
2,0.0019274786170340923,0.0010834236186348862,-0.017642421110492412,-0.01791323277872814,0.03,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
3,0.002650283098421877,0.0010834236186348862,-0.08435867826602395,-0.08958055925432773,0.04,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
4,0.04107938802553909,0.04333694474539545,-0.061011182678614384,-0.06291750025431497,0.05,13,25,37,50,62,74,86,99,112,124,136,149,161,173,186
5,0.11673292374412722,0.12242686890574214,-0.003770174420992145,-0.003209712870250625,0.06,13,25,37,50,62,74,86,99,112,124,136,149,161,173,186
6,0.12396096855800506,0.12784398699891658,8.389937528008318e-05,0.0,0.06,13,25,37,50,62,74,86,99,112,124,136,149,161,173,186
7,0.12396096855800506,0.12784398699891658,0.0,0.0,0.07,13,25,37,50,62,74,86,99,112,124,136,149,161,173,186
8,0.12396096855800506,0.12784398699891658,0.0,0.0,0.08,13,25,37,50,62,74,86,99,112,124,136,149,161,173,186
9,0.12396096855800506,0.12784398699891658,0.0,0.0,0.09,13,25,37,50,62,74,86,99,112,124,136,149,161,173,186
10,0.12396096855800506,0.12784398699891658,0.0,0.0,0.09,13,25,37,50,62,74,86,99,112,124,136,149,161,173,185
11,0.12396096855800506,0.12784398699891658,0.0,0.0,0.1,13,25,37,50,61,74,86,98,112,124,136,149,161,173,185
12,0.12396096855800506,0.12784398699891658,0.0,0.0,0.11,13,25,37,50,61,74,86,98,112,124,136,149,161,173,185
13,0.12396096855800506,0.12784398699891658,0.0,0.0,0.12,13,25,37,50,61,74,86,98,112,124,136,149,161,173,185
14,0.12396096855800506,0.12784398699891658,0.0,0.0,0.13,13,25,37,50,61,74,86,98,112,124,136,149,161,173,185
15,0.12396096855800506,0.12784398699891658,0.0,0.0,0.14,13,25,37,50,61,74,86,98,112,124,136,149,161,173,185
16,0.12396096855800506,0.12784398699891658,0.0,0.0,0.15,13,25,37,50,61,74,86,98,112,124,136,149,161,173,185
17,0.12396096855800506,0.12784398699891658,0.0,0.0,0.16,13,25,37,50,61,74,86,98,112,124,136,149,161,173,185
18,0.12396096855800506,0.12784398699891658,0.0,0.0,0.17,13,25,37,50,61,74,86,98,112,125,136,148,161,173,185
19,0.12396096855800506,0.12784398699891658,0.0,0.0,0.17,13,25,37,50,61,74,86,98,112,125,136,148,161,173,185
20,0.12396096855800506,0.12784398699891658,0.0,0.0,0.18,13,25,37,50,61,74,86,98,113,125,136,148,161,173,185
21,0.12396096855800506,0.12784398699891658,0.0,0.0,0.19,13,25,37,50,61,74,86,98,113,125,136,148,161,173,185
22,0.12396096855800506,0.12784398699891658,0.0,0.0,0.2,13,25,37,50,61,74,86,98,113,125,136,148,161,173,185
23,0.12396096855800506,0.12784398699891658,0.0,0.0,0.21,13,25,37,50,61,74,86,98,113,125,136,148,161,173,185
24,0.12396096855800506,0.12784398699891658,0.0,0.0,0.21,13,26,37,50,61,74,85,98,113,125,136,148,161,173,185
25,0.12396096855800506,0.12784398699891658,0.0,0.0,0.22,13,26,37,50,61,74,85,98,113,125,136,148,161,173,185
26,0.12396096855800506,0.12784398699891658,0.0,0.0,0.23,13,26,37,50,61,74,85,98,113,125,136,148,161,173,185
27,0.12396096855800506,0.12784398699891658,0.0,0.0,0.24,13,26,37,50,61,74,85,98,113,125,136,148,161,173,185
