epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0.07890615588483316,0.09859154929577464,0.0002241363626160897,-0.0009097568160074676,0.01,8,15,23,31,38,46,53,61,69,76,84,91,99,107,114,122,129,137,145,152,160,168,175,183,190
1,0.07842428623057462,0.09750812567713976,4.091000479200524e-05,-0.001623213780902688,0.02,8,15,23,31,38,46,54,61,69,76,84,91,99,107,114,122,129,137,145,152,160,168,175,183,190
2,0.07866522105770389,0.09859154929577464,0.0007356831247512519,0.0004581615227623459,0.03,8,15,23,31,38,46,54,61,69,76,84,91,99,107,114,122,129,137,145,152,160,167,175,183,190
3,0.07902662329839778,0.09750812567713976,0.0015820846844810665,-0.0002549882067954812,0.04,8,15,23,31,38,46,54,61,68,76,84,91,99,107,115,122,129,137,145,152,160,167,175,183,190
4,0.07890615588483316,0.09642470205850487,0.0018191050188256508,-0.0009674424410757165,0.04,8,15,23,31,38,46,54,61,68,76,84,91,99,107,115,122,129,137,145,153,160,167,175,183,190
5,0.07914709071196241,0.09859154929577464,0.002404263047271704,0.002405857197046446,0.05,8,15,23,30,38,46,54,61,68,77,84,91,99,107,115,122,129,137,145,153,160,167,175,183,190
6,0.07890615588483316,0.09859154929577464,0.0025103577481387918,0.0026973570576080963,0.06,8,15,23,30,38,46,54,61,68,77,84,91,99,107,115,122,129,137,145,153,160,167,175,183,190
7,0.07878568847126852,0.09642470205850487,0.002674868150210674,0.0006893301813678532,0.07,8,15,23,30,38,46,54,61,68,77,84,91,99,107,115,122,129,137,145,153,160,167,175,183,190
8,0.07902662329839778,0.09642470205850487,0.003129811174578112,0.001078362290799717,0.08,8,15,23,30,38,46,54,61,68,77,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
9,0.07890615588483316,0.09642470205850487,0.003186282316316902,0.0011755729945190918,0.09,8,15,23,30,38,46,54,61,68,77,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
10,0.07842428623057462,0.09642470205850487,0.002822945396140808,0.0011755729945190918,0.1,8,15,23,30,38,46,54,61,68,77,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
11,0.07854475364413926,0.09642470205850487,0.0030610789971383667,0.0013699376522693374,0.1,8,15,23,30,38,46,54,61,68,77,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
12,0.07854475364413926,0.09642470205850487,0.0031832056430818323,0.0014670916173420423,0.11,8,15,23,30,38,46,53,61,68,76,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
13,0.07866522105770389,0.09642470205850487,0.0034786864821152452,0.0014670916173420423,0.12,8,15,23,30,38,46,53,61,68,76,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
14,0.07854475364413926,0.09534127843986999,0.003520694236571087,0.000561507797566585,0.13,8,15,23,30,38,46,53,61,68,76,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
15,0.07818335140344537,0.09534127843986999,0.00332371604709758,0.0007558784785968164,0.14,8,15,23,30,38,46,53,61,68,76,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
16,0.0779424165763161,0.09425785482123511,0.0031637261215539114,-0.0001490577605303134,0.14,8,15,23,30,39,46,53,61,68,76,84,91,100,107,115,121,129,137,145,153,160,167,175,183,190
17,0.07770148174918684,0.09425785482123511,0.0030827318217201416,0.00014253542005182585,0.15,8,15,23,30,39,46,53,61,68,76,84,92,100,107,115,121,129,136,145,153,160,167,175,183,190
18,0.07806288398988073,0.09317443120260022,0.0036373265165469126,-0.0007616945371733408,0.16,8,15,23,30,39,46,53,61,68,76,84,92,100,107,115,121,129,136,145,153,160,167,175,183,190
19,0.08697747259366341,0.10725893824485373,0.012785123662186315,0.014462630537518395,0.17,8,15,23,30,39,46,53,61,68,76,84,92,100,107,115,121,129,136,146,153,160,167,175,183,190
20,0.11564871702204553,0.13326110509209102,0.04228366571991993,0.04232995001543394,0.17,8,15,23,30,39,46,53,61,68,76,84,92,100,107,115,121,129,136,146,153,160,167,175,182,190
21,0.14600650524033248,0.1560130010834236,0.07384919967840986,0.06704528940375343,0.18,8,15,23,30,39,46,53,61,68,76,84,92,100,107,115,121,129,136,146,153,160,167,175,182,190
