epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.01,13,25,37,50,62,74,87,99,112,124,136,149,161,173,186
1,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.02,13,25,37,50,62,74,87,99,112,124,136,148,161,173,186
2,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.03,13,25,37,50,62,75,87,99,112,124,136,148,161,173,186
3,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.03,13,25,37,50,62,75,87,99,112,124,136,148,161,173,186
4,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.04,13,25,37,49,62,75,86,99,112,124,136,148,161,173,186
5,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.05,12,25,37,49,62,75,86,99,112,124,136,148,161,173,186
6,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.06,12,25,37,49,62,75,86,99,112,124,136,148,161,173,186
7,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.07,12,25,37,49,62,75,86,99,112,123,136,148,161,173,186
8,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.08,12,25,37,49,62,75,86,100,112,123,136,148,161,173,186
9,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.08,12,25,37,49,62,75,86,100,112,123,136,148,161,173,186
10,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.09,12,25,38,49,62,75,86,100,112,123,136,148,161,173,185
11,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.1,12,25,38,49,62,75,86,100,112,123,136,148,161,173,185
12,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.11,12,25,38,49,62,75,86,100,112,123,136,148,161,173,185
13,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.11,12,25,38,49,61,75,86,100,112,123,136,148,161,173,185
14,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.12,12,25,38,49,61,75,86,100,112,123,136,148,161,173,185
15,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.13,12,25,38,49,61,75,86,100,112,123,136,148,161,173,185
16,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.14,12,25,38,49,61,75,86,100,112,123,136,148,161,173,185
17,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.15,12,25,38,49,61,75,86,100,112,123,136,148,161,173,185
18,0.0030113225728740063,0.0010834236186348862,0.0,0.0,0.15,12,25,38,49,61,75,86,100,112,123,136,148,161,173,185
19,0.0030113225728740063,0.0010834236186348862,-2.0373818832020163e-07,0.0,0.16,12,25,38,49,61,75,86,100,112,123,136,148,162,173,185
20,0.0030113225728740063,0.0010834236186348862,-2.0373818832020163e-07,0.0,0.17,12,25,38,49,61,75,86,100,112,123,136,148,162,173,185
21,0.0030113225728740063,0.0010834236186348862,-1.0186917716037414e-06,0.0,0.18,12,25,38,49,61,75,86,100,112,123,136,148,162,173,185
22,0.0030113225728740063,0.0010834236186348862,-2.546791694446604e-05,-4.935578943410235e-05,0.19,12,25,38,49,61,75,86,100,112,123,136,148,162,173,185
23,0.0030113225728740063,0.0010834236186348862,-0.00013061320966167855,-0.0002186126325192106,0.2,12,25,38,49,61,75,86,100,112,123,137,148,162,173,185
24,0.0030113225728740063,0.0010834236186348862,-0.00041641035926254233,-0.0007231967412637541,0.21,12,25,38,49,61,75,86,100,112,123,137,148,162,173,185
25,0.0030113225728740063,0.0010834236186348862,-0.0006321914066003131,-0.0012141547859110258,0.22,12,26,38,49,61,76,86,100,112,123,137,148,162,173,185
26,0.0030113225728740063,0.0010834236186348862,-0.0007672548750148334,-0.0014934032530065089,0.22,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
27,0.0030113225728740063,0.0010834236186348862,-0.0008719439394695438,-0.0016843715975634055,0.23,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
28,0.0031317754757889667,0.0010834236186348862,-0.000837758689605117,-0.0018188003922487983,0.24,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
29,0.0031317754757889667,0.0010834236186348862,-0.0009008308977045409,-0.001924953877634028,0.25,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
30,0.0031317754757889667,0.0021668472372697724,-0.0009543158265294949,-0.0009620071920928286,0.25,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
31,0.005299927728258251,0.0032502708559046588,0.0011713865132884083,7.183053645631876e-05,0.26,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
32,0.006263550951577933,0.0021668472372697724,0.002105221933553003,-0.0010822408863304656,0.27,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
33,0.005299927728258251,0.0032502708559046588,0.001119025472822055,-3.415256303207492e-05,0.28,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
34,0.006022645145748013,0.005417118093174431,0.0015181250536164814,0.0018612453380516536,0.28,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
35,0.15020476993495543,0.15167930660888407,0.09001405779247029,0.09686775594364083,0.29,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
36,0.2169356781498434,0.21018418201516792,0.10864495435189758,0.1078956893431463,0.3,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
37,0.24042399421826066,0.2275189599133261,0.10818369595054333,0.1043554711157263,0.31,12,26,38,49,61,76,86,101,112,123,137,147,162,173,185
38,0.2433148638882197,0.2296858071505959,0.10085467586337982,0.09971849612177652,0.32,12,26,38,49,61,76,86,101,112,123,137,147,161,173,185
39,0.24247169356781498,0.2296858071505959,0.08901013332335761,0.08777985048693215,0.32,12,26,38,49,61,76,86,101,112,123,137,147,161,173,185
40,0.2411467116357504,0.2275189599133261,0.08196993630838001,0.07880621166352653,0.33,12,26,38,49,61,76,86,101,112,123,137,147,161,173,185
41,0.24102625873283545,0.2275189599133261,0.0787092444182913,0.07419922542671165,0.34,12,26,38,49,61,76,86,101,112,123,138,147,161,173,185
42,0.24138761744158035,0.2275189599133261,0.07449611224968544,0.07008235174425181,0.35,12,26,38,49,61,76,86,101,112,123,138,147,161,173,185
