epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0.18785612535612536,0.1762820512820513,0.032422632098028314,0.02338497515346405,0.01,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
1,0.234508547008547,0.22275641025641027,0.024060368660073772,0.01761629775341078,0.02,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
2,0.2781339031339031,0.27724358974358976,0.027596513995067462,0.029374941798503862,0.02,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
3,0.29255698005698005,0.2932692307692308,0.019039905099215715,0.023245413210380206,0.03,8,16,24,33,41,49,57,65,73,81,89,97,105,113,122
4,0.29398148148148145,0.2900641025641026,0.004732244429033083,0.003697856972947222,0.04,8,16,24,33,40,49,57,65,73,81,89,97,105,113,122
5,0.29398148148148145,0.2900641025641026,0.0,0.0,0.05,8,16,24,33,40,49,57,65,73,81,89,97,105,113,122
6,0.29398148148148145,0.2900641025641026,0.0,0.0,0.05,8,16,24,33,40,49,57,65,73,81,89,97,105,113,122
7,0.29398148148148145,0.2900641025641026,0.0,0.0,0.06,8,16,24,33,40,49,57,65,73,81,89,97,105,113,122
8,0.29398148148148145,0.2900641025641026,0.0,0.0,0.07,8,16,24,33,40,49,57,65,73,81,89,98,105,113,122
9,0.29398148148148145,0.2900641025641026,0.0,0.0,0.08,8,16,24,33,40,49,57,65,73,81,89,98,105,113,122
10,0.29398148148148145,0.2900641025641026,0.0,0.0,0.08,8,16,24,33,40,49,56,65,73,81,89,98,105,113,121
11,0.29398148148148145,0.2900641025641026,0.0,0.0,0.09,8,17,24,33,40,49,56,65,73,81,89,98,105,113,121
12,0.29398148148148145,0.2900641025641026,0.0,0.0,0.1,8,17,24,33,40,49,56,65,73,81,89,98,105,113,121
13,0.29398148148148145,0.2900641025641026,0.0,0.0,0.11,8,17,24,33,40,49,56,65,73,82,89,98,105,113,121
14,0.29398148148148145,0.2900641025641026,0.0,0.0,0.12,8,17,24,33,40,49,56,65,73,82,89,98,105,113,121
15,0.29398148148148145,0.2900641025641026,0.0,0.0,0.12,8,17,24,33,40,49,56,65,73,82,89,98,105,113,121
16,0.29398148148148145,0.2900641025641026,0.0,0.0,0.13,8,17,24,33,40,49,56,65,73,82,89,98,105,113,121
17,0.29398148148148145,0.2900641025641026,0.0,0.0,0.14,8,17,24,33,40,49,56,65,73,82,89,98,105,113,121
18,0.29398148148148145,0.2900641025641026,0.0,0.0,0.14,8,17,24,33,40,49,56,66,73,82,89,98,105,113,121
19,0.29398148148148145,0.2900641025641026,0.0,0.0,0.15,8,17,24,33,40,49,57,66,73,82,89,98,105,113,121
20,0.29398148148148145,0.2900641025641026,0.0,0.0,0.16,8,17,24,33,40,49,57,66,73,82,89,98,105,113,121
21,0.29398148148148145,0.2900641025641026,0.0,0.0,0.17,8,17,24,33,40,49,57,66,73,82,89,98,105,113,121
22,0.29398148148148145,0.2900641025641026,0.0,0.0,0.18,8,17,24,33,40,49,57,66,73,82,89,98,105,113,121
23,0.29398148148148145,0.2900641025641026,0.0,0.0,0.19,8,17,24,33,40,49,57,66,73,82,89,98,105,113,121
24,0.29398148148148145,0.2900641025641026,0.0,0.0,0.2,8,17,24,33,40,49,57,66,73,82,89,98,105,113,121
25,0.29398148148148145,0.2900641025641026,0.0,0.0,0.2,8,17,24,33,40,49,57,66,73,82,88,98,105,113,121
26,0.29398148148148145,0.2900641025641026,0.0,0.0,0.21,8,17,24,33,40,49,57,66,73,82,88,98,105,113,121
27,0.29398148148148145,0.2900641025641026,0.0,0.0,0.22,8,17,24,33,40,50,57,66,73,82,88,98,105,113,121
28,0.29398148148148145,0.2900641025641026,0.0,0.0,0.22,8,17,24,33,40,50,57,66,73,82,88,98,105,113,121
29,0.29398148148148145,0.2900641025641026,0.0,0.0,0.23,8,17,24,33,40,50,57,66,73,82,88,98,105,113,121
30,0.29398148148148145,0.2900641025641026,0.0,0.0,0.24,8,17,24,33,40,50,57,66,72,82,88,98,105,113,121
31,0.29398148148148145,0.2900641025641026,0.0,0.0,0.24,8,17,24,33,40,50,57,66,72,81,88,98,105,113,121
32,0.29398148148148145,0.2900641025641026,0.0,0.0,0.25,8,17,24,33,40,49,57,66,72,81,88,98,105,113,121
33,0.29398148148148145,0.2900641025641026,0.0,0.0,0.26,8,17,24,33,40,49,57,66,72,81,88,98,105,113,121
34,0.29398148148148145,0.2900641025641026,0.0,0.0,0.26,8,17,24,33,40,49,57,66,72,81,88,98,105,113,121
35,0.29398148148148145,0.2900641025641026,0.0,0.0,0.27,8,17,24,33,40,49,57,66,72,81,88,98,105,113,121
36,0.29398148148148145,0.2900641025641026,0.0,0.0,0.28,8,17,24,33,40,49,57,66,72,81,88,98,105,113,121
37,0.29398148148148145,0.2900641025641026,0.0,0.0,0.28,8,17,24,33,40,49,57,66,72,81,88,98,105,113,121
38,0.29398148148148145,0.2900641025641026,0.0,0.0,0.29,8,17,24,33,40,49,57,66,72,81,88,98,105,113,121
39,0.29398148148148145,0.2900641025641026,0.0,0.0,0.3,9,17,24,33,40,49,57,66,72,81,88,98,105,113,121
