epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.1429948199012167,0.13976164680390032,0.0721937895996263,0.07470190447812453,0.01,18,36,54,72,90,108,126,144,162,180
1,0.14865678833875437,0.14517876489707476,0.07549890105983148,0.0768525772176546,0.02,18,36,54,72,90,108,126,144,162,180
2,0.15082520178291772,0.14517876489707476,0.07644195250043284,0.07428150856189863,0.03,18,36,54,72,90,108,126,144,162,180
3,0.15046379954222383,0.1495124593716143,0.07452692913565095,0.07701058204428224,0.04,18,36,54,72,90,108,126,144,162,180
4,0.1498614624744007,0.1495124593716143,0.07253913532380873,0.07542763808515118,0.04,18,36,54,72,90,108,126,144,162,180
5,0.14865678833875437,0.14842903575297942,0.06976342186288698,0.07216130942408305,0.05,18,36,54,72,90,108,126,144,162,180
6,0.14672930972172027,0.14842903575297942,0.06634736423286813,0.06976284965091017,0.06,18,36,54,72,90,108,126,144,162,180
7,0.1451632333453801,0.14626218851570963,0.06302590356823223,0.06593344497755127,0.07,18,36,54,72,90,108,126,144,162,180
8,0.14347668955547524,0.14301191765980498,0.06007306763677389,0.06078035351326305,0.08,18,36,54,73,90,109,126,144,162,180
9,0.14179014576557042,0.14084507042253522,0.05981302693648893,0.058921320808572264,0.09,18,36,54,73,90,109,126,144,162,180
10,0.13974219973497168,0.13759479956663057,0.061106114794552635,0.057093538844576686,0.1,18,36,55,73,90,109,126,144,162,180
11,0.13685098180942054,0.13542795232936078,0.05969873954622962,0.055480823114081645,0.1,18,36,55,73,90,109,126,144,162,180
12,0.13444163353812794,0.13542795232936078,0.05787238555560337,0.056382308177164386,0.11,18,36,55,73,90,109,126,144,162,180
13,0.13022527406336587,0.13217768147345613,0.053520336169998184,0.0531817890760069,0.12,18,36,55,73,89,109,126,144,162,180
14,0.12757499096494399,0.13217768147345613,0.05102141910083147,0.054185925424630854,0.13,18,36,55,73,89,109,126,145,162,180
15,0.12673171906999156,0.13217768147345613,0.05071890427369008,0.0552893461727183,0.14,18,36,55,73,89,109,126,145,162,180
16,0.12576797976147452,0.12892741061755147,0.050236559697197536,0.051313486681044296,0.14,18,36,55,73,89,109,126,145,162,180
17,0.125286110107216,0.12892741061755147,0.050353634534267444,0.05179229925916096,0.15,18,36,55,73,89,109,126,145,162,180
18,0.12733405613781473,0.12784398699891658,0.04956411016705364,0.048867753043433715,0.16,18,36,55,73,89,109,126,145,162,180
19,0.1788941091434767,0.18526543878656554,0.07137513633218062,0.07740854116461726,0.17,18,36,55,73,89,109,126,145,162,180
20,0.32249126611251655,0.3066088840736728,0.17211315469187416,0.16000466411278058,0.17,18,36,55,73,89,109,126,145,162,180
21,0.34586194434405493,0.3293607800650054,0.18901790958972764,0.17833315835872854,0.18,18,36,55,73,89,109,126,145,162,180
22,0.3554993374292254,0.3412784398699892,0.19534006824100225,0.1891810668670173,0.19,18,36,55,73,89,109,126,145,162,180
23,0.35959522949042283,0.3456121343445287,0.19684573494319035,0.19116023381970815,0.2,18,36,55,73,89,109,126,145,162,180
24,0.36200457776171546,0.3477789815817985,0.19796475197603958,0.1922071011852755,0.2,18,36,55,73,89,109,126,145,162,180
25,0.36320925189736175,0.34994582881906827,0.1981315344595349,0.19356482789351215,0.21,18,36,55,73,89,109,126,145,162,180
26,0.36393205637874954,0.34994582881906827,0.19805072808602397,0.192541874679233,0.22,18,36,55,73,89,109,126,145,162,180
27,0.3644139260330081,0.34994582881906827,0.19776639619324732,0.19202942425166425,0.23,18,36,55,73,89,109,125,145,162,180
28,0.3646548608601373,0.34994582881906827,0.19722026567524198,0.19151632296134513,0.23,18,36,55,73,89,109,125,145,162,180
