epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.04734369353089989,0.047670639219934995,0.0,0.0,0.01,10,19,28,38,47,57,66,76,85,94,104,113,123,132,141,151,160,170,179,189
1,0.04734369353089989,0.047670639219934995,0.0,0.0,0.02,10,19,28,38,47,57,66,75,85,94,104,113,123,132,141,151,160,170,179,189
2,0.04734369353089989,0.047670639219934995,0.0,0.0,0.03,10,19,28,38,47,57,66,75,85,94,104,113,123,132,141,151,160,170,179,189
3,0.04734369353089989,0.047670639219934995,0.0,0.0,0.04,10,19,28,38,47,57,66,75,85,94,104,113,123,132,141,151,160,170,179,189
4,0.04734369353089989,0.047670639219934995,0.0,0.0,0.04,10,19,28,38,47,57,66,75,85,94,104,113,123,132,141,151,160,170,179,189
5,0.04734369353089989,0.047670639219934995,0.0,0.0,0.05,10,19,28,38,47,57,66,75,85,94,104,114,123,132,141,151,160,170,179,189
6,0.04734369353089989,0.047670639219934995,0.0,0.0,0.06,10,19,28,38,47,57,66,75,85,94,103,114,123,132,141,151,160,170,179,189
7,0.04734369353089989,0.047670639219934995,0.0,0.0,0.07,10,19,28,38,47,57,66,76,85,94,103,114,123,132,141,151,160,170,179,188
8,0.04734369353089989,0.047670639219934995,0.0,0.0,0.07,10,19,28,38,47,57,66,76,85,94,103,114,123,132,141,151,160,170,179,188
9,0.04734369353089989,0.047670639219934995,0.0,0.0,0.08,10,19,28,38,47,57,66,76,85,94,103,114,123,132,141,151,160,170,179,188
10,0.04734369353089989,0.047670639219934995,0.0,0.0,0.09,10,19,28,38,47,57,66,76,85,94,103,114,123,133,141,151,160,170,179,188
11,0.04734369353089989,0.047670639219934995,0.0,0.0,0.1,10,19,28,38,47,57,66,76,86,94,103,114,123,133,141,151,160,170,179,188
12,0.04734369353089989,0.047670639219934995,0.0,0.0,0.11,10,19,28,38,47,57,66,76,86,94,103,114,123,133,141,151,160,170,179,188
13,0.04734369353089989,0.047670639219934995,0.0,0.0,0.11,10,19,28,38,47,57,66,76,86,94,103,114,123,133,141,151,160,170,179,188
14,0.04734369353089989,0.047670639219934995,0.0,0.0,0.12,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,179,188
15,0.04734369353089989,0.047670639219934995,0.0,0.0,0.13,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,179,188
16,0.04734369353089989,0.047670639219934995,0.0,0.0,0.13,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,179,188
17,0.04734369353089989,0.047670639219934995,0.0,0.0,0.14,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,179,188
18,0.04734369353089989,0.047670639219934995,0.0,0.0,0.15,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,179,188
19,0.04734369353089989,0.047670639219934995,0.0,0.0,0.16,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,180,188
20,0.04734369353089989,0.047670639219934995,0.0,0.0,0.17,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,180,188
21,0.04734369353089989,0.047670639219934995,0.0,0.0,0.18,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,180,188
22,0.04734369353089989,0.047670639219934995,0.0,0.0,0.19,9,19,28,38,47,57,66,76,86,94,103,114,122,133,141,151,160,170,180,188
23,0.04734369353089989,0.047670639219934995,0.0,0.0,0.19,9,19,28,38,47,58,66,76,86,94,103,114,122,133,141,151,160,170,180,188
24,0.04662088904951211,0.04550379198266522,-0.0009640284376046804,-0.0025904308178659186,0.2,9,19,28,38,47,58,66,76,86,94,103,114,122,133,141,151,160,170,180,188
25,0.03276713648957957,0.030335861321776816,-0.02081449040795924,-0.023779986788896146,0.21,9,19,28,38,46,58,66,76,86,94,103,114,122,133,141,151,160,170,180,188
26,0.016744970485483675,0.015167930660888408,-0.04803822666848001,-0.04997015306409769,0.22,9,19,28,38,46,58,66,76,85,94,103,114,122,133,141,151,160,170,180,188
27,0.013010480664980123,0.020585048754062838,-0.06654345422356589,-0.05838017065655965,0.22,9,19,28,38,46,58,66,76,85,94,103,114,122,133,141,151,160,170,180,188
28,0.09565112637031684,0.09209100758396534,-0.020541566483209595,-0.024635801594167006,0.23,9,19,28,38,46,58,66,76,85,94,103,114,122,133,141,151,160,170,180,188
29,0.13046620889049512,0.13001083423618634,-0.0032018881619915174,-0.006664747060149745,0.24,9,19,28,38,46,58,66,76,85,94,103,114,122,133,141,151,160,170,180,188
30,0.13697144922298518,0.13867822318526543,0.00014600590130176005,-0.0006791338180003326,0.25,9,19,28,38,46,58,66,76,85,94,103,115,122,134,141,151,160,170,180,188
31,0.1374533188772437,0.13976164680390032,3.775400419581132e-05,0.0,0.25,9,19,28,38,46,58,66,76,85,94,103,115,122,134,141,151,160,170,180,188
32,0.1374533188772437,0.13976164680390032,2.5169652882239824e-05,0.0,0.26,9,19,28,38,46,58,66,77,85,94,103,115,122,134,141,150,160,170,180,188
33,0.1374533188772437,0.13976164680390032,1.258498482092918e-05,0.0,0.27,9,19,28,38,46,58,66,77,85,94,103,115,122,134,141,150,160,170,180,188
34,0.1374533188772437,0.13976164680390032,0.0,0.0,0.27,9,19,28,38,46,58,66,77,85,94,103,115,122,134,141,150,160,170,180,188
35,0.1374533188772437,0.13976164680390032,0.0,0.0,0.28,9,19,28,38,46,58,66,77,85,94,103,115,122,134,141,150,160,170,180,188
36,0.1374533188772437,0.13976164680390032,0.0,0.0,0.29,9,20,28,38,46,58,66,77,85,94,103,115,121,134,141,150,160,170,180,188
37,0.1374533188772437,0.13976164680390032,0.0,0.0,0.3,9,20,28,38,46,58,66,77,85,94,103,115,121,134,141,150,160,170,180,188
38,0.1374533188772437,0.13976164680390032,0.0,0.0,0.3,9,20,28,38,46,58,66,77,85,94,103,115,121,134,141,150,160,170,180,188
39,0.1374533188772437,0.13976164680390032,0.0,0.0,0.31,9,20,28,38,46,58,66,77,85,94,103,115,121,134,141,150,160,170,180,188
40,0.1374533188772437,0.13976164680390032,0.0,0.0,0.32,9,20,28,38,46,58,66,77,85,94,103,115,121,134,141,150,160,170,180,188
41,0.1374533188772437,0.13976164680390032,0.0,0.0,0.33,9,20,28,38,46,58,66,77,85,94,103,115,121,134,141,150,160,170,180,188
42,0.1374533188772437,0.13976164680390032,0.0,0.0,0.33,9,20,28,38,46,58,66,77,85,95,103,115,121,134,141,150,160,170,180,188
43,0.1374533188772437,0.13976164680390032,0.0,0.0,0.34,9,20,28,38,46,58,66,77,85,95,103,115,121,134,141,150,160,170,180,188
44,0.1374533188772437,0.13976164680390032,0.0,0.0,0.35,9,20,28,38,46,58,66,77,85,95,103,115,121,134,141,150,160,170,180,188
45,0.1374533188772437,0.13976164680390032,0.0,0.0,0.36,9,20,28,38,46,58,66,77,85,95,103,115,121,134,141,150,160,170,180,188
46,0.1374533188772437,0.13976164680390032,0.0,0.0,0.36,9,20,28,38,46,58,66,77,85,95,103,115,121,134,141,150,160,170,180,188
47,0.1374533188772437,0.13976164680390032,0.0,0.0,0.37,9,20,28,38,46,58,66,77,85,95,103,115,121,134,141,150,160,170,180,188
48,0.1374533188772437,0.13976164680390032,0.0,0.0,0.38,9,20,28,39,47,58,66,78,85,95,103,115,121,134,141,150,160,170,180,188
49,0.1374533188772437,0.13976164680390032,0.0,0.0,0.38,9,20,28,39,47,58,66,78,85,95,103,115,121,134,141,150,160,170,180,188
50,0.1374533188772437,0.13976164680390032,0.0,0.0,0.39,9,20,28,39,47,58,66,78,85,95,103,115,121,134,141,150,160,170,180,188
51,0.1374533188772437,0.13976164680390032,0.0,0.0,0.4,9,20,28,39,47,58,66,78,85,95,103,115,121,135,141,150,160,170,180,188
52,0.1374533188772437,0.13976164680390032,0.0,0.0,0.41,9,20,28,39,47,58,66,78,85,95,103,115,121,135,141,150,160,170,180,188
53,0.1374533188772437,0.13976164680390032,0.0,0.0,0.42,9,20,28,39,47,58,66,78,85,94,103,115,121,135,141,150,160,170,180,189
54,0.1374533188772437,0.13976164680390032,0.0,0.0,0.42,9,20,28,39,47,58,66,78,85,94,103,115,121,135,142,150,160,170,180,189
55,0.1374533188772437,0.13976164680390032,0.0,0.0,0.43,9,20,28,39,47,58,66,78,85,94,103,115,121,135,142,150,160,170,180,189
56,0.1374533188772437,0.13976164680390032,0.0,0.0,0.44,9,20,28,39,47,58,66,78,85,94,103,115,121,135,142,149,160,170,180,189
57,0.1374533188772437,0.13976164680390032,0.0,0.0,0.44,9,20,28,39,47,58,66,78,85,94,103,115,120,135,142,149,160,170,180,189
58,0.1374533188772437,0.13976164680390032,0.0,0.0,0.45,9,20,28,39,47,58,66,78,85,94,103,115,120,135,142,149,160,170,180,189
59,0.1374533188772437,0.13976164680390032,0.0,0.0,0.46,9,20,28,39,47,58,66,78,85,94,103,115,120,135,142,149,160,170,180,189
60,0.1374533188772437,0.13976164680390032,0.0,0.0,0.47,9,20,28,39,47,58,66,78,85,94,103,115,120,135,142,149,160,170,180,189
61,0.1374533188772437,0.13976164680390032,0.0,0.0,0.47,9,20,28,39,47,58,66,78,85,94,103,115,120,135,142,149,160,170,180,189
62,0.1374533188772437,0.13976164680390032,0.0,0.0,0.48,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
63,0.1374533188772437,0.13976164680390032,0.0,0.0,0.49,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
64,0.1374533188772437,0.13976164680390032,0.0,0.0,0.5,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
65,0.1374533188772437,0.13976164680390032,0.0,0.0,0.5,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
66,0.1374533188772437,0.13976164680390032,0.0,0.0,0.51,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
67,0.1374533188772437,0.13976164680390032,0.0,0.0,0.52,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
68,0.1374533188772437,0.13976164680390032,0.0,0.0,0.53,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
69,0.1374533188772437,0.13976164680390032,0.0,0.0,0.53,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,160,170,180,189
70,0.1374533188772437,0.13976164680390032,0.0,0.0,0.54,9,20,28,39,47,58,66,79,85,94,103,115,120,135,142,149,161,170,180,189
71,0.1374533188772437,0.13976164680390032,0.0,0.0,0.55,9,20,28,39,47,58,65,79,85,94,103,115,120,135,142,149,161,170,180,189
72,0.1374533188772437,0.13976164680390032,0.0,0.0,0.55,9,20,28,39,47,58,65,79,85,94,103,115,120,135,142,149,161,170,180,189
