epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.11734330484330484,0.11698717948717949,0.0003341733991509832,0.00045351473922905505,0.01,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
1,0.11734330484330484,0.11698717948717949,0.0003341733991509832,0.00045351473922905505,0.02,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
2,0.11734330484330484,0.11698717948717949,0.0003341733991509832,0.00045351473922905505,0.02,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
3,0.11752136752136752,0.11698717948717949,0.0004308868979713276,0.00045351473922905505,0.03,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
4,0.11752136752136752,0.11698717948717949,0.0004308868979713276,0.0,0.04,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
5,0.1176994301994302,0.11698717948717949,0.00037014706448679213,-0.000453926463912957,0.05,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
6,0.11752136752136752,0.11698717948717949,-4.1679038633946064e-05,-0.000453926463912957,0.05,6,12,19,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
7,0.1176994301994302,0.11698717948717949,-0.00031281253844106516,-0.000453926463912957,0.06,6,12,19,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
8,0.11805555555555555,0.11698717948717949,-0.0002770391505513281,-0.0009082652134422275,0.07,6,12,19,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
9,0.11734330484330484,0.11538461538461539,-0.0022440810795438804,-0.0036363636363636598,0.07,6,13,18,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
10,0.11520655270655271,0.11378205128205128,-0.007480858122769218,-0.006827492034592542,0.08,6,13,18,25,31,37,43,50,56,61,68,74,80,87,92,99,105,111,117,123
11,0.11182336182336182,0.11057692307692307,-0.015837097672945166,-0.016018306636155666,0.09,6,13,18,25,31,37,43,50,56,61,68,75,80,87,92,99,105,111,117,123
12,0.10612535612535613,0.10737179487179487,-0.030549645339517317,-0.026255181943804606,0.1,6,13,18,25,31,37,43,50,56,61,68,75,80,87,92,99,105,111,117,123
13,0.09615384615384616,0.09935897435897435,-0.05427219873627065,-0.042671614100185495,0.11,6,13,18,25,31,37,43,50,56,61,68,75,80,87,92,99,105,111,117,123
14,0.09312678062678063,0.08814102564102565,-0.07329774522685262,-0.0675422138836772,0.11,6,13,18,25,31,37,43,50,56,61,68,75,80,87,92,99,105,111,117,123
15,0.09277065527065527,0.09455128205128205,-0.09363874091609903,-0.07773009060562708,0.12,6,13,18,25,31,37,43,50,56,61,68,75,80,87,92,99,105,111,117,123
16,0.09134615384615384,0.08814102564102565,-0.11854467973230909,-0.11187103077674654,0.13,6,13,18,25,31,38,43,50,56,61,68,75,80,87,92,99,105,111,117,123
17,0.09490740740740741,0.08974358974358974,-0.13892173568883392,-0.13486513486513485,0.13,6,13,18,25,31,38,43,50,56,61,68,75,80,87,92,99,105,111,117,123
18,0.10612535612535613,0.09935897435897435,-0.16019954942364345,-0.1575695159629249,0.14,6,13,18,25,31,38,43,50,56,61,68,75,80,87,92,99,105,111,117,123
19,0.1413817663817664,0.13141025641025642,-0.16234294731830623,-0.16433941997851775,0.15,6,13,18,25,31,38,43,50,56,61,68,75,80,87,92,99,105,111,117,123
