epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.19141737891737892,0.19391025641025642,0.0,0.0,0.01,12,24,35,47,59,71,83,94,106,118
1,0.19141737891737892,0.19391025641025642,0.0,0.0,0.02,12,24,36,47,59,71,83,94,106,118
2,0.19141737891737892,0.19391025641025642,0.0,0.0,0.03,12,24,36,47,59,71,82,94,106,118
3,0.19141737891737892,0.19391025641025642,0.0,0.0,0.04,12,24,36,47,59,71,82,94,106,118
4,0.19141737891737892,0.19391025641025642,0.0,0.0,0.05,12,24,36,47,59,71,82,94,106,118
5,0.19141737891737892,0.19391025641025642,0.0,0.0,0.06,12,24,36,47,59,71,82,94,106,118
6,0.19141737891737892,0.19391025641025642,0.0,0.0,0.06,12,24,36,47,59,71,82,94,106,118
7,0.19141737891737892,0.19391025641025642,0.0,0.0,0.08,12,24,36,47,59,71,82,94,106,118
8,0.19141737891737892,0.19391025641025642,0.0,0.0,0.09,12,24,36,47,59,71,82,94,106,118
9,0.19141737891737892,0.19391025641025642,0.0,0.0,0.1,12,24,36,47,59,71,82,94,106,118
10,0.19141737891737892,0.19391025641025642,0.0,0.0,0.11,12,24,36,47,59,71,82,94,106,118
11,0.19141737891737892,0.19391025641025642,0.0,0.0,0.12,12,24,36,47,59,71,82,94,106,118
12,0.19141737891737892,0.19391025641025642,0.0,0.0,0.13,12,24,36,47,59,71,82,94,106,118
13,0.19141737891737892,0.19391025641025642,0.0,0.0,0.13,12,24,36,47,59,71,82,94,106,118
14,0.19141737891737892,0.19391025641025642,0.0,0.0,0.14,12,24,36,48,59,71,82,94,106,118
15,0.19141737891737892,0.19391025641025642,0.0,0.0,0.15,12,24,36,48,60,71,82,94,106,118
16,0.19141737891737892,0.19391025641025642,0.0,0.0,0.15,12,24,36,48,60,71,82,94,106,118
17,0.19141737891737892,0.19391025641025642,0.0,0.0,0.16,12,24,36,48,60,71,82,94,106,118
18,0.19141737891737892,0.19391025641025642,0.0,0.0,0.17,12,24,36,48,60,71,82,94,106,118
19,0.19141737891737892,0.19391025641025642,0.0,0.0,0.18,12,24,36,48,60,71,82,94,106,118
20,0.19533475783475784,0.20352564102564102,0.003958857396909488,0.009694600911982265,0.19,12,24,36,48,60,71,82,94,106,118
21,0.21777065527065528,0.23397435897435898,0.02665003062543969,0.04032123138698329,0.19,12,24,36,48,60,71,82,94,106,118
22,0.2377136752136752,0.26121794871794873,0.044352108534328694,0.06486616517889077,0.2,12,24,36,48,60,72,82,94,106,118
23,0.28205128205128205,0.2980769230769231,0.07786698685174076,0.08987619130075719,0.21,12,24,36,48,60,72,82,94,106,118
24,0.3712606837606838,0.375,0.13948129242254237,0.1395781330655711,0.21,12,24,36,48,60,72,82,94,106,118
25,0.4321581196581197,0.4310897435897436,0.18206188962659442,0.17840532300776646,0.22,12,24,36,48,60,72,82,94,106,118
26,0.4202279202279202,0.4407051282051282,0.14589485092987653,0.17236976118450065,0.23,12,24,36,48,60,72,82,94,106,118
27,0.4147079772079772,0.4375,0.1292506995200401,0.15665935081436988,0.24,12,24,36,48,60,72,82,94,106,118
28,0.41096866096866097,0.4326923076923077,0.11729135522990908,0.1447884968291947,0.24,12,24,36,48,60,72,82,94,106,118
29,0.4047364672364672,0.421474358974359,0.10294226981652976,0.11942959001782527,0.25,12,24,36,48,60,72,82,94,106,118
30,0.4025997150997151,0.4150641025641026,0.09387463372883653,0.10346945041449185,0.26,12,24,36,48,60,72,82,93,106,118
31,0.39797008547008544,0.40224358974358976,0.0800102078445647,0.0756620228431637,0.26,12,24,36,48,60,72,82,93,106,118
32,0.3928062678062678,0.40224358974358976,0.06553725059723359,0.06955770891298085,0.27,12,24,36,48,60,72,82,93,106,118
33,0.38995726495726496,0.3974358974358974,0.05425374344474143,0.056287155395023714,0.28,12,24,36,48,60,72,82,93,106,118
34,0.3869301994301994,0.3942307692307692,0.04340415527932062,0.0458329625164845,0.28,12,24,36,48,60,72,82,93,106,118
35,0.3815883190883191,0.3942307692307692,0.029425411177679273,0.03756355119594568,0.29,12,24,36,48,60,72,82,93,106,117
36,0.37606837606837606,0.3926282051282051,0.014797711869319885,0.03222163113311771,0.3,12,24,36,48,60,72,82,93,106,117
37,0.3732193732193732,0.38621794871794873,0.006555731507237428,0.014872217642209362,0.3,12,24,37,48,60,72,82,93,106,117
38,0.37215099715099714,0.38621794871794873,0.001862848444826315,0.011023934849538009,0.31,12,24,37,48,60,72,83,93,106,117
39,0.37232905982905984,0.38301282051282054,-0.00011968254470251516,0.004887747493993899,0.32,12,24,37,48,60,72,83,93,106,117
40,0.37232905982905984,0.3814102564102564,-0.0017894302015191155,0.00034862293938953126,0.32,12,25,37,48,60,72,83,93,106,117
41,0.3732193732193732,0.3814102564102564,-0.0011305583167342537,-0.0006314600019940997,0.33,12,25,37,48,60,72,83,93,106,117
42,0.37393162393162394,0.3814102564102564,-0.0007553107039481866,-0.0006314600019940997,0.34,12,25,37,48,60,72,83,93,106,117
43,0.37393162393162394,0.3814102564102564,-0.0009645239992701615,-0.0013636212458842945,0.34,12,25,37,48,60,72,83,93,106,117
44,0.3748219373219373,0.3814102564102564,-6.375364738575584e-05,-0.0018551023633839314,0.35,12,25,37,48,59,72,83,93,106,117
45,0.375,0.3814102564102564,8.562508953102732e-05,-0.0023470661672910786,0.36,12,25,37,48,59,72,83,93,106,117
46,0.375,0.3814102564102564,8.562508953102732e-05,-0.0023470661672910786,0.36,12,25,37,48,59,72,83,93,106,117
47,0.375,0.3814102564102564,8.562508953102732e-05,-0.0023470661672910786,0.37,13,25,37,48,59,72,83,93,106,117
48,0.375,0.3814102564102564,8.562508953102732e-05,-0.0023470661672910786,0.38,13,25,37,48,59,72,83,93,106,117
49,0.3748219373219373,0.3814102564102564,-0.00022066179668600583,-0.0023470661672910786,0.39,13,25,37,48,59,72,83,93,106,117
50,0.3748219373219373,0.3814102564102564,-0.00022066179668600583,-0.0023470661672910786,0.39,13,25,37,48,59,72,83,93,106,117
51,0.3748219373219373,0.3814102564102564,-0.00022066179668600583,-0.0023470661672910786,0.4,13,25,37,48,59,73,83,93,106,117
52,0.3748219373219373,0.3814102564102564,-0.00022066179668600583,-0.0023470661672910786,0.41,13,25,37,48,59,73,83,93,106,117
53,0.375,0.3814102564102564,8.562508953102732e-05,-0.0023470661672910786,0.41,13,25,37,48,59,73,83,93,106,117
54,0.3748219373219373,0.3814102564102564,-0.00017784072146720398,-0.0023470661672910786,0.42,13,25,37,48,59,73,83,93,106,117
55,0.37464387464387466,0.3814102564102564,-0.00044129525330660613,-0.0023470661672910786,0.43,13,25,37,48,59,73,83,93,106,117
56,0.37464387464387466,0.38301282051282054,-0.00044129525330660613,0.0004992511233149477,0.43,13,25,37,48,59,73,83,93,106,117
57,0.3748219373219373,0.38301282051282054,-0.00013502331257120304,0.0004992511233149477,0.44,13,25,37,48,59,73,83,93,106,117
58,0.3748219373219373,0.38301282051282054,-0.00013502331257120304,0.0004992511233149477,0.45,13,25,37,48,59,73,83,93,106,117
59,0.3748219373219373,0.38461538461538464,-9.220956952726844e-05,0.00334414774145253,0.45,13,25,37,48,59,73,83,93,106,117
60,0.3748219373219373,0.38461538461538464,-9.220956952726844e-05,0.00334414774145253,0.46,13,25,37,48,59,73,83,92,106,117
61,0.3748219373219373,0.38461538461538464,-4.939949186488768e-05,0.00334414774145253,0.47,13,25,37,48,59,73,83,92,106,117
62,0.3748219373219373,0.38621794871794873,-4.939949186488768e-05,0.0061876247504990545,0.47,13,25,37,48,59,73,84,92,106,117
63,0.37464387464387466,0.38621794871794873,-0.00031282294099810315,0.0061876247504990545,0.48,13,25,37,48,59,73,84,92,106,117
64,0.37464387464387466,0.38621794871794873,-0.00031282294099810315,0.0061876247504990545,0.49,13,25,37,48,59,73,84,92,106,117
65,0.37464387464387466,0.38621794871794873,-0.00031282294099810315,0.0061876247504990545,0.5,13,25,38,48,59,73,84,92,106,117
66,0.375,0.38621794871794873,0.0002996236750982817,0.0061876247504990545,0.5,13,25,38,48,59,73,84,92,106,117
67,0.3748219373219373,0.38621794871794873,3.620966919881674e-05,0.0061876247504990545,0.51,13,25,38,48,59,73,84,92,106,117
68,0.3751780626780627,0.38621794871794873,0.0006486020268230419,0.0061876247504990545,0.52,13,25,38,48,59,73,84,92,106,117
69,0.37571225071225073,0.38621794871794873,0.001567092279139537,0.0061876247504990545,0.52,13,25,38,48,59,73,84,92,106,117
70,0.37571225071225073,0.38621794871794873,0.001567092279139537,0.0061876247504990545,0.53,13,25,38,48,59,73,84,92,106,117
71,0.37571225071225073,0.38621794871794873,0.001567092279139537,0.0061876247504990545,0.54,13,25,38,48,59,73,84,92,106,117
72,0.37571225071225073,0.38621794871794873,0.001567092279139537,0.0061876247504990545,0.54,13,25,38,48,59,73,84,92,106,117
73,0.37571225071225073,0.38621794871794873,0.001567092279139537,0.0061876247504990545,0.55,13,25,38,48,59,73,84,92,106,117
74,0.37571225071225073,0.38621794871794873,0.001567092279139537,0.0061876247504990545,0.56,13,26,38,48,59,73,84,92,106,117
75,0.37571225071225073,0.38621794871794873,0.001567092279139537,0.0061876247504990545,0.56,13,26,38,48,59,73,84,92,106,117
76,0.37589031339031337,0.38621794871794873,0.0018732294908447855,0.0061876247504990545,0.57,13,26,38,48,59,73,84,92,106,117
77,0.37606837606837606,0.38621794871794873,0.002179353601085121,0.0061876247504990545,0.58,13,26,38,48,59,73,84,92,106,117
78,0.37606837606837606,0.38621794871794873,0.002179353601085121,0.0061876247504990545,0.58,13,26,38,48,59,73,84,92,106,117
79,0.37606837606837606,0.38621794871794873,0.002179353601085121,0.0061876247504990545,0.59,13,26,38,48,59,73,84,92,106,117
80,0.37606837606837606,0.38621794871794873,0.0022220545608095943,0.0061876247504990545,0.6,13,26,38,48,59,73,84,92,106,117
81,0.37606837606837606,0.38621794871794873,0.0022220545608095943,0.0064355200798205114,0.6,13,26,38,48,59,73,84,92,106,117
82,0.3764245014245014,0.38621794871794873,0.002876904737665553,0.0064355200798205114,0.61,13,26,38,48,59,73,84,92,106,117
83,0.3764245014245014,0.38621794871794873,0.002962232348680427,0.0064355200798205114,0.62,13,26,38,48,59,73,84,92,106,117
84,0.37589031339031337,0.38621794871794873,0.002257532686780195,0.0064355200798205114,0.63,13,26,38,48,59,73,84,92,106,117
85,0.37624643874643876,0.38621794871794873,0.003146701982695843,0.006683291770573585,0.63,13,26,38,48,59,73,84,92,106,117
86,0.37749287749287747,0.38782051282051283,0.005606498140824034,0.010017443309245033,0.64,13,26,38,48,59,73,84,92,106,117
87,0.3785612535612536,0.38782051282051283,0.007949226021987776,0.010756972111553686,0.65,13,26,38,48,59,73,85,92,106,117
88,0.3783831908831909,0.3894230769230769,0.008660179647531185,0.015308151093439304,0.65,13,26,38,48,59,73,85,92,106,117
89,0.37945156695156695,0.3942307692307692,0.011566211028050333,0.024516129032258083,0.66,13,26,38,48,59,73,85,92,106,117
90,0.3803418803418803,0.3974358974358974,0.014181909417249061,0.033275648949320114,0.67,13,26,38,48,59,73,85,92,106,117
91,0.38301282051282054,0.39903846153846156,0.01989153624284512,0.03703703703703698,0.67,13,26,38,48,59,73,85,92,106,117
92,0.38514957264957267,0.39903846153846156,0.02477827489778861,0.039408866995073843,0.68,13,26,38,48,59,73,85,92,106,117
93,0.38497150997151,0.40224358974358976,0.025757062856281876,0.04570725707257084,0.69,13,26,38,48,59,73,85,92,106,117
94,0.3839031339031339,0.39903846153846156,0.025077193129277142,0.043414275202354524,0.7,13,26,38,48,59,73,85,92,106,117
95,0.38497150997151,0.3958333333333333,0.028372437036211173,0.0394904458598726,0.7,13,26,38,48,59,73,85,92,106,117
96,0.38514957264957267,0.3942307692307692,0.029576816071032797,0.03835616438356171,0.71,13,26,38,48,59,73,85,92,106,117
97,0.38461538461538464,0.3926282051282051,0.03006509477967434,0.03651918846247859,0.72,13,26,38,48,59,73,85,92,106,117
98,0.3837250712250712,0.3926282051282051,0.029705417861669248,0.03698998289763,0.73,13,26,38,48,59,73,85,92,106,117
99,0.3833689458689459,0.3926282051282051,0.030329500962081535,0.03839960966089284,0.73,13,26,38,48,59,73,85,92,106,117
100,0.38354700854700857,0.3926282051282051,0.031750369917666,0.040506329113924044,0.74,13,26,38,48,59,73,85,92,106,117
101,0.3815883190883191,0.391025641025641,0.029571248147642448,0.03961117861482377,0.75,13,27,38,48,59,73,85,92,106,117
102,0.38087606837606836,0.3894230769230769,0.029533507101359047,0.03731778425655974,0.75,13,27,38,48,59,73,85,92,106,117
103,0.38105413105413105,0.3942307692307692,0.030625845977034993,0.04651952461799658,0.76,14,27,38,48,59,73,85,92,106,117
104,0.3801638176638177,0.3942307692307692,0.03008511446052775,0.0467507274490786,0.77,14,27,38,48,60,73,85,92,106,117
105,0.380519943019943,0.3974358974358974,0.03131166455986645,0.05317191283292988,0.78,14,27,38,48,60,73,85,92,106,117
106,0.37945156695156695,0.3974358974358974,0.03037136855455591,0.054316807738814865,0.78,14,27,38,48,60,73,85,92,106,117
107,0.37927350427350426,0.3942307692307692,0.030721339990004815,0.04997583373610437,0.79,14,27,38,48,60,73,85,92,106,117
108,0.37927350427350426,0.3926282051282051,0.031186898703596033,0.04838242394978276,0.8,14,27,38,48,60,73,85,92,106,117
109,0.3787393162393162,0.3926282051282051,0.031000699665478026,0.04907117008443895,0.8,14,27,38,48,60,73,85,92,106,117
110,0.3790954415954416,0.3894230769230769,0.03177842643436324,0.04520481927710851,0.81,14,27,38,48,60,73,85,92,106,117
111,0.3785612535612536,0.3894230769230769,0.031228409439036153,0.04543483497952294,0.82,14,27,38,48,60,73,85,92,106,117
112,0.37802706552706555,0.3894230769230769,0.030739347598199407,0.04543483497952294,0.82,14,27,38,48,60,73,85,92,106,117
113,0.37695868945868943,0.38621794871794873,0.02951960924728747,0.04088610642908741,0.83,14,27,38,48,60,73,85,92,106,117
114,0.3764245014245014,0.38461538461538464,0.029152910241118768,0.03884476534296011,0.84,14,27,38,48,60,73,85,92,106,117
115,0.3766025641025641,0.38461538461538464,0.029753523368237333,0.03953823953823954,0.85,14,27,38,48,60,73,85,92,106,117
116,0.3764245014245014,0.38621794871794873,0.02981984963100348,0.04273011295361684,0.85,14,27,38,48,60,73,85,92,106,117
