epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0.004577761715455969,0.005417118093174431,0.0,0.0,0.01,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,121,128,134,141,147,153,160,166,173,179,185,192
1,0.004577761715455969,0.005417118093174431,0.0,0.0,0.02,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,122,128,134,141,147,153,160,166,173,179,185,192
2,0.004577761715455969,0.005417118093174431,0.0,0.0,0.03,7,13,19,26,32,38,45,51,58,64,70,77,83,89,96,102,109,115,122,128,134,141,147,153,160,166,173,179,185,192
3,0.004577761715455969,0.005417118093174431,0.0,0.0,0.05,7,13,19,26,32,38,45,51,57,64,70,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,173,179,185,192
4,0.004577761715455969,0.005417118093174431,0.0,0.0,0.06,7,13,19,26,32,38,45,51,57,64,70,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,173,179,185,192
5,0.004577761715455969,0.005417118093174431,0.0,0.0,0.07,7,13,19,26,32,38,45,51,57,64,70,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,173,179,185,192
6,0.004577761715455969,0.005417118093174431,0.0,0.0,0.08,7,13,19,26,32,38,45,52,57,64,70,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,173,179,185,192
7,0.004577761715455969,0.005417118093174431,0.0,0.0,0.08,7,13,19,26,32,38,45,52,57,64,70,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,173,179,185,192
8,0.004577761715455969,0.005417118093174431,0.0,0.0,0.09,7,13,19,26,32,38,45,52,57,64,71,77,83,89,96,102,108,115,122,128,134,141,147,153,160,166,173,179,185,192
9,0.004577761715455969,0.005417118093174431,0.0,0.0,0.1,7,13,19,26,32,38,45,52,57,64,71,77,83,89,96,102,108,116,122,128,134,141,147,153,160,166,173,179,185,192
10,0.004577761715455969,0.005417118093174431,0.0,0.0,0.11,7,13,19,26,32,38,45,52,57,64,71,77,83,89,96,102,108,116,122,128,134,141,147,153,160,166,173,179,185,192
11,0.004577761715455969,0.005417118093174431,0.0,0.0,0.12,7,13,19,26,32,38,45,52,57,65,71,77,83,89,97,102,108,116,122,128,134,141,147,153,160,166,173,179,185,192
12,0.004577761715455969,0.005417118093174431,-9.316155683780636e-06,0.0,0.13,7,13,19,26,32,38,45,52,57,65,71,77,83,89,97,102,108,116,122,128,134,141,147,153,160,166,173,179,185,192
13,0.004577761715455969,0.005417118093174431,-9.316155683780636e-06,0.0,0.13,7,13,19,26,32,38,45,52,57,65,71,77,83,89,97,102,108,116,122,128,134,141,147,153,160,166,173,179,185,192
14,0.004577761715455969,0.005417118093174431,-2.7948987804782277e-05,0.0,0.14,7,13,19,26,32,38,45,52,57,65,71,77,83,89,97,102,108,116,122,129,134,141,147,153,160,166,173,179,185,192
15,0.006023370678231539,0.00866738894907909,6.425197214565692e-05,0.0007714177878056505,0.15,7,13,19,26,32,38,45,52,57,65,71,78,82,89,97,101,108,116,122,129,133,141,147,153,160,166,173,179,185,192
16,0.019274786170340924,0.02275189599133261,0.0007167412878471557,0.002300872653888897,0.16,7,13,19,26,32,38,45,52,57,65,71,78,82,89,97,101,108,116,122,129,133,141,147,153,160,166,173,179,185,192
17,0.03373087579809662,0.035752979414951244,0.003554841596109415,0.0038972503407365133,0.17,7,13,19,26,32,38,45,52,57,65,71,78,82,89,97,101,108,116,122,129,133,141,147,153,160,166,173,179,185,192
18,0.054571738344777736,0.0552546045503792,0.016326359402774937,0.01391788448155884,0.18,7,13,19,26,32,38,46,52,57,65,71,78,82,89,97,101,108,116,122,129,133,141,147,153,160,166,173,178,185,192
19,0.07252138296590772,0.07258938244853738,0.027505539664178125,0.02389100424251267,0.19,7,13,19,26,32,38,46,52,57,65,71,78,82,89,97,101,108,116,122,129,133,141,147,153,160,166,173,178,185,192
20,0.07842428623057462,0.08342361863488625,0.028105942010251517,0.030623468392081743,0.19,7,13,19,26,32,38,46,52,57,65,71,78,82,89,97,101,108,116,122,129,133,141,147,153,160,165,173,178,185,192
21,0.08252017829177208,0.08559046587215602,0.027882086532655892,0.027513819327584343,0.2,7,13,19,26,32,38,46,52,57,65,71,78,82,89,97,101,108,116,123,129,133,142,147,153,160,165,173,178,185,192
22,0.08095410191543187,0.08559046587215602,0.022390925942946893,0.023973057560897404,0.21,7,13,19,26,31,38,46,52,57,65,71,78,82,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
23,0.08059269967473798,0.08559046587215602,0.01926520007207677,0.021884832793850673,0.22,7,13,19,26,31,38,46,52,57,65,71,78,82,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
24,0.08083363450186724,0.08450704225352113,0.017295998669136448,0.018620090017653634,0.23,7,13,19,26,31,38,46,52,57,65,71,78,82,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
25,0.08131550415612576,0.08450704225352113,0.01590849395697924,0.017210333256467814,0.23,7,13,19,26,31,38,46,52,57,65,71,78,82,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
26,0.0814359715696904,0.08450704225352113,0.014332153695485572,0.015844954901752972,0.24,7,13,19,26,31,38,46,52,57,65,71,78,82,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
27,0.08155643898325503,0.08450704225352113,0.013044128638757813,0.014730999146029045,0.25,7,13,19,26,31,38,46,52,57,65,71,78,83,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
28,0.08155643898325503,0.08450704225352113,0.011510830403654082,0.01380285287620564,0.26,7,13,19,26,31,38,46,52,57,65,71,78,83,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
29,0.08155643898325503,0.08450704225352113,0.010199197828553608,0.011874958824691917,0.26,7,13,19,26,31,38,46,52,57,65,71,78,83,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
30,0.08155643898325503,0.08450704225352113,0.008775665309910141,0.010165684153081833,0.27,7,13,19,26,31,38,46,52,56,65,71,78,83,89,97,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
31,0.08155643898325503,0.08450704225352113,0.007731055123784358,0.009094223935418033,0.28,7,13,19,26,31,38,46,52,56,65,71,78,83,89,98,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
32,0.08155643898325503,0.08450704225352113,0.0069117172079923295,0.008168035424068965,0.29,7,13,19,26,31,38,46,52,56,66,71,78,82,89,98,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
33,0.08155643898325503,0.08450704225352113,0.0063866841283855,0.007812221719019519,0.29,7,13,19,26,31,38,46,52,56,66,71,78,82,89,98,101,108,116,123,129,133,142,147,152,160,165,173,178,185,192
34,0.08155643898325503,0.08450704225352113,0.005853896387466473,0.007252750329988622,0.3,7,13,19,26,31,38,46,52,56,66,71,78,82,89,98,101,108,117,123,129,133,142,147,152,160,165,173,178,185,192
35,0.08155643898325503,0.08450704225352113,0.005394883783069848,0.007117523799339609,0.31,7,13,19,26,31,38,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,173,178,185,192
36,0.08155643898325503,0.08450704225352113,0.004884581023669954,0.006239551904101748,0.32,7,13,19,26,31,38,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,173,178,185,192
37,0.08167690639681965,0.08450704225352113,0.002434664842462353,0.004222194417561886,0.32,7,13,19,27,31,38,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,173,178,185,192
38,0.0817973738103843,0.08450704225352113,-0.0019707572843707943,0.0006867647869043259,0.33,7,13,19,27,31,38,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,173,178,185,192
39,0.08818214672930973,0.09209100758396534,-0.0010294164530135763,0.0045981774590210245,0.34,7,13,19,27,31,38,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,173,178,185,192
40,0.14672930972172027,0.15492957746478872,0.04182152980515086,0.056144421938604805,0.35,7,13,19,27,31,38,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,174,178,185,192
41,0.17805083724852427,0.17768147345612134,0.0546723612039165,0.06402334340266969,0.35,7,13,19,27,31,38,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,174,178,185,192
42,0.1973256234188652,0.19501625135427952,0.07285627078389456,0.08075738870860305,0.36,7,13,19,27,31,39,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,174,178,185,192
43,0.21864835561980484,0.20693391115926327,0.09545647208964625,0.09323383952597286,0.37,7,13,19,27,31,39,46,52,56,66,72,79,82,89,98,101,108,117,123,129,133,142,147,152,160,165,174,178,185,192
