epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0.196260017809439,0.1955128205128205,0.0,0.0,0.01,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
1,0.196260017809439,0.1955128205128205,0.0,0.0,0.02,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,124
2,0.196260017809439,0.1955128205128205,0.0,0.0,0.02,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
3,0.196260017809439,0.1955128205128205,0.0,0.0,0.03,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
4,0.196260017809439,0.1955128205128205,0.0,0.0,0.04,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
5,0.196260017809439,0.1955128205128205,0.0,0.0,0.05,6,12,19,25,31,37,43,50,56,62,68,74,80,87,93,99,105,111,117,123
6,0.196260017809439,0.1955128205128205,0.0,0.0,0.05,6,12,19,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
7,0.19661620658949244,0.1955128205128205,-0.0003431991572069304,-0.0013297872340425343,0.06,6,12,19,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
8,0.2014247551202137,0.1987179487179487,-0.005669539588617267,-0.006036217303822866,0.07,6,12,19,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
9,0.29278717720391806,0.2692307692307692,0.06559541230313037,0.04502617801047115,0.07,6,12,19,25,31,37,43,50,56,62,68,74,80,87,92,99,105,111,117,123
10,0.3545859305431879,0.3301282051282051,0.0874060413813702,0.06417910447761199,0.08,6,12,19,25,31,37,43,50,56,62,68,75,80,87,92,99,105,111,117,123
11,0.3373107747105966,0.3317307692307692,-0.0059974418426052,-0.0012004801920768582,0.09,6,12,19,25,31,37,43,50,56,62,68,75,81,87,92,99,105,111,117,123
12,0.34300979519145147,0.34294871794871795,-0.033733458942655004,-0.018211920529801473,0.1,6,12,19,25,31,37,43,50,56,62,68,75,81,87,92,99,105,111,117,123
13,0.371326803205699,0.3573717948717949,-0.0029375756942493503,-0.006273525721455453,0.1,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
14,0.3736420302760463,0.36217948717948717,0.0,0.0,0.11,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
15,0.3736420302760463,0.36217948717948717,0.0,0.0,0.12,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
16,0.3736420302760463,0.36217948717948717,0.0,0.0,0.12,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
17,0.3736420302760463,0.36217948717948717,0.0,0.0,0.13,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
18,0.3736420302760463,0.36217948717948717,0.0,0.0,0.14,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
19,0.3736420302760463,0.36217948717948717,0.0,0.0,0.15,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
20,0.3736420302760463,0.36217948717948717,0.0,0.0,0.15,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
21,0.3736420302760463,0.36217948717948717,0.0,0.0,0.16,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
22,0.3736420302760463,0.36217948717948717,0.0,0.0,0.17,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,105,111,117,123
23,0.3736420302760463,0.36217948717948717,0.0,0.0,0.18,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,104,111,117,123
24,0.3736420302760463,0.36217948717948717,0.0,0.0,0.18,6,12,19,25,31,38,43,50,56,62,68,75,81,87,92,99,104,111,117,123
25,0.3736420302760463,0.36217948717948717,0.0,0.0,0.19,6,12,19,25,31,38,43,50,56,62,67,75,81,87,92,99,104,111,117,123
26,0.3736420302760463,0.36217948717948717,0.0,0.0,0.2,6,12,19,25,31,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
27,0.3736420302760463,0.36217948717948717,0.0,0.0,0.21,6,12,19,25,31,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
28,0.3736420302760463,0.36217948717948717,0.0,0.0,0.22,6,12,19,25,31,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
29,0.3736420302760463,0.36217948717948717,0.0,0.0,0.23,6,12,19,25,32,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
30,0.3736420302760463,0.36217948717948717,0.0,0.0,0.24,6,12,19,25,32,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
31,0.3736420302760463,0.36217948717948717,0.0,0.0,0.24,6,12,19,26,32,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
32,0.3736420302760463,0.36217948717948717,0.0,0.0,0.25,7,12,19,26,32,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
33,0.3736420302760463,0.36217948717948717,0.0,0.0,0.26,7,12,19,26,32,38,42,50,57,62,67,75,81,87,92,99,104,111,117,123
34,0.3736420302760463,0.36217948717948717,0.0,0.0,0.26,7,12,19,26,32,38,42,50,57,62,67,75,81,88,92,99,104,111,117,123
35,0.3736420302760463,0.36217948717948717,0.0,0.0,0.27,7,12,19,26,32,38,42,50,57,62,67,75,81,88,92,99,104,111,117,123
36,0.3736420302760463,0.36217948717948717,0.0,0.0,0.28,7,12,19,26,32,38,42,50,57,62,67,75,81,88,92,99,104,111,117,123
37,0.3736420302760463,0.36217948717948717,0.0,0.0,0.28,7,12,19,26,32,38,42,50,57,62,67,75,81,88,92,99,104,111,117,123
38,0.3736420302760463,0.36217948717948717,0.0,0.0,0.29,7,12,19,26,32,38,42,51,57,62,67,75,81,88,92,99,104,111,117,123
39,0.3736420302760463,0.36217948717948717,0.0,0.0,0.3,7,12,19,26,32,38,42,51,57,62,67,75,81,88,92,99,104,111,117,123
