epoch,train_accuracy,validation_accuracy,train_kappa,validation_kappa,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.16880341880341881,0.16987179487179488,-0.07112251877238518,-0.08136897393864362,0.01,12,24,35,47,59,71,83,94,106,118
1,0.16257122507122507,0.16185897435897437,-0.10588600602030995,-0.11632870864461053,0.02,12,24,36,47,59,71,83,94,106,118
2,0.1525997150997151,0.14583333333333334,-0.15538411179028055,-0.17144507530396313,0.02,12,24,36,47,59,71,82,94,106,118
3,0.1672008547008547,0.15384615384615385,-0.17998267360225717,-0.20495922173865355,0.03,12,24,36,47,59,71,82,94,106,118
4,0.2674501424501424,0.25961538461538464,-0.0964706364745318,-0.11129614210380234,0.04,12,24,36,47,59,71,82,94,106,118
5,0.33778490028490027,0.32371794871794873,-0.03166921942498924,-0.04549172192003814,0.05,12,24,36,47,59,71,82,95,106,118
6,0.3593304843304843,0.34455128205128205,-0.014930446936971098,-0.027274190951537713,0.06,12,24,36,47,59,71,82,95,106,118
7,0.370014245014245,0.36217948717948717,-0.0040835632636972985,-0.005196949827577901,0.07,12,24,36,47,59,71,82,95,106,118
8,0.3726851851851852,0.36698717948717946,-0.0008340465827763044,0.0,0.08,12,24,36,47,59,71,82,95,106,118
9,0.3732193732193732,0.36698717948717946,-0.00023376189681068027,0.0,0.08,12,24,36,47,59,70,82,95,106,118
10,0.3733974358974359,0.36698717948717946,0.0,0.0,0.09,12,24,36,47,59,70,82,95,106,118
11,0.3733974358974359,0.36698717948717946,0.0,0.0,0.1,12,24,36,47,59,70,82,95,106,118
12,0.3733974358974359,0.36698717948717946,0.0,0.0,0.11,12,24,36,47,59,70,82,95,106,118
13,0.3733974358974359,0.36698717948717946,0.0,0.0,0.12,12,24,36,47,59,70,82,95,106,118
14,0.3733974358974359,0.36698717948717946,0.0,0.0,0.12,12,24,36,47,60,70,82,94,106,118
15,0.3733974358974359,0.36698717948717946,0.0,0.0,0.13,12,24,36,47,60,70,82,94,106,118
16,0.3733974358974359,0.36698717948717946,0.0,0.0,0.14,12,24,36,47,60,70,82,94,106,118
17,0.37393162393162394,0.36698717948717946,0.000920155907379705,0.0,0.15,12,24,36,47,60,70,82,94,106,118
18,0.37446581196581197,0.36698717948717946,0.001840187236471058,0.0,0.16,12,24,36,47,60,70,82,94,106,118
19,0.3767806267806268,0.36698717948717946,0.005825550708207672,0.0,0.16,12,24,36,47,60,70,82,94,106,118
20,0.3798076923076923,0.3685897435897436,0.011100551675729875,0.002919992213354039,0.17,12,24,36,47,60,70,82,94,106,118
21,0.3831908831908832,0.3733974358974359,0.017004848220011692,0.011089494163424085,0.18,12,24,36,47,60,70,82,94,106,118
22,0.38853276353276356,0.3798076923076923,0.0262861200508977,0.021967340590979934,0.18,12,24,36,47,60,70,82,94,106,118
23,0.3922720797720798,0.38461538461538464,0.032806961825072034,0.03011462988148428,0.19,12,24,36,46,60,71,82,94,106,118
24,0.3961894586894587,0.38621794871794873,0.039560191496321506,0.03282828282828287,0.2,12,24,36,46,60,71,82,94,106,118
25,0.4017094017094017,0.3894230769230769,0.049024877765132646,0.03843913803145016,0.21,12,24,36,46,60,71,82,94,106,118
26,0.4075854700854701,0.3942307692307692,0.059316279110980696,0.046565774155995276,0.21,12,24,36,46,60,71,82,94,106,118
27,0.41114672364672367,0.3974358974358974,0.06570538666997205,0.05197827773467811,0.22,12,24,36,46,60,71,82,94,106,118
28,0.41399572649572647,0.40064102564102566,0.07066358588353405,0.05775193798449607,0.23,12,24,36,46,60,71,82,94,106,118
29,0.4182692307692308,0.40224358974358976,0.07804048115732465,0.06045340050377834,0.24,12,24,36,46,60,71,82,94,106,118
30,0.4205840455840456,0.40865384615384615,0.08230556911980891,0.07124878993223616,0.25,12,24,36,46,60,71,82,94,106,118
31,0.4234330484330484,0.41346153846153844,0.08726762843678637,0.07933436532507743,0.26,12,24,36,46,60,71,82,94,106,118
32,0.42574786324786323,0.41025641025641024,0.09168442598574122,0.07466150870406185,0.26,12,24,36,46,60,71,83,94,106,118
33,0.42788461538461536,0.4150641025641026,0.09563059892882275,0.08309178743961343,0.27,12,24,36,46,60,71,83,94,106,118
34,0.4293091168091168,0.4150641025641026,0.09870839746947246,0.08379996138250623,0.28,12,24,36,46,60,71,83,94,106,118
35,0.42948717948717946,0.41025641025641024,0.10003475089092917,0.07698244260081022,0.28,12,24,37,46,60,71,83,94,106,118
36,0.42984330484330485,0.40705128205128205,0.10123808451857574,0.07268170426065168,0.29,12,24,37,46,60,71,83,94,106,118
37,0.4291310541310541,0.40705128205128205,0.10103712106536067,0.07339626276247346,0.3,12,24,37,46,60,71,83,94,106,118
38,0.42948717948717946,0.41025641025641024,0.1026769391147404,0.07929176289453432,0.31,12,24,37,46,60,71,83,94,106,118
39,0.426994301994302,0.3974358974358974,0.10009706965561926,0.061804222648752294,0.31,11,24,37,46,60,71,83,94,106,118
40,0.4234330484330484,0.3958333333333333,0.09560881634549845,0.06057120950737971,0.32,11,24,37,46,60,71,83,94,106,118
41,0.4202279202279202,0.3974358974358974,0.09174979600538113,0.06431852986217446,0.33,11,24,37,46,60,71,83,94,106,117
42,0.4180911680911681,0.391025641025641,0.08955206851210606,0.055449330783938766,0.33,11,24,37,46,60,71,83,94,106,117
43,0.4168447293447293,0.391025641025641,0.08881150054203435,0.05653170359052717,0.34,11,24,37,46,60,71,83,94,106,117
44,0.4116809116809117,0.3894230769230769,0.08220306513599485,0.05567206863679697,0.35,11,24,37,46,60,71,83,94,106,117
45,0.40705128205128205,0.3894230769230769,0.07608132338784002,0.05639169365593466,0.35,11,24,37,46,60,71,83,94,106,117
46,0.40224358974358976,0.38782051282051283,0.06971748254398336,0.0551750380517505,0.36,11,24,37,46,60,71,83,93,105,117
47,0.39832621082621084,0.38621794871794873,0.06481460856332111,0.05360197681049217,0.37,11,24,37,46,60,71,83,93,105,117
48,0.39298433048433046,0.38782051282051283,0.05769224143506424,0.05696923661222941,0.38,11,24,37,46,60,71,83,93,105,117
49,0.391025641025641,0.38301282051282054,0.05558457742755729,0.05082495732979331,0.38,11,24,37,46,60,71,83,93,105,117
50,0.38657407407407407,0.38301282051282054,0.04963967385655366,0.051724137931034475,0.39,11,24,37,46,60,71,83,93,105,117
51,0.3856837606837607,0.38461538461538464,0.04913527414067265,0.05472448399924268,0.4,11,24,37,46,60,71,83,93,105,117
52,0.38354700854700857,0.38621794871794873,0.04657918594994159,0.05825609986759961,0.4,11,24,37,46,60,71,83,93,105,117
53,0.3783831908831909,0.38301282051282054,0.039852656438915224,0.05405405405405406,0.41,11,24,37,46,60,71,83,93,105,117
54,0.37589031339031337,0.38301282051282054,0.0371168330997228,0.05530388825972066,0.42,11,24,37,46,60,71,83,93,105,117
55,0.37197293447293445,0.3814102564102564,0.03227648483927026,0.05302887337233442,0.43,11,24,37,46,60,71,83,93,105,117
56,0.3698361823361823,0.3782051282051282,0.0297450754069013,0.05009416195856875,0.43,11,24,37,46,60,71,83,93,105,117
57,0.370014245014245,0.3782051282051282,0.0311793994225521,0.051879699248120414,0.44,11,24,37,46,60,71,83,93,105,117
58,0.37054843304843305,0.3717948717948718,0.03298927453055611,0.043363994743758405,0.45,11,24,37,46,60,71,84,93,105,117
59,0.36876780626780625,0.3701923076923077,0.03120084220385766,0.04146341463414638,0.46,11,24,37,46,60,71,84,93,105,117
60,0.36734330484330485,0.36538461538461536,0.030214262565882333,0.03487064116985361,0.46,11,24,37,46,60,71,84,93,105,117
61,0.36752136752136755,0.36698717948717946,0.03139004046421345,0.03766866566716642,0.47,11,24,37,46,60,71,84,93,105,117
62,0.36716524216524216,0.36698717948717946,0.031515812251931896,0.03874953201048292,0.48,11,24,37,46,60,71,84,93,105,117
63,0.3680555555555556,0.3685897435897436,0.03363122358098403,0.04154191616766467,0.48,11,24,37,46,60,71,84,93,105,117
64,0.3668091168091168,0.3717948717948718,0.03245746019269358,0.04712041884816753,0.49,11,24,37,46,60,71,84,93,105,117
65,0.36378205128205127,0.3685897435897436,0.0284827467537202,0.04261682242990661,0.5,11,24,37,46,60,72,84,93,105,117
66,0.36396011396011396,0.3717948717948718,0.02932058472005139,0.04801046142350074,0.51,11,24,37,46,60,72,84,93,105,117
67,0.36378205128205127,0.375,0.029635199122888478,0.05339805825242716,0.51,11,24,38,46,60,72,84,93,105,117
68,0.36235754985754987,0.3733974358974359,0.02781899385924158,0.051325121313923194,0.52,11,24,38,46,60,72,84,93,105,117
69,0.3612891737891738,0.3733974358974359,0.026400004253091747,0.05185599701548216,0.53,11,24,38,46,60,72,84,93,105,117
70,0.3605769230769231,0.3733974358974359,0.025524358440978445,0.05185599701548216,0.53,11,24,38,46,60,72,84,93,105,117
