epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.30549074323071956,0.30926679298705706,0.01,264,523,782,1043,1301,1561,1820,2080,2340,2601,2859,3120,3379,3638,3898
1,0,0,0.29711456420684035,0.3010674267057491,0.02,264,523,782,1044,1300,1560,1820,2079,2339,2602,2858,3121,3379,3638,3898
2,0,0,0.2888044416826074,0.2929636255451894,0.03,265,522,782,1045,1300,1559,1819,2078,2338,2603,2857,3122,3379,3637,3898
3,0,0,0.28058308101380613,0.28498243233845627,0.04,265,522,782,1046,1299,1558,1818,2078,2337,2604,2857,3122,3380,3637,3897
4,0,0,0.27246907266483306,0.2771429490129996,0.05,265,521,782,1046,1298,1557,1817,2077,2336,2605,2856,3123,3380,3636,3897
5,0,0,0.2644804671336821,0.26939053939818863,0.06,265,521,782,1047,1297,1556,1816,2076,2335,2606,2855,3124,3380,3636,3897
6,0,0,0.25661178786841266,0.261775338047754,0.07,266,520,783,1048,1297,1555,1815,2076,2334,2607,2855,3124,3380,3636,3896
7,0,0,0.24889338968391375,0.2543234258992065,0.07,266,520,783,1049,1296,1554,1814,2075,2333,2608,2854,3125,3380,3635,3896
8,0,0,0.2413380399959832,0.24704909704742453,0.08,266,519,783,1049,1295,1553,1813,2075,2332,2609,2853,3126,3380,3635,3896
9,0,0,0.23395223635652074,0.23994217136184992,0.08,266,519,783,1050,1295,1552,1813,2074,2331,2610,2853,3127,3380,3635,3896
10,0,0,0.22677913535946898,0.23304138645175962,0.09,267,519,784,1051,1294,1551,1812,2074,2331,2611,2852,3127,3381,3635,3895
11,0,0,0.21982413774486323,0.22637481149995267,0.09,267,518,784,1052,1293,1550,1811,2073,2330,2612,2851,3128,3381,3635,3895
12,0,0,0.2130950943249491,0.21993007983389895,0.09,267,518,784,1052,1293,1550,1810,2073,2330,2613,2850,3129,3381,3635,3895
13,0,0,0.20661459688558903,0.21373034589042852,0.1,267,517,785,1053,1292,1549,1809,2072,2329,2614,2849,3130,3381,3635,3894
14,0,0,0.2004087938099385,0.2078122217850508,0.1,268,517,785,1054,1292,1548,1808,2072,2329,2615,2849,3130,3381,3635,3894
15,0,0,0.19448916466412006,0.2021627835697909,0.11,268,516,786,1054,1291,1547,1808,2072,2329,2616,2848,3131,3381,3636,3894
16,0,0,0.18886949168932893,0.19682106119314127,0.11,268,516,786,1055,1291,1546,1807,2071,2329,2617,2847,3132,3382,3636,3894
17,0,0,0.1835777600406763,0.19180910378373875,0.11,268,516,787,1055,1290,1545,1806,2071,2329,2618,2847,3132,3382,3636,3893
18,0,0,0.17862948661692735,0.18712321809596819,0.12,268,515,787,1056,1290,1544,1806,2071,2329,2619,2846,3133,3382,3637,3893
19,0,0,0.17404318482329173,0.18277393080923415,0.12,269,515,788,1057,1289,1543,1805,2071,2329,2620,2845,3134,3382,3637,3893
20,0,0,0.16983525490944976,0.1787757547537846,0.12,269,515,788,1057,1289,1543,1805,2071,2329,2621,2844,3134,3382,3637,3893
21,0,0,0.16601232637606425,0.17514255307637372,0.13,269,515,789,1058,1288,1542,1804,2070,2330,2622,2844,3135,3382,3638,3892
22,0,0,0.16257892535121266,0.1718803047315227,0.13,269,514,789,1058,1288,1541,1804,2070,2330,2622,2843,3136,3382,3638,3892
23,0,0,0.1595354259179802,0.1689984122383709,0.14,270,514,790,1058,1287,1540,1803,2070,2330,2623,2842,3136,3382,3639,3892
24,0,0,0.1568757817735228,0.16648407647416244,0.14,270,514,790,1059,1287,1540,1803,2070,2331,2624,2841,3137,3382,3639,3892
25,0,0,0.15458010379570056,0.16432270351301376,0.14,270,514,791,1059,1287,1539,1802,2070,2331,2625,2841,3137,3382,3639,3891
26,0,0,0.15262885802584567,0.16250412917392937,0.15,270,514,791,1060,1286,1539,1802,2070,2331,2626,2840,3138,3382,3640,3891
27,0,0,0.15100109991563523,0.16099354476419522,0.15,270,513,792,1060,1286,1538,1801,2069,2332,2626,2839,3139,3382,3640,3891
28,0,0,0.1496737286976278,0.15978495660425968,0.15,271,513,793,1060,1286,1537,1801,2069,2332,2627,2839,3139,3382,3640,3891
29,0,0,0.14862478512755664,0.15885701268153313,0.16,271,513,793,1061,1286,1537,1801,2069,2333,2628,2838,3139,3382,3640,3891
30,0,0,0.14780782483512153,0.15815727134515004,0.16,271,513,794,1061,1285,1537,1800,2069,2333,2628,2838,3140,3382,3640,3891
31,0,0,0.14719881672289656,0.15766147029275515,0.16,271,513,795,1061,1285,1536,1800,2068,2333,2629,2837,3140,3382,3640,3890
32,0,0,0.14675055162238404,0.15731319860106988,0.17,271,513,796,1062,1285,1536,1800,2068,2334,2629,2836,3141,3381,3640,3890
33,0,0,0.146427086117942,0.15708100944435055,0.17,271,513,796,1062,1285,1535,1800,2067,2334,2630,2836,3141,3381,3640,3890
34,0,0,0.14619088972327873,0.15692026500679346,0.18,271,513,797,1062,1285,1535,1799,2067,2334,2630,2835,3142,3381,3640,3890
35,0,0,0.14601329077033062,0.1567791324036787,0.18,271,513,798,1062,1284,1535,1799,2066,2334,2631,2835,3142,3381,3639,3890
36,0,0,0.14587125895286804,0.156661534756915,0.18,272,513,799,1063,1284,1534,1799,2066,2335,2631,2834,3142,3381,3639,3890
37,0,0,0.14574537789547098,0.1565753589134939,0.19,272,513,799,1063,1284,1534,1799,2065,2335,2632,2834,3143,3381,3639,3890
38,0,0,0.14559829382101436,0.15647309588779024,0.19,272,514,800,1063,1284,1534,1799,2064,2335,2632,2833,3143,3381,3638,3890
39,0,0,0.14541092149316653,0.15632898003507828,0.19,272,514,801,1063,1284,1534,1799,2063,2335,2633,2833,3143,3380,3638,3890
40,0,0,0.14517239820587044,0.1561169773343404,0.2,272,514,802,1064,1284,1534,1798,2063,2335,2633,2832,3143,3380,3637,3890
41,0,0,0.1448736645280704,0.1558438027999296,0.2,272,514,803,1064,1284,1534,1798,2062,2335,2634,2832,3144,3380,3636,3890
42,0,0,0.14450437708349947,0.15550471421820283,0.21,272,514,803,1064,1284,1534,1798,2061,2335,2634,2831,3144,3380,3636,3890
43,0,0,0.14407608168869612,0.15510356055496316,0.22,272,514,804,1064,1284,1534,1798,2060,2335,2635,2830,3144,3380,3635,3890
44,0,0,0.14360810278680855,0.15466303776451992,0.22,272,514,805,1064,1284,1533,1798,2059,2335,2635,2830,3144,3379,3634,3890
45,0,0,0.14311832488415122,0.1541839560649222,0.23,272,515,806,1064,1284,1533,1798,2058,2335,2636,2829,3144,3379,3634,3890
46,0,0,0.1426159272964958,0.15368299048425377,0.23,272,515,807,1065,1283,1533,1798,2057,2334,2636,2829,3145,3379,3633,3890
47,0,0,0.14211033152320737,0.1531705124520195,0.24,272,515,807,1065,1283,1533,1798,2056,2334,2637,2828,3145,3379,3632,3890
48,0,0,0.14160652809644433,0.15273217055737234,0.24,272,515,808,1065,1283,1533,1798,2055,2334,2637,2827,3145,3378,3632,3890
49,0,0,0.1411136508395625,0.1523100558946949,0.24,272,515,809,1065,1283,1533,1798,2053,2333,2638,2827,3145,3378,3631,3890
50,0,0,0.14063766872772912,0.15189087016581587,0.25,272,515,810,1065,1283,1533,1798,2052,2333,2638,2826,3145,3378,3630,3890
51,0,0,0.14019390760234923,0.15149213494604905,0.25,272,515,811,1065,1283,1534,1798,2051,2333,2639,2826,3145,3377,3629,3890
52,0,0,0.13977254674498776,0.15110874878721361,0.26,272,516,811,1066,1283,1534,1798,2050,2332,2640,2825,3146,3377,3629,3890
53,0,0,0.13937356212541413,0.15074673514563192,0.26,272,516,812,1066,1283,1534,1798,2049,2332,2640,2825,3146,3377,3628,3890
54,0,0,0.13899291177942266,0.15041445258493236,0.26,272,516,813,1066,1283,1534,1798,2048,2332,2640,2824,3146,3376,3627,3890
55,0,0,0.13863804901629315,0.1501050628343718,0.27,272,516,814,1066,1283,1534,1798,2046,2331,2641,2823,3146,3376,3627,3890
56,0,0,0.13830763705160257,0.14982548958432482,0.27,272,516,815,1066,1283,1534,1798,2045,2331,2641,2823,3146,3376,3626,3890
57,0,0,0.1379963040297489,0.1495699972616138,0.27,272,516,815,1066,1284,1534,1798,2044,2330,2642,2822,3146,3376,3626,3890
58,0,0,0.13769761212099285,0.14932989105748148,0.28,272,517,816,1067,1284,1534,1798,2043,2330,2642,2822,3146,3375,3625,3890
59,0,0,0.13740816680129958,0.14909850563391638,0.28,272,517,817,1067,1284,1534,1798,2042,2330,2642,2821,3146,3375,3624,3890
60,0,0,0.13712666829049766,0.14887917211373383,0.29,272,517,818,1067,1284,1534,1797,2041,2329,2643,2821,3147,3375,3624,3890
61,0,0,0.13684881018555883,0.14865953378175922,0.29,272,517,818,1067,1284,1534,1797,2039,2329,2643,2820,3147,3375,3623,3890
62,0,0,0.13656734529973658,0.14842882883946018,0.29,272,517,819,1067,1284,1534,1797,2038,2328,2643,2820,3147,3375,3623,3890
63,0,0,0.13628137655936778,0.14818925553347467,0.3,272,517,820,1067,1284,1534,1797,2037,2328,2644,2819,3147,3375,3622,3890
64,0,0,0.1359967171280673,0.14794825563022876,0.3,272,517,820,1067,1284,1534,1797,2036,2328,2644,2819,3147,3375,3622,3890
65,0,0,0.13571349876823685,0.1477269180166881,0.3,272,518,821,1067,1284,1534,1797,2036,2327,2644,2818,3147,3375,3621,3890
66,0,0,0.13543248007827177,0.14750535561246106,0.31,272,518,822,1067,1284,1534,1797,2035,2327,2644,2818,3147,3375,3621,3890
67,0,0,0.13515031889762472,0.1472720774646005,0.31,272,518,822,1067,1284,1534,1797,2034,2327,2644,2818,3147,3375,3621,3890
68,0,0,0.13486395579507068,0.14703042298671168,0.31,272,518,823,1068,1284,1534,1797,2034,2327,2644,2817,3147,3375,3620,3890
69,0,0,0.1345734608341442,0.1467754650693701,0.32,272,518,824,1068,1284,1534,1797,2033,2326,2645,2817,3148,3375,3620,3890
70,0,0,0.13428743497903217,0.14652186231953795,0.32,272,518,824,1068,1284,1534,1797,2033,2326,2645,2816,3148,3375,3620,3890
71,0,0,0.1339916449707037,0.14627299634364413,0.33,272,518,825,1068,1284,1534,1797,2033,2326,2645,2816,3148,3375,3620,3890
72,0,0,0.13369880193256997,0.146018144607236,0.33,273,518,826,1068,1284,1534,1797,2032,2326,2645,2816,3148,3375,3619,3890
73,0,0,0.13340308207836238,0.14575781882286518,0.33,273,518,826,1068,1285,1534,1797,2032,2326,2645,2815,3148,3375,3619,3890
74,0,0,0.13310865033182284,0.14549750093111477,0.34,273,518,827,1068,1285,1534,1797,2032,2326,2645,2815,3148,3375,3619,3890
75,0.002181778419825142,0,0.13281855849864857,0.14524117303567544,0.34,273,518,828,1068,1285,1534,1797,2033,2326,2645,2815,3148,3375,3619,3890
76,0.006443799219712054,0,0.13253459886926544,0.1449887663707258,0.34,273,518,828,1068,1285,1534,1797,2033,2326,2645,2814,3148,3375,3619,3890
77,0.01061669151354483,0,0.13225598705167002,0.14474046231135979,0.35,273,518,829,1068,1285,1534,1797,2033,2326,2645,2814,3148,3375,3619,3890
