epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0.029979575060956165,0.02523088507377591,0.12545373641528013,0.1445338403624303,0.01,382,760,1136,1514,1891,2269,2647,3024,3402,3780
1,0.043210618304590054,0.032844416494297035,0.1245952027133078,0.1439682847717863,0.02,383,761,1136,1513,1890,2270,2646,3023,3401,3780
2,0.050430771303896504,0.03585046774453193,0.12412420444507291,0.1437443693239972,0.03,383,761,1135,1512,1890,2270,2645,3023,3401,3779
3,0.05368433158924113,0.036447575188614745,0.12391137519593551,0.14369985156630638,0.04,383,762,1134,1512,1889,2271,2645,3022,3400,3779
4,0.05505414302221989,0.03638862784858077,0.1238216613562719,0.14370425211605542,0.05,384,763,1134,1512,1889,2271,2646,3021,3400,3778
5,0.05652296775465426,0.037044725440262605,0.1237253865475589,0.1436553135298452,0.06,384,763,1133,1513,1889,2271,2646,3020,3399,3778
6,0.05914300346367418,0.03910212986092865,0.12355347825434587,0.1435017780192142,0.06,384,764,1133,1514,1890,2270,2647,3019,3398,3778
7,0.06306241930009049,0.04255803607902631,0.12329585755160086,0.14324347178952573,0.07,385,764,1133,1514,1891,2270,2648,3018,3398,3777
8,0.06799062536643763,0.047209546423772064,0.12297117084267542,0.14289510450855344,0.07,385,765,1132,1515,1891,2269,2649,3018,3397,3777
9,0.07327341983856894,0.05250820902471287,0.12262216188464355,0.14249721609081595,0.07,385,766,1132,1516,1892,2269,2650,3017,3396,3777
10,0.07846238445046938,0.058096799347288175,0.12227838711661626,0.14207634747042572,0.08,386,766,1132,1517,1893,2268,2651,3016,3396,3776
11,0.08316531171688801,0.06345942232415813,0.1219659740856345,0.1416713279653817,0.08,386,767,1132,1518,1894,2267,2652,3015,3395,3776
12,0.08718688868956892,0.06835340409442037,0.12169818615096513,0.14130068416115985,0.08,386,767,1133,1519,1895,2267,2653,3015,3394,3775
13,0.09055021552788078,0.07272020719306271,0.12147377357345644,0.14096914011293052,0.09,387,768,1133,1519,1895,2266,2654,3014,3394,3775
14,0.09353880929000924,0.07654262339497109,0.12127402177023738,0.14067827646040704,0.09,387,769,1133,1520,1896,2265,2654,3013,3393,3775
15,0.09638106268547342,0.08013423235931305,0.12108373985139696,0.14040446207405408,0.09,387,769,1133,1521,1897,2264,2655,3013,3393,3774
16,0.09933935801228189,0.08348849678955117,0.12088537361298199,0.14014823547251753,0.1,388,770,1132,1522,1897,2263,2656,3012,3392,3774
17,0.10248805007699935,0.08677044261585498,0.1206738783763791,0.13989707846334787,0.1,388,770,1132,1522,1898,2262,2657,3012,3391,3774
18,0.10579110173026873,0.0900443590556873,0.12045162442858974,0.1396460833050957,0.11,389,771,1132,1523,1899,2261,2657,3011,3391,3773
19,0.10914225511817333,0.09323733504997722,0.12022570615975713,0.13940086293709386,0.11,389,772,1132,1524,1899,2260,2658,3011,3390,3773
20,0.11241918669581974,0.09628526746455668,0.12000438774675122,0.13916638009057072,0.11,389,772,1132,1524,1900,2260,2659,3010,3390,3772
21,0.11551007141657166,0.09920430746494457,0.11979525541721057,0.13894143567536335,0.12,390,773,1131,1525,1900,2258,2659,3010,3389,3772
22,0.11837647153978592,0.10199529615218716,0.11960098174239028,0.1387260358108359,0.12,390,773,1131,1525,1901,2258,2659,3009,3389,3772
23,0.12104633170136647,0.10471108409439456,0.11941975585921967,0.13851609681248658,0.12,390,774,1130,1526,1901,2257,2660,3009,3388,3771
24,0.12359101079695023,0.10744721009271452,0.11924675607517644,0.13830427689290148,0.13,391,774,1130,1526,1902,2256,2660,3008,3387,3771
25,0.12609205777189048,0.11029127732283595,0.11907648095198695,0.13808375549750676,0.13,391,775,1130,1527,1902,2255,2660,3008,3387,3770
26,0.1286186542836959,0.11331413438220228,0.11890422709670433,0.13784897123794512,0.13,391,776,1129,1527,1903,2254,2660,3008,3386,3770
27,0.13120530121775986,0.11649663466556137,0.11872760912963584,0.1376013672046015,0.14,392,776,1129,1528,1903,2253,2660,3007,3386,3770
28,0.13380268979963428,0.11972491900825244,0.11855000529085105,0.13734974345734213,0.14,392,777,1129,1529,1903,2252,2661,3007,3385,3769
29,0.1363540743416558,0.12297364907400354,0.11837528203701028,0.13709605470167474,0.15,392,777,1128,1529,1904,2251,2661,3007,3385,3769
30,0.13878983778781917,0.1261809755675658,0.11820823852511506,0.13684515559112048,0.15,393,778,1128,1530,1904,2250,2661,3006,3384,3769
31,0.14108598713756448,0.12929713702321266,0.11805055226292135,0.13660091362903526,0.15,393,778,1127,1531,1904,2249,2661,3006,3384,3768
32,0.14322355151977995,0.1323020213879027,0.11790356019043476,0.13636500370765198,0.16,393,779,1127,1532,1905,2248,2661,3006,3383,3768
33,0.145283226774248,0.1351783529627577,0.11776175860166627,0.13613879629855438,0.16,394,779,1126,1532,1905,2246,2660,3005,3383,3767
34,0.14729168652197888,0.1379221955370935,0.11762331350862697,0.13592266873317477,0.16,394,779,1126,1533,1905,2245,2660,3005,3383,3767
35,0.1492931086242434,0.14052902261114986,0.11748519279133458,0.13571699855560587,0.17,394,780,1125,1533,1906,2244,2660,3005,3382,3767
36,0.1512776796421602,0.14301479150444685,0.11734808012850008,0.13552061013353142,0.17,395,780,1125,1534,1906,2243,2660,3005,3382,3766
37,0.1532425597563042,0.14541087056502766,0.11721216577980809,0.13533101827314192,0.17,395,781,1124,1535,1906,2242,2660,3004,3381,3766
38,0.1551325372647886,0.14774488993835877,0.11708127611644945,0.13514608774954615,0.18,395,781,1123,1535,1906,2241,2660,3004,3381,3766
39,0.15693488204673212,0.1499403375698315,0.11695632384874854,0.13497189616691804,0.18,396,782,1122,1536,1906,2239,2660,3004,3381,3765
40,0.15863321572397526,0.15203578684145336,0.11683846390293823,0.1348054384770529,0.18,396,782,1122,1536,1907,2238,2659,3004,3380,3765
41,0.16023717089248357,0.1540730750917112,0.11672704356958467,0.13464341634845284,0.19,396,782,1121,1537,1907,2237,2659,3004,3380,3764
42,0.1618027383827838,0.15607126815683092,0.1166181881551744,0.13448428766481124,0.19,397,783,1120,1537,1907,2236,2659,3003,3380,3764
43,0.16338331636724235,0.15807595471100988,0.11650818787322897,0.13432446433298995,0.2,397,783,1119,1538,1907,2234,2659,3003,3379,3764
44,0.16495312103751336,0.1600916930610099,0.1163988277450012,0.1341635759611709,0.2,397,783,1119,1538,1907,2233,2658,3003,3379,3763
45,0.16654510945246115,0.16217548926788838,0.11628781909040818,0.1339970315788591,0.21,398,784,1118,1539,1907,2232,2658,3003,3379,3763
46,0.1680942130954528,0.16426800535097508,0.1161796984638873,0.13382959100039452,0.21,398,784,1117,1539,1908,2230,2658,3003,3379,3763
47,0.16960216643708625,0.16636527692610414,0.11607434957164085,0.1336615713753474,0.21,398,784,1116,1540,1908,2229,2657,3002,3378,3762
48,0.17108155372482503,0.1683971051886951,0.11597091667486752,0.1334985865351147,0.22,399,784,1115,1540,1908,2228,2657,3002,3378,3762
49,0.17253905913939527,0.17035530630739448,0.11586891460436845,0.13334131847128758,0.22,399,785,1114,1541,1908,2226,2657,3002,3378,3762
50,0.17398765422698825,0.1722765470876617,0.11576743808659544,0.13318683658919747,0.23,399,785,1113,1541,1908,2225,2657,3002,3378,3761
51,0.17545431893269414,0.17415674919336332,0.11566462047381768,0.13303546562039004,0.23,400,785,1112,1542,1908,2223,2657,3002,3378,3761
52,0.17695503456641337,0.17594104019559798,0.11555931377712036,0.13289168745958385,0.24,400,785,1111,1542,1908,2222,2657,3001,3378,3761
53,0.17842303999768427,0.17768668996521741,0.11545620999233074,0.1327508544907844,0.24,400,785,1110,1543,1909,2221,2657,3001,3378,3760
54,0.17991129303380426,0.17961961189514597,0.1153515890401105,0.13259473647137926,0.25,401,785,1109,1543,1909,2219,2656,3001,3378,3760
55,0.18140294890380848,0.18153698215704195,0.11524663472020347,0.1324397001956833,0.25,401,786,1108,1544,1909,2218,2657,3001,3378,3760
56,0.18287582085028276,0.18341238737724497,0.11514291528232436,0.13228787560049626,0.25,401,786,1107,1544,1909,2217,2657,3000,3377,3759
57,0.18434987869806696,0.18524360133633067,0.11503900923023383,0.13213946405311028,0.26,402,786,1106,1544,1909,2215,2657,3000,3377,3759
58,0.1858066311306652,0.18704867925502489,0.11493623279476606,0.13199300945801637,0.26,402,786,1105,1545,1909,2214,2657,3000,3377,3759
59,0.18726265361330974,0.18880963266536765,0.11483341303515449,0.13184997342591856,0.27,402,786,1104,1545,1909,2213,2657,3000,3377,3759
60,0.18867475569868597,0.19050562137277904,0.11473360602422333,0.13171207826263936,0.27,403,786,1103,1546,1909,2211,2657,2999,3377,3758
61,0.19004285368147023,0.19236021857633245,0.11463682775511427,0.1315611058612088,0.27,403,786,1102,1546,1909,2210,2658,2999,3377,3758
62,0.19137563513504463,0.19427231277645562,0.11454248422687306,0.1314052824082284,0.28,403,786,1101,1547,1909,2208,2658,2999,3377,3758
63,0.19267723803744474,0.19630602718611267,0.11445025596668147,0.13123932522551732,0.28,404,786,1100,1547,1909,2207,2658,2999,3377,3757
64,0.1939899167731276,0.19838887568808627,0.11435717150611949,0.1310691575363668,0.28,404,786,1099,1548,1910,2206,2658,2998,3377,3757
65,0.19529432302683758,0.20048172458027913,0.1142646021333574,0.13089795042224536,0.29,404,786,1098,1548,1910,2204,2658,2998,3377,3757
66,0.19664084639650692,0.20260462889680886,0.11416895989898726,0.1307240612114686,0.29,405,786,1097,1548,1910,2203,2658,2998,3377,3757
67,0.19806726694620103,0.2047469555740572,0.11406755501506462,0.13054832099282662,0.3,405,786,1096,1549,1910,2201,2658,2997,3377,3756
68,0.19953731670181585,0.20672094456040768,0.11396295861366047,0.13038621593309704,0.3,405,786,1094,1549,1910,2200,2658,2997,3377,3756
69,0.20100201853705668,0.2085157625948556,0.11385864647817673,0.13023862645304365,0.3,406,786,1093,1549,1910,2199,2658,2997,3377,3756
70,0.20240460030855878,0.21078043756585263,0.11375866784879163,0.1300521621339758,0.31,406,786,1092,1549,1910,2197,2658,2997,3377,3755
71,0.20383650596621994,0.2132712488717775,0.11365650767899452,0.12984676864824216,0.31,406,786,1091,1550,1911,2196,2658,2996,3377,3755
72,0.20534851403996235,0.21596936202954442,0.11354852666240212,0.12962392949478,0.31,407,785,1090,1550,1911,2195,2658,2996,3378,3755
73,0.20699435012421508,0.21875587980765077,0.1134308821544771,0.12939337244054736,0.32,407,785,1089,1550,1911,2193,2658,2996,3378,3755
74,0.2087733702950264,0.2216712036332842,0.11330357693289216,0.129151710258333,0.32,407,785,1088,1550,1911,2192,2657,2995,3378,3755
