epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.1642142230062318,0.1762562110073671,0.04,138,272,407,541,675,808,943,1077,1211,1343,1479,1611,1745,1881,2015,2147,2283,2415,2551,2683,2819,2953,3087,3219,3353,3489,3623,3756,3890,4024
1,0,0,0.15306145385853537,0.1659871469643452,0.04,138,273,407,541,675,807,944,1077,1212,1343,1480,1611,1745,1882,2016,2146,2284,2414,2552,2682,2820,2954,3087,3219,3353,3489,3623,3755,3891,4024
2,0,0,0.14355834644870644,0.1571891396571618,0.05,139,273,407,542,676,807,944,1077,1213,1342,1481,1610,1745,1883,2017,2146,2284,2413,2553,2681,2821,2955,3088,3218,3353,3490,3624,3755,3891,4024
3,0,0,0.13594399003726781,0.15004696532960474,0.05,139,273,408,542,676,807,945,1077,1213,1342,1482,1610,1745,1884,2018,2145,2284,2412,2554,2680,2822,2955,3088,3217,3354,3490,3624,3754,3891,4024
4,0,0.00021424944650560995,0.13044258186464683,0.1447828976002017,0.06,139,273,408,543,677,808,946,1076,1214,1341,1483,1610,1745,1885,2019,2145,2284,2411,2554,2680,2822,2956,3089,3216,3354,3491,3624,3754,3891,4024
5,0.03782226039493297,0.044700778349685666,0.12722238450046366,0.1415251295392364,0.06,139,274,408,543,677,808,946,1076,1215,1341,1484,1610,1745,1886,2020,2145,2284,2410,2555,2679,2823,2957,3089,3216,3354,3491,3625,3754,3892,4024
6,0.05525277669516915,0.06502061237042478,0.12606475759119726,0.14001186803769294,0.07,139,274,409,543,678,809,947,1076,1215,1341,1485,1611,1745,1887,2021,2144,2283,2410,2556,2678,2824,2957,3089,3215,3354,3492,3625,3753,3892,4024
7,0.05411319842536788,0.07111661189005425,0.12614076100831983,0.13955469252789177,0.07,139,274,409,544,678,809,947,1076,1216,1341,1485,1611,1745,1887,2022,2144,2283,2409,2556,2677,2824,2958,3090,3214,3354,3492,3626,3753,3892,4024
8,0.04330926335904173,0.06873345969740652,0.12685910925218902,0.13973358866084198,0.07,139,274,409,544,679,810,948,1076,1217,1341,1486,1612,1745,1888,2022,2144,2283,2408,2557,2676,2825,2959,3089,3213,3354,3492,3626,3753,3892,4024
9,0.03178568307145102,0.06289751095440066,0.1276208410916465,0.1401707478321558,0.08,140,275,410,545,679,811,949,1076,1217,1341,1487,1612,1746,1889,2023,2144,2283,2408,2557,2675,2825,2959,3089,3212,3354,3492,3626,3752,3892,4023
10,0.025168989141687304,0.05801339962293428,0.12805617973031166,0.14053554471218282,0.08,140,275,410,545,679,811,949,1076,1218,1342,1488,1612,1746,1889,2023,2144,2283,2407,2557,2674,2826,2959,3089,3212,3354,3492,3627,3752,3892,4023
11,0.024371994384462914,0.05585453239060023,0.12810851840102613,0.14069650077370988,0.09,140,275,410,546,680,812,950,1076,1218,1342,1488,1612,1746,1890,2024,2144,2283,2407,2558,2674,2826,2960,3088,3211,3354,3492,3627,3752,3893,4023
12,0.027469070368649318,0.05553798372954333,0.12790502062891065,0.1407200770039162,0.09,140,275,411,546,680,812,950,1076,1219,1342,1489,1612,1746,1890,2025,2143,2283,2406,2558,2673,2826,2960,3088,3210,3354,3492,3627,3752,3893,4023
13,0.0321815840280667,0.056049300396175394,0.12759475689532052,0.14068198374047147,0.09,140,276,411,547,680,813,951,1076,1219,1342,1489,1611,1746,1890,2025,2143,2283,2405,2558,2672,2827,2961,3087,3209,3354,3492,3627,3751,3893,4023
14,0.03596297813386262,0.05737390343180204,0.1273452425208125,0.14058324405838432,0.1,140,276,411,547,681,814,951,1076,1219,1342,1490,1611,1745,1890,2026,2143,2283,2405,2558,2671,2827,2961,3087,3209,3354,3492,3627,3751,3893,4023
15,0.03926411086308901,0.05960920281199755,0.12712702211902288,0.14041645428059454,0.1,140,276,412,548,681,814,952,1076,1220,1342,1490,1610,1745,1891,2027,2143,2283,2404,2558,2670,2827,2961,3086,3208,3354,3492,3627,3751,3893,4022
16,0.04270781023818726,0.062320711695958986,0.1268989740938212,0.14021387534810748,0.11,140,276,412,548,682,815,952,1076,1220,1343,1491,1610,1745,1891,2028,2143,2283,2403,2558,2669,2827,2961,3086,3207,3353,3491,3627,3751,3893,4022
17,0.04639847699514199,0.06496373197707828,0.12665412612007723,0.14001613838979474,0.11,141,277,412,549,682,816,953,1076,1220,1343,1491,1610,1745,1891,2028,2143,2283,2403,2559,2668,2827,2962,3085,3206,3353,3491,3627,3751,3893,4022
18,0.050127159969662216,0.06732140234321649,0.12640626205944103,0.13983948850265582,0.11,141,277,413,549,683,816,953,1076,1221,1343,1491,1610,1745,1891,2029,2143,2283,2402,2559,2667,2827,2962,3085,3205,3353,3491,3627,3750,3893,4022
19,0.05365360217738058,0.06946123187485076,0.12617140495283596,0.13967897841470234,0.12,141,277,413,550,683,817,954,1076,1221,1343,1492,1609,1745,1891,2030,2143,2283,2402,2559,2666,2827,2962,3084,3205,3353,3490,3627,3750,3893,4022
20,0.056869202643525685,0.07115813558367567,0.1259568590827578,0.13955156260672763,0.12,141,277,414,550,684,817,954,1077,1221,1343,1492,1609,1745,1892,2030,2143,2283,2402,2558,2665,2827,2962,3083,3204,3353,3490,3627,3750,3893,4021
21,0.05943343841535109,0.07205972880117162,0.1257855201375459,0.13948382833020528,0.13,141,278,414,550,684,818,955,1077,1222,1344,1493,1609,1746,1892,2031,2143,2284,2401,2558,2664,2827,2962,3083,3203,3353,3490,3627,3750,3893,4021
22,0.06128982511602232,0.07259061459438243,0.12566132248110776,0.1394439146595979,0.13,141,278,414,551,685,819,955,1077,1222,1344,1493,1609,1746,1892,2031,2143,2284,2401,2558,2664,2827,2962,3082,3202,3353,3489,3627,3750,3893,4021
23,0.06271901187967033,0.07316149975485575,0.12556563490623135,0.1394009898740474,0.13,141,278,415,551,686,819,956,1078,1222,1344,1493,1609,1746,1892,2032,2142,2284,2400,2558,2663,2827,2963,3082,3202,3353,3489,3627,3749,3893,4021
24,0.06399334099125065,0.0739501769960097,0.12548023598853061,0.1393416776830238,0.14,142,278,415,552,686,820,956,1078,1223,1344,1494,1610,1746,1892,2032,2142,2284,2400,2558,2662,2827,2963,3081,3201,3352,3488,3627,3749,3893,4021
25,0.06529633526794232,0.07510302731033036,0.12539286269808655,0.13925490918015412,0.14,142,279,415,552,687,820,957,1079,1223,1344,1494,1610,1746,1892,2032,2142,2284,2400,2558,2661,2827,2963,3081,3200,3352,3488,3627,3749,3893,4021
26,0.06675714237055785,0.07667703958161753,0.12529485170372195,0.1391363558577475,0.15,142,279,416,553,688,821,958,1079,1224,1345,1494,1610,1746,1892,2032,2142,2284,2399,2558,2660,2827,2963,3080,3200,3352,3488,3627,3749,3893,4020
27,0.06842637949686381,0.07864770188002124,0.1251827409237706,0.13898779250001908,0.15,142,279,416,553,688,822,958,1080,1224,1345,1495,1611,1746,1892,2033,2142,2284,2399,2557,2660,2828,2963,3079,3199,3352,3487,3627,3749,3893,4020
28,0.07028560214025581,0.08105967250386292,0.12505776590493006,0.138805754602869,0.15,142,279,416,554,689,822,959,1080,1225,1345,1495,1611,1746,1892,2033,2142,2283,2399,2557,2659,2828,2963,3079,3198,3352,3487,3627,3748,3893,4020
29,0.07229008524274072,0.08374710689419118,0.12492287760052503,0.13860264245355372,0.16,142,280,417,554,690,823,959,1081,1225,1346,1496,1612,1747,1892,2032,2142,2283,2399,2557,2658,2828,2963,3078,3198,3351,3486,3627,3748,3893,4020
30,0.07441777745984113,0.08680399324152333,0.12477953661882278,0.1383712559148686,0.16,142,280,417,555,690,824,960,1081,1226,1346,1496,1613,1747,1892,2032,2142,2283,2398,2557,2658,2828,2963,3078,3197,3351,3486,3627,3748,3893,4020
31,0.07677100917602242,0.08989495873258557,0.12462081243826853,0.13813686591743193,0.17,143,280,417,555,691,824,960,1082,1226,1346,1496,1613,1747,1892,2032,2142,2283,2398,2556,2657,2828,2964,3077,3197,3351,3485,3627,3748,3893,4019
32,0.07946366363087409,0.09291904596717293,0.12443895270645866,0.1379071695814456,0.17,143,280,418,556,691,825,961,1082,1227,1347,1497,1614,1747,1892,2032,2142,2283,2398,2556,2656,2828,2964,3077,3196,3351,3485,3627,3748,3893,4019
33,0.08232466765057944,0.09605503854229314,0.12424542242671097,0.13766856643966552,0.17,143,280,418,556,692,826,961,1083,1227,1347,1497,1615,1747,1893,2031,2142,2283,2397,2556,2655,2828,2964,3076,3196,3351,3484,3627,3747,3893,4019
34,0.08544321354120499,0.09913787793492201,0.12403413020620135,0.13743362179202834,0.18,143,281,418,557,693,826,962,1083,1228,1348,1497,1615,1747,1893,2031,2142,2283,2397,2555,2655,2829,2964,3076,3195,3350,3484,3627,3747,3893,4019
35,0.08854919050590282,0.10231499103574748,0.12382333487502661,0.13719106560941746,0.18,143,281,419,557,693,827,963,1084,1228,1348,1498,1616,1748,1893,2030,2142,2283,2397,2555,2654,2829,2964,3075,3195,3350,3483,3627,3747,3892,4019
36,0.0915309604930078,0.10552270484304627,0.12362062565910813,0.1369457336124211,0.18,143,281,419,558,694,827,963,1084,1229,1349,1498,1617,1748,1893,2030,2142,2283,2396,2554,2653,2829,2964,3075,3194,3350,3483,3627,3747,3892,4018
37,0.09421371356523345,0.10841026838872059,0.1234379600866411,0.13672449917285656,0.19,143,281,419,558,694,828,964,1085,1230,1349,1498,1618,1748,1893,2029,2142,2283,2396,2554,2652,2829,2964,3074,3194,3349,3482,3627,3746,3892,4018
38,0.09659078019197753,0.11104673480093197,0.12327588810036072,0.1365222063131851,0.19,143,282,420,559,695,829,964,1086,1230,1350,1499,1619,1748,1893,2028,2142,2283,2396,2554,2651,2830,2964,3074,3193,3349,3482,3627,3746,3892,4018
39,0.09866279099763964,0.11333894143656709,0.1231344305096366,0.13634607065784576,0.2,144,282,420,559,695,829,965,1086,1231,1350,1499,1619,1748,1893,2028,2142,2283,2395,2554,2651,2830,2964,3073,3193,3349,3481,3627,3746,3892,4018
40,0.10044893446281178,0.11532515035782664,0.12301237137245762,0.13619328746866788,0.2,144,282,421,560,696,830,965,1087,1232,1351,1500,1620,1749,1893,2027,2142,2283,2395,2553,2650,2830,2964,3073,3193,3348,3480,3627,3746,3892,4018
41,0.10200853234342355,0.11726931839825827,0.12290568425596082,0.13604355708771157,0.21,144,282,421,560,696,831,966,1087,1232,1351,1500,1621,1749,1893,2027,2142,2283,2395,2553,2649,2830,2965,3072,3192,3348,3480,3627,3745,3892,4018
42,0.10351884250379029,0.11918354457551372,0.12280228692460496,0.13589595072006933,0.21,144,283,421,561,697,831,966,1088,1233,1352,1500,1622,1749,1893,2026,2142,2283,2394,2553,2649,2830,2965,3072,3192,3348,3479,3628,3745,3892,4017
43,0.1050674028591867,0.12115762920412443,0.12269617238877445,0.1357435871299105,0.22,144,283,422,561,697,832,967,1088,1234,1353,1501,1623,1749,1893,2026,2142,2283,2394,2552,2649,2830,2965,3071,3191,3347,3479,3628,3745,3892,4017
44,0.10665704724608682,0.1232702281610708,0.12258716645334952,0.13558033686802407,0.22,144,283,422,562,698,833,968,1089,1235,1353,1501,1623,1750,1893,2025,2142,2283,2394,2552,2649,2830,2965,3071,3191,3347,3478,3628,3744,3892,4017
45,0.10828290712977717,0.1254613231953502,0.12247555035616196,0.13541081000158833,0.23,144,284,422,562,698,833,968,1089,1236,1354,1502,1624,1750,1893,2025,2142,2283,2394,2552,2648,2830,2965,3070,3190,3347,3477,3628,3744,3892,4017
46,0.10994736053596632,0.1277085456851479,0.12236119517430394,0.13523671836299234,0.23,145,284,423,563,699,834,969,1090,1236,1354,1502,1625,1750,1893,2024,2142,2283,2393,2552,2648,2830,2965,3070,3190,3346,3477,3628,3744,3892,4017
47,0.11159623312276667,0.12997595976748144,0.12224779958855835,0.1350608439337347,0.24,145,284,423,563,699,835,969,1090,1237,1355,1503,1626,1750,1893,2024,2142,2282,2393,2552,2649,2830,2965,3070,3189,3346,3476,3628,3744,3892,4016
48,0.11321911245804595,0.13225499311039557,0.12213609067599399,0.13488382877659674,0.24,145,284,423,564,699,835,970,1091,1238,1355,1503,1626,1751,1893,2023,2142,2282,2393,2552,2649,2830,2965,3069,3189,3346,3476,3628,3743,3892,4016
49,0.1147812010624385,0.1344916680130307,0.12202847717568632,0.13470987880817084,0.25,145,285,424,564,700,836,970,1092,1239,1356,1504,1627,1751,1894,2023,2142,2282,2393,2552,2649,2830,2965,3069,3188,3345,3475,3628,3743,3892,4016
50,0.11631323803836635,0.13669110154369324,0.12192283495527914,0.13453860442232712,0.25,145,285,424,564,700,837,971,1092,1239,1356,1504,1628,1751,1894,2023,2142,2282,2393,2552,2649,2830,2966,3068,3188,3345,3474,3628,3743,3892,4016
51,0.1178404811209075,0.1388808007736686,0.12181742986530661,0.13436787414508414,0.25,145,285,424,565,701,837,971,1093,1240,1357,1505,1629,1751,1894,2022,2142,2282,2393,2552,2649,2830,2966,3068,3187,3345,3474,3628,3742,3892,4016
52,0.11937116232801104,0.14104055493241685,0.12171169628448174,0.1341992723478461,0.26,145,286,425,565,701,838,972,1093,1241,1358,1505,1630,1751,1894,2022,2142,2282,2392,2552,2650,2830,2966,3068,3187,3344,3473,3628,3742,3892,4016
53,0.12090228062688835,0.14317009125758695,0.121605836307308,0.13403282095988395,0.26,146,286,425,566,701,839,973,1094,1242,1358,1506,1630,1752,1894,2022,2142,2282,2392,2552,2650,2830,2966,3067,3186,3344,3473,3628,3742,3892,4015
54,0.12244568846125181,0.14527856167442155,0.12149904475307534,0.1338677905592012,0.26,146,286,426,566,702,839,973,1095,1243,1359,1506,1631,1752,1894,2022,2142,2282,2392,2552,2650,2829,2966,3067,3186,3344,3472,3628,3741,3892,4015
55,0.12400293948877195,0.14736605355413102,0.12139119641000988,0.1337042282008158,0.27,146,286,426,567,702,840,974,1095,1243,1359,1507,1632,1752,1894,2021,2142,2281,2392,2552,2650,2829,2966,3067,3185,3343,3471,3628,3741,3892,4015
56,0.1255690092654781,0.14942516369979586,0.12128263785136538,0.13354269022358392,0.27,146,287,426,567,702,841,974,1096,1244,1360,1507,1633,1752,1894,2021,2142,2281,2392,2552,2651,2829,2966,3066,3184,3343,3471,3628,3741,3892,4015
57,0.12714746731732762,0.15145492744479416,0.12117312506320517,0.1333832468233448,0.28,146,287,427,567,702,842,975,1096,1245,1360,1508,1633,1753,1894,2021,2142,2281,2392,2552,2651,2829,2966,3066,3184,3343,3470,3628,3740,3892,4015
58,0.1287384578596379,0.15345762953411535,0.12106264007015721,0.13322575172817833,0.28,146,287,427,568,703,842,976,1097,1246,1361,1508,1634,1753,1894,2021,2141,2281,2392,2552,2651,2829,2966,3066,3183,3342,3470,3628,3740,3892,4015
59,0.13033380618737578,0.1554384019695102,0.12095175000572053,0.13306979893007637,0.28,146,288,427,568,703,843,976,1098,1247,1361,1509,1635,1753,1894,2021,2141,2281,2392,2552,2651,2828,2967,3066,3183,3342,3469,3628,3739,3892,4014
60,0.13193997225256726,0.1573977876985716,0.12084001059895981,0.13291534480969275,0.29,147,288,428,569,703,844,977,1098,1248,1362,1509,1636,1753,1894,2021,2141,2281,2392,2552,2651,2828,2967,3065,3182,3342,3469,3628,3739,3892,4014
61,0.1335535831063298,0.15934914804911415,0.12072764320484757,0.13276134234984033,0.29,147,288,428,569,703,844,977,1099,1248,1363,1510,1636,1754,1894,2021,2141,2280,2391,2552,2652,2828,2967,3065,3182,3341,3468,3628,3739,3892,4014
62,0.13517307733435824,0.16130389321507344,0.12061476575099295,0.13260690820601365,0.3,147,289,428,569,704,845,978,1100,1249,1363,1511,1637,1754,1894,2021,2141,2280,2391,2552,2652,2828,2967,3065,3181,3341,3467,3628,3738,3892,4014
