epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.2840626531334056,0.29324627764811767,0.01,138,272,407,541,675,808,941,1077,1209,1345,1477,1613,1747,1879,2015,2147,2283,2417,2549,2685,2819,2953,3085,3221,3353,3487,3622,3756,3890,4024
1,0,0,0.2752583909960183,0.28465794436044417,0.02,138,272,407,541,675,807,941,1078,1208,1346,1476,1614,1748,1878,2016,2146,2284,2418,2548,2686,2820,2954,3084,3222,3353,3487,3621,3757,3889,4024
2,0,0,0.2667675409904549,0.2763745741648954,0.02,139,271,407,542,676,806,940,1078,1208,1347,1475,1615,1748,1877,2017,2146,2284,2419,2548,2686,2821,2954,3084,3222,3352,3486,3621,3757,3889,4024
3,0,0,0.2585434377769979,0.26838384569476853,0.02,139,271,408,542,676,806,939,1079,1207,1347,1474,1616,1749,1876,2018,2145,2284,2420,2547,2687,2822,2955,3083,3223,3351,3486,3620,3758,3889,4023
4,0,0,0.2505620658130457,0.2606992221822501,0.03,139,271,408,543,677,806,939,1080,1206,1348,1473,1616,1749,1875,2019,2145,2284,2421,2547,2687,2823,2956,3082,3224,3351,3485,3620,3758,3889,4023
5,0,0,0.24287942520042724,0.25328494128691426,0.03,139,271,408,543,678,805,938,1081,1206,1349,1473,1617,1749,1874,2020,2145,2283,2422,2546,2686,2823,2956,3081,3224,3350,3485,3619,3758,3888,4023
6,0,0,0.23548742780920726,0.24614236745009954,0.04,139,270,409,543,678,805,937,1081,1206,1350,1472,1618,1750,1873,2021,2145,2283,2423,2546,2686,2824,2957,3081,3225,3350,3484,3619,3759,3888,4023
7,0,0,0.22836056363464943,0.2392812834145935,0.04,139,270,409,544,679,804,936,1082,1207,1351,1471,1618,1750,1873,2022,2145,2283,2424,2545,2685,2825,2958,3080,3225,3349,3484,3618,3759,3888,4023
8,0,0,0.22148263886862873,0.23266501491527564,0.04,139,270,409,544,679,804,936,1082,1207,1351,1470,1619,1750,1872,2024,2145,2283,2425,2545,2685,2826,2958,3079,3226,3348,3483,3618,3760,3887,4023
9,0,0,0.21482437219795486,0.22625961281972426,0.05,140,270,410,545,680,803,935,1083,1207,1352,1469,1620,1750,1872,2025,2145,2283,2426,2544,2685,2827,2959,3079,3226,3348,3483,3617,3760,3887,4022
10,0,0,0.20836136549866718,0.22005685353422655,0.05,140,269,410,545,680,803,934,1084,1208,1353,1468,1620,1751,1872,2026,2145,2283,2426,2544,2684,2827,2960,3078,3227,3347,3482,3617,3760,3887,4022
11,0,0,0.2020779546696986,0.2140519463241678,0.06,140,269,411,546,681,802,934,1084,1208,1353,1467,1621,1751,1872,2027,2145,2284,2427,2543,2684,2828,2960,3077,3227,3346,3481,3617,3761,3887,4022
12,0,0,0.19597184468841355,0.2082250383164069,0.06,140,269,411,546,681,802,933,1085,1208,1354,1466,1621,1752,1872,2028,2145,2284,2428,2543,2684,2828,2961,3077,3228,3346,3481,3616,3761,3886,4022
13,0,0,0.19005289213664087,0.20258818815094087,0.06,140,269,411,547,682,801,932,1086,1208,1355,1465,1621,1752,1872,2029,2146,2284,2429,2542,2684,2829,2962,3076,3228,3345,3480,3616,3761,3886,4022
14,0,0,0.18437974164005785,0.19718836224967462,0.07,140,268,412,547,683,801,932,1086,1209,1355,1464,1622,1753,1873,2030,2146,2284,2430,2542,2683,2829,2962,3075,3229,3345,3480,3616,3762,3886,4022
15,0,0,0.17897507164236084,0.19207795673121877,0.07,140,268,412,547,683,801,931,1087,1209,1356,1464,1622,1753,1873,2031,2146,2283,2431,2541,2683,2830,2963,3075,3229,3344,3479,3615,3762,3886,4021
16,0,0,0.17386779975311942,0.18727845773026827,0.07,141,268,412,548,684,800,930,1087,1209,1357,1463,1623,1754,1874,2032,2146,2283,2431,2541,2683,2830,2963,3074,3229,3343,3479,3615,3762,3885,4021
17,0,0,0.16905034940001454,0.18273328466852568,0.08,141,268,413,548,684,800,930,1088,1209,1357,1462,1623,1755,1874,2033,2146,2283,2432,2540,2683,2830,2964,3074,3230,3343,3478,3615,3762,3885,4021
18,0,0,0.16449714035371935,0.17839082073926985,0.08,141,268,413,549,685,800,929,1089,1209,1358,1461,1623,1755,1875,2034,2146,2283,2433,2540,2683,2831,2964,3073,3230,3342,3478,3615,3763,3885,4021
19,0,0,0.16018992744478924,0.17429947436936558,0.09,141,267,413,549,685,799,929,1089,1209,1359,1461,1623,1756,1876,2035,2147,2283,2434,2539,2682,2831,2965,3073,3230,3342,3477,3614,3763,3885,4021
20,0,0,0.15615384003934454,0.17051187665537493,0.09,141,267,414,549,686,799,928,1090,1209,1359,1460,1622,1756,1876,2036,2147,2283,2434,2539,2682,2831,2965,3072,3231,3341,3477,3614,3763,3885,4021
21,0,0,0.15245239345292524,0.1670551961964113,0.09,141,267,414,550,686,798,927,1091,1209,1360,1459,1622,1757,1877,2037,2147,2283,2435,2538,2682,2831,2965,3072,3231,3340,3476,3614,3763,3885,4020
22,0,0,0.14896801209071953,0.16378354585265245,0.1,141,267,414,550,687,798,927,1091,1209,1360,1458,1622,1758,1878,2038,2147,2283,2435,2538,2682,2831,2966,3072,3231,3340,3476,3614,3763,3884,4020
23,0,0,0.1455858904380712,0.1606181160679963,0.1,142,267,415,550,687,798,926,1092,1209,1361,1458,1622,1758,1879,2039,2147,2284,2436,2537,2682,2832,2966,3071,3231,3339,3475,3614,3763,3884,4020
24,0,0,0.1422947654542619,0.15750766290839496,0.11,142,267,415,551,688,797,926,1092,1210,1361,1457,1622,1759,1879,2040,2147,2284,2437,2537,2681,2832,2966,3071,3231,3339,3475,3614,3763,3884,4020
25,0,0,0.13912891237973438,0.154510416674682,0.11,142,267,415,551,688,797,925,1093,1210,1362,1457,1622,1760,1880,2041,2146,2284,2437,2536,2681,2832,2967,3070,3231,3338,3474,3613,3763,3884,4020
26,0,0,0.13611808708159456,0.15165039763093494,0.11,142,267,416,551,689,797,925,1093,1210,1362,1456,1622,1761,1881,2041,2146,2284,2438,2536,2680,2832,2967,3070,3231,3337,3474,3613,3763,3884,4019
27,0,0,0.1332976931259667,0.1489458289488876,0.12,142,267,416,552,689,796,924,1094,1210,1363,1456,1622,1761,1881,2042,2146,2284,2438,2535,2680,2832,2967,3069,3231,3337,3473,3613,3762,3884,4019
28,0,0,0.13068768639827152,0.14641228491396802,0.12,142,267,416,552,690,796,924,1095,1210,1363,1455,1622,1762,1882,2043,2146,2284,2438,2535,2679,2832,2967,3069,3232,3336,3473,3613,3762,3884,4019
29,0.006910106504937508,0,0.12830491401797772,0.14407315988469324,0.13,142,267,417,552,690,795,924,1095,1210,1364,1455,1622,1763,1883,2044,2145,2284,2439,2534,2679,2833,2967,3068,3232,3336,3472,3613,3762,3884,4019
30,0.03991310402405068,0.011340339788666998,0.1261549359575145,0.14192056568007547,0.13,143,267,417,553,691,795,923,1096,1211,1364,1455,1622,1763,1884,2045,2145,2284,2439,2534,2679,2833,2967,3068,3232,3335,3472,3613,3762,3884,4019
31,0.06879156526890862,0.038175377753908,0.1242431436734699,0.13998125338211392,0.13,143,267,417,553,691,795,923,1096,1211,1365,1454,1622,1764,1884,2046,2144,2284,2440,2533,2678,2833,2968,3068,3232,3334,3472,3613,3762,3883,4018
32,0.09378797412492268,0.06183121128391067,0.12256427766910374,0.1382491492065029,0.14,143,267,417,553,692,794,923,1097,1211,1365,1454,1622,1765,1885,2046,2144,2284,2440,2533,2678,2833,2968,3067,3232,3334,3471,3613,3761,3883,4018
33,0.11504608359706225,0.08239379130669544,0.12111817774958072,0.1367256775872011,0.14,143,267,418,554,692,794,922,1097,1211,1365,1454,1622,1765,1886,2047,2144,2284,2440,2533,2678,2833,2968,3067,3232,3333,3471,3613,3761,3883,4018
