epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.20298979000432674,0.18242105365380396,0.01,138,272,407,541,675,809,941,1077,1211,1343,1477,1611,1745,1879,2015,2147,2283,2417,2549,2685,2819,2951,3085,3219,3353,3489,3622,3756,3890,4024
1,0,0,0.19789699511058653,0.17748168127133343,0.01,138,273,407,541,675,809,941,1078,1212,1342,1476,1610,1746,1878,2016,2146,2284,2418,2548,2686,2820,2950,3084,3219,3354,3489,3621,3757,3889,4024
2,0,0,0.1929003729506665,0.17265990240454193,0.02,139,273,407,542,676,810,940,1078,1213,1342,1475,1609,1745,1877,2017,2146,2284,2419,2548,2687,2821,2949,3084,3218,3354,3490,3621,3757,3889,4023
3,0,0,0.1880079977421786,0.16793431993738184,0.02,139,273,408,542,676,810,939,1079,1213,1341,1474,1608,1745,1876,2018,2146,2284,2420,2547,2688,2822,2949,3083,3217,3354,3490,3620,3758,3889,4023
4,0,0,0.1832847429676014,0.16336413885072854,0.03,139,273,408,543,677,811,939,1079,1214,1340,1473,1608,1746,1875,2019,2145,2283,2421,2546,2688,2823,2948,3082,3216,3355,3491,3620,3758,3889,4023
5,0,0,0.17879914363470925,0.15906245355286885,0.03,139,274,408,543,677,811,938,1080,1215,1339,1473,1607,1746,1874,2020,2145,2283,2421,2545,2689,2823,2948,3081,3216,3355,3491,3619,3758,3888,4023
6,0,0,0.1745702193988271,0.1549659779918621,0.03,139,274,409,543,678,812,938,1081,1216,1339,1472,1606,1746,1873,2021,2145,2283,2422,2544,2689,2824,2947,3081,3215,3355,3492,3619,3759,3888,4023
7,0,0,0.17056138179205624,0.15107535871631697,0.04,139,274,409,544,678,812,937,1081,1217,1338,1471,1605,1745,1872,2022,2145,2283,2423,2544,2690,2825,2947,3080,3214,3354,3492,3618,3759,3888,4023
8,0,0,0.16675339741870376,0.1474016904228858,0.04,139,274,410,544,679,813,937,1082,1217,1337,1470,1604,1745,1871,2023,2145,2283,2423,2543,2691,2826,2947,3079,3214,3354,3493,3618,3760,3887,4022
9,0,0,0.16315361149299681,0.14396384053960437,0.05,140,275,410,545,680,813,936,1082,1218,1336,1469,1604,1745,1870,2024,2145,2283,2424,2543,2691,2827,2947,3079,3213,3354,3493,3617,3760,3887,4022
10,0,0,0.15976317364180792,0.14079876601287353,0.05,140,275,410,545,680,814,936,1083,1219,1336,1468,1603,1745,1869,2026,2145,2284,2424,2542,2692,2827,2947,3078,3212,3354,3493,3617,3760,3887,4022
11,0,0,0.15661473619178523,0.13790440071823093,0.05,140,275,411,546,681,814,936,1083,1220,1335,1468,1602,1745,1868,2027,2145,2284,2425,2542,2692,2828,2947,3078,3212,3354,3494,3617,3760,3887,4022
12,0,0,0.153718213366002,0.13528677475579873,0.06,140,276,411,546,681,815,936,1084,1221,1334,1467,1601,1745,1867,2028,2145,2284,2425,2541,2693,2829,2947,3077,3211,3354,3494,3616,3761,3886,4022
13,0,0,0.1510815663637663,0.1329622826533125,0.06,140,276,411,547,682,815,936,1084,1222,1334,1466,1600,1745,1866,2029,2145,2284,2425,2540,2693,2830,2947,3076,3210,3353,3494,3616,3761,3886,4022
14,0,0,0.14871264981525778,0.1309353266401343,0.06,140,276,412,547,682,816,936,1085,1222,1333,1466,1599,1746,1866,2030,2145,2283,2426,2540,2694,2830,2947,3076,3210,3353,3495,3616,3761,3886,4022
