epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.19231556912943276,0.2017462779733442,0.01,164,324,484,644,804,964,1123,1283,1441,1603,1763,1920,2080,2242,2402,2559,2721,2881,3039,3200,3359,3520,3679,3838,3998
1,0,0,0.18970654439142012,0.1992932255230226,0.02,164,324,484,644,804,964,1123,1284,1440,1604,1764,1919,2079,2243,2403,2560,2720,2882,3038,3201,3358,3520,3680,3838,3998
2,0,0,0.18708741969111126,0.1968234176272696,0.02,164,325,485,645,805,965,1122,1285,1440,1605,1764,1918,2078,2244,2404,2560,2720,2883,3037,3201,3357,3521,3680,3837,3998
3,0,0,0.18449381095629092,0.1944177158373459,0.03,165,325,485,645,806,966,1122,1286,1440,1606,1765,1917,2077,2245,2405,2560,2719,2884,3036,3202,3357,3521,3680,3837,3997
4,0,0,0.1819652507307299,0.19206089835363405,0.03,165,325,486,646,806,966,1122,1287,1439,1607,1765,1916,2076,2245,2406,2560,2718,2884,3035,3202,3356,3522,3680,3837,3997
5,0,0,0.17953206678823885,0.18980904210872146,0.03,165,326,486,647,807,967,1122,1287,1439,1608,1766,1915,2076,2245,2407,2560,2717,2885,3035,3202,3355,3522,3680,3836,3997
6,0,0,0.17722032427975623,0.18769205707819164,0.04,165,326,486,647,807,968,1122,1288,1439,1608,1767,1914,2075,2245,2407,2560,2716,2886,3034,3202,3355,3523,3680,3836,3997
7,0,0,0.17498047477074097,0.18562671549803894,0.04,165,326,487,648,808,968,1122,1289,1440,1609,1767,1914,2074,2244,2408,2559,2715,2887,3033,3202,3354,3523,3679,3836,3997
8,0,0,0.17255923233820786,0.18340506902208206,0.05,165,326,487,648,809,969,1123,1290,1440,1610,1768,1913,2073,2244,2409,2558,2714,2888,3032,3203,3353,3524,3679,3835,3997
9,0,0,0.17005124045645556,0.18112536124015047,0.05,166,327,488,649,809,969,1123,1291,1441,1611,1769,1912,2072,2243,2410,2558,2713,2889,3031,3203,3353,3525,3679,3835,3996
10,0,0,0.16751518668177975,0.17879135115369013,0.05,166,327,488,649,810,970,1123,1291,1442,1612,1770,1911,2071,2243,2410,2557,2713,2890,3030,3203,3352,3525,3678,3835,3996
