epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.39972227185400494,0.4232574347481268,0.01,164,324,484,644,804,962,1122,1281,1441,1601,1761,1920,2080,2242,2400,2561,2721,2881,3039,3199,3359,3518,3679,3838,3998
1,0,0,0.3919255160514781,0.4157118247702085,0.01,164,324,484,644,804,961,1121,1281,1440,1600,1760,1919,2079,2243,2399,2561,2722,2882,3038,3198,3359,3518,3680,3838,3999
2,0,0,0.38426536143912043,0.4082909266029178,0.02,164,325,485,645,804,961,1120,1280,1439,1599,1761,1918,2078,2244,2398,2560,2722,2883,3037,3197,3359,3517,3680,3837,3999
3,0,0,0.3766410405414459,0.4009356998632133,0.02,165,325,485,645,805,960,1119,1279,1438,1598,1761,1917,2078,2245,2397,2559,2722,2883,3037,3196,3359,3517,3681,3837,3999
4,0,0,0.368925162916722,0.39357127114466633,0.03,165,325,486,646,805,960,1119,1278,1438,1597,1761,1916,2077,2245,2395,2558,2722,2884,3036,3196,3359,3516,3681,3837,3999
5,0,0,0.36108668740932787,0.38605063938364104,0.03,165,326,486,646,806,960,1118,1277,1437,1596,1761,1916,2076,2245,2394,2558,2722,2885,3035,3195,3359,3516,3681,3836,3999
6,0,0,0.3531730214102756,0.37845667487280904,0.03,165,326,486,647,806,960,1117,1276,1436,1595,1760,1915,2076,2244,2393,2557,2722,2886,3035,3194,3359,3515,3682,3836,4000
7,0,0,0.3452435795803689,0.3708402269594179,0.04,165,326,487,648,806,960,1117,1276,1435,1595,1760,1914,2076,2244,2393,2556,2722,2886,3034,3193,3359,3515,3682,3836,4000
8,0,0,0.3373758882565305,0.3632985182729042,0.04,165,326,487,648,807,961,1117,1275,1434,1594,1761,1914,2075,2243,2392,2555,2722,2887,3033,3192,3358,3514,3683,3835,4000
9,0,0,0.3296137144133571,0.3558669322914608,0.04,166,327,487,649,807,960,1117,1274,1433,1594,1761,1913,2075,2243,2391,2554,2721,2888,3032,3192,3358,3513,3683,3835,4000
10,0,0,0.3219780071948939,0.34857207124430845,0.05,166,327,487,649,807,960,1117,1273,1432,1594,1761,1913,2075,2242,2390,2553,2721,2889,3032,3191,3358,3513,3684,3835,4000
11,0,0,0.3144995021384018,0.34140418246273874,0.05,166,327,487,650,807,960,1117,1273,1431,1593,1761,1913,2074,2242,2389,2553,2721,2890,3031,3190,3357,3512,3684,3835,4001
