epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25
0,0,0,0.15374560201565243,0.17191534760871793,0.01,164,324,484,644,802,964,1123,1283,1443,1601,1763,1922,2082,2242,2400,2559,2719,2881,3039,3200,3359,3518,3678,3838,3998
1,0,0,0.14831494617775803,0.1668288061859238,0.02,164,324,484,644,802,964,1124,1284,1444,1600,1764,1923,2083,2243,2399,2560,2718,2882,3038,3201,3358,3518,3678,3838,3998
2,0,0,0.14336028527534722,0.16215896996808127,0.03,164,325,485,645,802,965,1125,1285,1445,1599,1764,1924,2084,2244,2398,2560,2718,2883,3037,3202,3358,3517,3677,3837,3998
3,0,0,0.13895346701530695,0.15798791918110042,0.04,165,325,485,645,802,966,1126,1286,1446,1598,1765,1925,2085,2245,2397,2560,2717,2884,3036,3202,3358,3517,3677,3837,3997
4,0,0,0.13518782836602586,0.15441583321190824,0.05,165,325,486,646,803,966,1126,1287,1447,1597,1765,1926,2086,2245,2396,2560,2716,2884,3036,3203,3358,3516,3676,3837,3997
5,0,0,0.1321237460169838,0.15145510919550803,0.06,165,326,486,646,803,967,1127,1288,1448,1596,1766,1928,2087,2245,2395,2560,2715,2885,3035,3203,3358,3516,3676,3836,3997
6,0,0,0.129717585509497,0.14900024303554069,0.07,165,326,486,647,803,968,1128,1288,1448,1595,1766,1929,2088,2245,2394,2560,2715,2886,3034,3204,3358,3515,3676,3836,3997
7,0,0,0.1278346050519158,0.14707412892084792,0.07,165,326,487,647,804,969,1129,1289,1449,1595,1766,1929,2089,2245,2393,2560,2714,2887,3033,3204,3357,3515,3675,3836,3997
8,0.01604911241994511,0.011321492422745605,0.12635134607984203,0.1455614004089505,0.08,165,326,487,648,805,969,1129,1290,1449,1594,1767,1930,2090,2245,2392,2560,2713,2887,3033,3205,3357,3514,3675,3836,3997
9,0.033979314796584004,0.02739438397413929,0.12519482242053873,0.14437334352839354,0.08,166,327,488,648,805,970,1130,1291,1450,1594,1767,1931,2091,2245,2391,2559,2712,2888,3032,3205,3356,3514,3675,3835,3996
10,0.0473575014076657,0.03958922682177657,0.12432490901831507,0.1434653971123852,0.08,166,327,488,649,806,971,1131,1292,1450,1593,1768,1932,2092,2245,2391,2559,2711,2888,3031,3206,3356,3513,3674,3835,3996
11,0.0569675228699954,0.04903900090325597,0.12369623726825746,0.1427578511843193,0.09,166,327,489,649,806,971,1131,1292,1450,1593,1768,1933,2093,2245,2390,2559,2711,2888,3031,3206,3355,3513,3674,3835,3996
12,0.06340239943078052,0.055658599192153546,0.1232734856559804,0.14226011842715625,0.09,166,327,489,650,807,972,1132,1293,1450,1592,1768,1934,2094,2245,2389,2560,2710,2888,3030,3206,3355,3512,3674,3834,3996
13,0.06732341486679916,0.06010464552669903,0.12301517638366097,0.14192483766044886,0.09,166,328,490,650,808,973,1133,1294,1450,1592,1768,1935,2094,2245,2389,2560,2709,2888,3029,3207,3354,3512,3673,3834,3996
14,0.06925535388461013,0.06284476398736716,0.12288770523046391,0.14171781700483274,0.1,166,328,490,651,808,973,1133,1294,1450,1592,1769,1935,2095,2245,2388,2560,2708,2888,3029,3207,3354,3512,3673,3834,3995
15,0.06976918176317914,0.06445205331511306,0.12285377852195442,0.1415962284004252,0.1,167,328,490,651,809,974,1134,1295,1450,1592,1769,1936,2096,2246,2388,2560,2708,2888,3028,3207,3353,3511,3673,3833,3995
16,0.06939006718005725,0.06527416228132432,0.12287882273481664,0.14153399993202626,0.11,167,328,491,652,809,974,1135,1296,1450,1592,1769,1936,2097,2246,2387,2560,2707,2887,3028,3207,3353,3511,3672,3833,3995
17,0.068729026696289,0.06555335048344679,0.12292245220520613,0.14151284957645782,0.11,167,329,491,652,810,975,1135,1297,1450,1591,1769,1937,2098,2246,2387,2561,2706,2887,3027,3207,3352,3510,3672,3833,3995
18,0.068085543608848,0.06560349071018556,0.1229649111828355,0.14150906534313754,0.11,167,329,492,653,811,976,1136,1298,1450,1591,1769,1937,2099,2246,2387,2560,2706,2887,3026,3207,3351,3510,3672,3832,3995
19,0.0677386786801335,0.06555107242493752,0.12298779355903994,0.14151303384958347,0.12,167,329,492,653,811,976,1137,1299,1449,1591,1769,1938,2099,2246,2386,2560,2705,2886,3026,3207,3351,3510,3671,3832,3995
20,0.06792730965336313,0.06547449191913579,0.12297535134546614,0.1415188383302201,0.12,167,329,493,653,812,977,1137,1299,1449,1591,1769,1938,2100,2246,2386,2560,2704,2886,3025,3206,3350,3509,3671,3831,3995
21,0.0689515725840788,0.06503118404292962,0.12290776048401837,0.14155239040705356,0.12,167,330,493,654,813,977,1138,1300,1449,1591,1768,1938,2101,2245,2385,2560,2703,2885,3024,3206,3350,3509,3670,3831,3994
22,0.07071481603732865,0.06465387003639211,0.12279132767289538,0.14158096163621017,0.13,168,330,493,654,813,978,1138,1301,1449,1591,1768,1938,2102,2245,2385,2560,2703,2885,3024,3206,3349,3509,3670,3831,3994
23,0.07294338263578826,0.06434191549244628,0.12264399193904768,0.14160455503261293,0.13,168,330,494,655,814,979,1139,1302,1449,1591,1768,1938,2102,2245,2385,2560,2702,2885,3023,3206,3349,3508,3670,3830,3994
24,0.07549666697100099,0.06578377813193459,0.12247498764769778,0.14149540835519617,0.14,168,330,494,655,814,979,1140,1303,1449,1591,1768,1938,2103,2245,2385,2559,2701,2884,3022,3205,3348,3508,3669,3830,3994
