epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
0,0,0,0.17751699295772647,0.19442435510395248,0.07,138,272,406,540,675,809,943,1075,1209,1345,1477,1611,1745,1881,2013,2149,2281,2415,2551,2683,2819,2953,3085,3219,3353,3489,3623,3756,3890,4024
1,0,0,0.17135858440695065,0.1885615735231979,0.08,138,273,406,539,675,809,944,1076,1209,1346,1476,1610,1745,1882,2012,2150,2281,2414,2552,2682,2820,2954,3084,3219,3353,3489,3623,3755,3889,4024
2,0,0,0.16559642711727923,0.18305925930589148,0.08,139,273,406,539,676,810,944,1077,1208,1347,1475,1610,1745,1883,2011,2150,2282,2414,2553,2681,2821,2955,3084,3218,3354,3490,3624,3755,3889,4024
3,0,0,0.16025227482515653,0.17775236814198309,0.09,139,273,406,539,676,811,945,1077,1208,1348,1474,1609,1745,1884,2010,2151,2282,2413,2554,2680,2822,2955,3083,3217,3354,3490,3624,3754,3889,4023
4,0,0,0.15514540041803404,0.17280484230844798,0.1,139,273,406,539,677,811,946,1078,1209,1348,1473,1609,1746,1885,2009,2151,2282,2414,2554,2679,2823,2956,3082,3216,3354,3491,3624,3754,3889,4023
5,0,0,0.1500787845976363,0.16798189023095966,0.1,139,274,407,539,677,812,947,1078,1209,1349,1472,1608,1746,1885,2008,2151,2282,2414,2555,2678,2823,2957,3082,3216,3353,3491,3625,3754,3889,4023
6,0,0,0.1450789037857147,0.1632185299890311,0.11,139,274,407,540,678,813,947,1079,1210,1350,1472,1608,1746,1885,2008,2151,2281,2415,2556,2677,2824,2957,3081,3215,3353,3492,3625,3753,3889,4023
7,0,0,0.1403379756276399,0.15867800142452543,0.12,139,274,407,540,679,813,948,1080,1211,1351,1471,1607,1746,1884,2008,2151,2281,2416,2557,2676,2825,2958,3080,3214,3353,3492,3626,3753,3889,4023
8,0,0,0.13604985504812098,0.1545585333129663,0.12,139,275,408,540,679,814,949,1080,1211,1352,1470,1606,1746,1884,2008,2151,2281,2417,2557,2675,2826,2958,3080,3214,3352,3493,3626,3752,3889,4023
9,0,0,0.1323173563398897,0.15095855561092725,0.13,140,275,408,541,680,815,949,1081,1212,1352,1469,1605,1746,1884,2008,2150,2281,2418,2558,2674,2827,2959,3079,3213,3352,3493,3627,3752,3889,4022
10,0,0,0.12921092844611937,0.14792250086691347,0.13,140,275,408,541,680,815,950,1082,1213,1353,1468,1605,1745,1883,2008,2150,2280,2418,2559,2673,2828,2959,3078,3213,3352,3493,3627,3752,3889,4022
11,0.009436638494181637,0.012681299357105602,0.12677519139854834,0.14546125422381315,0.14,140,275,409,542,681,816,951,1082,1213,1354,1467,1604,1745,1882,2009,2150,2280,2419,2560,2672,2829,2959,3078,3212,3351,3494,3628,3751,3889,4022
12,0.03700349167268324,0.03786936873775193,0.12499871104291109,0.14359380228085236,0.15,140,276,409,542,681,816,952,1083,1214,1355,1466,1604,1745,1882,2009,2150,2280,2420,2560,2671,2830,2960,3077,3212,3351,3494,3628,3751,3889,4022
13,0.05488634434622586,0.05476484251216407,0.12383265351640044,0.14232742137402077,0.15,140,276,410,543,682,817,952,1084,1215,1355,1466,1603,1745,1881,2009,2150,2279,2421,2561,2670,2831,2960,3077,3211,3351,3494,3628,3750,3889,4022
14,0.06431145854451081,0.06490411080883396,0.12321364363916215,0.1415620025095503,0.16,140,276,410,543,682,818,953,1084,1216,1356,1465,1603,1745,1881,2010,2150,2279,2421,2561,2669,2831,2960,3076,3211,3351,3494,3629,3750,3889,4022
15,0.06695999560200139,0.06969457139887991,0.12303914696781777,0.14119894074359787,0.16,140,276,410,543,683,818,954,1085,1217,1357,1465,1603,1745,1880,2010,2150,2279,2422,2562,2668,2832,2960,3076,3210,3350,3494,3629,3750,3889,4022
16,0.06491529167857457,0.0706117246876573,0.12317388277015572,0.14112931790685532,0.17,140,277,411,544,683,819,955,1086,1218,1357,1464,1603,1746,1880,2010,2150,2279,2423,2562,2667,2833,2960,3076,3210,3350,3494,3630,3749,3889,4021
17,0.060454034455374894,0.06925508733897578,0.12346736646232842,0.1412322918586034,0.17,141,277,411,544,684,819,955,1086,1218,1358,1464,1603,1746,1879,2010,2150,2278,2423,2563,2666,2833,2960,3075,3209,3350,3494,3630,3749,3889,4021
18,0.05570531435652448,0.06682850237506444,0.12377899215028712,0.1414162706017591,0.17,141,277,411,545,684,820,956,1087,1219,1358,1464,1603,1745,1879,2010,2150,2278,2423,2563,2665,2834,2960,3075,3209,3350,3494,3630,3749,3889,4021
19,0.05182472941780325,0.06465411543632271,0.1240330677348597,0.14158093532412272,0.18,141,277,412,545,685,820,957,1088,1220,1359,1464,1603,1745,1879,2010,2150,2278,2424,2564,2664,2834,2960,3074,3208,3350,3494,3630,3748,3889,4021
20,0.04950790629802715,0.06328883830613097,0.12418450762263755,0.14168422522376137,0.18,141,278,412,546,685,821,957,1088,1221,1360,1464,1604,1745,1879,2010,2150,2278,2424,2564,2663,2834,2960,3074,3208,3350,3494,3631,3748,3889,4021
21,0.04905165375282905,0.06296090470974702,0.12421431083664451,0.1417090238390117,0.19,141,278,412,546,686,822,958,1089,1222,1360,1464,1604,1745,1879,2010,2150,2277,2424,2564,2662,2834,2960,3074,3208,3350,3494,3631,3748,3889,4021
22,0.05033755636960191,0.06364385739788514,0.12413029685368288,0.14165737104656054,0.19,141,278,413,546,687,822,958,1089,1223,1361,1464,1604,1745,1878,2009,2150,2277,2425,2564,2661,2835,2960,3073,3207,3350,3494,3631,3747,3889,4021
23,0.053037357369281946,0.06515373240891209,0.12395372834654457,0.14154311322099175,0.19,141,278,413,547,687,823,959,1090,1224,1361,1465,1605,1745,1878,2009,2150,2277,2425,2564,2660,2835,2960,3073,3207,3350,3494,3631,3747,3889,4020
24,0.05672844164721991,0.0672512664271594,0.12371191564618308,0.1413842342162099,0.2,142,279,414,547,688,823,960,1091,1225,1362,1465,1605,1745,1879,2009,2150,2277,2425,2564,2659,2835,2960,3073,3206,3350,3493,3631,3747,3889,4020
25,0.060961187678017725,0.06962377734039416,0.12343403669520656,0.14120431623328902,0.21,142,279,414,548,688,823,960,1091,1226,1362,1465,1606,1746,1879,2008,2150,2276,2425,2564,2658,2835,2960,3073,3206,3350,3493,3631,3746,3889,4020
26,0.06534915206324776,0.07204427592362872,0.12314531006895754,0.14102051665679627,0.22,142,279,414,548,689,824,961,1092,1227,1363,1466,1606,1745,1879,2008,2150,2276,2425,2564,2657,2835,2959,3072,3206,3350,3493,3631,3746,3889,4020
27,0.0695221081218137,0.0742775379261783,0.12287009119180539,0.1408507204491346,0.22,142,279,415,548,689,824,962,1093,1228,1363,1466,1607,1745,1879,2007,2150,2276,2425,2564,2656,2835,2959,3072,3205,3350,3493,3631,3746,3888,4020
28,0.0732205116097121,0.07619531387039014,0.12262566315693271,0.14070473503237974,0.23,142,280,415,549,690,825,962,1093,1228,1364,1467,1607,1745,1879,2006,2150,2276,2425,2564,2654,2835,2959,3072,3205,3350,3492,3631,3745,3888,4020
29,0.07633092357271887,0.0777093039162422,0.122419719360595,0.14058939165057133,0.24,142,280,415,549,690,825,963,1094,1229,1364,1467,1608,1745,1879,2006,2150,2275,2425,2564,2653,2835,2959,3072,3204,3350,3492,3631,3745,3888,4020
30,0.07884256523305877,0.07882413749748451,0.1222531589575779,0.14050438794821818,0.24,142,280,416,550,691,826,963,1094,1230,1365,1468,1609,1745,1879,2005,2150,2275,2425,2564,2652,2834,2959,3071,3204,3350,3492,3631,3745,3888,4019
31,0.08086695888579265,0.07961006568520601,0.12211875335863795,0.1404444409553616,0.25,143,280,416,550,691,826,964,1095,1231,1365,1468,1609,1745,1879,2005,2149,2275,2425,2564,2651,2834,2958,3071,3204,3351,3491,3631,3744,3888,4019
32,0.0825561048597453,0.08044867753652984,0.12200648355648763,0.1403804546847937,0.25,143,281,416,550,692,827,965,1096,1232,1365,1469,1610,1745,1879,2004,2150,2274,2425,2564,2650,2834,2958,3071,3203,3351,3491,3631,3744,3888,4019
33,0.08402178931930826,0.0813933810977494,0.12190899680435568,0.140308321580501,0.26,143,281,417,551,693,827,965,1096,1233,1366,1470,1611,1745,1879,2003,2150,2274,2425,2564,2649,2834,2958,3071,3203,3351,3490,3631,3744,3888,4019
34,0.08545567946334098,0.08257400259125058,0.12181353837980381,0.1402181329061091,0.26,143,281,417,551,693,827,966,1097,1234,1366,1470,1611,1746,1880,2003,2150,2274,2425,2564,2649,2834,2958,3070,3202,3351,3490,3631,3743,3887,4019
35,0.08696515118777137,0.08396263852427577,0.12171297031484883,0.14011196755267147,0.27,143,281,418,552,694,828,966,1097,1235,1367,1471,1612,1746,1880,2002,2150,2274,2425,2564,2648,2834,2957,3070,3202,3351,3490,3631,3743,3887,4019
36,0.08868069413263702,0.08565253976309917,0.12159856814022592,0.13998267715860244,0.27,143,282,418,552,694,828,967,1098,1235,1367,1471,1612,1746,1880,2002,2150,2274,2425,2564,2648,2834,2957,3070,3202,3351,3489,3631,3743,3887,4018
