epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
0,0,0,0.43807,0.40907,1.05,196,389,583,775,970,1163,1355,1550,1742,1936
1,0,0,0.43701,0.40788,1.08,196,390,583,775,970,1164,1355,1550,1742,1936
2,0,0,0.43596,0.4067,1.1,196,390,584,774,971,1164,1355,1551,1742,1936
3,0,0,0.43492,0.40554,1.12,196,390,584,774,971,1164,1354,1551,1741,1935
4,0,0,0.43388,0.40439,1.15,196,391,584,774,972,1165,1354,1551,1741,1935
5,0,0,0.43285,0.40325,1.17,197,391,585,773,972,1165,1353,1552,1741,1935
6,0,0,0.43182,0.40211,1.2,197,391,585,773,973,1166,1353,1552,1740,1935
7,0,0,0.43079,0.40104,1.22,197,391,586,772,973,1166,1352,1552,1740,1935
8,0,0,0.42979,0.40001,1.25,197,392,586,772,974,1167,1352,1553,1740,1934
9,0,0,0.42881,0.39898,1.27,197,392,587,772,974,1167,1351,1553,1739,1934
10,0,0,0.42782,0.39794,1.3,198,392,587,772,975,1168,1351,1553,1739,1934
11,0,0,0.42684,0.39691,1.32,198,393,587,772,975,1168,1350,1553,1739,1934
12,0,0,0.42586,0.39588,1.36,198,393,588,772,976,1168,1350,1554,1738,1934
13,0,0,0.42488,0.39485,1.39,198,393,588,772,976,1168,1349,1554,1738,1933
14,0,0,0.4239,0.39381,1.41,198,394,589,772,976,1169,1349,1554,1738,1933
15,0,0,0.42292,0.39278,1.43,198,394,589,773,977,1169,1348,1554,1738,1933
16,0,0,0.42195,0.39175,1.46,199,394,589,773,977,1169,1347,1554,1737,1933
17,0,0,0.42098,0.39072,1.48,199,395,590,773,977,1169,1347,1554,1737,1933
18,0,0,0.42,0.38969,1.5,199,395,590,774,978,1169,1347,1554,1737,1932
19,0,0,0.41903,0.38867,1.53,199,395,590,774,978,1169,1346,1553,1736,1932
20,0,0,0.41807,0.38764,1.55,199,396,591,774,978,1169,1346,1553,1736,1932
21,0,0,0.4171,0.38661,1.57,200,396,591,775,978,1169,1345,1553,1736,1932
22,0,0,0.41614,0.38559,1.59,200,396,592,775,978,1169,1345,1553,1736,1932
23,0,0,0.41518,0.38457,1.62,200,397,592,776,979,1170,1345,1553,1735,1931
24,0,0,0.41423,0.38354,1.64,200,397,592,776,979,1170,1344,1553,1735,1931
25,0,0,0.41328,0.38252,1.66,200,397,593,777,979,1170,1344,1553,1735,1931
26,0,0,0.41233,0.3815,1.7,200,398,593,777,979,1170,1344,1552,1735,1931
