epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.27609,0.25132,1.18,104,205,306,408,509,610,712,812,914,1016,1117,1217,1319,1421,1521,1623,1724,1826,1927,2028
1,0,0,0.26836,0.24362,1.22,104,205,306,408,509,609,712,812,915,1016,1118,1217,1318,1421,1521,1624,1724,1826,1926,2028
2,0,0,0.26075,0.23592,1.27,104,205,305,408,510,609,713,811,915,1017,1118,1216,1318,1422,1520,1624,1723,1826,1926,2028
3,0,0,0.25331,0.22835,1.31,104,205,305,409,510,609,713,811,916,1017,1119,1216,1317,1422,1520,1625,1723,1827,1926,2028
4,0,0,0.24601,0.2211,1.36,104,206,305,409,511,609,714,811,916,1018,1119,1215,1317,1422,1519,1625,1723,1827,1926,2028
5,0,0,0.23881,0.21398,1.41,104,206,305,409,511,609,714,811,917,1018,1120,1215,1316,1422,1519,1625,1723,1827,1926,2027
6,0,0,0.2317,0.20713,1.46,104,206,304,410,511,609,714,811,918,1019,1120,1214,1316,1422,1519,1626,1723,1828,1926,2027
7,0,0,0.22469,0.20058,1.5,104,206,304,410,512,609,715,812,918,1019,1121,1214,1315,1422,1518,1626,1723,1828,1925,2027
8,0,0,0.21781,0.19409,1.55,104,206,304,410,512,609,715,812,919,1020,1121,1213,1315,1422,1518,1627,1723,1828,1925,2027
9,0,0,0.21107,0.18765,1.59,104,207,304,411,512,609,716,812,919,1021,1122,1213,1315,1421,1517,1627,1723,1828,1925,2027
10,0,0,0.20447,0.18128,1.63,105,207,304,411,513,609,716,813,920,1021,1122,1213,1314,1421,1517,1627,1723,1829,1925,2027
11,0,0,0.19806,0.17498,1.68,105,207,303,411,513,609,716,813,920,1022,1123,1212,1314,1421,1517,1628,1723,1829,1925,2027
12,0,0,0.19185,0.16875,1.72,105,207,303,412,514,609,717,814,921,1022,1123,1212,1313,1421,1516,1628,1723,1829,1925,2027
13,0,0,0.18584,0.16262,1.77,105,207,303,412,514,609,717,814,921,1023,1124,1212,1313,1421,1516,1628,1723,1829,1924,2027
14,0,0,0.18006,0.1566,1.81,105,207,303,412,514,609,717,815,922,1023,1124,1212,1313,1421,1516,1629,1723,1829,1924,2026
15,0,0,0.17451,0.1507,1.86,105,208,303,413,515,609,718,815,922,1024,1125,1211,1312,1421,1515,1629,1723,1829,1924,2026
16,0.02808,0,0.16923,0.14494,1.9,105,208,303,413,515,609,718,815,923,1024,1125,1211,1312,1421,1515,1629,1723,1830,1924,2026
17,0.08467,0,0.16423,0.13933,1.95,105,208,303,413,515,609,718,816,923,1025,1126,1211,1312,1421,1515,1630,1723,1830,1924,2026
18,0.13632,0,0.15953,0.13387,1.99,105,208,303,414,516,609,718,816,923,1025,1126,1210,1311,1421,1514,1630,1723,1830,1924,2026
19,0.18313,0,0.15514,0.1286,2.04,106,208,303,414,516,609,718,817,924,1026,1127,1210,1311,1422,1514,1630,1723,1830,1924,2026
20,0.22523,0,0.15109,0.12352,2.08,106,208,303,414,516,609,719,817,924,1026,1127,1210,1310,1422,1514,1631,1723,1830,1924,2026
21,0.26278,0,0.14739,0.11866,2.13,106,208,303,415,516,609,719,818,925,1027,1128,1210,1310,1422,1513,1631,1723,1830,1924,2026
22,0.29594,0,0.14403,0.11402,2.17,106,208,303,415,517,609,719,818,925,1027,1128,1209,1310,1422,1513,1631,1723,1830,1923,2026
23,0.32493,0,0.14104,0.10962,2.23,106,209,303,415,517,609,720,819,925,1028,1129,1209,1309,1422,1513,1632,1723,1831,1923,2025
24,0.34994,0,0.1384,0.10547,2.28,106,209,303,416,517,609,720,819,926,1028,1129,1209,1309,1422,1513,1632,1723,1831,1923,2025
25,0.37122,0,0.13611,0.10158,2.33,106,209,303,416,518,609,720,820,926,1029,1129,1209,1309,1422,1513,1632,1723,1831,1923,2025
26,0.38904,0,0.13417,0.09797,2.37,106,209,303,416,518,609,721,820,927,1029,1130,1208,1309,1422,1512,1632,1723,1831,1923,2025
