epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.2102721104091922,0.21034492156331983,0.15,264,524,784,1042,1301,1561,1823,2082,2342,2599,2861,3120,3379,3639,3898
1,0,0,0.20581875532440497,0.20586789057453309,0.16,264,524,783,1041,1300,1560,1824,2081,2342,2598,2862,3121,3378,3640,3898
2,0,0,0.20159469539578542,0.2016309573853702,0.17,265,525,783,1041,1300,1559,1825,2081,2341,2597,2863,3122,3377,3640,3898
3,0,0,0.19762554005519514,0.19765615048613325,0.18,265,525,784,1040,1299,1558,1826,2080,2341,2596,2863,3123,3377,3641,3897
4,0,0,0.19390671260449652,0.19392631722018022,0.2,265,526,784,1039,1299,1557,1827,2080,2341,2597,2864,3123,3376,3641,3897
5,0,0,0.19042176450239584,0.19043317938317422,0.21,265,526,785,1039,1299,1556,1827,2079,2342,2597,2865,3124,3375,3642,3897
6,0,0,0.18713376915540297,0.18713413743635524,0.22,266,527,785,1038,1299,1555,1828,2080,2342,2597,2866,3125,3375,3642,3896
7,0,0,0.18401002360918392,0.1840010345918397,0.23,266,527,786,1038,1299,1554,1829,2080,2342,2597,2867,3126,3374,3642,3896
8,0,0,0.18102428506115503,0.1810044355724925,0.24,266,527,787,1037,1300,1553,1830,2081,2342,2597,2868,3126,3373,3643,3896
9,0,0,0.17815941511606948,0.1781330249049475,0.26,266,528,787,1037,1300,1552,1830,2081,2341,2597,2869,3127,3373,3643,3896
10,0,0,0.17540987308463626,0.17538139641829995,0.27,266,528,788,1036,1301,1551,1831,2082,2341,2597,2870,3128,3372,3643,3895
11,0,0,0.1727727667312314,0.17274059354336457,0.28,267,529,789,1036,1301,1550,1831,2082,2341,2597,2870,3129,3371,3644,3895
12,0,0,0.170243840639376,0.17020938380857678,0.3,267,529,789,1035,1302,1549,1832,2083,2341,2597,2871,3129,3370,3644,3895
13,0,0,0.16782328494630613,0.16779060675595162,0.31,267,529,790,1035,1303,1548,1832,2084,2342,2597,2872,3130,3370,3644,3895
14,0,0,0.16551154407276739,0.1654796193959245,0.32,267,530,791,1035,1303,1547,1832,2084,2342,2597,2873,3130,3369,3644,3894
15,0,0,0.16330809509411442,0.16327363480144816,0.33,268,530,791,1034,1304,1546,1832,2085,2342,2597,2874,3131,3368,3644,3894
16,0,0,0.1612095332286726,0.16116905960678723,0.35,268,530,792,1034,1305,1545,1832,2086,2342,2597,2874,3132,3368,3645,3894
