epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.20095539482014702,0.20658980395429413,0.15,202,400,598,796,992,1190,1390,1588,1783,1981,2181,2377,2575,2772,2972,3170,3366,3565,3762,3960
1,0,0,0.19554702030287743,0.20126040834558126,0.16,202,401,599,797,992,1189,1389,1589,1782,1980,2182,2376,2574,2772,2973,3171,3365,3565,3762,3960
2,0,0,0.19031363643501115,0.19611021215937782,0.18,203,401,599,797,991,1189,1389,1590,1782,1979,2183,2375,2573,2771,2974,3171,3365,3565,3761,3960
3,0,0,0.18526525708998745,0.1911447353920513,0.19,203,401,600,798,990,1188,1389,1591,1781,1978,2183,2374,2572,2770,2975,3172,3364,3564,3761,3959
4,0,0,0.18041474950497138,0.18637645382573179,0.2,203,402,600,799,990,1187,1389,1592,1780,1977,2184,2373,2571,2769,2975,3173,3364,3564,3760,3959
5,0,0,0.17578392026780412,0.18182744908827983,0.22,203,402,601,799,989,1186,1390,1592,1779,1977,2185,2373,2570,2768,2976,3174,3363,3563,3760,3959
6,0,0,0.17140203662899484,0.17752141035933994,0.23,203,402,601,800,988,1185,1390,1593,1778,1976,2185,2372,2569,2767,2977,3174,3362,3563,3760,3959
7,0,0,0.16729900549966684,0.1734850798888627,0.24,204,403,602,801,988,1185,1391,1594,1778,1975,2186,2371,2569,2766,2978,3175,3362,3562,3759,3958
8,0,0,0.16350250380134423,0.16974749331807548,0.26,204,403,602,801,987,1184,1391,1595,1777,1975,2186,2370,2568,2765,2979,3176,3361,3562,3759,3958
9,0,0,0.1600376306273763,0.1663344407394325,0.27,204,403,603,802,987,1183,1392,1596,1776,1974,2187,2370,2567,2764,2979,3177,3360,3561,3758,3958
10,0,0,0.15693074587580289,0.16326761690746952,0.28,204,404,603,802,986,1183,1393,1597,1775,1974,2187,2369,2566,2763,2980,3177,3360,3561,3758,3958
11,0,0,0.15420427440934273,0.1605664095166912,0.29,204,404,604,803,985,1182,1394,1598,1775,1973,2188,2368,2566,2762,2981,3178,3359,3560,3758,3957
12,0,0,0.15187498255521573,0.15825050139121766,0.31,205,404,604,804,985,1181,1394,1599,1774,1973,2189,2368,2565,2761,2981,3179,3359,3560,3757,3957
13,0,0,0.14994122501077614,0.1563188103317645,0.32,205,405,605,804,984,1181,1395,1600,1774,1973,2189,2367,2564,2761,2982,3180,3358,3559,3757,3957
14,0,0,0.148369277786315,0.15473302330274918,0.33,205,405,605,805,984,1180,1396,1601,1773,1972,2190,2367,2564,2760,2982,3180,3357,3558,3757,3957
15,0,0,0.14710460328939215,0.15342143544748824,0.34,205,405,605,806,983,1179,1397,1602,1773,1972,2191,2366,2563,2759,2983,3181,3357,3558,3756,3956
16,0,0,0.14613282298251443,0.15239948695838296,0.36,205,406,606,806,983,1179,1398,1603,1772,1972,2191,2366,2563,2758,2983,3182,3356,3557,3756,3956
17,0,0,0.14542782908606527,0.1516418242075462,0.37,205,406,606,807,983,1178,1399,1604,1772,1971,2192,2365,2562,2757,2983,3182,3355,3557,3756,3956
18,0,0,0.14495108173883878,0.15111428945677635,0.38,206,406,607,807,982,1178,1400,1604,1771,1971,2192,2365,2562,2756,2984,3183,3355,3557,3755,3956
19,0,0,0.1446764641769428,0.15079218029271343,0.39,206,407,607,808,982,1177,1401,1605,1771,1971,2193,2364,2561,2755,2984,3184,3354,3556,3755,3956
20,0,0,0.14455864620885542,0.15061872078442448,0.41,206,407,608,808,982,1177,1401,1606,1771,1970,2194,2364,2561,2754,2984,3184,3353,3556,3755,3955
21,0,0,0.14453958152264193,0.15054488011984918,0.42,206,407,608,809,981,1177,1402,1606,1771,1969,2194,2363,2560,2753,2985,3184,3352,3555,3754,3955
22,0,0,0.1445706610171661,0.1505264622439872,0.43,206,407,608,809,981,1176,1403,1607,1770,1969,2195,2363,2560,2753,2985,3185,3352,3555,3754,3955
23,0,0,0.1446188197459831,0.15053107156440054,0.44,206,408,609,810,981,1176,1404,1608,1770,1968,2195,2363,2559,2752,2985,3185,3351,3555,3754,3955
24,0,0,0.14466053747530117,0.15053581685152587,0.45,207,408,609,810,981,1176,1405,1608,1770,1967,2195,2362,2559,2751,2986,3185,3350,3554,3754,3955
25,0,0,0.14467928367709584,0.15052424724517666,0.47,207,408,609,811,981,1176,1405,1608,1770,1967,2196,2362,2558,2750,2986,3186,3350,3554,3753,3954
26,0,0,0.14466445815589568,0.15048661203219857,0.48,207,408,610,811,981,1175,1406,1609,1770,1966,2196,2362,2558,2749,2986,3186,3349,3554,3753,3954
27,0,0,0.1446101643372297,0.1504158890546457,0.49,207,409,610,811,981,1175,1407,1609,1770,1965,2196,2361,2557,2749,2986,3186,3348,3554,3753,3954
28,0,0,0.14451557151710132,0.15031068708591483,0.5,207,409,610,812,981,1175,1408,1609,1770,1964,2197,2361,2557,2748,2986,3186,3347,3553,3753,3954
29,0,0,0.14438260011980905,0.15017374923150897,0.52,207,409,610,812,981,1175,1408,1609,1770,1963,2197,2361,2556,2747,2987,3186,3347,3553,3753,3954
30,0,0,0.14421696256767724,0.1500102658037154,0.53,208,409,611,812,981,1175,1409,1609,1770,1962,2197,2361,2556,2746,2987,3186,3346,3553,3753,3954
31,0,0,0.14402324088827878,0.14982374908051407,0.54,208,409,611,813,982,1175,1410,1610,1770,1962,2197,2360,2555,2745,2987,3186,3345,3553,3752,3954
32,0,0,0.1438071891283984,0.14961801583658024,0.55,208,410,611,813,982,1175,1410,1610,1770,1961,2198,2360,2555,2744,2987,3186,3344,3553,3752,3954
33,0,0,0.1435748754306514,0.14939677069839877,0.57,208,410,611,813,982,1175,1411,1610,1770,1960,2198,2360,2555,2744,2987,3186,3344,3553,3752,3954
34,0,0,0.14333412197454234,0.14916505821278103,0.58,208,410,612,814,982,1175,1412,1610,1770,1959,2198,2360,2554,2743,2988,3186,3343,3553,3752,3954
35,0,0,0.143094701214803,0.14893355427452656,0.59,208,410,612,814,982,1175,1413,1610,1770,1958,2198,2360,2554,2742,2988,3186,3342,3553,3752,3953
36,0,0,0.1428770954490715,0.14872648943902123,0.6,209,410,612,814,982,1175,1413,1611,1770,1958,2198,2359,2553,2741,2988,3185,3342,3553,3752,3953
37,0,0,0.14268748779104667,0.1485515582918399,0.62,209,411,612,814,983,1175,1414,1611,1770,1957,2198,2359,2553,2740,2988,3185,3341,3553,3752,3953
38,0,0,0.1425086727556583,0.14838962033700798,0.63,209,411,612,815,983,1175,1415,1611,1770,1956,2198,2359,2552,2739,2988,3185,3340,3553,3751,3953
39,0,0,0.14233476301605136,0.14823295906301795,0.64,209,411,613,815,983,1175,1415,1611,1770,1955,2198,2359,2552,2739,2988,3185,3339,3553,3751,3953
40,0,0,0.14216854105301102,0.1480845156908016,0.65,209,411,613,815,983,1175,1416,1611,1770,1954,2198,2359,2551,2738,2988,3185,3339,3553,3751,3953
41,0,0,0.14201425724543973,0.14794687074113697,0.66,210,411,613,816,984,1175,1417,1611,1770,1954,2198,2358,2551,2737,2988,3185,3338,3553,3751,3953
42,0,0,0.14187390019288812,0.1478221208897152,0.68,210,412,613,816,984,1176,1417,1611,1770,1953,2198,2358,2550,2736,2988,3184,3337,3553,3751,3953
43,0,0,0.14174832597968534,0.14770990789414454,0.69,210,412,613,816,984,1176,1418,1612,1770,1952,2198,2358,2550,2735,2988,3184,3336,3553,3751,3953
44,0,0,0.14163583801057977,0.14760830443910566,0.7,210,412,614,816,984,1176,1419,1612,1770,1951,2198,2358,2549,2735,2988,3184,3336,3553,3751,3953
45,0,0,0.14153257860085278,0.1475138537722117,0.71,210,412,614,816,985,1176,1419,1612,1770,1951,2198,2358,2549,2734,2988,3184,3335,3553,3751,3953
46,0,0,0.14143432080391238,0.1474214842103308,0.73,210,413,614,817,985,1176,1420,1612,1770,1950,2198,2357,2548,2733,2988,3183,3334,3552,3751,3953
47,0,0,0.1413368249622519,0.1473272930614946,0.74,211,413,614,817,985,1176,1420,1612,1770,1949,2198,2357,2548,2732,2988,3183,3333,3552,3750,3953
48,0,0,0.14123732978404732,0.14722896797642143,0.75,211,413,614,817,986,1176,1421,1612,1770,1948,2198,2357,2547,2732,2988,3183,3333,3552,3750,3952
49,0,0,0.14113467625185316,0.14712557014218738,0.76,211,413,615,817,986,1177,1422,1612,1770,1948,2198,2357,2547,2731,2988,3183,3332,3552,3750,3952
50,0,0,0.14102924048718368,0.14701732324281633,0.78,211,413,615,818,986,1177,1422,1612,1770,1947,2198,2357,2546,2730,2988,3183,3331,3552,3750,3952
51,0,0,0.14092050075569398,0.14690444478668657,0.79,211,414,615,818,986,1177,1423,1613,1770,1946,2199,2357,2546,2729,2988,3182,3330,3551,3750,3952
52,0,0,0.14080883963484037,0.146787539525836,0.8,212,414,615,818,987,1177,1423,1613,1770,1946,2199,2356,2545,2729,2987,3182,3330,3551,3750,3952
53,0,0,0.14069445537268138,0.1466655627890068,0.81,212,414,616,818,987,1177,1424,1613,1770,1945,2199,2356,2545,2728,2987,3182,3329,3551,3750,3952
54,0,0,0.14057771894551707,0.14653902941583077,0.82,212,414,616,818,987,1178,1425,1613,1769,1944,2199,2356,2544,2727,2987,3182,3328,3551,3749,3952
55,0,0,0.14045909525923855,0.14641007764447828,0.84,212,415,616,819,988,1178,1425,1613,1769,1944,2199,2356,2544,2726,2987,3181,3327,3550,3749,3951
56,0,0,0.140339110427509,0.1462789875834296,0.85,212,415,616,819,988,1178,1426,1614,1769,1943,2199,2356,2543,2726,2987,3181,3327,3550,3749,3951
57,0,0,0.1402179602151643,0.14614607847886066,0.86,213,415,617,819,988,1178,1426,1614,1769,1943,2199,2355,2543,2725,2987,3181,3326,3550,3749,3951
58,0,0,0.1400955352346104,0.14601221920509272,0.87,213,415,617,819,989,1179,1427,1614,1769,1942,2199,2355,2542,2725,2986,3181,3325,3549,3749,3951
59,0,0,0.13997217147632912,0.14587716454352176,0.89,213,416,617,819,989,1179,1427,1614,1768,1941,2200,2355,2542,2724,2986,3180,3324,3549,3749,3951
60,0,0,0.13984765335048482,0.1457413457080882,0.9,213,416,617,819,989,1179,1428,1614,1768,1941,2200,2355,2541,2723,2986,3180,3323,3548,3748,3951
61,0,0,0.13972235104061118,0.1456048948812657,0.91,213,416,618,820,990,1179,1428,1615,1768,1940,2200,2355,2541,2723,2986,3180,3323,3548,3748,3950
62,0,0,0.13959586214184563,0.14546792552521776,0.92,214,416,618,820,990,1180,1429,1615,1768,1940,2200,2354,2540,2722,2985,3179,3322,3547,3748,3950
63,0,0,0.13946778276489727,0.14533019265784514,0.94,214,417,618,820,990,1180,1429,1615,1767,1939,2200,2354,2540,2721,2985,3179,3321,3547,3748,3950
64,0,0,0.13933818204679807,0.14519114887834939,0.95,214,417,618,820,990,1180,1430,1615,1767,1939,2200,2354,2539,2721,2985,3179,3320,3547,3748,3950
65,0,0,0.13920696207569247,0.14505150952959053,0.96,214,417,619,820,991,1180,1430,1616,1767,1938,2200,2354,2539,2720,2984,3179,3320,3546,3747,3950
66,0,0,0.13907395085327004,0.14491120219452805,0.98,214,417,619,821,991,1181,1431,1616,1767,1938,2201,2353,2538,2720,2984,3178,3319,3546,3747,3950
67,0,0,0.138939545420298,0.14477059161770395,0.99,215,418,619,821,991,1181,1432,1616,1767,1937,2201,2353,2538,2719,2984,3178,3318,3545,3747,3950
68,0,0,0.1388048957792656,0.14462985721664434,1.0,215,418,619,821,992,1181,1432,1616,1766,1937,2201,2353,2537,2719,2983,3178,3317,3545,3747,3949
69,0,0,0.13867081386536262,0.14448990101486345,1.02,215,418,620,821,992,1182,1433,1616,1766,1936,2201,2353,2537,2718,2983,3177,3316,3544,3747,3949
70,0,0,0.1385382155894435,0.14435083495651096,1.03,215,419,620,821,992,1182,1433,1617,1766,1936,2201,2352,2536,2717,2983,3177,3316,3544,3747,3949
71,0,0,0.13840845771065802,0.14421439234513808,1.05,215,419,620,821,993,1182,1434,1617,1765,1936,2201,2352,2536,2717,2982,3177,3315,3543,3746,3949
72,0,0,0.1382814337303536,0.14408158899885504,1.06,216,419,620,822,993,1182,1434,1617,1765,1935,2201,2352,2535,2716,2982,3176,3314,3542,3746,3949
73,0,0,0.13815751520486558,0.14395169097764146,1.07,216,419,621,822,993,1183,1435,1617,1765,1935,2202,2352,2535,2716,2982,3176,3313,3542,3746,3949
74,0,0,0.13803625845334802,0.14382412984169707,1.08,216,420,621,822,994,1183,1435,1618,1765,1934,2202,2351,2534,2715,2981,3175,3312,3541,3746,3948
75,0,0,0.13791723832024444,0.14369806927291143,1.1,216,420,621,822,994,1183,1436,1618,1764,1934,2202,2351,2534,2715,2981,3175,3311,3541,3746,3948
76,0,0,0.13780038625757496,0.14357322132073938,1.11,217,420,621,822,994,1184,1436,1618,1764,1934,2202,2351,2533,2714,2981,3175,3311,3540,3746,3948
77,0,0,0.13768573484185406,0.14345018644473675,1.12,217,421,621,822,995,1184,1437,1619,1764,1934,2202,2351,2533,2714,2980,3174,3310,3540,3746,3948
78,0,0,0.13757344527682297,0.14332921623006703,1.14,217,421,622,822,995,1184,1437,1619,1763,1933,2203,2350,2532,2713,2980,3174,3309,3539,3745,3948
79,0,0,0.13746324557301387,0.1432104329660148,1.16,217,421,622,823,995,1185,1438,1619,1763,1933,2203,2350,2532,2713,2980,3174,3308,3538,3745,3948
80,0,0,0.1373549305679882,0.14309371843772953,1.17,217,421,622,823,996,1185,1438,1619,1763,1933,2203,2350,2531,2712,2980,3173,3307,3538,3745,3947
81,0,0,0.13724782615557343,0.1429783677164921,1.19,218,422,622,823,996,1185,1439,1620,1762,1933,2203,2350,2531,2712,2979,3173,3306,3537,3745,3947
82,0,0,0.13714109988400375,0.14286372569257047,1.2,218,422,623,823,996,1186,1439,1620,1762,1933,2203,2349,2530,2711,2979,3173,3306,3536,3745,3947
83,0,0,0.13703393708425052,0.14274911555911451,1.21,218,422,623,823,997,1186,1440,1620,1762,1933,2203,2349,2529,2711,2979,3172,3305,3536,3745,3947
84,0,0,0.13692586061631365,0.1426341325676131,1.23,218,422,623,823,997,1186,1441,1621,1762,1932,2204,2349,2529,2710,2979,3172,3304,3535,3745,3947
85,0,0,0.1368165007324764,0.1425186124471161,1.24,219,423,623,823,997,1187,1441,1621,1762,1932,2204,2349,2528,2710,2978,3172,3303,3534,3744,3947
86,0.00038128099407908067,0,0.13670584072747113,0.14240251465000922,1.25,219,423,624,823,998,1187,1442,1621,1761,1932,2204,2348,2528,2709,2978,3171,3302,3533,3744,3946
87,0.0020168633176848028,0.0008843809262469859,0.13659395925967932,0.1422856479445152,1.27,219,423,624,823,998,1187,1443,1622,1761,1932,2204,2348,2527,2709,2978,3171,3301,3533,3744,3946
88,0.003670334028678668,0.002538918325242334,0.1364807577914861,0.14216778115418544,1.28,219,424,624,823,998,1188,1443,1622,1761,1932,2204,2348,2527,2708,2978,3171,3300,3532,3744,3946
89,0.005344163976175653,0.004208895380270805,0.13636606912583207,0.14204872165520635,1.29,219,424,624,823,999,1188,1444,1622,1761,1932,2205,2348,2526,2708,2978,3171,3299,3531,3744,3946
90,0.00703991690860295,0.0059004647088682916,0.1362497664698953,0.14192802023505485,1.3,220,424,625,823,999,1188,1444,1623,1761,1932,2205,2347,2526,2707,2977,3170,3299,3530,3744,3946
91,0.008764103598621453,0.007622912996673281,0.13613142836536155,0.1418050159397791,1.32,220,424,625,823,999,1189,1445,1623,1761,1932,2205,2347,2525,2707,2977,3170,3298,3530,3744,3946
92,0.0105208103202038,0.00937819308931609,0.13601075506064758,0.14167954500883775,1.33,220,425,625,823,1000,1189,1446,1623,1760,1932,2205,2347,2525,2706,2977,3170,3297,3529,3744,3945
93,0.01231327633870627,0.011173357510117832,0.135887500457704,0.14155112058700597,1.34,220,425,625,823,1000,1189,1447,1624,1760,1932,2205,2347,2524,2706,2977,3169,3296,3528,3743,3945
94,0.014141425778841477,0.013002935083680667,0.1357616781059888,0.1414201034166883,1.35,221,425,625,823,1000,1190,1447,1624,1760,1932,2205,2346,2524,2705,2977,3169,3295,3527,3743,3945
95,0.01600192764005759,0.014871294446767935,0.13563351431942394,0.14128618965676967,1.37,221,425,626,823,1000,1190,1448,1624,1760,1932,2206,2346,2523,2705,2977,3169,3294,3526,3743,3945
96,0.0178883226454718,0.01676585759550575,0.13550344233037714,0.14115026840641515,1.38,221,426,626,823,1001,1190,1449,1625,1760,1932,2206,2346,2523,2705,2976,3169,3293,3526,3743,3945
97,0.01978770442632305,0.018670753175609844,0.1353723441239449,0.14101346323358765,1.39,221,426,626,823,1001,1191,1450,1625,1759,1932,2206,2346,2522,2704,2976,3168,3292,3525,3743,3944
98,0.021690603122588525,0.02057404356310999,0.13524087781163446,0.14087665742755504,1.4,222,426,626,823,1001,1191,1450,1625,1759,1932,2206,2345,2522,2704,2976,3168,3291,3524,3743,3944
99,0.02358747940547612,0.022467441798660115,0.13510971094969593,0.14074042007602805,1.42,222,427,627,823,1002,1191,1451,1626,1759,1933,2206,2345,2521,2703,2976,3168,3290,3523,3743,3944
100,0.02545882230968166,0.02433825830802039,0.1349801760595695,0.14060567352157075,1.43,222,427,627,823,1002,1192,1452,1626,1759,1933,2207,2345,2521,2703,2975,3168,3290,3522,3743,3944
101,0.027292889653267705,0.026188687604485894,0.13485309968450923,0.14047228282563673,1.44,222,427,627,823,1002,1192,1453,1626,1759,1933,2207,2345,2520,2702,2975,3167,3289,3522,3743,3944
102,0.029095088990943152,0.028015466963906444,0.1347281085882623,0.14034046421184093,1.45,223,427,627,823,1002,1192,1454,1627,1758,1933,2207,2344,2520,2702,2975,3167,3288,3521,3742,3944
103,0.030865960916778956,0.029782329204394276,0.13460518782308567,0.14021284580999163,1.47,223,428,628,823,1003,1193,1455,1627,1758,1933,2207,2344,2519,2701,2975,3167,3287,3520,3742,3943
104,0.032605585398553405,0.031512779525579626,0.13448432921564726,0.1400877571304765,1.48,223,428,628,823,1003,1193,1455,1627,1758,1933,2207,2344,2519,2701,2974,3166,3286,3519,3742,3943
105,0.03432624660934869,0.033222617789392395,0.13436467885145775,0.13996403385434908,1.49,223,428,628,823,1003,1193,1456,1628,1758,1933,2207,2343,2518,2701,2974,3166,3285,3518,3742,3943
106,0.03602910498039347,0.03492658544097782,0.13424615671208143,0.1398406406674942,1.5,224,429,628,823,1003,1194,1457,1628,1758,1933,2208,2343,2517,2700,2974,3166,3284,3518,3742,3943
107,0.037726458115385664,0.036633797925938794,0.13412791173561628,0.13971689853623187,1.52,224,429,628,823,1004,1194,1458,1629,1757,1933,2208,2343,2517,2700,2974,3166,3283,3517,3742,3943
108,0.03942450925998009,0.038347758316758074,0.1340095207262489,0.1395925530074264,1.53,224,429,629,822,1004,1194,1459,1629,1757,1933,2208,2343,2516,2699,2973,3165,3282,3516,3742,3942
109,0.04112518989848002,0.040073362062566065,0.13389083722414152,0.13946724187098378,1.54,224,429,629,822,1004,1195,1460,1629,1757,1933,2208,2342,2516,2699,2973,3165,3281,3515,3742,3942
110,0.04283227708989368,0.041815880849629505,0.13377159589370788,0.13934060828163417,1.55,225,430,629,822,1005,1195,1460,1630,1757,1933,2208,2342,2515,2698,2973,3165,3280,3514,3742,3942
111,0.0445475509536255,0.043574323452601926,0.13365168374944,0.13921270214991635,1.57,225,430,629,822,1005,1196,1461,1630,1757,1933,2208,2342,2515,2698,2973,3164,3279,3514,3742,3942
112,0.04626931072105289,0.04534650287649966,0.13353120360272094,0.13908366727998403,1.58,225,430,630,822,1005,1196,1462,1630,1756,1933,2209,2342,2514,2698,2972,3164,3279,3513,3741,3942
113,0.04799685918176677,0.04713092095809068,0.13341020976186063,0.13895361446816445,1.59,225,431,630,821,1005,1196,1463,1631,1756,1933,2209,2341,2514,2697,2972,3164,3278,3512,3741,3941
114,0.04972828035871757,0.04892511659474508,0.1332888405730214,0.13882272869778725,1.6,225,431,630,821,1006,1197,1463,1631,1756,1933,2209,2341,2513,2697,2972,3163,3277,3511,3741,3941
115,0.05146147223747344,0.05072280471482937,0.1331672348826253,0.13869147095103246,1.61,226,431,630,821,1006,1197,1464,1631,1756,1933,2209,2341,2512,2696,2972,3163,3276,3510,3741,3941
116,0.0531965537686534,0.05252377368114047,0.13304538504213678,0.13855984689222686,1.63,226,432,630,820,1006,1197,1465,1632,1756,1933,2209,2341,2512,2696,2972,3163,3275,3510,3741,3941
117,0.054930306027874964,0.05432487043117351,0.13292351458686127,0.13842808422333713,1.64,226,432,631,820,1006,1198,1466,1632,1756,1933,2210,2340,2511,2696,2971,3162,3274,3509,3741,3940
118,0.056660906138191414,0.0561260566806292,0.13280175670480182,0.13829619601669918,1.65,226,432,631,820,1006,1198,1466,1633,1756,1934,2210,2340,2511,2695,2971,3162,3273,3508,3741,3940
119,0.05838945152376229,0.05792552989510236,0.13268002747415386,0.1381643032452592,1.66,227,432,631,819,1007,1199,1467,1633,1755,1934,2210,2340,2510,2695,2971,3162,3272,3507,3741,3940
