epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.14073987745580357,0.14173845054318832,0.29,202,400,598,796,994,1192,1390,1588,1783,1981,2181,2377,2575,2772,2970,3168,3366,3564,3762,3960
1,0,0,0.14033306469201623,0.14133354341105978,0.3,202,401,599,797,995,1193,1391,1589,1782,1980,2182,2376,2574,2772,2970,3168,3365,3564,3762,3960
2,0,0,0.13988547448568417,0.140877087135898,0.32,203,401,599,797,995,1194,1392,1590,1782,1979,2182,2375,2573,2771,2969,3167,3365,3563,3761,3960
3,0,0,0.13938999269656568,0.14036514194238184,0.33,203,401,600,798,996,1194,1392,1591,1781,1978,2182,2374,2572,2770,2968,3166,3364,3562,3761,3959
4,0,0,0.13887883578779295,0.13983396064336642,0.35,203,402,600,799,997,1195,1393,1592,1780,1977,2181,2373,2571,2769,2968,3166,3363,3562,3760,3959
5,0,0,0.1383816408521135,0.13932580291277805,0.36,203,402,601,799,998,1196,1394,1593,1780,1976,2180,2372,2570,2768,2968,3165,3363,3561,3760,3959
6,0,0,0.13792167481489684,0.13885450425957147,0.38,203,402,601,800,998,1197,1395,1594,1779,1975,2180,2371,2569,2767,2967,3164,3362,3561,3760,3959
7,0,0,0.1374965274437318,0.13842550743505028,0.39,204,403,602,801,999,1198,1396,1595,1779,1974,2179,2370,2568,2766,2967,3164,3362,3560,3759,3958
8,0.004608991020881192,0.004836557808594377,0.13709072871995245,0.13802917398286785,0.41,204,403,602,801,1000,1199,1397,1595,1779,1973,2178,2369,2567,2765,2966,3163,3361,3560,3759,3958
9,0.010442611071322938,0.010599681795311011,0.13668841297898288,0.13762892482186748,0.43,204,403,603,802,1001,1199,1398,1596,1779,1972,2178,2368,2566,2764,2966,3163,3360,3559,3758,3958
10,0.01607021933170516,0.01622253853352451,0.1362991843342252,0.1372372875588619,0.44,204,404,603,802,1001,1200,1399,1597,1779,1972,2178,2367,2565,2763,2965,3162,3360,3559,3758,3958
11,0.021365068280068344,0.021526055296826385,0.1359319595325938,0.13686687075194337,0.46,204,404,604,803,1002,1201,1400,1598,1780,1971,2177,2366,2564,2762,2965,3162,3359,3558,3758,3957
12,0.026458576554027835,0.026619925205053296,0.13557775404051645,0.13651013807534912,0.47,205,405,604,803,1003,1202,1400,1599,1780,1970,2177,2365,2563,2761,2964,3161,3359,3557,3757,3957
13,0.03134066296494353,0.031581610674203175,0.13523737947596307,0.13616177320626943,0.49,205,405,604,804,1003,1203,1401,1600,1781,1969,2176,2364,2562,2761,2963,3161,3358,3557,3757,3957
14,0.0360857245976568,0.03644459933142441,0.13490573538027498,0.13581946800875616,0.51,205,405,605,804,1004,1203,1402,1601,1782,1968,2176,2362,2561,2760,2963,3160,3357,3556,3757,3957
15,0.040748127094047515,0.04120553879516553,0.13457908020468903,0.1354835158795867,0.52,205,406,605,805,1005,1204,1402,1602,1783,1967,2176,2361,2560,2759,2963,3159,3357,3556,3756,3957
16,0.04534855104090618,0.04587977152850975,0.13425597974576786,0.13515286165742005,0.54,205,406,606,805,1005,1205,1403,1603,1783,1967,2176,2360,2559,2758,2962,3159,3356,3555,3756,3956
17,0.04989335433554731,0.050514972305046424,0.13393602166003032,0.13482416650582366,0.55,206,406,606,806,1006,1206,1403,1604,1784,1966,2176,2359,2558,2757,2962,3158,3356,3555,3755,3956
18,0.05443258917957461,0.055163117361345826,0.13361569469755302,0.1344937470739274,0.57,206,407,607,806,1006,1207,1404,1605,1785,1965,2176,2358,2557,2756,2962,3157,3356,3554,3755,3956
19,0.05932166011848572,0.06018033383920429,0.13326981991885525,0.13413618818042786,0.59,206,407,607,807,1007,1207,1404,1606,1786,1964,2176,2357,2556,2756,2961,3157,3355,3553,3755,3956
20,0.06486878858342604,0.06585219810852838,0.1328762897000923,0.13373080607199408,0.6,206,408,607,807,1008,1208,1405,1607,1787,1963,2176,2356,2555,2755,2961,3156,3355,3553,3754,3956
21,0.06932210947178008,0.07044230477837954,0.13255952134713453,0.13340185336965907,0.62,206,408,608,807,1008,1209,1405,1608,1788,1962,2176,2355,2555,2754,2961,3155,3354,3552,3754,3955
22,0.07371889919731112,0.07496494485895833,0.13224602250398818,0.1330769374660507,0.63,207,408,608,808,1009,1210,1405,1609,1789,1961,2176,2354,2554,2753,2960,3155,3354,3552,3754,3955
23,0.07829610331475512,0.07964821280609857,0.13191888107386912,0.13273963612440629,0.65,207,409,609,808,1009,1210,1406,1610,1790,1960,2176,2353,2553,2752,2960,3154,3354,3551,3753,3955
24,0.08307229997677679,0.08447031817762873,0.13157662921748853,0.13239143747579923,0.66,207,409,609,809,1010,1211,1406,1610,1791,1959,2177,2352,2552,2752,2959,3153,3353,3551,3753,3955
25,0.08787433103683373,0.08931564923069013,0.13123163963371215,0.1320406419472111,0.68,207,409,609,809,1010,1212,1406,1611,1792,1958,2177,2350,2551,2751,2959,3153,3353,3550,3753,3954
26,0.09256081394450533,0.09405388239129686,0.1308940727578536,0.13169669109138205,0.69,207,410,609,809,1011,1213,1407,1612,1793,1957,2178,2349,2550,2750,2958,3152,3353,3549,3752,3954
27,0.0971002595857613,0.0986603044980422,0.1305662615938605,0.1313614536682225,0.71,208,410,610,810,1011,1214,1407,1613,1794,1956,2178,2348,2549,2749,2957,3151,3353,3549,3752,3954
28,0.1015542222071858,0.10320736035837941,0.13024383219962504,0.13102968719391078,0.72,208,410,610,810,1012,1214,1407,1614,1795,1955,2179,2347,2548,2748,2957,3151,3353,3548,3752,3954
29,0.10601027023241849,0.10779472320606287,0.12992043774808226,0.13069412843486072,0.74,208,411,610,810,1012,1215,1407,1615,1797,1954,2180,2346,2547,2748,2956,3150,3353,3548,3751,3954
30,0.11049878147140446,0.11241698359097818,0.1295938791596795,0.1303551410530212,0.76,208,411,610,811,1013,1216,1408,1615,1798,1953,2180,2345,2546,2747,2956,3149,3353,3547,3751,3953
31,0.11497575278068894,0.11702722986924474,0.12926733134667556,0.1300161580672062,0.77,208,412,611,811,1013,1217,1408,1616,1799,1952,2181,2344,2545,2746,2955,3148,3353,3546,3751,3953
32,0.11935696598728618,0.12152951845577542,0.12894697701929217,0.12968425344516943,0.79,209,412,611,811,1014,1218,1408,1617,1800,1951,2182,2343,2544,2745,2955,3147,3353,3546,3750,3953
33,0.12362041480076058,0.12590529391234329,0.12863446251685257,0.12936087116547038,0.8,209,412,611,811,1014,1219,1408,1618,1801,1950,2182,2342,2543,2744,2954,3147,3353,3545,3750,3953
34,0.12780015763496821,0.13015575704202098,0.1283273485945881,0.12904596704296872,0.82,209,413,611,812,1015,1219,1409,1618,1802,1949,2183,2340,2542,2744,2954,3146,3353,3545,3750,3953
35,0.13197719050768308,0.13436690038018329,0.12801970161540954,0.12873321537218282,0.84,209,413,611,812,1015,1220,1409,1619,1803,1948,2184,2339,2542,2743,2954,3145,3354,3544,3749,3952
36,0.13619678810311653,0.13857870042920584,0.1277081485970464,0.12841965126704946,0.88,209,413,611,812,1016,1221,1409,1620,1804,1947,2185,2338,2541,2742,2953,3144,3354,3544,3749,3952
37,0.14040245704690857,0.14275515492570334,0.12739688636451668,0.12810796589546924,0.91,210,414,611,812,1016,1222,1409,1620,1805,1947,2185,2337,2540,2742,2953,3144,3354,3543,3749,3952
38,0.14456041928893737,0.1468708595456406,0.12708838666447314,0.12780006772600686,0.94,210,414,611,812,1017,1223,1410,1621,1806,1946,2186,2336,2539,2741,2952,3143,3355,3542,3749,3952
