epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.19255042157338742,0.18366665102962362,0.25,264,523,784,1043,1303,1561,1823,2080,2340,2599,2859,3119,3379,3638,3898
1,0,0,0.1861997462007143,0.17712736750994454,0.27,263,523,784,1044,1304,1560,1824,2081,2339,2598,2858,3118,3378,3638,3898
2,0,0,0.18013906750951614,0.1708739617395705,0.29,263,522,785,1045,1305,1559,1825,2081,2338,2597,2857,3117,3377,3637,3898
3,0,0,0.17440324645129526,0.16494937581604477,0.31,263,522,786,1046,1306,1558,1826,2082,2337,2597,2856,3116,3377,3637,3897
4,0,0,0.16901681191894383,0.15938753471448927,0.33,263,522,786,1047,1306,1557,1827,2082,2337,2596,2856,3116,3376,3636,3897
5,0,0,0.16399934097919405,0.15421355086068503,0.35,262,521,787,1047,1307,1556,1828,2083,2336,2595,2855,3115,3375,3636,3897
6,0,0,0.15937145944477318,0.1494490700893021,0.37,262,521,787,1048,1308,1555,1829,2084,2336,2594,2854,3114,3375,3635,3896
7,0,0,0.1551663191198953,0.14512884470556098,0.39,262,521,788,1049,1309,1554,1830,2085,2335,2594,2853,3113,3374,3635,3896
8,0,0,0.1514095739269428,0.14127978233506605,0.4,262,521,789,1050,1310,1554,1831,2086,2335,2593,2852,3113,3374,3635,3896
9,0,0,0.14812209475561391,0.13792806257632026,0.42,262,521,789,1050,1310,1553,1832,2086,2334,2593,2851,3112,3373,3634,3896
10,0,0,0.14532097719958323,0.13509520022884328,0.43,261,522,790,1051,1311,1552,1833,2087,2333,2592,2850,3111,3372,3634,3895
11,0,0,0.14301106290606183,0.13279124398394151,0.45,261,522,791,1052,1312,1552,1834,2088,2333,2592,2850,3111,3372,3633,3895
12,0,0,0.1411891126321067,0.13100954947035862,0.46,261,522,791,1053,1312,1551,1835,2089,2332,2591,2849,3110,3371,3633,3895
13,0,0,0.13983412714834415,0.12972019168426646,0.49,261,522,792,1053,1313,1551,1836,2089,2331,2591,2848,3109,3371,3632,3895
14,0,0,0.13891061192412538,0.12888297680080496,0.51,261,523,792,1054,1314,1551,1837,2090,2331,2591,2848,3109,3370,3632,3894
15,0,0,0.13837078477156084,0.12844971529100135,0.55,262,523,793,1055,1315,1550,1837,2090,2330,2590,2847,3108,3369,3632,3894
16,0,0,0.1381528166340218,0.12835712949816763,0.57,262,523,794,1056,1315,1550,1838,2090,2329,2590,2847,3108,3369,3631,3894
17,0,0,0.13818791386082105,0.12852237359041888,0.61,262,524,794,1056,1316,1550,1839,2090,2329,2590,2846,3107,3368,3631,3894
18,0,0,0.138400820314038,0.12886324078314296,0.63,262,524,795,1057,1316,1550,1840,2090,2328,2590,2846,3107,3368,3631,3893
19,0,0,0.13871444129439658,0.12929599536930755,0.64,262,524,795,1058,1317,1551,1840,2090,2328,2589,2845,3106,3368,3631,3893
20,0,0,0.13905730880734724,0.12973973273711892,0.66,263,525,796,1058,1318,1551,1841,2090,2327,2589,2845,3106,3367,3630,3893
21,0,0,0.13936764156691628,0.13013469680161174,0.67,263,525,796,1059,1318,1551,1841,2089,2327,2589,2844,3106,3367,3630,3893
22,0,0,0.1395998249939584,0.13042483847150915,0.69,263,526,797,1059,1319,1551,1841,2089,2326,2589,2844,3105,3367,3630,3892
23,0,0,0.13972397075336446,0.13058472036284574,0.7,263,526,798,1060,1319,1552,1842,2088,2326,2589,2844,3105,3366,3630,3892
24,0,0,0.13972303758781568,0.13059495429775136,0.72,264,526,798,1061,1319,1552,1842,2088,2325,2589,2844,3105,3366,3630,3892
25,0,0,0.1395941742262277,0.13045071374408063,0.73,264,527,799,1061,1320,1552,1842,2087,2325,2589,2843,3104,3366,3630,3892
26,0,0,0.13934796693387785,0.1301732151038981,0.74,264,527,799,1061,1320,1553,1842,2086,2324,2589,2843,3104,3366,3631,3892
27,0,0,0.13899945801776772,0.12978220032826937,0.76,264,528,800,1062,1320,1553,1842,2085,2324,2589,2843,3104,3366,3631,3892
28,0,0,0.13857164924933021,0.12929732792247722,0.77,265,528,800,1062,1321,1554,1842,2084,2323,2589,2843,3104,3366,3631,3892
29,0,0,0.13808594748188074,0.1287429671311096,0.79,265,528,801,1063,1321,1554,1842,2083,2323,2590,2843,3104,3366,3631,3892
30,0.007038824340673155,0.0014284545491327627,0.13756812423758533,0.1281447459333773,0.8,265,529,801,1063,1321,1555,1842,2082,2323,2590,2843,3104,3366,3631,3892
31,0.014682071054173296,0.010946452944105123,0.1370376410130321,0.12753257559713888,0.82,266,529,802,1063,1321,1555,1842,2081,2322,2590,2843,3104,3367,3632,3891
32,0.022207465553040873,0.02040729729340529,0.1365133309068412,0.1269211435382621,0.83,266,530,803,1064,1322,1556,1841,2080,2322,2590,2843,3103,3367,3632,3891
