epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.1821251631037624,0.1748821843306196,0.3,264,524,784,1043,1303,1563,1823,2082,2340,2599,2861,3119,3379,3639,3898
1,0,0,0.17726230809894222,0.16972150169527186,0.31,264,524,784,1044,1304,1564,1823,2083,2340,2598,2862,3118,3378,3640,3898
2,0,0,0.1725026720641682,0.1646510082148264,0.32,265,525,785,1045,1305,1565,1824,2084,2340,2597,2863,3117,3377,3640,3898
3,0,0,0.1678747091297916,0.15969852423453323,0.34,265,525,785,1045,1306,1566,1825,2085,2341,2596,2863,3116,3377,3641,3897
4,0,0,0.16340666202836826,0.15489469076165768,0.35,265,526,786,1046,1306,1567,1827,2086,2341,2596,2864,3116,3376,3641,3897
5,0,0,0.1591245930348846,0.15026782955239526,0.37,265,526,787,1047,1307,1568,1828,2087,2341,2595,2865,3115,3375,3642,3897
6,0,0,0.15504826106826547,0.14584057157014807,0.39,266,527,787,1048,1307,1568,1829,2088,2340,2594,2866,3114,3375,3642,3896
7,0,0,0.15119419056406108,0.14163359575666823,0.4,266,527,788,1048,1308,1569,1830,2089,2341,2593,2867,3113,3374,3643,3896
8,0,0,0.1475820801660808,0.13766379029387954,0.42,266,528,789,1049,1309,1570,1831,2090,2341,2593,2867,3113,3373,3643,3896
9,0,0,0.14422685555961984,0.13394645148655474,0.43,266,528,789,1050,1310,1571,1832,2091,2341,2592,2868,3112,3373,3644,3896
10,0,0,0.14114520757848487,0.1305045255848245,0.45,267,528,790,1050,1310,1572,1833,2092,2340,2591,2869,3112,3372,3644,3895
11,0,0,0.13834843727488275,0.12735471297974335,0.46,267,529,790,1051,1311,1573,1834,2093,2340,2591,2869,3111,3371,3644,3895
12,0.014409361474656768,0.0026446310762037184,0.13584712658246967,0.12451561192428552,0.48,267,529,791,1052,1312,1574,1835,2094,2341,2590,2870,3110,3371,3645,3895
13,0.04592635751959817,0.04236702976584483,0.13365743245816314,0.1220108306923282,0.49,267,530,791,1052,1312,1575,1835,2095,2341,2589,2870,3110,3370,3645,3895
14,0.07233849130531722,0.07572813532952305,0.13179439313956579,0.11986674585505323,0.51,268,530,792,1053,1313,1575,1836,2096,2341,2588,2871,3109,3369,3646,3894
15,0.09366650728826842,0.10294090704629588,0.13027052983323323,0.11808897817080646,0.52,268,531,793,1054,1314,1576,1837,2097,2340,2588,2871,3108,3369,3646,3894
16,0.11000889651454515,0.12402733964783796,0.12909071179843015,0.11669281818282849,0.54,268,531,793,1054,1314,1577,1838,2098,2341,2587,2872,3107,3368,3647,3894
17,0.12150511005823783,0.13933840570955125,0.12825426030333056,0.11566848935793399,0.55,268,532,794,1055,1315,1577,1839,2099,2341,2586,2872,3106,3367,3647,3893
