epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5
0,0,0,0.2091,0.20817,0.06,11,22,33,44,54
1,0,0,0.20591,0.20498,0.08,11,22,33,44,54
2,0,0,0.20273,0.20179,0.09,11,22,33,44,54
3,0,0,0.19956,0.19862,0.11,11,22,33,44,54
4,0,0,0.19641,0.19547,0.13,11,22,33,44,54
5,0,0,0.19329,0.19234,0.15,11,22,33,43,54
6,0,0,0.1902,0.18924,0.17,11,22,33,43,54
7,0,0,0.18716,0.1862,0.18,11,22,33,43,54
8,0,0,0.18419,0.18322,0.2,11,22,33,43,54
9,0,0,0.18129,0.18032,0.22,11,22,33,43,54
10,0,0,0.17849,0.17752,0.24,11,22,33,43,54
11,0,0,0.17579,0.17482,0.27,11,22,33,43,54
12,0,0,0.17322,0.17226,0.29,11,22,33,43,54
13,0,0,0.17079,0.16983,0.31,11,22,33,43,54
14,0,0,0.1685,0.16756,0.33,11,22,33,43,54
15,0,0,0.16637,0.16545,0.34,11,22,33,43,54
16,0,0,0.16441,0.16351,0.35,11,22,33,43,54
17,0,0,0.16262,0.16174,0.37,11,22,33,43,54
18,0,0,0.16102,0.16015,0.39,11,22,33,43,54
19,0,0,0.1596,0.15875,0.41,11,22,33,43,54
20,0,0,0.15836,0.15752,0.42,11,22,33,43,54
21,0,0,0.15731,0.15648,0.44,11,22,33,43,54
22,0,0,0.15642,0.15561,0.46,11,22,33,43,54
23,0,0,0.1557,0.15491,0.48,11,22,33,43,54
24,0,0,0.15513,0.15435,0.5,11,22,33,43,54
25,0,0,0.15468,0.15392,0.52,11,22,33,43,54
26,0,0,0.15434,0.1536,0.53,11,22,33,43,54
27,0,0,0.15409,0.15337,0.55,11,22,33,43,54
28,0,0,0.1539,0.15321,0.57,11,22,33,43,54
29,0,0,0.15377,0.15309,0.59,11,22,33,43,54
30,0,0,0.15366,0.153,0.6,11,22,33,43,54
31,0,0,0.15356,0.15292,0.62,11,22,33,43,54
32,0,0,0.15346,0.15284,0.63,11,22,33,43,54
33,0,0,0.15336,0.15274,0.65,11,22,33,43,54
34,0,0,0.15323,0.15263,0.66,11,22,33,43,54
35,0,0,0.15309,0.1525,0.67,11,22,33,43,54
36,0,0,0.15292,0.15234,0.69,11,22,33,43,54
37,0,0,0.15274,0.15216,0.7,11,22,33,43,54
38,0,0,0.15253,0.15196,0.72,11,22,33,43,54
39,0,0,0.1523,0.15174,0.74,11,22,33,43,54
40,0,0,0.15207,0.15151,0.77,11,22,33,43,54
41,0,0,0.15182,0.15126,0.78,11,22,33,43,54
42,0,0,0.15157,0.15101,0.8,11,22,33,43,54
43,0,0,0.15131,0.15076,0.81,11,22,33,43,54
44,0,0,0.15106,0.15051,0.84,11,22,33,43,54
45,0,0,0.15082,0.15026,0.86,11,22,33,43,54
46,0,0,0.15058,0.15003,0.88,11,22,33,43,54
47,0,0,0.15035,0.1498,0.9,11,22,33,43,54
48,0,0,0.15014,0.14958,0.92,11,22,33,43,54
49,0,0,0.14993,0.14937,0.93,11,22,33,43,54
50,0,0,0.14974,0.14918,0.95,11,22,33,43,54
51,0,0,0.14956,0.149,0.97,11,22,33,43,54
52,0,0,0.14938,0.14882,0.99,11,22,33,43,54
53,0,0,0.14922,0.14866,1.02,11,22,33,43,54
54,0,0,0.14907,0.1485,1.04,11,22,33,43,54
55,0,0,0.14892,0.14836,1.06,11,22,33,43,54
56,0,0,0.14878,0.14821,1.08,11,22,33,43,54
57,0,0,0.14864,0.14808,1.1,11,22,33,43,54
58,0,0,0.14851,0.14794,1.11,11,22,33,43,54
59,0,0,0.14837,0.14781,1.12,11,22,33,43,54
60,0,0,0.14824,0.14768,1.14,11,22,33,43,54
61,0,0,0.14811,0.14755,1.15,11,22,33,43,54
62,0,0,0.14798,0.14742,1.16,11,22,33,43,54
63,0,0,0.14785,0.1473,1.18,11,22,33,42,54
64,0,0,0.14772,0.14717,1.19,11,22,33,42,54
65,0,0,0.14759,0.14704,1.21,11,22,33,42,54
66,0,0,0.14746,0.14691,1.23,11,22,33,42,54
67,0,0,0.14733,0.14678,1.25,11,22,33,42,54
68,0,0,0.14719,0.14665,1.27,11,22,33,42,54
69,0,0,0.14706,0.14652,1.29,11,22,33,42,54
70,0,0,0.14692,0.14638,1.31,11,22,33,42,54
71,0,0,0.14678,0.14625,1.33,12,22,33,42,54
72,0,0,0.14664,0.14611,1.34,12,22,33,42,54
73,0,0,0.1465,0.14597,1.36,12,22,33,42,54
74,0,0,0.14635,0.14583,1.37,12,22,33,42,54
75,0,0,0.14621,0.14569,1.39,12,22,33,42,54
76,0,0,0.14605,0.14554,1.41,12,22,33,42,54
77,0,0,0.1459,0.14539,1.43,12,22,33,42,54
78,0,0,0.14574,0.14523,1.44,12,22,33,42,54
79,0,0,0.14557,0.14507,1.46,12,22,33,42,54
80,0,0,0.1454,0.1449,1.47,12,22,33,42,54
81,0,0,0.14522,0.14473,1.49,12,22,33,42,54
82,0,0,0.14503,0.14454,1.51,12,22,33,42,54
83,0,0,0.14484,0.14435,1.52,12,22,33,42,54
84,0,0,0.14464,0.14415,1.53,12,22,33,42,54
85,0,0,0.14443,0.14395,1.55,12,22,33,42,54
86,0,0,0.14421,0.14373,1.57,12,22,33,42,54
87,0,0,0.14399,0.14351,1.59,12,22,33,42,54
88,0,0,0.14376,0.14329,1.61,12,22,33,42,54
89,0,0,0.14352,0.14306,1.62,12,22,33,42,54
90,0,0,0.14328,0.14282,1.63,12,22,33,42,54
91,0,0,0.14304,0.14259,1.65,12,22,33,42,54
92,0,0,0.1428,0.14236,1.66,12,22,33,42,54
93,0,0,0.14257,0.14212,1.68,12,22,33,42,54
94,0,0,0.14233,0.14189,1.69,12,22,33,42,54
95,0,0,0.1421,0.14166,1.7,12,22,33,42,54
96,0,0,0.14187,0.14143,1.72,12,22,33,42,54
97,0,0,0.14165,0.14121,1.74,12,22,33,42,54
98,0,0,0.14144,0.14098,1.75,12,22,33,42,54
99,0,0,0.14123,0.14077,1.77,12,22,33,42,54
100,0,0,0.14103,0.14056,1.78,12,22,33,42,54
101,0,0,0.14082,0.14035,1.8,12,22,33,42,54
102,0,0,0.14063,0.14015,1.81,12,22,33,42,54
103,0,0,0.14043,0.13995,1.83,12,22,33,42,54
104,0,0,0.14023,0.13976,1.85,12,22,33,42,54
105,0,0,0.14003,0.13956,1.87,12,22,33,42,54
106,0,0,0.13983,0.13936,1.89,12,22,33,42,54
107,0,0,0.13963,0.13917,1.9,12,22,33,42,54
108,0,0,0.13942,0.13897,1.92,12,22,33,42,54
109,0,0,0.13922,0.13877,1.93,12,22,33,42,54
110,0,0,0.13901,0.13857,1.95,12,22,33,42,54
