epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
0,0,0,0.14473,0.13991,0.09,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
1,0,0,0.14332,0.13847,0.14,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
2,0,0,0.142,0.13715,0.2,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
3,0,0,0.14077,0.13594,0.26,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
4,0,0,0.13971,0.13488,0.32,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
5,0,0,0.13898,0.13416,0.38,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
6,0,0,0.13856,0.13376,0.43,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
7,0,0,0.13824,0.13345,0.49,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
8,0,0,0.1379,0.13312,0.54,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
9,0,0,0.13752,0.13274,0.59,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
10,0,0,0.13712,0.13234,0.65,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
11,0.00049,0.00223,0.13672,0.13193,0.7,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
12,0.00612,0.00809,0.13634,0.13155,0.76,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
13,0.01158,0.01382,0.13596,0.13116,0.81,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
14,0.01702,0.01957,0.13559,0.13078,0.86,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
15,0.02316,0.02581,0.13517,0.13037,0.92,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
16,0.0303,0.03299,0.13467,0.12988,0.97,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
17,0.03632,0.03885,0.13425,0.12949,1.02,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
18,0.04013,0.04274,0.13399,0.12923,1.07,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
19,0.04364,0.04653,0.13374,0.12897,1.13,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
20,0.0472,0.05031,0.13349,0.12872,1.18,3,6,9,13,16,19,22,25,28,31,34,37,40,44,47,50,53,56,59,62
21,0.05081,0.05409,0.13324,0.12846,1.23,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
22,0.05442,0.05784,0.13298,0.1282,1.28,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
23,0.05804,0.06154,0.13273,0.12795,1.34,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,50,53,56,59,62
24,0.0617,0.06524,0.13247,0.1277,1.39,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
25,0.0654,0.06899,0.13221,0.12744,1.44,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
26,0.06918,0.07281,0.13194,0.12718,1.5,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
27,0.07306,0.0767,0.13167,0.12691,1.55,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
28,0.07702,0.08066,0.13139,0.12664,1.6,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
29,0.08102,0.08466,0.1311,0.12637,1.65,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
30,0.08494,0.08858,0.13082,0.12609,1.71,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
31,0.08871,0.09235,0.13055,0.12583,1.76,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
32,0.09223,0.09584,0.1303,0.12559,1.82,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
33,0.09546,0.09901,0.13007,0.12537,1.88,3,6,9,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
34,0.09841,0.10196,0.12985,0.12517,1.94,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
35,0.1012,0.10477,0.12965,0.12497,1.99,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
36,0.10402,0.10764,0.12945,0.12477,2.04,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,49,53,56,59,62
37,0.10702,0.11068,0.12923,0.12456,2.09,3,6,10,13,16,19,22,25,28,31,34,37,40,43,47,49,52,56,59,62
38,0.1102,0.11398,0.129,0.12433,2.14,3,7,10,13,16,19,22,25,28,31,34,37,40,43,47,49,52,56,59,62
39,0.11337,0.11728,0.12877,0.12409,2.2,3,7,10,13,16,19,22,25,28,31,34,37,40,43,47,49,52,56,59,62
40,0.11634,0.12039,0.12856,0.12388,2.25,3,7,10,13,16,19,22,26,28,31,34,37,40,43,47,49,52,56,59,62
41,0.11913,0.12329,0.12835,0.12367,2.3,3,7,10,13,16,19,22,26,28,31,34,37,40,43,47,49,52,56,59,62
42,0.12195,0.12617,0.12815,0.12347,2.35,3,7,10,13,16,19,22,26,28,31,34,37,40,43,47,49,52,56,59,62
43,0.12493,0.12912,0.12793,0.12326,2.4,3,7,10,13,16,19,22,26,28,31,34,37,40,43,47,49,52,56,59,62
44,0.12802,0.1321,0.1277,0.12305,2.45,3,7,10,13,16,19,22,26,28,30,34,37,40,43,47,49,52,56,59,62
45,0.1311,0.13499,0.12748,0.12284,2.5,3,7,10,13,16,19,22,26,28,30,34,37,40,43,47,49,52,56,59,62
46,0.13408,0.13774,0.12726,0.12265,2.56,3,7,10,13,16,19,22,26,28,30,34,37,40,43,47,49,52,56,59,62
